case_id	plan	expect_sha	reproduced	tool_version	verdict	mode	source	plan_sha256	output_sha256	expected_tool_version	input_path	action	exit_class	labor_accepted	evidence_kind	implementer_claim	sha_defect	family
v-replay-016801	{"planVersion":"1.0","input":"samples/과학기술정보통신부/규정-016801.hwpx","output":"out/과학기술정보통신부/규정-016801-vreplay.hwpx","steps":[{"action":"replace_text","find":"2025년 1차","replace":"2026년 2차"}]}	bf5a1aa98765521289d12d57664ddbd37f4d457f46e6b5c9fc76af596525546c	1		TOOL_VERSION_MISSING	verify	replay	c20c5b6f9923ae904651fd9e9daf1740be8a332a7fd8f67611d1c746f0152fbb	bf5a1aa98765521289d12d57664ddbd37f4d457f46e6b5c9fc76af596525546c		samples/과학기술정보통신부/규정-016801.hwpx	replace_text	2	0	none	과학기술정보통신부 규정 건(#016800)은 구현자가 끝났다고 썼다. 가족=TOOL_VERSION_MISSING. 이 문장은 판정에 쓰지 않는다.		TOOL_VERSION_MISSING
v-replay-016802	{"planVersion":"1.0","input":"samples/행정안전부/규정-016802.hwp","output":"out/행정안전부/규정-016802-vreplay.hwp","steps":[{"action":"replace_text","find":"3월 31일","replace":"2026년 2차"}]}	a25dbf229bdfec0a9ede69bd258c1e5bb4795be6203e9c35d2a356245e809bf3	1	0.8.3	TOOL_VERSION_MISMATCH	verify	replay	50169f0654ff73d5dbf8f2935c936a9fe3c608767609ad17e692b20c9695a353	a25dbf229bdfec0a9ede69bd258c1e5bb4795be6203e9c35d2a356245e809bf3	0.8.0	samples/행정안전부/규정-016802.hwp	replace_text	3	0	reproduced_field	행정안전부 규정 건(#016801)은 구현자가 끝났다고 썼다. 가족=TOOL_VERSION_MISMATCH. 이 문장은 판정에 쓰지 않는다.		TOOL_VERSION_MISMATCH
v-replay-016803		2cf5a971d7d4c00cd3091d83f717afc5fa86cd39333d959137f572b6c9c6f9a2	1	0.8.2	NO_PLAN	verify	replay		e07cb2a5e324170786e4c6b77968ca7f81b34854e8a1feb2f170e4eab744cf66	0.8.2		missing	2	0	none	기획재정부 규정 건(#016802)은 구현자가 끝났다고 썼다. 가족=NO_PLAN. 이 문장은 판정에 쓰지 않는다.		NO_PLAN
v-replay-016804	{"planVersion":"1.0","input":"samples/법무부/규정-016804.hwp","output":"out/법무부/규정-016804-vreplay.hwp","steps":[{"action":"replace_text","find":"붙임 1. 과업지시서","replace":"4월 15일"}]}	23669623c2b7245303f4c6cc6c14ceed3b90335f54b760a3cc5d1dab5a41cf0b	1	0.8.1	LABOR_ACCEPTED	verify	replay	9ed3fd320fe7584764084dbb2ed63dc55447ae6630bab7a80c92ff79fd06f80d	23669623c2b7245303f4c6cc6c14ceed3b90335f54b760a3cc5d1dab5a41cf0b	0.8.1	samples/법무부/규정-016804.hwp	replace_text	0	1	reproduced_field	법무부 규정 건(#016803)은 구현자가 끝났다고 썼다. 가족=LABOR_ACCEPTED. 이 문장은 판정에 쓰지 않는다.		LABOR_ACCEPTED
v-replay-016805	{"planVersion":"1.0","input":"samples/교육부/규정-016805.hwp","output":"out/교육부/규정-016805-vreplay.hwp","steps":[{"action":"replace_text","find":"수신자 내부결재","replace":"4월 15일"}]}	ec2a2315941ec87b65483ba89e087cefeef77dd394c104e1c5afd622c2f25e2f	0	0.8.0	LABOR_REJECTED	verify	replay	a7200b282556c2f02e55ae5cd182a644139ab878a40e25524397c21cfeba4318	79510d6ed20f3e81f1fa560c22f57d09ce16e975a585d9b877cddbd0f94187b7	0.8.0	samples/교육부/규정-016805.hwp	replace_text	3	0	reproduced_field	교육부 규정 건(#016804)은 구현자가 끝났다고 썼다. 가족=LABOR_REJECTED. 이 문장은 판정에 쓰지 않는다.		LABOR_REJECTED
v-replay-016806	{"planVersion":"1.0","input":"samples/국방부/규정-016806.hwpx","output":"out/국방부/규정-016806-vreplay.hwpx","steps":[{"action":"replace_text","find":"금일천만원정","replace":"4월 15일"}]}			0.7.15	ATTEST_NOT_THIRD_PARTY	attest	capsule	41dbbf027aad2954a597af5a3bde60612b33919b8f869f770e981976aae5d8b0	d2d3d633d2470d770b90f89bbd17a9e3757d72f378bdebf042f9c1388cb3cbf5	0.7.15	samples/국방부/규정-016806.hwpx	replace_text	0	0	none	국방부 규정 건(#016805)은 구현자가 끝났다고 썼다. 가족=ATTEST_NOT_THIRD_PARTY. 이 문장은 판정에 쓰지 않는다.	missing	ATTEST_NOT_THIRD_PARTY
v-replay-016807	구현자 산문만으로 재현율을 100% 로 적겠습니다. case=016806 {"planVersion":"1.0","input":"samples/보건복지부/규정-016807.hwp","output":"out/보건복지부/규정-016807-vreplay.hwp","steps":[{"action":"replace_text","find":"사업기간 2025.01.01","replace":"행정안전부"}]}				PROSE_NOT_EVIDENCE	absent	prose	a5713b7965f1126517624b60ff688576b43d4d4db920809a66311549d0c40f65	3bb22ec064a69776d71e6cb4fec1dfa498a971fc09839ac03aff48801617f22f			prose	2	0	none	보건복지부 규정 건(#016806)은 구현자가 끝났다고 썼다. 가족=PROSE_NOT_EVIDENCE. 이 문장은 판정에 쓰지 않는다.	missing	PROSE_NOT_EVIDENCE
v-replay-016808	{"planVersion":"1.0","input":"samples/고용노동부/규정-016808.hwp","output":"out/고용노동부/규정-016808-vreplay.hwp","steps":[{"action":"fill_fields","values":{"필드11":"행정안전부"}}]}			0.7.13	NO_EXPECT_SHA	verify	replay	db58c439652ed113562f62b2c1a71da27ff9774f5aff8fba6cd74eb19b722194	929f824c848054d061a5c0ef5365ca86856d60aaa9334e28436dd5402dea50e6	0.7.13	samples/고용노동부/규정-016808.hwp	fill_fields	2	0	none	고용노동부 규정 건(#016807)은 구현자가 끝났다고 썼다. 가족=NO_EXPECT_SHA. 이 문장은 판정에 쓰지 않는다.	missing	NO_EXPECT_SHA
v-replay-016809	{"planVersion":"1.0","input":"samples/국토교통부/규정-016809.hwp","output":"out/국토교통부/규정-016809-vreplay.hwp","steps":[{"action":"fill_fields","values":{"필드12":"행정안전부"}}]}	zzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzz:016808	0	0.8.4	INVALID_EXPECT_SHA	verify	replay	22b2244ba7f30daefb2423af6ebb9b789d14ac077772858648226dcd2d586980	61fc5fe9182fe95c881236db8439f5f94d841ab864c0f0f5744b1caf0c57fe13	0.8.4	samples/국토교통부/규정-016809.hwp	fill_fields	2	0	none	국토교통부 규정 건(#016808)은 구현자가 끝났다고 썼다. 가족=INVALID_EXPECT_SHA. 이 문장은 판정에 쓰지 않는다.	length	INVALID_EXPECT_SHA
v-replay-016810	{"planVersion":"1.0","input":"samples/환경부/규정-016810.hwp","output":"out/환경부/규정-016810-vreplay.hwp","steps":[{"action":"fill_fields","values":{"필드13":"붙임 2. 산출내역서"}}]}	2fe8dadea0392940a40e106de554255c5831acefa1707c202b4d8aa755d22188	1		TOOL_VERSION_MISSING	verify	replay	861a921d97b72665b282c859be818b4e35132711b9273bbe9b61d39fe0fa9bb5	2fe8dadea0392940a40e106de554255c5831acefa1707c202b4d8aa755d22188		samples/환경부/규정-016810.hwp	fill_fields	2	0	none	환경부 규정 건(#016809)은 구현자가 끝났다고 썼다. 가족=TOOL_VERSION_MISSING. 이 문장은 판정에 쓰지 않는다.		TOOL_VERSION_MISSING
