case_id	plan	expect_sha	reproduced	tool_version	verdict	mode	source	plan_sha256	output_sha256	expected_tool_version	input_path	action	exit_class	labor_accepted	evidence_kind	implementer_claim	sha_defect	family
v-replay-012601	{"planVersion":"1.0","input":"samples/과학기술정보통신부/입찰공고-012601.hwpx","output":"out/과학기술정보통신부/입찰공고-012601-vreplay.hwpx","steps":[{"action":"replace_text","find":"제3조 필수기능","replace":"제3조 선택기능"}]}	b53cc77f5527099ccffb3f3b837a21a4cd963ad562c89cf2729fe4f9ff17c20a	1	0.8.4	LABOR_ACCEPTED	verify	capsule	d7e9d28b1a54ffe1140ed8adbc0b39134d4dd43eed93092106942db8f14561e6	b53cc77f5527099ccffb3f3b837a21a4cd963ad562c89cf2729fe4f9ff17c20a	0.8.4	samples/과학기술정보통신부/입찰공고-012601.hwpx	replace_text	0	1	reproduced_field	과학기술정보통신부 입찰공고 건(#012600)은 구현자가 끝났다고 썼다. 가족=LABOR_ACCEPTED. 이 문장은 판정에 쓰지 않는다.		LABOR_ACCEPTED
v-replay-012602	{"planVersion":"1.0","input":"samples/행정안전부/입찰공고-012602.hwp","output":"out/행정안전부/입찰공고-012602-vreplay.hwp","steps":[{"action":"replace_text","find":"별표 2 제출서류","replace":"제3조 선택기능"}]}	f2aa04422df889e12005de8dcb6f36060256fffcd8edf2263281531ae68b8d5a	0	0.8.3	LABOR_REJECTED	verify	replay	a271d9a70c73a5c668f9185256ed9ef191f367d21766ebd5f35de9cab8572fb4	28a3fd280508323a6f5ca2789a09fa3d33304fa7241907e8957bb83c78291234	0.8.3	samples/행정안전부/입찰공고-012602.hwp	replace_text	3	0	reproduced_field	행정안전부 입찰공고 건(#012601)은 구현자가 끝났다고 썼다. 가족=LABOR_REJECTED. 이 문장은 판정에 쓰지 않는다.		LABOR_REJECTED
v-replay-012603	{"planVersion":"1.0","input":"samples/기획재정부/입찰공고-012603.hwp","output":"out/기획재정부/입찰공고-012603-vreplay.hwp","steps":[{"action":"replace_text","find":"본 계약은 2024년에","replace":"제3조 선택기능"}]}			0.8.2	ATTEST_NOT_THIRD_PARTY	attest	replay	a006342a8485bcff7af701d64cb0366dd8978ce44ab481790cead558fdc953a4	74834ff17902b4a0411d768fcfc3e148cfa01cf9ed63909dc67c277484209738	0.8.2	samples/기획재정부/입찰공고-012603.hwp	replace_text	0	0	none	기획재정부 입찰공고 건(#012602)은 구현자가 끝났다고 썼다. 가족=ATTEST_NOT_THIRD_PARTY. 이 문장은 판정에 쓰지 않는다.	missing	ATTEST_NOT_THIRD_PARTY
v-replay-012604	attest 영수증만 발급했지만 제3자 검증과 같다고 봅니다. case=012603 {"planVersion":"1.0","input":"samples/법무부/입찰공고-012604.hwp","output":"out/법무부/입찰공고-012604-vreplay.hwp","steps":[{"action":"replace_text","find":"비밀유지 의무","replace":"별표 3 검수기준"}]}				PROSE_NOT_EVIDENCE	absent	prose	42cf9778ce2805f8c647d25a23188abca503040e528f6e9a0cc3b5622f11723d	60f82ee868d95e7f29bf1f2e4e179f680ec884b50bf79099d7ce54e5876d26fc			prose	2	0	none	법무부 입찰공고 건(#012603)은 구현자가 끝났다고 썼다. 가족=PROSE_NOT_EVIDENCE. 이 문장은 판정에 쓰지 않는다.	missing	PROSE_NOT_EVIDENCE
v-replay-012605	{"planVersion":"1.0","input":"samples/교육부/입찰공고-012605.hwp","output":"out/교육부/입찰공고-012605-vreplay.hwp","steps":[{"action":"replace_text","find":"개인정보 수집·이용","replace":"별표 3 검수기준"}]}			0.8.0	NO_EXPECT_SHA	verify	replay	e206bfdfd966f7644bd916150835244aa85cb9be1a63c33b85c016622764fcdf	abafc683931e5b5cd14851267bd97956dd49c0e9ef63723a038937cbba2ea1f6	0.8.0	samples/교육부/입찰공고-012605.hwp	replace_text	2	0	none	교육부 입찰공고 건(#012604)은 구현자가 끝났다고 썼다. 가족=NO_EXPECT_SHA. 이 문장은 판정에 쓰지 않는다.	missing	NO_EXPECT_SHA
v-replay-012606	{"planVersion":"1.0","input":"samples/국방부/입찰공고-012606.hwpx","output":"out/국방부/입찰공고-012606-vreplay.hwpx","steps":[{"action":"replace_text","find":"납기 2025-06-30","replace":"별표 3 검수기준"}]}	 aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa:012605	0	0.7.15	INVALID_EXPECT_SHA	verify	replay	619c6e02b4d03c685562c6e1f60b4b584a473cbedaf955a78aa5f3660713a048	d2c54ecc6c27323245642f017335ce7049f320c92effdc9a77e66454f8c69578	0.7.15	samples/국방부/입찰공고-012606.hwpx	replace_text	2	0	none	국방부 입찰공고 건(#012605)은 구현자가 끝났다고 썼다. 가족=INVALID_EXPECT_SHA. 이 문장은 판정에 쓰지 않는다.	whitespace	INVALID_EXPECT_SHA
v-replay-012607	{"planVersion":"1.0","input":"samples/보건복지부/입찰공고-012607.hwp","output":"out/보건복지부/입찰공고-012607-vreplay.hwp","steps":[{"action":"replace_text","find":"검토 의견 없음","replace":"본 계약은 2026년에"}]}	70296d7ce60eaf44be2293de82a53ef9e0056c78a9bcdeda2380ad3fce6bd9c0	1		TOOL_VERSION_MISSING	verify	replay	0db7d4bbf6b479ba7fe0363048b069d37f3b2f83f49e65886a8c89b63f210110	70296d7ce60eaf44be2293de82a53ef9e0056c78a9bcdeda2380ad3fce6bd9c0		samples/보건복지부/입찰공고-012607.hwp	replace_text	2	0	none	보건복지부 입찰공고 건(#012606)은 구현자가 끝났다고 썼다. 가족=TOOL_VERSION_MISSING. 이 문장은 판정에 쓰지 않는다.		TOOL_VERSION_MISSING
v-replay-012608	{"planVersion":"1.0","input":"samples/고용노동부/입찰공고-012608.hwp","output":"out/고용노동부/입찰공고-012608-vreplay.hwp","steps":[{"action":"fill_fields","values":{"필드10":"본 계약은 2026년에"}}]}	008b33ccb5d72f0dfbb27657372f4f00df6f50472479265049e0c182d5346f7a	1	0.7.13	TOOL_VERSION_MISMATCH	verify	replay	c77ff59bf1e8f70b79082148e91619939e1c4309eb47118fa5568658435cea6c	008b33ccb5d72f0dfbb27657372f4f00df6f50472479265049e0c182d5346f7a	0.8.2	samples/고용노동부/입찰공고-012608.hwp	fill_fields	3	0	reproduced_field	고용노동부 입찰공고 건(#012607)은 구현자가 끝났다고 썼다. 가족=TOOL_VERSION_MISMATCH. 이 문장은 판정에 쓰지 않는다.		TOOL_VERSION_MISMATCH
v-replay-012609		93d35eb058e4b302c314f9797af55722158ca823d441fdcf637122ba17a0e4f9	1	0.8.4	NO_PLAN	verify	replay		f1087b557b44850b03e4f4b5a4644b3b9896f2aa0322c1632f3a8244cfe1b879	0.8.4		missing	2	0	none	국토교통부 입찰공고 건(#012608)은 구현자가 끝났다고 썼다. 가족=NO_PLAN. 이 문장은 판정에 쓰지 않는다.		NO_PLAN
v-replay-012610	{"planVersion":"1.0","input":"samples/환경부/입찰공고-012610.hwp","output":"out/환경부/입찰공고-012610-vreplay.hwp","steps":[{"action":"fill_fields","values":{"필드12":"비밀유지 및 보안서약"}}]}	77f61bfc6bcc843fd9df51143949f55a26123b921ce339e77a4f16cbad1db4b9	1	0.8.3	LABOR_ACCEPTED	verify	replay	f24dfafef558d8200dc0a1f817be3c9645d7301312cb68787e7714721fa0ee5d	77f61bfc6bcc843fd9df51143949f55a26123b921ce339e77a4f16cbad1db4b9	0.8.3	samples/환경부/입찰공고-012610.hwp	fill_fields	0	1	reproduced_field	환경부 입찰공고 건(#012609)은 구현자가 끝났다고 썼다. 가족=LABOR_ACCEPTED. 이 문장은 판정에 쓰지 않는다.		LABOR_ACCEPTED
