case_id	plan	expect_sha	reproduced	tool_version	verdict	mode	source	plan_sha256	output_sha256	expected_tool_version	input_path	action	exit_class	labor_accepted	evidence_kind	implementer_claim	sha_defect	family
v-replay-058801	로컬에서 재실행했고 성공했습니다. 해시 대조는 생략했습니다. case=058800 {"planVersion":"1.0","input":"samples/과학기술정보통신부/제안요청서-058801.hwpx","output":"out/과학기술정보통신부/제안요청서-058801-vreplay.hwpx","steps":[{"action":"replace_text","find":"2025년 1차","replace":"2026년 2차"}]}				PROSE_NOT_EVIDENCE	absent	prose	3788cfa79b6fd00d4a5323ecc8c5c6fd333d8b5801ad9e3e347da992b8212f93	e3b4f2154c5142879b88c6a075ea90d63c29d856ce903f128fcabe0ce2d485cd			prose	2	0	none	과학기술정보통신부 제안요청서 건(#058800)은 구현자가 끝났다고 썼다. 가족=PROSE_NOT_EVIDENCE. 이 문장은 판정에 쓰지 않는다.	missing	PROSE_NOT_EVIDENCE
v-replay-058802	{"planVersion":"1.0","input":"samples/행정안전부/제안요청서-058802.hwp","output":"out/행정안전부/제안요청서-058802-vreplay.hwp","steps":[{"action":"replace_text","find":"3월 31일","replace":"2026년 2차"}]}			0.8.3	NO_EXPECT_SHA	verify	replay	a7aaf77a6bb1e211061c3b84b77f8c42b623102cc915e7bcf2614eb2ea1b40a2	b555b606ca58a33872058f62ef617f0b778932c4aecf691f45d965db9f2d04e9	0.8.3	samples/행정안전부/제안요청서-058802.hwp	replace_text	2	0	none	행정안전부 제안요청서 건(#058801)은 구현자가 끝났다고 썼다. 가족=NO_EXPECT_SHA. 이 문장은 판정에 쓰지 않는다.	missing	NO_EXPECT_SHA
v-replay-058803	{"planVersion":"1.0","input":"samples/기획재정부/제안요청서-058803.hwp","output":"out/기획재정부/제안요청서-058803-vreplay.hwp","steps":[{"action":"replace_text","find":"과학기술정보통신부","replace":"2026년 2차"}]}	GGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGG:058802	0	0.8.2	INVALID_EXPECT_SHA	verify	replay	154bbac500aa8283ea038afaf45dcf7923a5bad1d8c893ce54e7afcece09839c	6474701adb56f41d66d0fed2f480e0b18748fe0329e88559c9ce99af35060ca1	0.8.2	samples/기획재정부/제안요청서-058803.hwp	replace_text	2	0	none	기획재정부 제안요청서 건(#058802)은 구현자가 끝났다고 썼다. 가족=INVALID_EXPECT_SHA. 이 문장은 판정에 쓰지 않는다.	length	INVALID_EXPECT_SHA
v-replay-058804	{"planVersion":"1.0","input":"samples/법무부/제안요청서-058804.hwp","output":"out/법무부/제안요청서-058804-vreplay.hwp","steps":[{"action":"replace_text","find":"붙임 1. 과업지시서","replace":"4월 15일"}]}	82057e1cde18531d2a6df89fa5c02ce6844c69497b36f8c0145c6f51bd86ac93	1		TOOL_VERSION_MISSING	verify	replay	95019ba081412c58592b397dc1803f6a69fa52b2e7ed49899aa527a4be22cf38	82057e1cde18531d2a6df89fa5c02ce6844c69497b36f8c0145c6f51bd86ac93		samples/법무부/제안요청서-058804.hwp	replace_text	2	0	none	법무부 제안요청서 건(#058803)은 구현자가 끝났다고 썼다. 가족=TOOL_VERSION_MISSING. 이 문장은 판정에 쓰지 않는다.		TOOL_VERSION_MISSING
v-replay-058805	{"planVersion":"1.0","input":"samples/교육부/제안요청서-058805.hwp","output":"out/교육부/제안요청서-058805-vreplay.hwp","steps":[{"action":"replace_text","find":"수신자 내부결재","replace":"4월 15일"}]}	6ca7d3e616d1b845ef1a2031acd8feff4a14b6fd87ebdc150cacae17e7cea452	1	0.8.0	TOOL_VERSION_MISMATCH	verify	replay	56d8a664c252059146a74b2778746f7b6473c2eaacd3684ff38fe392955166b5	6ca7d3e616d1b845ef1a2031acd8feff4a14b6fd87ebdc150cacae17e7cea452	0.7.13	samples/교육부/제안요청서-058805.hwp	replace_text	3	0	reproduced_field	교육부 제안요청서 건(#058804)은 구현자가 끝났다고 썼다. 가족=TOOL_VERSION_MISMATCH. 이 문장은 판정에 쓰지 않는다.		TOOL_VERSION_MISMATCH
v-replay-058806		d685e1c551b022bd45e32af74227084e9d11646e09db8a0c7bf9033a054fa0b5	1	0.7.15	NO_PLAN	verify	replay		d8ccbdb2cc0f5c3875c876f649bb028a6b5ea8b5269b07ae1ff318504fe9079c	0.7.15		missing	2	0	none	국방부 제안요청서 건(#058805)은 구현자가 끝났다고 썼다. 가족=NO_PLAN. 이 문장은 판정에 쓰지 않는다.		NO_PLAN
v-replay-058807	{"planVersion":"1.0","input":"samples/보건복지부/제안요청서-058807.hwp","output":"out/보건복지부/제안요청서-058807-vreplay.hwp","steps":[{"action":"replace_text","find":"사업기간 2025.01.01","replace":"행정안전부"}]}	aceabf7c6017d9a115d4efaebe1e7de695013f884b0d7727f3e6e16208800c1b	1	0.7.14	LABOR_ACCEPTED	verify	capsule	a6611cec3d7f9475e4e2ff700c049cc8dee40cd3edd4632b23d8559d9089d364	aceabf7c6017d9a115d4efaebe1e7de695013f884b0d7727f3e6e16208800c1b	0.7.14	samples/보건복지부/제안요청서-058807.hwp	replace_text	0	1	reproduced_field	보건복지부 제안요청서 건(#058806)은 구현자가 끝났다고 썼다. 가족=LABOR_ACCEPTED. 이 문장은 판정에 쓰지 않는다.		LABOR_ACCEPTED
v-replay-058808	{"planVersion":"1.0","input":"samples/고용노동부/제안요청서-058808.hwp","output":"out/고용노동부/제안요청서-058808-vreplay.hwp","steps":[{"action":"fill_fields","values":{"필드4":"행정안전부"}}]}	4387ef9ebf4a04479d392edcc53a509300ba09429e605703e79805967b713466	0	0.7.13	LABOR_REJECTED	verify	replay	f0c247b1b5ccc2bfd1fb63704f8cb93bc442ec6ae17013a397f3c0dbe44001e9	0e02e4c90b9415f4f9bc4db94e140d7707cbf47b719890f9f2fa37da501ac28b	0.7.13	samples/고용노동부/제안요청서-058808.hwp	fill_fields	3	0	reproduced_field	고용노동부 제안요청서 건(#058807)은 구현자가 끝났다고 썼다. 가족=LABOR_REJECTED. 이 문장은 판정에 쓰지 않는다.		LABOR_REJECTED
v-replay-058809	{"planVersion":"1.0","input":"samples/국토교통부/제안요청서-058809.hwp","output":"out/국토교통부/제안요청서-058809-vreplay.hwp","steps":[{"action":"fill_fields","values":{"필드5":"행정안전부"}}]}			0.8.4	ATTEST_NOT_THIRD_PARTY	attest	replay	476fc246ee80f1993120a402cb7f0869b228d61dac743159f5a7b50326557067	8e9f56f497819e739682b88cac523bebb890260c3d43104f2c8b6c51580644ef	0.8.4	samples/국토교통부/제안요청서-058809.hwp	fill_fields	0	0	none	국토교통부 제안요청서 건(#058808)은 구현자가 끝났다고 썼다. 가족=ATTEST_NOT_THIRD_PARTY. 이 문장은 판정에 쓰지 않는다.	missing	ATTEST_NOT_THIRD_PARTY
v-replay-058810	작업이 완료되었습니다. 산출물이 맞다고 확신합니다. case=058809 {"planVersion":"1.0","input":"samples/환경부/제안요청서-058810.hwp","output":"out/환경부/제안요청서-058810-vreplay.hwp","steps":[{"action":"fill_fields","values":{"필드6":"붙임 2. 산출내역서"}}]}				PROSE_NOT_EVIDENCE	absent	prose	cd2886419d863ba46f18e2f807cebce3fba98053d79dc7fa1ec23e60ee14f772	27245c8836616b531be2647cf8bc0921b90e5d2ab9073ab417a63f8caca76b7e			prose	2	0	none	환경부 제안요청서 건(#058809)은 구현자가 끝났다고 썼다. 가족=PROSE_NOT_EVIDENCE. 이 문장은 판정에 쓰지 않는다.	missing	PROSE_NOT_EVIDENCE
