case_id	plan	expect_sha	reproduced	tool_version	verdict	mode	source	plan_sha256	output_sha256	expected_tool_version	input_path	action	exit_class	labor_accepted	evidence_kind	implementer_claim	sha_defect	family
v-replay-067201	{"planVersion":"1.0","input":"samples/과학기술정보통신부/질의회신-067201.hwpx","output":"out/과학기술정보통신부/질의회신-067201-vreplay.hwpx","steps":[{"action":"replace_text","find":"2025년 1차","replace":"2026년 2차"}]}	bcb95da41c2a0b01eb305cb54159726da46ed5b23f5eea7ef4fea6f70d29242f	1		TOOL_VERSION_MISSING	verify	replay	ba862123dd3d09140cce5f175edf532a6614e9201fae2bc858be4dd69874a7b1	bcb95da41c2a0b01eb305cb54159726da46ed5b23f5eea7ef4fea6f70d29242f		samples/과학기술정보통신부/질의회신-067201.hwpx	replace_text	2	0	none	과학기술정보통신부 질의회신 건(#067200)은 구현자가 끝났다고 썼다. 가족=TOOL_VERSION_MISSING. 이 문장은 판정에 쓰지 않는다.		TOOL_VERSION_MISSING
v-replay-067202	{"planVersion":"1.0","input":"samples/행정안전부/질의회신-067202.hwp","output":"out/행정안전부/질의회신-067202-vreplay.hwp","steps":[{"action":"replace_text","find":"3월 31일","replace":"2026년 2차"}]}	4024ab4def732452541d8b597455fe2e47e9b71175778b416fe186205a92945c	1	0.8.3	TOOL_VERSION_MISMATCH	verify	replay	954620dc165dd1e2955f9a2c83a5db327933c69137e080ffa4fb406d28a493f6	4024ab4def732452541d8b597455fe2e47e9b71175778b416fe186205a92945c	0.8.0	samples/행정안전부/질의회신-067202.hwp	replace_text	3	0	reproduced_field	행정안전부 질의회신 건(#067201)은 구현자가 끝났다고 썼다. 가족=TOOL_VERSION_MISMATCH. 이 문장은 판정에 쓰지 않는다.		TOOL_VERSION_MISMATCH
v-replay-067203		1ecc204addc93bb5a0cce6b7b7ba2026cae7223ebacc80ecf6761af57a8e72f1	1	0.8.2	NO_PLAN	verify	replay		4beb5092c27609cc6456f4873c3c7ef6428c5a6dd303cb0813126635ba1f52b6	0.8.2		missing	2	0	none	기획재정부 질의회신 건(#067202)은 구현자가 끝났다고 썼다. 가족=NO_PLAN. 이 문장은 판정에 쓰지 않는다.		NO_PLAN
v-replay-067204	{"planVersion":"1.0","input":"samples/법무부/질의회신-067204.hwp","output":"out/법무부/질의회신-067204-vreplay.hwp","steps":[{"action":"replace_text","find":"붙임 1. 과업지시서","replace":"4월 15일"}]}	858fe48b4031cd06bdaa23a3f1fe58da2a4f6645000047e7043b0d96e363353c	1	0.8.1	LABOR_ACCEPTED	verify	replay	dd278f84348478432a91079a2bbc4f344e82db97500cf3a4d57a6675da8c51cf	858fe48b4031cd06bdaa23a3f1fe58da2a4f6645000047e7043b0d96e363353c	0.8.1	samples/법무부/질의회신-067204.hwp	replace_text	0	1	reproduced_field	법무부 질의회신 건(#067203)은 구현자가 끝났다고 썼다. 가족=LABOR_ACCEPTED. 이 문장은 판정에 쓰지 않는다.		LABOR_ACCEPTED
v-replay-067205	{"planVersion":"1.0","input":"samples/교육부/질의회신-067205.hwp","output":"out/교육부/질의회신-067205-vreplay.hwp","steps":[{"action":"replace_text","find":"수신자 내부결재","replace":"4월 15일"}]}	25413098ea63893edb13e63afe6f19a65394f6e3cb6394266c06310e2beae97c	0	0.8.0	LABOR_REJECTED	verify	replay	822b7a3d0d149e28ab7798107230302f4d322efc5eb6ac79c01db9bd4acbd07c	3e3116e8b595fea3fdd5a9817de3b62dd40e50e756694605189d5ab1ed3ea644	0.8.0	samples/교육부/질의회신-067205.hwp	replace_text	3	0	reproduced_field	교육부 질의회신 건(#067204)은 구현자가 끝났다고 썼다. 가족=LABOR_REJECTED. 이 문장은 판정에 쓰지 않는다.		LABOR_REJECTED
v-replay-067206	{"planVersion":"1.0","input":"samples/국방부/질의회신-067206.hwpx","output":"out/국방부/질의회신-067206-vreplay.hwpx","steps":[{"action":"replace_text","find":"금일천만원정","replace":"4월 15일"}]}			0.7.15	ATTEST_NOT_THIRD_PARTY	attest	capsule	350009674e41c62c4f51ab2b549ef76112def34b2888d289aef2a97c78691385	efb585f672de06280bf32c9ca0b1ac955a36f3be71be1ac96a4a79a36160d96e	0.7.15	samples/국방부/질의회신-067206.hwpx	replace_text	0	0	none	국방부 질의회신 건(#067205)은 구현자가 끝났다고 썼다. 가족=ATTEST_NOT_THIRD_PARTY. 이 문장은 판정에 쓰지 않는다.	missing	ATTEST_NOT_THIRD_PARTY
v-replay-067207	구현자 산문만으로 재현율을 100% 로 적겠습니다. case=067206 {"planVersion":"1.0","input":"samples/보건복지부/질의회신-067207.hwp","output":"out/보건복지부/질의회신-067207-vreplay.hwp","steps":[{"action":"replace_text","find":"사업기간 2025.01.01","replace":"행정안전부"}]}				PROSE_NOT_EVIDENCE	absent	prose	4f911ec5284399c99085727bc8b21667dbb6639d91c0cd1f0a5c03034e84a2e6	b056f83eb89c8e3fbe9defd9e7bcf2c763afe6421b178db1422811eb419cb6c1			prose	2	0	none	보건복지부 질의회신 건(#067206)은 구현자가 끝났다고 썼다. 가족=PROSE_NOT_EVIDENCE. 이 문장은 판정에 쓰지 않는다.	missing	PROSE_NOT_EVIDENCE
v-replay-067208	{"planVersion":"1.0","input":"samples/고용노동부/질의회신-067208.hwp","output":"out/고용노동부/질의회신-067208-vreplay.hwp","steps":[{"action":"fill_fields","values":{"필드6":"행정안전부"}}]}			0.7.13	NO_EXPECT_SHA	verify	replay	51b11f85562a54e442dc06e76f4d17a7966c870a8b1e1f809bd19f9988e6be6b	15dd1e728fecfa340b5736f7bc05991cbdf1aece57f46bb00ce115da63114e3b	0.7.13	samples/고용노동부/질의회신-067208.hwp	fill_fields	2	0	none	고용노동부 질의회신 건(#067207)은 구현자가 끝났다고 썼다. 가족=NO_EXPECT_SHA. 이 문장은 판정에 쓰지 않는다.	missing	NO_EXPECT_SHA
v-replay-067209	{"planVersion":"1.0","input":"samples/국토교통부/질의회신-067209.hwp","output":"out/국토교통부/질의회신-067209-vreplay.hwp","steps":[{"action":"fill_fields","values":{"필드7":"행정안전부"}}]}	zzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzz:067208	0	0.8.4	INVALID_EXPECT_SHA	verify	replay	74ee1024f68684c6297c65921e4c5ad8e3d76605065d0fa4e5ab1d3bd38f1b2c	f270b5c90da7bf9f030bab8ffc4afd7cc86170c3a9b0092acd2604036c63d6d9	0.8.4	samples/국토교통부/질의회신-067209.hwp	fill_fields	2	0	none	국토교통부 질의회신 건(#067208)은 구현자가 끝났다고 썼다. 가족=INVALID_EXPECT_SHA. 이 문장은 판정에 쓰지 않는다.	length	INVALID_EXPECT_SHA
v-replay-067210	{"planVersion":"1.0","input":"samples/환경부/질의회신-067210.hwp","output":"out/환경부/질의회신-067210-vreplay.hwp","steps":[{"action":"fill_fields","values":{"필드8":"붙임 2. 산출내역서"}}]}	dd3ef949eb7d79566cbb16f9bd393a87481d36137b8fbd813800879a4deb8393	1		TOOL_VERSION_MISSING	verify	replay	3941e286b25e31b77bed63e630f09e2963657ed4afa557327b2b29054e8574b8	dd3ef949eb7d79566cbb16f9bd393a87481d36137b8fbd813800879a4deb8393		samples/환경부/질의회신-067210.hwp	fill_fields	2	0	none	환경부 질의회신 건(#067209)은 구현자가 끝났다고 썼다. 가족=TOOL_VERSION_MISSING. 이 문장은 판정에 쓰지 않는다.		TOOL_VERSION_MISSING
v-replay-067211	{"planVersion":"1.0","input":"samples/산업통상자원부/질의회신-067211.hwpx","output":"out/산업통상자원부/질의회신-067211-vreplay.hwpx","steps":[{"action":"fill_fields","values":{"필드9":"붙임 2. 산출내역서"}}]}	6976c711460559f4808790c222c2f7905c9be1bea45c92b78a3e43879c5501bc	1	0.8.2	TOOL_VERSION_MISMATCH	verify	replay	d89d9845f098ae28dff6070d72968402bf1182a3148858f47aea77a2fbeca6d6	6976c711460559f4808790c222c2f7905c9be1bea45c92b78a3e43879c5501bc	0.7.15	samples/산업통상자원부/질의회신-067211.hwpx	fill_fields	3	0	reproduced_field	산업통상자원부 질의회신 건(#067210)은 구현자가 끝났다고 썼다. 가족=TOOL_VERSION_MISMATCH. 이 문장은 판정에 쓰지 않는다.		TOOL_VERSION_MISMATCH
v-replay-067212		d6dbc3cf83fbb82a174445a7de3925fe585ed76b6f68263c551aa687f7f30502	1	0.8.1	NO_PLAN	verify	replay		a91ed7359d72a6e36c0061db1a1aff6f3f9acc461baf799e108d97d1f36cc1a2	0.8.1		missing	2	0	none	중소벤처기업부 질의회신 건(#067211)은 구현자가 끝났다고 썼다. 가족=NO_PLAN. 이 문장은 판정에 쓰지 않는다.		NO_PLAN
v-replay-067213	{"planVersion":"1.0","input":"samples/문화체육관광부/질의회신-067213.hwp","output":"out/문화체육관광부/질의회신-067213-vreplay.hwp","steps":[{"action":"fill_fields","values":{"필드11":"수신자 대외공문"}}]}	b6626d015b1c816f9f9dfed691d7476c3a9e84c23a427cee210a2cbe122fa8a7	1	0.8.0	LABOR_ACCEPTED	verify	capsule	4c036776ad2c35dd8b9c4baec6b99901c2d248b954f17edcabcb6fc6268909c8	b6626d015b1c816f9f9dfed691d7476c3a9e84c23a427cee210a2cbe122fa8a7	0.8.0	samples/문화체육관광부/질의회신-067213.hwp	fill_fields	0	1	reproduced_field	문화체육관광부 질의회신 건(#067212)은 구현자가 끝났다고 썼다. 가족=LABOR_ACCEPTED. 이 문장은 판정에 쓰지 않는다.		LABOR_ACCEPTED
v-replay-067214	{"planVersion":"1.0","input":"samples/농림축산식품부/질의회신-067214.hwp","output":"out/농림축산식품부/질의회신-067214-vreplay.hwp","steps":[{"action":"fill_fields","values":{"필드12":"수신자 대외공문"}}]}	9da1fe6146c73e8d83cd1a3c554c52ef8369e3f660e7eb66dad6bb3299210317	0	0.7.15	LABOR_REJECTED	verify	replay	9c3bc0adcf67b7e57deb39208da076443dd1743f4d97881bbb4b2fd0d386aaf4	5761f56ae443fc38b667726631c62be5323ccaedf7344529c2c6b24ce05beb76	0.7.15	samples/농림축산식품부/질의회신-067214.hwp	fill_fields	3	0	reproduced_field	농림축산식품부 질의회신 건(#067213)은 구현자가 끝났다고 썼다. 가족=LABOR_REJECTED. 이 문장은 판정에 쓰지 않는다.		LABOR_REJECTED
v-replay-067215	{"planVersion":"1.0","input":"samples/해양수산부/질의회신-067215.hwp","output":"out/해양수산부/질의회신-067215-vreplay.hwp","steps":[{"action":"set_cell","table":2,"row":2,"col":6,"text":"수신자 대외공문"}]}			0.7.14	ATTEST_NOT_THIRD_PARTY	attest	replay	3000226bdf552d574a6f9bfba342e4420411e5d7883bdaee2e9881fcb31eebd1	71f73024cdb73c2baee1a0042ca62617875af82c5259cee09f182fef8bf550c7	0.7.14	samples/해양수산부/질의회신-067215.hwp	set_cell	0	0	none	해양수산부 질의회신 건(#067214)은 구현자가 끝났다고 썼다. 가족=ATTEST_NOT_THIRD_PARTY. 이 문장은 판정에 쓰지 않는다.	missing	ATTEST_NOT_THIRD_PARTY
v-replay-067216	exit 3 이 났지만 도구 고장이므로 통과로 바꾸겠습니다. case=067215 {"planVersion":"1.0","input":"samples/여성가족부/질의회신-067216.hwpx","output":"out/여성가족부/질의회신-067216-vreplay.hwpx","steps":[{"action":"set_cell","table":3,"row":3,"col":7,"text":"금이천만원정"}]}				PROSE_NOT_EVIDENCE	absent	prose	66083740dc1447f3b6e8dfe6aafd41ffd457b881300710bf263aa4dff53c2ef1	60653412f02263e3bfc680b5eedeaf85036983d75244088754de4d85fefd14ba			prose	2	0	none	여성가족부 질의회신 건(#067215)은 구현자가 끝났다고 썼다. 가족=PROSE_NOT_EVIDENCE. 이 문장은 판정에 쓰지 않는다.	missing	PROSE_NOT_EVIDENCE
v-replay-067217	{"planVersion":"1.0","input":"samples/통일부/질의회신-067217.hwp","output":"out/통일부/질의회신-067217-vreplay.hwp","steps":[{"action":"set_cell","table":0,"row":4,"col":0,"text":"금이천만원정"}]}			0.8.4	NO_EXPECT_SHA	verify	replay	e1bd21374897849a982519c8daef1ddec2abd182ea32c410372b3dc2e13e66a2	e53fbcabc96881e85c1a448f592458c78f27fbd9e7a0391e181509b8afa7da96	0.8.4	samples/통일부/질의회신-067217.hwp	set_cell	2	0	none	통일부 질의회신 건(#067216)은 구현자가 끝났다고 썼다. 가족=NO_EXPECT_SHA. 이 문장은 판정에 쓰지 않는다.	missing	NO_EXPECT_SHA
v-replay-067218	{"planVersion":"1.0","input":"samples/외교부/질의회신-067218.hwp","output":"out/외교부/질의회신-067218-vreplay.hwp","steps":[{"action":"set_cell","table":1,"row":5,"col":1,"text":"금이천만원정"}]}	aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa:067217	0	0.8.3	INVALID_EXPECT_SHA	verify	replay	6f870cd1fe0d0f94bb44e7582a4c1b5c4588ff61a219d392bea95e39330efd91	6f92e686bd92376e0b2d94d5974605872c0a2aaf9e9a5d3e8b1975f431bae485	0.8.3	samples/외교부/질의회신-067218.hwp	set_cell	2	0	none	외교부 질의회신 건(#067217)은 구현자가 끝났다고 썼다. 가족=INVALID_EXPECT_SHA. 이 문장은 판정에 쓰지 않는다.	length	INVALID_EXPECT_SHA
v-replay-067219	{"planVersion":"1.0","input":"samples/국가보훈부/질의회신-067219.hwp","output":"out/국가보훈부/질의회신-067219-vreplay.hwp","steps":[{"action":"set_cell","table":2,"row":6,"col":2,"text":"사업기간 2026.03.01"}]}	e2eb740f5132a0ba3fd92a8b3153cd90685f1c4fb845d334333d51064f4e7f4f	1		TOOL_VERSION_MISSING	verify	replay	ead900377c40d483a6874dc9cfdcb5c3784f752b959791eda373e68904e536c6	e2eb740f5132a0ba3fd92a8b3153cd90685f1c4fb845d334333d51064f4e7f4f		samples/국가보훈부/질의회신-067219.hwp	set_cell	2	0	none	국가보훈부 질의회신 건(#067218)은 구현자가 끝났다고 썼다. 가족=TOOL_VERSION_MISSING. 이 문장은 판정에 쓰지 않는다.		TOOL_VERSION_MISSING
v-replay-067220	{"planVersion":"1.0","input":"samples/인사혁신처/질의회신-067220.hwp","output":"out/인사혁신처/질의회신-067220-vreplay.hwp","steps":[{"action":"set_cell","table":3,"row":7,"col":3,"text":"사업기간 2026.03.01"}]}	bf96d5f78b8f13e5e871a35bb7146316e059e25adaefd711659d5e6695fb248c	1	0.8.1	TOOL_VERSION_MISMATCH	verify	replay	3e378a4873dbd14611e3e36fc5e2ec44cb0d186a35bb8ac63f0ea008020d40db	bf96d5f78b8f13e5e871a35bb7146316e059e25adaefd711659d5e6695fb248c	0.7.14	samples/인사혁신처/질의회신-067220.hwp	set_cell	3	0	reproduced_field	인사혁신처 질의회신 건(#067219)은 구현자가 끝났다고 썼다. 가족=TOOL_VERSION_MISMATCH. 이 문장은 판정에 쓰지 않는다.		TOOL_VERSION_MISMATCH
v-replay-067221		1a60ed961b4ee1844cc94487d99fffce4184fd1e0d4a1dfbef4006292898bf62	1	0.8.0	NO_PLAN	verify	replay		c4d9700fb73650e260fb2885a8ff639b36b1b11698c3688257ca0d6058616ada	0.8.0		missing	2	0	none	국무조정실 질의회신 건(#067220)은 구현자가 끝났다고 썼다. 가족=NO_PLAN. 이 문장은 판정에 쓰지 않는다.		NO_PLAN
v-replay-067222	{"planVersion":"1.0","input":"samples/감사원/질의회신-067222.hwp","output":"out/감사원/질의회신-067222-vreplay.hwp","steps":[{"action":"set_checkbox","name":"동의0","checked":true}]}	ff2aa03f1317299845f38ad836a7ae7be367f85ead33b1c2aebe31c44f955db6	1	0.7.15	LABOR_ACCEPTED	verify	replay	8131ddce7e6b7582f2d84c696e16e630a6c8f516df1a501598388eb6d1eeee64	ff2aa03f1317299845f38ad836a7ae7be367f85ead33b1c2aebe31c44f955db6	0.7.15	samples/감사원/질의회신-067222.hwp	set_checkbox	0	1	reproduced_field	감사원 질의회신 건(#067221)은 구현자가 끝났다고 썼다. 가족=LABOR_ACCEPTED. 이 문장은 판정에 쓰지 않는다.		LABOR_ACCEPTED
v-replay-067223	{"planVersion":"1.0","input":"samples/공정거래위원회/질의회신-067223.hwp","output":"out/공정거래위원회/질의회신-067223-vreplay.hwp","steps":[{"action":"set_checkbox","name":"동의1","checked":true}]}	95585a7f00ccbd0d176d86a5269dbd9928221d87421e3d2f67f2d255c8b1a9d0	0	0.7.14	LABOR_REJECTED	verify	replay	aef1db0630b50cc23020882371bc53bc21b0d4d5bbe86a1e4a059cdc3b4ea022	33f7808787ca8c007760761c792198f4bf21b9e49050c0b2461644bc25d25303	0.7.14	samples/공정거래위원회/질의회신-067223.hwp	set_checkbox	3	0	reproduced_field	공정거래위원회 질의회신 건(#067222)은 구현자가 끝났다고 썼다. 가족=LABOR_REJECTED. 이 문장은 판정에 쓰지 않는다.		LABOR_REJECTED
