case_id	plan	expect_sha	reproduced	tool_version	verdict	mode	source	plan_sha256	output_sha256	expected_tool_version	input_path	action	exit_class	labor_accepted	evidence_kind	implementer_claim	sha_defect	family
v-replay-046201	로컬에서 재실행했고 성공했습니다. 해시 대조는 생략했습니다. case=046200 {"planVersion":"1.0","input":"samples/과학기술정보통신부/입법예고-046201.hwpx","output":"out/과학기술정보통신부/입법예고-046201-vreplay.hwpx","steps":[{"action":"replace_text","find":"제3조 필수기능","replace":"제3조 선택기능"}]}				PROSE_NOT_EVIDENCE	absent	prose	c1eed8c8cc6f9730af4dc014cd053d718cad016c8b20b6bb61ff37a4a81351dc	dcb9d2b765bd6083d5a0b1bff2d6ba9f7067bee51adac03cf2a74f494e6f6848			prose	2	0	none	과학기술정보통신부 입법예고 건(#046200)은 구현자가 끝났다고 썼다. 가족=PROSE_NOT_EVIDENCE. 이 문장은 판정에 쓰지 않는다.	missing	PROSE_NOT_EVIDENCE
v-replay-046202	{"planVersion":"1.0","input":"samples/행정안전부/입법예고-046202.hwp","output":"out/행정안전부/입법예고-046202-vreplay.hwp","steps":[{"action":"replace_text","find":"별표 2 제출서류","replace":"제3조 선택기능"}]}			0.8.3	NO_EXPECT_SHA	verify	replay	07fce5748f90be2c4e9cb0a33c9d938676a06e41fc65399a3e90a4e8523bf05c	0e1673d869bd820c4ccc561d5bbf57ab30c6c6f6d900cf56a4b3251168389ddb	0.8.3	samples/행정안전부/입법예고-046202.hwp	replace_text	2	0	none	행정안전부 입법예고 건(#046201)은 구현자가 끝났다고 썼다. 가족=NO_EXPECT_SHA. 이 문장은 판정에 쓰지 않는다.	missing	NO_EXPECT_SHA
v-replay-046203	{"planVersion":"1.0","input":"samples/기획재정부/입법예고-046203.hwp","output":"out/기획재정부/입법예고-046203-vreplay.hwp","steps":[{"action":"replace_text","find":"본 계약은 2024년에","replace":"제3조 선택기능"}]}	GGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGG:046202	0	0.8.2	INVALID_EXPECT_SHA	verify	replay	818dd439589e91774bc141a602fff5cc0fb1b91cba71efcc8933188b8168da54	80700b4c0acf59239f67c2740893b6e8a3878492061874e6b9b4260ddd017b81	0.8.2	samples/기획재정부/입법예고-046203.hwp	replace_text	2	0	none	기획재정부 입법예고 건(#046202)은 구현자가 끝났다고 썼다. 가족=INVALID_EXPECT_SHA. 이 문장은 판정에 쓰지 않는다.	length	INVALID_EXPECT_SHA
v-replay-046204	{"planVersion":"1.0","input":"samples/법무부/입법예고-046204.hwp","output":"out/법무부/입법예고-046204-vreplay.hwp","steps":[{"action":"replace_text","find":"비밀유지 의무","replace":"별표 3 검수기준"}]}	a633f3fe7fcc176f1d9159b867dddcf8f1e40c607ea6d90abd3482344e3c44f0	1		TOOL_VERSION_MISSING	verify	replay	c50c3c3a8418a25590eff9e910c63b8d9ccb62a861c4c2c199689510a3540838	a633f3fe7fcc176f1d9159b867dddcf8f1e40c607ea6d90abd3482344e3c44f0		samples/법무부/입법예고-046204.hwp	replace_text	2	0	none	법무부 입법예고 건(#046203)은 구현자가 끝났다고 썼다. 가족=TOOL_VERSION_MISSING. 이 문장은 판정에 쓰지 않는다.		TOOL_VERSION_MISSING
v-replay-046205	{"planVersion":"1.0","input":"samples/교육부/입법예고-046205.hwp","output":"out/교육부/입법예고-046205-vreplay.hwp","steps":[{"action":"replace_text","find":"개인정보 수집·이용","replace":"별표 3 검수기준"}]}	9e2da12907ed4966b83bd6ab11c94e750e50ee0dac7b6a0a8f13645b4468a748	1	0.8.0	TOOL_VERSION_MISMATCH	verify	replay	c9e57f7620ed8acd2b180afce1e5e6fcf7ca4cfa2658c84c899113e7001000dc	9e2da12907ed4966b83bd6ab11c94e750e50ee0dac7b6a0a8f13645b4468a748	0.7.13	samples/교육부/입법예고-046205.hwp	replace_text	3	0	reproduced_field	교육부 입법예고 건(#046204)은 구현자가 끝났다고 썼다. 가족=TOOL_VERSION_MISMATCH. 이 문장은 판정에 쓰지 않는다.		TOOL_VERSION_MISMATCH
v-replay-046206		c1b6b61c402a8194e1213a1f09ea63827935a63aff6290b5d06d4f8513cd42d7	1	0.7.15	NO_PLAN	verify	replay		04a37740846dc2c6c8a61fd7e57d94a500128c9dc9ca3889bac4c852f6a40529	0.7.15		missing	2	0	none	국방부 입법예고 건(#046205)은 구현자가 끝났다고 썼다. 가족=NO_PLAN. 이 문장은 판정에 쓰지 않는다.		NO_PLAN
v-replay-046207	{"planVersion":"1.0","input":"samples/보건복지부/입법예고-046207.hwp","output":"out/보건복지부/입법예고-046207-vreplay.hwp","steps":[{"action":"replace_text","find":"검토 의견 없음","replace":"본 계약은 2026년에"}]}	c09881d73f769954cb6b5c1073eaf605f671f2e85c32e23ba419dcffb33eff2a	1	0.7.14	LABOR_ACCEPTED	verify	capsule	f5588fed2ef62ec85bc0cad30d239a10e400c45009315dbf18be0b1104b7eb85	c09881d73f769954cb6b5c1073eaf605f671f2e85c32e23ba419dcffb33eff2a	0.7.14	samples/보건복지부/입법예고-046207.hwp	replace_text	0	1	reproduced_field	보건복지부 입법예고 건(#046206)은 구현자가 끝났다고 썼다. 가족=LABOR_ACCEPTED. 이 문장은 판정에 쓰지 않는다.		LABOR_ACCEPTED
v-replay-046208	{"planVersion":"1.0","input":"samples/고용노동부/입법예고-046208.hwp","output":"out/고용노동부/입법예고-046208-vreplay.hwp","steps":[{"action":"fill_fields","values":{"필드1":"본 계약은 2026년에"}}]}	4bff0d4697e777f283928e218106dc5134b8983478879d13b57e572ab8249c81	0	0.7.13	LABOR_REJECTED	verify	replay	bebdc29e5d55f19c3ba63d29d89bbed2ff99e9d3cdbaebd0276415d48f11b65b	c383aca6bb7f1352dbbd8f4979744ca6e744a6682431437d78082086bfc737cc	0.7.13	samples/고용노동부/입법예고-046208.hwp	fill_fields	3	0	reproduced_field	고용노동부 입법예고 건(#046207)은 구현자가 끝났다고 썼다. 가족=LABOR_REJECTED. 이 문장은 판정에 쓰지 않는다.		LABOR_REJECTED
v-replay-046209	{"planVersion":"1.0","input":"samples/국토교통부/입법예고-046209.hwp","output":"out/국토교통부/입법예고-046209-vreplay.hwp","steps":[{"action":"fill_fields","values":{"필드2":"본 계약은 2026년에"}}]}			0.8.4	ATTEST_NOT_THIRD_PARTY	attest	replay	61f516d9d1a9dd099d66f1d6b6b059b3fe5504c44f09cfaf6bcdd48f2cfb00a8	eeb4b38f605777ca6d5b1dff7e2dac77c36a956f4b0eb0bd88b2fdffb3fa3814	0.8.4	samples/국토교통부/입법예고-046209.hwp	fill_fields	0	0	none	국토교통부 입법예고 건(#046208)은 구현자가 끝났다고 썼다. 가족=ATTEST_NOT_THIRD_PARTY. 이 문장은 판정에 쓰지 않는다.	missing	ATTEST_NOT_THIRD_PARTY
v-replay-046210	작업이 완료되었습니다. 산출물이 맞다고 확신합니다. case=046209 {"planVersion":"1.0","input":"samples/환경부/입법예고-046210.hwp","output":"out/환경부/입법예고-046210-vreplay.hwp","steps":[{"action":"fill_fields","values":{"필드3":"비밀유지 및 보안서약"}}]}				PROSE_NOT_EVIDENCE	absent	prose	eb8f3eb398b57a783b7036badcfe1aa3971bb62ef1246a5b5e0eff088d9df46b	9a9a79f105220d3591900126ca06ecbe36a01a3e308f77a0daf6c2b685db1114			prose	2	0	none	환경부 입법예고 건(#046209)은 구현자가 끝났다고 썼다. 가족=PROSE_NOT_EVIDENCE. 이 문장은 판정에 쓰지 않는다.	missing	PROSE_NOT_EVIDENCE
v-replay-046211	{"planVersion":"1.0","input":"samples/산업통상자원부/입법예고-046211.hwpx","output":"out/산업통상자원부/입법예고-046211-vreplay.hwpx","steps":[{"action":"fill_fields","values":{"필드4":"비밀유지 및 보안서약"}}]}			0.8.2	NO_EXPECT_SHA	verify	replay	46607656895815c551b9ea45b8a44ad496db15b626afce1f4f448451c97aae7e	03924d424afe420a1ce2ca9c262afa6bafef7d9c416d4c1dec5c6a0a3801c4a7	0.8.2	samples/산업통상자원부/입법예고-046211.hwpx	fill_fields	2	0	none	산업통상자원부 입법예고 건(#046210)은 구현자가 끝났다고 썼다. 가족=NO_EXPECT_SHA. 이 문장은 판정에 쓰지 않는다.	missing	NO_EXPECT_SHA
v-replay-046212	{"planVersion":"1.0","input":"samples/중소벤처기업부/입법예고-046212.hwp","output":"out/중소벤처기업부/입법예고-046212-vreplay.hwp","steps":[{"action":"fill_fields","values":{"필드5":"비밀유지 및 보안서약"}}]}	0xabababababababababababababababababababababababababababababababab:046211	0	0.8.1	INVALID_EXPECT_SHA	verify	replay	e5f3d8171b7eb9266b20a82a4773eb444ebfc7f60247c8b4fefdb7ee7a3345fc	1f32b8b6a1f84d64af140caab047129ea062fab9f385881bfd9071c8ad14108a	0.8.1	samples/중소벤처기업부/입법예고-046212.hwp	fill_fields	2	0	none	중소벤처기업부 입법예고 건(#046211)은 구현자가 끝났다고 썼다. 가족=INVALID_EXPECT_SHA. 이 문장은 판정에 쓰지 않는다.	prefixed	INVALID_EXPECT_SHA
v-replay-046213	{"planVersion":"1.0","input":"samples/문화체육관광부/입법예고-046213.hwp","output":"out/문화체육관광부/입법예고-046213-vreplay.hwp","steps":[{"action":"fill_fields","values":{"필드6":"개인정보 파기 절차"}}]}	f0fc1a52ba301cad5f1e09d308e1c453237fdb35b62a0c722ae30f187d559125	1		TOOL_VERSION_MISSING	verify	replay	4edd3152a8bc992d425efd8205d85c29702f7ce05666f70af81fb805ccb2a40f	f0fc1a52ba301cad5f1e09d308e1c453237fdb35b62a0c722ae30f187d559125		samples/문화체육관광부/입법예고-046213.hwp	fill_fields	2	0	none	문화체육관광부 입법예고 건(#046212)은 구현자가 끝났다고 썼다. 가족=TOOL_VERSION_MISSING. 이 문장은 판정에 쓰지 않는다.		TOOL_VERSION_MISSING
v-replay-046214	{"planVersion":"1.0","input":"samples/농림축산식품부/입법예고-046214.hwp","output":"out/농림축산식품부/입법예고-046214-vreplay.hwp","steps":[{"action":"fill_fields","values":{"필드7":"개인정보 파기 절차"}}]}	d6b998f534bcd098640c6f4fadef4f144efbad7d705bead437b6370ccb402e21	1	0.7.15	TOOL_VERSION_MISMATCH	verify	replay	4cfe50eebdf3226ffe1a1d363656ef05cb9dbbb9599a46d8766b12fb477bc476	d6b998f534bcd098640c6f4fadef4f144efbad7d705bead437b6370ccb402e21	0.8.4	samples/농림축산식품부/입법예고-046214.hwp	fill_fields	3	0	reproduced_field	농림축산식품부 입법예고 건(#046213)은 구현자가 끝났다고 썼다. 가족=TOOL_VERSION_MISMATCH. 이 문장은 판정에 쓰지 않는다.		TOOL_VERSION_MISMATCH
v-replay-046215		a2571c467e7113e7c9e01dd06ebb8ba30268e3ab3adb1a8fb851cda42262d91a	1	0.7.14	NO_PLAN	verify	replay		0f674318c5ae748a168caae4353d1ffa93feab412b5e34be1b71eeaef783b3a9	0.7.14		missing	2	0	none	해양수산부 입법예고 건(#046214)은 구현자가 끝났다고 썼다. 가족=NO_PLAN. 이 문장은 판정에 쓰지 않는다.		NO_PLAN
v-replay-046216	{"planVersion":"1.0","input":"samples/여성가족부/입법예고-046216.hwpx","output":"out/여성가족부/입법예고-046216-vreplay.hwpx","steps":[{"action":"set_cell","table":3,"row":3,"col":7,"text":"납기 2026-12-15"}]}	2700f53710acc285ef81d8b2c6a22a0ba7bdd6bd5f7bf798f346f18118b0cfc0	1	0.7.13	LABOR_ACCEPTED	verify	replay	370f9f919fd1d1d0fc9accfa7c16fe2473a46cdb6ad506aba4d0d1f17ab53868	2700f53710acc285ef81d8b2c6a22a0ba7bdd6bd5f7bf798f346f18118b0cfc0	0.7.13	samples/여성가족부/입법예고-046216.hwpx	set_cell	0	1	reproduced_field	여성가족부 입법예고 건(#046215)은 구현자가 끝났다고 썼다. 가족=LABOR_ACCEPTED. 이 문장은 판정에 쓰지 않는다.		LABOR_ACCEPTED
v-replay-046217	{"planVersion":"1.0","input":"samples/통일부/입법예고-046217.hwp","output":"out/통일부/입법예고-046217-vreplay.hwp","steps":[{"action":"set_cell","table":0,"row":4,"col":0,"text":"납기 2026-12-15"}]}	3ed740a833e020c956032023ee228633c308389525b808ab59c5fa57f84e8b4b	0	0.8.4	LABOR_REJECTED	verify	replay	5759ccf48016797dc8728f0e88108a6ae3cac06e6fae37b43425d8e9be3a1c51	4606438627d26f880c86251caf04c757ea4e29e1cccbf11e45bd62cb2015e7a9	0.8.4	samples/통일부/입법예고-046217.hwp	set_cell	3	0	reproduced_field	통일부 입법예고 건(#046216)은 구현자가 끝났다고 썼다. 가족=LABOR_REJECTED. 이 문장은 판정에 쓰지 않는다.		LABOR_REJECTED
v-replay-046218	{"planVersion":"1.0","input":"samples/외교부/입법예고-046218.hwp","output":"out/외교부/입법예고-046218-vreplay.hwp","steps":[{"action":"set_cell","table":1,"row":5,"col":1,"text":"납기 2026-12-15"}]}			0.8.3	ATTEST_NOT_THIRD_PARTY	attest	capsule	3d1905a9c132a37174b65d5d0fed0808673224d219604554e866e8a4512163cb	7713a3cf162a43f1cc909959677a00201a42851a3b3f5ee3ca1e11b54cf02bee	0.8.3	samples/외교부/입법예고-046218.hwp	set_cell	0	0	none	외교부 입법예고 건(#046217)은 구현자가 끝났다고 썼다. 가족=ATTEST_NOT_THIRD_PARTY. 이 문장은 판정에 쓰지 않는다.	missing	ATTEST_NOT_THIRD_PARTY
v-replay-046219	capsule 없이 편집을 끝냈으니 노동을 인정해 주십시오. case=046218 {"planVersion":"1.0","input":"samples/국가보훈부/입법예고-046219.hwp","output":"out/국가보훈부/입법예고-046219-vreplay.hwp","steps":[{"action":"set_cell","table":2,"row":6,"col":2,"text":"검토 의견 조건부 가결"}]}				PROSE_NOT_EVIDENCE	absent	prose	4f9d12ab5c11375d01823593cb99c323f1457e346b430c9fbea76bb7da53ddbf	43ce20e20b2a743d01f43275175b4b700645fdd272b067e54efda9a0cfd2ce3d			prose	2	0	none	국가보훈부 입법예고 건(#046218)은 구현자가 끝났다고 썼다. 가족=PROSE_NOT_EVIDENCE. 이 문장은 판정에 쓰지 않는다.	missing	PROSE_NOT_EVIDENCE
v-replay-046220	{"planVersion":"1.0","input":"samples/인사혁신처/입법예고-046220.hwp","output":"out/인사혁신처/입법예고-046220-vreplay.hwp","steps":[{"action":"set_cell","table":3,"row":7,"col":3,"text":"검토 의견 조건부 가결"}]}			0.8.1	NO_EXPECT_SHA	verify	replay	97031c57f2d85c8879d401e997efc02125d5f09b214e86fe56194ac05f67ca82	3d165dba71a9d75e96482ef74b97a8501e4c3042e02e8a57c5ab805a84a33634	0.8.1	samples/인사혁신처/입법예고-046220.hwp	set_cell	2	0	none	인사혁신처 입법예고 건(#046219)은 구현자가 끝났다고 썼다. 가족=NO_EXPECT_SHA. 이 문장은 판정에 쓰지 않는다.	missing	NO_EXPECT_SHA
v-replay-046221	{"planVersion":"1.0","input":"samples/국무조정실/입법예고-046221.hwpx","output":"out/국무조정실/입법예고-046221-vreplay.hwpx","steps":[{"action":"set_cell","table":0,"row":8,"col":4,"text":"검토 의견 조건부 가결"}]}	deadbeef:046220	0	0.8.0	INVALID_EXPECT_SHA	verify	replay	fb7f12b5337cbe2836a1ebe949ad0d84508be7d8e87c74d36fbf81df7ea0dae5	8dbcc35ab5d7fa2bf23ac21f5681ef4c34191a4edf7137056d9c7a2160d0e3e5	0.8.0	samples/국무조정실/입법예고-046221.hwpx	set_cell	2	0	none	국무조정실 입법예고 건(#046220)은 구현자가 끝났다고 썼다. 가족=INVALID_EXPECT_SHA. 이 문장은 판정에 쓰지 않는다.	length	INVALID_EXPECT_SHA
v-replay-046222	{"planVersion":"1.0","input":"samples/감사원/입법예고-046222.hwp","output":"out/감사원/입법예고-046222-vreplay.hwp","steps":[{"action":"set_checkbox","name":"동의6","checked":true}]}	3de1823a5392b47cde46061b8bf202ec4d63ec71e2452f1eda7854e986dbd9fd	1		TOOL_VERSION_MISSING	verify	replay	724ee19ad12ecb53176a590dae23b3717c0b8dcd233185dc93764cd6751ccd50	3de1823a5392b47cde46061b8bf202ec4d63ec71e2452f1eda7854e986dbd9fd		samples/감사원/입법예고-046222.hwp	set_checkbox	2	0	none	감사원 입법예고 건(#046221)은 구현자가 끝났다고 썼다. 가족=TOOL_VERSION_MISSING. 이 문장은 판정에 쓰지 않는다.		TOOL_VERSION_MISSING
v-replay-046223	{"planVersion":"1.0","input":"samples/공정거래위원회/입법예고-046223.hwp","output":"out/공정거래위원회/입법예고-046223-vreplay.hwp","steps":[{"action":"set_checkbox","name":"동의7","checked":true}]}	f18e4e5f3228f6cc5a1fdb1717b84a3fc9c21655a4066fc1e9855e73de80325b	1	0.7.14	TOOL_VERSION_MISMATCH	verify	replay	c96e91f875b4c6bb78a106bbfcb3244d7abd5060130c4c457fd4cc0efbc44e87	f18e4e5f3228f6cc5a1fdb1717b84a3fc9c21655a4066fc1e9855e73de80325b	0.8.3	samples/공정거래위원회/입법예고-046223.hwp	set_checkbox	3	0	reproduced_field	공정거래위원회 입법예고 건(#046222)은 구현자가 끝났다고 썼다. 가족=TOOL_VERSION_MISMATCH. 이 문장은 판정에 쓰지 않는다.		TOOL_VERSION_MISMATCH
