case_id	plan	expect_sha	reproduced	tool_version	verdict	mode	source	plan_sha256	output_sha256	expected_tool_version	input_path	action	exit_class	labor_accepted	evidence_kind	implementer_claim	sha_defect	family
v-replay-071401	로컬에서 재실행했고 성공했습니다. 해시 대조는 생략했습니다. case=071400 {"planVersion":"1.0","input":"samples/과학기술정보통신부/계약서-071401.hwpx","output":"out/과학기술정보통신부/계약서-071401-vreplay.hwpx","steps":[{"action":"replace_text","find":"제3조 필수기능","replace":"제3조 선택기능"}]}				PROSE_NOT_EVIDENCE	absent	prose	9fce27c069d64f56fba11c7192788207f3ae71e4d327f633af9fc91c8b873117	0cc80d426ce46402c529b3e901d6ef69c94ca572fc7695ed4438f5e6ab8cf16a			prose	2	0	none	과학기술정보통신부 계약서 건(#071400)은 구현자가 끝났다고 썼다. 가족=PROSE_NOT_EVIDENCE. 이 문장은 판정에 쓰지 않는다.	missing	PROSE_NOT_EVIDENCE
v-replay-071402	{"planVersion":"1.0","input":"samples/행정안전부/계약서-071402.hwp","output":"out/행정안전부/계약서-071402-vreplay.hwp","steps":[{"action":"replace_text","find":"별표 2 제출서류","replace":"제3조 선택기능"}]}			0.8.3	NO_EXPECT_SHA	verify	replay	05919038b74567ddd7c3aa36661d627bc0d561e90852c34502b3041a953eb4e7	bdc99c9e8cfedb4fc9df4b84c0f832e91695e27a5185962f920ef04f52fdaa50	0.8.3	samples/행정안전부/계약서-071402.hwp	replace_text	2	0	none	행정안전부 계약서 건(#071401)은 구현자가 끝났다고 썼다. 가족=NO_EXPECT_SHA. 이 문장은 판정에 쓰지 않는다.	missing	NO_EXPECT_SHA
v-replay-071403	{"planVersion":"1.0","input":"samples/기획재정부/계약서-071403.hwp","output":"out/기획재정부/계약서-071403-vreplay.hwp","steps":[{"action":"replace_text","find":"본 계약은 2024년에","replace":"제3조 선택기능"}]}	GGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGG:071402	0	0.8.2	INVALID_EXPECT_SHA	verify	replay	d7f6f459ee7e9c702a4528f5c3b7561cb829e6c4a9e82f0b2abd26ad34f68f48	a4feb328e3cf776a8ee17dd0db159397075a0d98c3892aad8500e9fe4b94143e	0.8.2	samples/기획재정부/계약서-071403.hwp	replace_text	2	0	none	기획재정부 계약서 건(#071402)은 구현자가 끝났다고 썼다. 가족=INVALID_EXPECT_SHA. 이 문장은 판정에 쓰지 않는다.	length	INVALID_EXPECT_SHA
v-replay-071404	{"planVersion":"1.0","input":"samples/법무부/계약서-071404.hwp","output":"out/법무부/계약서-071404-vreplay.hwp","steps":[{"action":"replace_text","find":"비밀유지 의무","replace":"별표 3 검수기준"}]}	9d818d50ac468db01c3187eb89085f28c8b9493d333dd8e079362ebe5e715cde	1		TOOL_VERSION_MISSING	verify	replay	fdb1030333687ccdac2d9398ef0438072f8864b0599b545228f2a4b438ea2308	9d818d50ac468db01c3187eb89085f28c8b9493d333dd8e079362ebe5e715cde		samples/법무부/계약서-071404.hwp	replace_text	2	0	none	법무부 계약서 건(#071403)은 구현자가 끝났다고 썼다. 가족=TOOL_VERSION_MISSING. 이 문장은 판정에 쓰지 않는다.		TOOL_VERSION_MISSING
v-replay-071405	{"planVersion":"1.0","input":"samples/교육부/계약서-071405.hwp","output":"out/교육부/계약서-071405-vreplay.hwp","steps":[{"action":"replace_text","find":"개인정보 수집·이용","replace":"별표 3 검수기준"}]}	052aac45cbc7c9ad0fbb874e38d7a6b7e920f520cfbc631da37b08b3c38ee4a1	1	0.8.0	TOOL_VERSION_MISMATCH	verify	replay	9b3204baa268d0fbef896182de437fc14fe75ded7ef067ce05414a66b5f46bfe	052aac45cbc7c9ad0fbb874e38d7a6b7e920f520cfbc631da37b08b3c38ee4a1	0.7.13	samples/교육부/계약서-071405.hwp	replace_text	3	0	reproduced_field	교육부 계약서 건(#071404)은 구현자가 끝났다고 썼다. 가족=TOOL_VERSION_MISMATCH. 이 문장은 판정에 쓰지 않는다.		TOOL_VERSION_MISMATCH
v-replay-071406		aefa06380b51b27984d0d97dddbf0a7159c883f2344aa70348ffdf58f7ad176b	1	0.7.15	NO_PLAN	verify	replay		9401279cafb63a2a8c5dcdd39a183c74853f0a1121dff2d2410b7180938ecb71	0.7.15		missing	2	0	none	국방부 계약서 건(#071405)은 구현자가 끝났다고 썼다. 가족=NO_PLAN. 이 문장은 판정에 쓰지 않는다.		NO_PLAN
v-replay-071407	{"planVersion":"1.0","input":"samples/보건복지부/계약서-071407.hwp","output":"out/보건복지부/계약서-071407-vreplay.hwp","steps":[{"action":"replace_text","find":"검토 의견 없음","replace":"본 계약은 2026년에"}]}	c6f3bdb7e903ab42889002a7e044ff49845bb4f4d6cb153dbc5788e00cf7bfb4	1	0.7.14	LABOR_ACCEPTED	verify	capsule	ce95e71020e352ebfa4ed7340f4956273418ea102cfccda536f09ae711acf399	c6f3bdb7e903ab42889002a7e044ff49845bb4f4d6cb153dbc5788e00cf7bfb4	0.7.14	samples/보건복지부/계약서-071407.hwp	replace_text	0	1	reproduced_field	보건복지부 계약서 건(#071406)은 구현자가 끝났다고 썼다. 가족=LABOR_ACCEPTED. 이 문장은 판정에 쓰지 않는다.		LABOR_ACCEPTED
v-replay-071408	{"planVersion":"1.0","input":"samples/고용노동부/계약서-071408.hwp","output":"out/고용노동부/계약서-071408-vreplay.hwp","steps":[{"action":"fill_fields","values":{"필드7":"본 계약은 2026년에"}}]}	ea5ffe3f4e9762e4f983b619b2639f67271efa95f04f79e4262c193686b42552	0	0.7.13	LABOR_REJECTED	verify	replay	6751da955ea2541e608ff2bfde02eba577abb050f1c210b64a05e54488cd5b8c	2a4ee05aa0714739a8cf7c0a6ccc2ac80785fb0f1be0a5f37962cb49e8e1d700	0.7.13	samples/고용노동부/계약서-071408.hwp	fill_fields	3	0	reproduced_field	고용노동부 계약서 건(#071407)은 구현자가 끝났다고 썼다. 가족=LABOR_REJECTED. 이 문장은 판정에 쓰지 않는다.		LABOR_REJECTED
v-replay-071409	{"planVersion":"1.0","input":"samples/국토교통부/계약서-071409.hwp","output":"out/국토교통부/계약서-071409-vreplay.hwp","steps":[{"action":"fill_fields","values":{"필드8":"본 계약은 2026년에"}}]}			0.8.4	ATTEST_NOT_THIRD_PARTY	attest	replay	5770ba35e0e922bee6256ae9c693cbf067b4e9ed691a84c366a5180494fc9a7c	d1fc316da820da365e1e76dea20ffc3fc3b1eafdc6579ddb429e15161cf9381c	0.8.4	samples/국토교통부/계약서-071409.hwp	fill_fields	0	0	none	국토교통부 계약서 건(#071408)은 구현자가 끝났다고 썼다. 가족=ATTEST_NOT_THIRD_PARTY. 이 문장은 판정에 쓰지 않는다.	missing	ATTEST_NOT_THIRD_PARTY
v-replay-071410	작업이 완료되었습니다. 산출물이 맞다고 확신합니다. case=071409 {"planVersion":"1.0","input":"samples/환경부/계약서-071410.hwp","output":"out/환경부/계약서-071410-vreplay.hwp","steps":[{"action":"fill_fields","values":{"필드9":"비밀유지 및 보안서약"}}]}				PROSE_NOT_EVIDENCE	absent	prose	340fde6aa310738d7a84f90621150f52d82a47cf0152f35752919db6b49d0e21	eed2762964b6cf7a1be08c437d2dc724b30e547a579daefd57be938d39c89aa3			prose	2	0	none	환경부 계약서 건(#071409)은 구현자가 끝났다고 썼다. 가족=PROSE_NOT_EVIDENCE. 이 문장은 판정에 쓰지 않는다.	missing	PROSE_NOT_EVIDENCE
