case_id	plan	expect_sha	reproduced	tool_version	verdict	mode	source	plan_sha256	output_sha256	expected_tool_version	input_path	action	exit_class	labor_accepted	evidence_kind	implementer_claim	sha_defect	family
v-replay-008401	로컬에서 재실행했고 성공했습니다. 해시 대조는 생략했습니다. case=008400 {"planVersion":"1.0","input":"samples/과학기술정보통신부/민원회신-008401.hwpx","output":"out/과학기술정보통신부/민원회신-008401-vreplay.hwpx","steps":[{"action":"replace_text","find":"2025년 1차","replace":"2026년 2차"}]}				PROSE_NOT_EVIDENCE	absent	prose	50eb97e00af2fd4aa73452848b19c582d6b01c2d5ebb07d8f81eedd2ae02c425	aed392806a044cae669d64d749ef3c0f932e0cd78897ab7e7b5776dd081e8640			prose	2	0	none	과학기술정보통신부 민원회신 건(#008400)은 구현자가 끝났다고 썼다. 가족=PROSE_NOT_EVIDENCE. 이 문장은 판정에 쓰지 않는다.	missing	PROSE_NOT_EVIDENCE
v-replay-008402	{"planVersion":"1.0","input":"samples/행정안전부/민원회신-008402.hwp","output":"out/행정안전부/민원회신-008402-vreplay.hwp","steps":[{"action":"replace_text","find":"3월 31일","replace":"2026년 2차"}]}			0.8.3	NO_EXPECT_SHA	verify	replay	8931cf977b8678a9dad48e224dd2108328d232f6812d85b26af7e6c9f7b87c58	1fdecb0b886781d4f4827c1d964b93f7e2ee4247f9fc32ec7a01242212e2f53b	0.8.3	samples/행정안전부/민원회신-008402.hwp	replace_text	2	0	none	행정안전부 민원회신 건(#008401)은 구현자가 끝났다고 썼다. 가족=NO_EXPECT_SHA. 이 문장은 판정에 쓰지 않는다.	missing	NO_EXPECT_SHA
v-replay-008403	{"planVersion":"1.0","input":"samples/기획재정부/민원회신-008403.hwp","output":"out/기획재정부/민원회신-008403-vreplay.hwp","steps":[{"action":"replace_text","find":"과학기술정보통신부","replace":"2026년 2차"}]}	GGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGG:008402	0	0.8.2	INVALID_EXPECT_SHA	verify	replay	f4842aedd5632143195848643f0e79e55ed114d64d1ea1288b24f764c182cca4	819800f2ddf1f74bdbfa9b074506ac9bf2a83ffc50f06bed8e98174ee05403b7	0.8.2	samples/기획재정부/민원회신-008403.hwp	replace_text	2	0	none	기획재정부 민원회신 건(#008402)은 구현자가 끝났다고 썼다. 가족=INVALID_EXPECT_SHA. 이 문장은 판정에 쓰지 않는다.	length	INVALID_EXPECT_SHA
v-replay-008404	{"planVersion":"1.0","input":"samples/법무부/민원회신-008404.hwp","output":"out/법무부/민원회신-008404-vreplay.hwp","steps":[{"action":"replace_text","find":"붙임 1. 과업지시서","replace":"4월 15일"}]}	6cad3a0805de27cd5a5e2009294940b2e409b59c7af7f130ed44e0db8e5ce8f3	1		TOOL_VERSION_MISSING	verify	replay	3c9a7dab569b02b95bbd49b7959ab4d6cfcc7feac5100728ee94a1be8a72a3a0	6cad3a0805de27cd5a5e2009294940b2e409b59c7af7f130ed44e0db8e5ce8f3		samples/법무부/민원회신-008404.hwp	replace_text	2	0	none	법무부 민원회신 건(#008403)은 구현자가 끝났다고 썼다. 가족=TOOL_VERSION_MISSING. 이 문장은 판정에 쓰지 않는다.		TOOL_VERSION_MISSING
v-replay-008405	{"planVersion":"1.0","input":"samples/교육부/민원회신-008405.hwp","output":"out/교육부/민원회신-008405-vreplay.hwp","steps":[{"action":"replace_text","find":"수신자 내부결재","replace":"4월 15일"}]}	66c8a11ef7b653a11dc2d3b71296e0fd2de275e6afef15d118a614539e5cfba3	1	0.8.0	TOOL_VERSION_MISMATCH	verify	replay	b07ba71fb4c7850b04a336cff761daa282e5e88a469cfd4506810888f6737f68	66c8a11ef7b653a11dc2d3b71296e0fd2de275e6afef15d118a614539e5cfba3	0.7.13	samples/교육부/민원회신-008405.hwp	replace_text	3	0	reproduced_field	교육부 민원회신 건(#008404)은 구현자가 끝났다고 썼다. 가족=TOOL_VERSION_MISMATCH. 이 문장은 판정에 쓰지 않는다.		TOOL_VERSION_MISMATCH
v-replay-008406		ed373e0c0f45a0d171b001a5ba1266c185322b7119071a50c1fd1cb2843320ff	1	0.7.15	NO_PLAN	verify	replay		d996dd0d8cc72f5d5c3ba87e8751307f9572612557f9039eaf08b5cda225a917	0.7.15		missing	2	0	none	국방부 민원회신 건(#008405)은 구현자가 끝났다고 썼다. 가족=NO_PLAN. 이 문장은 판정에 쓰지 않는다.		NO_PLAN
v-replay-008407	{"planVersion":"1.0","input":"samples/보건복지부/민원회신-008407.hwp","output":"out/보건복지부/민원회신-008407-vreplay.hwp","steps":[{"action":"replace_text","find":"사업기간 2025.01.01","replace":"행정안전부"}]}	60d2159c217b2ba0571f45ca7dbf22ad23a53cad383a6a542000a84768a58542	1	0.7.14	LABOR_ACCEPTED	verify	capsule	2b2e6fe83c2ebd2d16e6f82dad2ece1b070fc9734598251a32586241149f8d73	60d2159c217b2ba0571f45ca7dbf22ad23a53cad383a6a542000a84768a58542	0.7.14	samples/보건복지부/민원회신-008407.hwp	replace_text	0	1	reproduced_field	보건복지부 민원회신 건(#008406)은 구현자가 끝났다고 썼다. 가족=LABOR_ACCEPTED. 이 문장은 판정에 쓰지 않는다.		LABOR_ACCEPTED
v-replay-008408	{"planVersion":"1.0","input":"samples/고용노동부/민원회신-008408.hwp","output":"out/고용노동부/민원회신-008408-vreplay.hwp","steps":[{"action":"fill_fields","values":{"필드9":"행정안전부"}}]}	258d0a79276a12ec2a508dfe3a4b44ac5af53344033c2e81efeac014443c2c4a	0	0.7.13	LABOR_REJECTED	verify	replay	712d85adfe150263530d789662ec2af01ef335d60a837df8ae68ad0b35583524	dcc5e4577590689952f61c2652bd4767e1fa0a8da2d00b5a3cac42be1ff957d1	0.7.13	samples/고용노동부/민원회신-008408.hwp	fill_fields	3	0	reproduced_field	고용노동부 민원회신 건(#008407)은 구현자가 끝났다고 썼다. 가족=LABOR_REJECTED. 이 문장은 판정에 쓰지 않는다.		LABOR_REJECTED
v-replay-008409	{"planVersion":"1.0","input":"samples/국토교통부/민원회신-008409.hwp","output":"out/국토교통부/민원회신-008409-vreplay.hwp","steps":[{"action":"fill_fields","values":{"필드10":"행정안전부"}}]}			0.8.4	ATTEST_NOT_THIRD_PARTY	attest	replay	b2917ec4f27956cb2685e9957bb8a31fe081a7425aea98d7655dbec77fc69fed	f6859efe6dc844aaf81aa8ba522790c6e6d815e00ce40da39c6440f6eecefd82	0.8.4	samples/국토교통부/민원회신-008409.hwp	fill_fields	0	0	none	국토교통부 민원회신 건(#008408)은 구현자가 끝났다고 썼다. 가족=ATTEST_NOT_THIRD_PARTY. 이 문장은 판정에 쓰지 않는다.	missing	ATTEST_NOT_THIRD_PARTY
v-replay-008410	작업이 완료되었습니다. 산출물이 맞다고 확신합니다. case=008409 {"planVersion":"1.0","input":"samples/환경부/민원회신-008410.hwp","output":"out/환경부/민원회신-008410-vreplay.hwp","steps":[{"action":"fill_fields","values":{"필드11":"붙임 2. 산출내역서"}}]}				PROSE_NOT_EVIDENCE	absent	prose	d5681e0e3f9930bf846f887912ba02a22cca486fc7db582d6842fe9c1ff9814c	7321f6eb50f2d42a79008a55e8d78442d91324e4bf26ee54ecbe3e8d94ab296a			prose	2	0	none	환경부 민원회신 건(#008409)은 구현자가 끝났다고 썼다. 가족=PROSE_NOT_EVIDENCE. 이 문장은 판정에 쓰지 않는다.	missing	PROSE_NOT_EVIDENCE
v-replay-008411	{"planVersion":"1.0","input":"samples/산업통상자원부/민원회신-008411.hwpx","output":"out/산업통상자원부/민원회신-008411-vreplay.hwpx","steps":[{"action":"fill_fields","values":{"필드12":"붙임 2. 산출내역서"}}]}			0.8.2	NO_EXPECT_SHA	verify	replay	f601402b1d6433a107ab17ae818485ebe8a1bfd6af023a16163a8f35017342a9	6b2b35fb9651f04b7a3c6ab4d6640a8244cb8c012d2d02401e6cc178cda994e4	0.8.2	samples/산업통상자원부/민원회신-008411.hwpx	fill_fields	2	0	none	산업통상자원부 민원회신 건(#008410)은 구현자가 끝났다고 썼다. 가족=NO_EXPECT_SHA. 이 문장은 판정에 쓰지 않는다.	missing	NO_EXPECT_SHA
