case_id	plan	expect_sha	reproduced	tool_version	verdict	mode	source	plan_sha256	output_sha256	expected_tool_version	input_path	action	exit_class	labor_accepted	evidence_kind	implementer_claim	sha_defect	family
v-replay-063001	{"planVersion":"1.0","input":"samples/과학기술정보통신부/지침-063001.hwpx","output":"out/과학기술정보통신부/지침-063001-vreplay.hwpx","steps":[{"action":"replace_text","find":"제3조 필수기능","replace":"제3조 선택기능"}]}	938a80c40a5c1eae2a15f41cd3d075ab3a07363b2b449213328b38115d23bd6b	1	0.8.4	LABOR_ACCEPTED	verify	capsule	ee48d585981c4b273fb765d43462f66d51e72b7fc21f0ae9d57c31faeb1dfabe	938a80c40a5c1eae2a15f41cd3d075ab3a07363b2b449213328b38115d23bd6b	0.8.4	samples/과학기술정보통신부/지침-063001.hwpx	replace_text	0	1	reproduced_field	과학기술정보통신부 지침 건(#063000)은 구현자가 끝났다고 썼다. 가족=LABOR_ACCEPTED. 이 문장은 판정에 쓰지 않는다.		LABOR_ACCEPTED
v-replay-063002	{"planVersion":"1.0","input":"samples/행정안전부/지침-063002.hwp","output":"out/행정안전부/지침-063002-vreplay.hwp","steps":[{"action":"replace_text","find":"별표 2 제출서류","replace":"제3조 선택기능"}]}	1e9beaa22b4c6d7d606cf6d1d3d2a30387ea6ed3ccc3159961cee33031fad8fd	0	0.8.3	LABOR_REJECTED	verify	replay	25ca1e2fa70b562ac22a1379bae4daefa22c80843fee651428a6c38ec3aabb6a	47a63905b79e2a057eab32b12de361de43ad24db1c8e65b470c2e9472bbd3677	0.8.3	samples/행정안전부/지침-063002.hwp	replace_text	3	0	reproduced_field	행정안전부 지침 건(#063001)은 구현자가 끝났다고 썼다. 가족=LABOR_REJECTED. 이 문장은 판정에 쓰지 않는다.		LABOR_REJECTED
v-replay-063003	{"planVersion":"1.0","input":"samples/기획재정부/지침-063003.hwp","output":"out/기획재정부/지침-063003-vreplay.hwp","steps":[{"action":"replace_text","find":"본 계약은 2024년에","replace":"제3조 선택기능"}]}			0.8.2	ATTEST_NOT_THIRD_PARTY	attest	replay	d231471492142ed03ce8da467f450a70079aa1cfed6f4b4bcfd900e8140eb772	805ab1cb190b647f5b1f933b2e632c698d0fc9b3d8bf9fed2d15349eeffb1d70	0.8.2	samples/기획재정부/지침-063003.hwp	replace_text	0	0	none	기획재정부 지침 건(#063002)은 구현자가 끝났다고 썼다. 가족=ATTEST_NOT_THIRD_PARTY. 이 문장은 판정에 쓰지 않는다.	missing	ATTEST_NOT_THIRD_PARTY
v-replay-063004	attest 영수증만 발급했지만 제3자 검증과 같다고 봅니다. case=063003 {"planVersion":"1.0","input":"samples/법무부/지침-063004.hwp","output":"out/법무부/지침-063004-vreplay.hwp","steps":[{"action":"replace_text","find":"비밀유지 의무","replace":"별표 3 검수기준"}]}				PROSE_NOT_EVIDENCE	absent	prose	d872a4f798b919f2c366e03c572f32c456c42a69c489c5df744fb6c6699b10ce	ac99cf5f120725fb2ecb2ddef6eeed64ea487b4bae53fa343dae769a6af94a60			prose	2	0	none	법무부 지침 건(#063003)은 구현자가 끝났다고 썼다. 가족=PROSE_NOT_EVIDENCE. 이 문장은 판정에 쓰지 않는다.	missing	PROSE_NOT_EVIDENCE
v-replay-063005	{"planVersion":"1.0","input":"samples/교육부/지침-063005.hwp","output":"out/교육부/지침-063005-vreplay.hwp","steps":[{"action":"replace_text","find":"개인정보 수집·이용","replace":"별표 3 검수기준"}]}			0.8.0	NO_EXPECT_SHA	verify	replay	e859109664c6bb6a969a22addd85d6625c3a880d0493bdb7566e034542d34a0e	0d7b0ba08531a7a1c69e454627195131b61602ca6965e2ee011fd9ffb4b7f652	0.8.0	samples/교육부/지침-063005.hwp	replace_text	2	0	none	교육부 지침 건(#063004)은 구현자가 끝났다고 썼다. 가족=NO_EXPECT_SHA. 이 문장은 판정에 쓰지 않는다.	missing	NO_EXPECT_SHA
v-replay-063006	{"planVersion":"1.0","input":"samples/국방부/지침-063006.hwpx","output":"out/국방부/지침-063006-vreplay.hwpx","steps":[{"action":"replace_text","find":"납기 2025-06-30","replace":"별표 3 검수기준"}]}	 aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa:063005	0	0.7.15	INVALID_EXPECT_SHA	verify	replay	a2e28184c5333a8677906e695100ce55fdd27a7919a38b59b952bb69200f0a73	586ec0b157804b0121ed3176708ed873b60e0e04cd906275dcc93a56b665883b	0.7.15	samples/국방부/지침-063006.hwpx	replace_text	2	0	none	국방부 지침 건(#063005)은 구현자가 끝났다고 썼다. 가족=INVALID_EXPECT_SHA. 이 문장은 판정에 쓰지 않는다.	whitespace	INVALID_EXPECT_SHA
v-replay-063007	{"planVersion":"1.0","input":"samples/보건복지부/지침-063007.hwp","output":"out/보건복지부/지침-063007-vreplay.hwp","steps":[{"action":"replace_text","find":"검토 의견 없음","replace":"본 계약은 2026년에"}]}	636ec3ab88f1965c697b28d8b2f7fd1cb29dbd88826bf3a702fa7de581a6b477	1		TOOL_VERSION_MISSING	verify	replay	90832504cd042a3aaa836c5296cfd78f3a9186fe9197257f9ca491ed14bb9459	636ec3ab88f1965c697b28d8b2f7fd1cb29dbd88826bf3a702fa7de581a6b477		samples/보건복지부/지침-063007.hwp	replace_text	2	0	none	보건복지부 지침 건(#063006)은 구현자가 끝났다고 썼다. 가족=TOOL_VERSION_MISSING. 이 문장은 판정에 쓰지 않는다.		TOOL_VERSION_MISSING
v-replay-063008	{"planVersion":"1.0","input":"samples/고용노동부/지침-063008.hwp","output":"out/고용노동부/지침-063008-vreplay.hwp","steps":[{"action":"fill_fields","values":{"필드5":"본 계약은 2026년에"}}]}	2bd7005a7b8df3a74df51d6e4a7813ddb92fd8db165fe078738e8a655bfbed7b	1	0.7.13	TOOL_VERSION_MISMATCH	verify	replay	90774ba810ed2caa818a3660291158f538059af99c93b27a3c10f572e06f1086	2bd7005a7b8df3a74df51d6e4a7813ddb92fd8db165fe078738e8a655bfbed7b	0.8.2	samples/고용노동부/지침-063008.hwp	fill_fields	3	0	reproduced_field	고용노동부 지침 건(#063007)은 구현자가 끝났다고 썼다. 가족=TOOL_VERSION_MISMATCH. 이 문장은 판정에 쓰지 않는다.		TOOL_VERSION_MISMATCH
v-replay-063009		1fe6a802777961f46e4b4a2e9e070c85281f13d384f17d5f2d0a61bbd2957dad	1	0.8.4	NO_PLAN	verify	replay		365485d646b3b370551312fc29afc8d0e5021e2d613d8cc7315109b0bfb315fe	0.8.4		missing	2	0	none	국토교통부 지침 건(#063008)은 구현자가 끝났다고 썼다. 가족=NO_PLAN. 이 문장은 판정에 쓰지 않는다.		NO_PLAN
v-replay-063010	{"planVersion":"1.0","input":"samples/환경부/지침-063010.hwp","output":"out/환경부/지침-063010-vreplay.hwp","steps":[{"action":"fill_fields","values":{"필드7":"비밀유지 및 보안서약"}}]}	cc53140a8ea06184cdc7690bc2b293c9acd2567c981cf5de2516811fb099ba88	1	0.8.3	LABOR_ACCEPTED	verify	replay	b0c64ffe32e2432acac1bba5ecd58b1753563026d6e6aa3e3df841226cedc9a9	cc53140a8ea06184cdc7690bc2b293c9acd2567c981cf5de2516811fb099ba88	0.8.3	samples/환경부/지침-063010.hwp	fill_fields	0	1	reproduced_field	환경부 지침 건(#063009)은 구현자가 끝났다고 썼다. 가족=LABOR_ACCEPTED. 이 문장은 판정에 쓰지 않는다.		LABOR_ACCEPTED
