case_id	plan	expect_sha	reproduced	tool_version	verdict	mode	source	plan_sha256	output_sha256	expected_tool_version	input_path	action	exit_class	labor_accepted	evidence_kind	implementer_claim	sha_defect	family
v-replay-117601	{"planVersion":"1.0","input":"samples/과학기술정보통신부/입찰공고-117601.hwpx","output":"out/과학기술정보통신부/입찰공고-117601-vreplay.hwpx","steps":[{"action":"replace_text","find":"2025년 1차","replace":"2026년 2차"}]}	5ee490d38d0a0b6941df7cf7bc4b1260ca28f2bc6f20090b1fe434f0f26bfb0a	1		TOOL_VERSION_MISSING	verify	replay	e0e2f76401da409be9fc8bd6226b378033ed4419b89a4f941d1c95696cd4d13a	5ee490d38d0a0b6941df7cf7bc4b1260ca28f2bc6f20090b1fe434f0f26bfb0a		samples/과학기술정보통신부/입찰공고-117601.hwpx	replace_text	2	0	none	과학기술정보통신부 입찰공고 건(#117600)은 구현자가 끝났다고 썼다. 가족=TOOL_VERSION_MISSING. 이 문장은 판정에 쓰지 않는다.		TOOL_VERSION_MISSING
v-replay-117602	{"planVersion":"1.0","input":"samples/행정안전부/입찰공고-117602.hwp","output":"out/행정안전부/입찰공고-117602-vreplay.hwp","steps":[{"action":"replace_text","find":"3월 31일","replace":"2026년 2차"}]}	47e3e86dbed948c5ef9f5a3b34fd467070ad6ba1fb615d71f3a54e089bc2e4ef	1	0.8.3	TOOL_VERSION_MISMATCH	verify	replay	349634ab220dc37cfd804238a4071a773544fdfb859dcc93d483d52e6dfad021	47e3e86dbed948c5ef9f5a3b34fd467070ad6ba1fb615d71f3a54e089bc2e4ef	0.8.0	samples/행정안전부/입찰공고-117602.hwp	replace_text	3	0	reproduced_field	행정안전부 입찰공고 건(#117601)은 구현자가 끝났다고 썼다. 가족=TOOL_VERSION_MISMATCH. 이 문장은 판정에 쓰지 않는다.		TOOL_VERSION_MISMATCH
v-replay-117603		f0beaa58d786ce44648ee742d41364a25c5a25d8301f9c0783b3976ecbc54ec8	1	0.8.2	NO_PLAN	verify	replay		fd120dcd103fa5e63056d0b004530800ec5c3c6416539722c571e9e7b8d6b175	0.8.2		missing	2	0	none	기획재정부 입찰공고 건(#117602)은 구현자가 끝났다고 썼다. 가족=NO_PLAN. 이 문장은 판정에 쓰지 않는다.		NO_PLAN
v-replay-117604	{"planVersion":"1.0","input":"samples/법무부/입찰공고-117604.hwp","output":"out/법무부/입찰공고-117604-vreplay.hwp","steps":[{"action":"replace_text","find":"붙임 1. 과업지시서","replace":"4월 15일"}]}	f4f1825d1e321c952a24720fa1fb0c6d5864f760994f66af235c4930fd20fc47	1	0.8.1	LABOR_ACCEPTED	verify	replay	da879ad40edbcef0211dd6175a2ca4667a761e5dc2b02d5e8d89b044ebc236c1	f4f1825d1e321c952a24720fa1fb0c6d5864f760994f66af235c4930fd20fc47	0.8.1	samples/법무부/입찰공고-117604.hwp	replace_text	0	1	reproduced_field	법무부 입찰공고 건(#117603)은 구현자가 끝났다고 썼다. 가족=LABOR_ACCEPTED. 이 문장은 판정에 쓰지 않는다.		LABOR_ACCEPTED
v-replay-117605	{"planVersion":"1.0","input":"samples/교육부/입찰공고-117605.hwp","output":"out/교육부/입찰공고-117605-vreplay.hwp","steps":[{"action":"replace_text","find":"수신자 내부결재","replace":"4월 15일"}]}	a5774c4d02ca4d2212776028a036790412efc9799bae2ea0306fb81ebee8db97	0	0.8.0	LABOR_REJECTED	verify	replay	bc23f8928ce49cb97da9ceca3aaad8b87e6877ed6e6af1409fac357e29c4cd10	1190a8bb5bd4efbfbb27942acd76fc62ef4c9eecf206553a40245f97d9696a01	0.8.0	samples/교육부/입찰공고-117605.hwp	replace_text	3	0	reproduced_field	교육부 입찰공고 건(#117604)은 구현자가 끝났다고 썼다. 가족=LABOR_REJECTED. 이 문장은 판정에 쓰지 않는다.		LABOR_REJECTED
v-replay-117606	{"planVersion":"1.0","input":"samples/국방부/입찰공고-117606.hwpx","output":"out/국방부/입찰공고-117606-vreplay.hwpx","steps":[{"action":"replace_text","find":"금일천만원정","replace":"4월 15일"}]}			0.7.15	ATTEST_NOT_THIRD_PARTY	attest	capsule	7ec19d55cf1ae60ff6db0b175e5b683542598c9a64322db0c5b59a4d5943d160	da64fa2e8ad7db26678e26ef0850608a76b8bd430fc2213d145461449add3887	0.7.15	samples/국방부/입찰공고-117606.hwpx	replace_text	0	0	none	국방부 입찰공고 건(#117605)은 구현자가 끝났다고 썼다. 가족=ATTEST_NOT_THIRD_PARTY. 이 문장은 판정에 쓰지 않는다.	missing	ATTEST_NOT_THIRD_PARTY
v-replay-117607	구현자 산문만으로 재현율을 100% 로 적겠습니다. case=117606 {"planVersion":"1.0","input":"samples/보건복지부/입찰공고-117607.hwp","output":"out/보건복지부/입찰공고-117607-vreplay.hwp","steps":[{"action":"replace_text","find":"사업기간 2025.01.01","replace":"행정안전부"}]}				PROSE_NOT_EVIDENCE	absent	prose	31c77ba7b544df7a9547e1e6b72e3e12f7fe7fd8c1f219fae64bff0d6d69ce2b	7ca426fee2386eee658498bb33a9b47b52795383b4c0529477d52d1ae698086e			prose	2	0	none	보건복지부 입찰공고 건(#117606)은 구현자가 끝났다고 썼다. 가족=PROSE_NOT_EVIDENCE. 이 문장은 판정에 쓰지 않는다.	missing	PROSE_NOT_EVIDENCE
v-replay-117608	{"planVersion":"1.0","input":"samples/고용노동부/입찰공고-117608.hwp","output":"out/고용노동부/입찰공고-117608-vreplay.hwp","steps":[{"action":"fill_fields","values":{"필드1":"행정안전부"}}]}			0.7.13	NO_EXPECT_SHA	verify	replay	cf2627077aa6a507887acad1d9991732f6fd86909668bf0e214f7eb688ac93bf	ad4a0debe62393e2306f9b34cbe08dc6214f60d1b8499eb164e5038d549f1e74	0.7.13	samples/고용노동부/입찰공고-117608.hwp	fill_fields	2	0	none	고용노동부 입찰공고 건(#117607)은 구현자가 끝났다고 썼다. 가족=NO_EXPECT_SHA. 이 문장은 판정에 쓰지 않는다.	missing	NO_EXPECT_SHA
v-replay-117609	{"planVersion":"1.0","input":"samples/국토교통부/입찰공고-117609.hwp","output":"out/국토교통부/입찰공고-117609-vreplay.hwp","steps":[{"action":"fill_fields","values":{"필드2":"행정안전부"}}]}	zzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzz:117608	0	0.8.4	INVALID_EXPECT_SHA	verify	replay	64af0de5700b7767f87321651a029fb47ac283002570af1a174c4ba61bd7e265	edf0cde21aa0de4a1ff3ea831aadb79e11ead486c50a46d51ecb073d22e4bac1	0.8.4	samples/국토교통부/입찰공고-117609.hwp	fill_fields	2	0	none	국토교통부 입찰공고 건(#117608)은 구현자가 끝났다고 썼다. 가족=INVALID_EXPECT_SHA. 이 문장은 판정에 쓰지 않는다.	length	INVALID_EXPECT_SHA
v-replay-117610	{"planVersion":"1.0","input":"samples/환경부/입찰공고-117610.hwp","output":"out/환경부/입찰공고-117610-vreplay.hwp","steps":[{"action":"fill_fields","values":{"필드3":"붙임 2. 산출내역서"}}]}	36dc4d328917b73320047e406de3c500897972e8da49fbb8213b07fcb9d736ae	1		TOOL_VERSION_MISSING	verify	replay	5c8e1e361fdd605826b0dd59d21005e018bcac799b3690397204a62b846de274	36dc4d328917b73320047e406de3c500897972e8da49fbb8213b07fcb9d736ae		samples/환경부/입찰공고-117610.hwp	fill_fields	2	0	none	환경부 입찰공고 건(#117609)은 구현자가 끝났다고 썼다. 가족=TOOL_VERSION_MISSING. 이 문장은 판정에 쓰지 않는다.		TOOL_VERSION_MISSING
