case_id	plan	expect_sha	reproduced	tool_version	verdict	mode	source	plan_sha256	output_sha256	expected_tool_version	input_path	action	exit_class	labor_accepted	evidence_kind	implementer_claim	sha_defect	family
v-replay-021001	로컬에서 재실행했고 성공했습니다. 해시 대조는 생략했습니다. case=021000 {"planVersion":"1.0","input":"samples/과학기술정보통신부/유권해석-021001.hwpx","output":"out/과학기술정보통신부/유권해석-021001-vreplay.hwpx","steps":[{"action":"replace_text","find":"제3조 필수기능","replace":"제3조 선택기능"}]}				PROSE_NOT_EVIDENCE	absent	prose	8bb8e286957ea734728bc52aa9856d53b83a306c7d518f013c63130024e6d34e	c48d3b28396211cb2268cc5d6ec52921fa40f17d7b6902059f04118cfd12bc66			prose	2	0	none	과학기술정보통신부 유권해석 건(#021000)은 구현자가 끝났다고 썼다. 가족=PROSE_NOT_EVIDENCE. 이 문장은 판정에 쓰지 않는다.	missing	PROSE_NOT_EVIDENCE
v-replay-021002	{"planVersion":"1.0","input":"samples/행정안전부/유권해석-021002.hwp","output":"out/행정안전부/유권해석-021002-vreplay.hwp","steps":[{"action":"replace_text","find":"별표 2 제출서류","replace":"제3조 선택기능"}]}			0.8.3	NO_EXPECT_SHA	verify	replay	145ba5f050f6b5a0b621f0df06e95484fa27f5f55d32cf58ef6e714b8f20b6ce	b3d44245a157a580195bc526b2b04b2b2087ad32fe3cd00a0cf8fe035fea1d3c	0.8.3	samples/행정안전부/유권해석-021002.hwp	replace_text	2	0	none	행정안전부 유권해석 건(#021001)은 구현자가 끝났다고 썼다. 가족=NO_EXPECT_SHA. 이 문장은 판정에 쓰지 않는다.	missing	NO_EXPECT_SHA
v-replay-021003	{"planVersion":"1.0","input":"samples/기획재정부/유권해석-021003.hwp","output":"out/기획재정부/유권해석-021003-vreplay.hwp","steps":[{"action":"replace_text","find":"본 계약은 2024년에","replace":"제3조 선택기능"}]}	GGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGG:021002	0	0.8.2	INVALID_EXPECT_SHA	verify	replay	02256c3a8c1644239caf7f3fbb3a33f0f6357d4b4c6c9ef5f4b98c2bfe9abc43	2c2ad4fb35d599e8bd468ea2bff69a590fd1f5aa67284a92fb5f3ac5e29cb0f9	0.8.2	samples/기획재정부/유권해석-021003.hwp	replace_text	2	0	none	기획재정부 유권해석 건(#021002)은 구현자가 끝났다고 썼다. 가족=INVALID_EXPECT_SHA. 이 문장은 판정에 쓰지 않는다.	length	INVALID_EXPECT_SHA
v-replay-021004	{"planVersion":"1.0","input":"samples/법무부/유권해석-021004.hwp","output":"out/법무부/유권해석-021004-vreplay.hwp","steps":[{"action":"replace_text","find":"비밀유지 의무","replace":"별표 3 검수기준"}]}	1c1780216f9e683e5f509354958ba618b6e7843a82599d4bfc4758a93089c3c3	1		TOOL_VERSION_MISSING	verify	replay	d2429176aa18f4b4a0448ee849fdce6a467e023d817230a3740f40898bb89eb1	1c1780216f9e683e5f509354958ba618b6e7843a82599d4bfc4758a93089c3c3		samples/법무부/유권해석-021004.hwp	replace_text	2	0	none	법무부 유권해석 건(#021003)은 구현자가 끝났다고 썼다. 가족=TOOL_VERSION_MISSING. 이 문장은 판정에 쓰지 않는다.		TOOL_VERSION_MISSING
v-replay-021005	{"planVersion":"1.0","input":"samples/교육부/유권해석-021005.hwp","output":"out/교육부/유권해석-021005-vreplay.hwp","steps":[{"action":"replace_text","find":"개인정보 수집·이용","replace":"별표 3 검수기준"}]}	3612f63d7fac399b95d46bb22dcd8c21ad305f65f2f015d09b8a10326d192223	1	0.8.0	TOOL_VERSION_MISMATCH	verify	replay	3c9ab337ebb890df0424b1c6e458f611e213863ccf9828cde18d56344dfb767e	3612f63d7fac399b95d46bb22dcd8c21ad305f65f2f015d09b8a10326d192223	0.7.13	samples/교육부/유권해석-021005.hwp	replace_text	3	0	reproduced_field	교육부 유권해석 건(#021004)은 구현자가 끝났다고 썼다. 가족=TOOL_VERSION_MISMATCH. 이 문장은 판정에 쓰지 않는다.		TOOL_VERSION_MISMATCH
v-replay-021006		30e657542125b0982d9a5b74ed7d5a5dcfb863da3d9b99793e02d6bcb026b246	1	0.7.15	NO_PLAN	verify	replay		ee5d7b372824efac727b2b2276e40cf4ad36028ab771555fa63cfaeea8825c54	0.7.15		missing	2	0	none	국방부 유권해석 건(#021005)은 구현자가 끝났다고 썼다. 가족=NO_PLAN. 이 문장은 판정에 쓰지 않는다.		NO_PLAN
v-replay-021007	{"planVersion":"1.0","input":"samples/보건복지부/유권해석-021007.hwp","output":"out/보건복지부/유권해석-021007-vreplay.hwp","steps":[{"action":"replace_text","find":"검토 의견 없음","replace":"본 계약은 2026년에"}]}	984af2e4597452929b2cd6f7a35b27da5dcf108f5a560f02b25f86d6a0497e4c	1	0.7.14	LABOR_ACCEPTED	verify	capsule	f742bf2bdb0f7084f459217230d2b206f3a79b2881ec92ae024ac732e255a0bb	984af2e4597452929b2cd6f7a35b27da5dcf108f5a560f02b25f86d6a0497e4c	0.7.14	samples/보건복지부/유권해석-021007.hwp	replace_text	0	1	reproduced_field	보건복지부 유권해석 건(#021006)은 구현자가 끝났다고 썼다. 가족=LABOR_ACCEPTED. 이 문장은 판정에 쓰지 않는다.		LABOR_ACCEPTED
v-replay-021008	{"planVersion":"1.0","input":"samples/고용노동부/유권해석-021008.hwp","output":"out/고용노동부/유권해석-021008-vreplay.hwp","steps":[{"action":"fill_fields","values":{"필드12":"본 계약은 2026년에"}}]}	48f03ebe9b1aba2979c54b08b9bdca20a2be29c47fc64f2092cfbd7273937313	0	0.7.13	LABOR_REJECTED	verify	replay	c19ae194f985d0b334edf19fce3f9c04712592d4784b1c977cf93e61b841978e	d7b3fb50f3d25c7cc7e5213d713827b8b75efccc27aba2036fa83393bd72e08c	0.7.13	samples/고용노동부/유권해석-021008.hwp	fill_fields	3	0	reproduced_field	고용노동부 유권해석 건(#021007)은 구현자가 끝났다고 썼다. 가족=LABOR_REJECTED. 이 문장은 판정에 쓰지 않는다.		LABOR_REJECTED
v-replay-021009	{"planVersion":"1.0","input":"samples/국토교통부/유권해석-021009.hwp","output":"out/국토교통부/유권해석-021009-vreplay.hwp","steps":[{"action":"fill_fields","values":{"필드13":"본 계약은 2026년에"}}]}			0.8.4	ATTEST_NOT_THIRD_PARTY	attest	replay	b6ff78583cd672cd35c647b6ed16e353ace3c2ea11a68ab8c9da71fc6f6039d7	f4be8704f715b592633941294ac087fc5d4e471e79330dac87785a0568a28b6d	0.8.4	samples/국토교통부/유권해석-021009.hwp	fill_fields	0	0	none	국토교통부 유권해석 건(#021008)은 구현자가 끝났다고 썼다. 가족=ATTEST_NOT_THIRD_PARTY. 이 문장은 판정에 쓰지 않는다.	missing	ATTEST_NOT_THIRD_PARTY
v-replay-021010	작업이 완료되었습니다. 산출물이 맞다고 확신합니다. case=021009 {"planVersion":"1.0","input":"samples/환경부/유권해석-021010.hwp","output":"out/환경부/유권해석-021010-vreplay.hwp","steps":[{"action":"fill_fields","values":{"필드14":"비밀유지 및 보안서약"}}]}				PROSE_NOT_EVIDENCE	absent	prose	35de7d5a2defdff41c821bc95a1afa067654b6f5c0ec0175e69f128f0807aec3	f8c0c60b45dfd5512b4718c09c7740e10ef7cfb5fffe6e2c8246086eaa1bb5b4			prose	2	0	none	환경부 유권해석 건(#021009)은 구현자가 끝났다고 썼다. 가족=PROSE_NOT_EVIDENCE. 이 문장은 판정에 쓰지 않는다.	missing	PROSE_NOT_EVIDENCE
v-replay-021011	{"planVersion":"1.0","input":"samples/산업통상자원부/유권해석-021011.hwpx","output":"out/산업통상자원부/유권해석-021011-vreplay.hwpx","steps":[{"action":"fill_fields","values":{"필드15":"비밀유지 및 보안서약"}}]}			0.8.2	NO_EXPECT_SHA	verify	replay	1d2d834af61c90894f51d446fc32e15e1d9a4b3c16b3260be1bd9498988a458e	4639272209b3578d33b0353f1d7ea2012867376f51339f9f855dfdf09975c38e	0.8.2	samples/산업통상자원부/유권해석-021011.hwpx	fill_fields	2	0	none	산업통상자원부 유권해석 건(#021010)은 구현자가 끝났다고 썼다. 가족=NO_EXPECT_SHA. 이 문장은 판정에 쓰지 않는다.	missing	NO_EXPECT_SHA
v-replay-021012	{"planVersion":"1.0","input":"samples/중소벤처기업부/유권해석-021012.hwp","output":"out/중소벤처기업부/유권해석-021012-vreplay.hwp","steps":[{"action":"fill_fields","values":{"필드16":"비밀유지 및 보안서약"}}]}	0xabababababababababababababababababababababababababababababababab:021011	0	0.8.1	INVALID_EXPECT_SHA	verify	replay	551541bc458abe6247e815893c1275313d401fc68d7015fcb050fb948f870d1a	051d6b8f253d7c7a6f3e36ddfe8ad445c0e653d37cb08d996876acd7e6f627a4	0.8.1	samples/중소벤처기업부/유권해석-021012.hwp	fill_fields	2	0	none	중소벤처기업부 유권해석 건(#021011)은 구현자가 끝났다고 썼다. 가족=INVALID_EXPECT_SHA. 이 문장은 판정에 쓰지 않는다.	prefixed	INVALID_EXPECT_SHA
v-replay-021013	{"planVersion":"1.0","input":"samples/문화체육관광부/유권해석-021013.hwp","output":"out/문화체육관광부/유권해석-021013-vreplay.hwp","steps":[{"action":"fill_fields","values":{"필드0":"개인정보 파기 절차"}}]}	14f8252e9c20575f5e8d260d130cbd945afafe76e1fc74dd35d5a54eee992f87	1		TOOL_VERSION_MISSING	verify	replay	dceca0d6a37ff45e9ab3b80e1a45685dd15ba316d194ee10696c5c86e3f7a5c1	14f8252e9c20575f5e8d260d130cbd945afafe76e1fc74dd35d5a54eee992f87		samples/문화체육관광부/유권해석-021013.hwp	fill_fields	2	0	none	문화체육관광부 유권해석 건(#021012)은 구현자가 끝났다고 썼다. 가족=TOOL_VERSION_MISSING. 이 문장은 판정에 쓰지 않는다.		TOOL_VERSION_MISSING
