case_id	plan	expect_sha	reproduced	tool_version	verdict	mode	source	plan_sha256	output_sha256	expected_tool_version	input_path	action	exit_class	labor_accepted	evidence_kind	implementer_claim	sha_defect	family
v-replay-084001	로컬에서 재실행했고 성공했습니다. 해시 대조는 생략했습니다. case=084000 {"planVersion":"1.0","input":"samples/과학기술정보통신부/시행문-084001.hwpx","output":"out/과학기술정보통신부/시행문-084001-vreplay.hwpx","steps":[{"action":"replace_text","find":"2025년 1차","replace":"2026년 2차"}]}				PROSE_NOT_EVIDENCE	absent	prose	818c7728d41e0eb0414b1d4df8bf1eaf2e96b656ed649ad9ffe20c91c2061bef	3a4e2a1b1b1c48241a23b5d9d6510f89c3515d5722f5afa6add86f9a48e83294			prose	2	0	none	과학기술정보통신부 시행문 건(#084000)은 구현자가 끝났다고 썼다. 가족=PROSE_NOT_EVIDENCE. 이 문장은 판정에 쓰지 않는다.	missing	PROSE_NOT_EVIDENCE
v-replay-084002	{"planVersion":"1.0","input":"samples/행정안전부/시행문-084002.hwp","output":"out/행정안전부/시행문-084002-vreplay.hwp","steps":[{"action":"replace_text","find":"3월 31일","replace":"2026년 2차"}]}			0.8.3	NO_EXPECT_SHA	verify	replay	97837dceee9479359441e2a8aa6f238782b072e95cb14d42cb7fb470318198ca	21e302f58e566caaab4638e4d94e4a2c8304b39312d6e2eecc2ad522bdf55e45	0.8.3	samples/행정안전부/시행문-084002.hwp	replace_text	2	0	none	행정안전부 시행문 건(#084001)은 구현자가 끝났다고 썼다. 가족=NO_EXPECT_SHA. 이 문장은 판정에 쓰지 않는다.	missing	NO_EXPECT_SHA
v-replay-084003	{"planVersion":"1.0","input":"samples/기획재정부/시행문-084003.hwp","output":"out/기획재정부/시행문-084003-vreplay.hwp","steps":[{"action":"replace_text","find":"과학기술정보통신부","replace":"2026년 2차"}]}	GGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGG:084002	0	0.8.2	INVALID_EXPECT_SHA	verify	replay	5df480e4e3de077481f019532ca14d8d9bb72ed252de5c7f7d9fe0f8616e4d47	a49757f9a8d9a87a7247e12f0be209b7f56bce7f203733366b0aae486685db46	0.8.2	samples/기획재정부/시행문-084003.hwp	replace_text	2	0	none	기획재정부 시행문 건(#084002)은 구현자가 끝났다고 썼다. 가족=INVALID_EXPECT_SHA. 이 문장은 판정에 쓰지 않는다.	length	INVALID_EXPECT_SHA
v-replay-084004	{"planVersion":"1.0","input":"samples/법무부/시행문-084004.hwp","output":"out/법무부/시행문-084004-vreplay.hwp","steps":[{"action":"replace_text","find":"붙임 1. 과업지시서","replace":"4월 15일"}]}	65e71c8a556754dd0e0d81cb6f17c8f1bef01a374258cbb9844d79381fc57ecc	1		TOOL_VERSION_MISSING	verify	replay	594dfea33cae7c253070f3b1df8c3e846c2da1f75da709de76873c5e935dca28	65e71c8a556754dd0e0d81cb6f17c8f1bef01a374258cbb9844d79381fc57ecc		samples/법무부/시행문-084004.hwp	replace_text	2	0	none	법무부 시행문 건(#084003)은 구현자가 끝났다고 썼다. 가족=TOOL_VERSION_MISSING. 이 문장은 판정에 쓰지 않는다.		TOOL_VERSION_MISSING
v-replay-084005	{"planVersion":"1.0","input":"samples/교육부/시행문-084005.hwp","output":"out/교육부/시행문-084005-vreplay.hwp","steps":[{"action":"replace_text","find":"수신자 내부결재","replace":"4월 15일"}]}	f0ebbc32d28e44641d73cdcc2b182dd0e7a7c194c7677816a449058367c14fa3	1	0.8.0	TOOL_VERSION_MISMATCH	verify	replay	61178aefb89b9f41bd5e6a366def450d90541e08d80adc3f1d4f949331136261	f0ebbc32d28e44641d73cdcc2b182dd0e7a7c194c7677816a449058367c14fa3	0.7.13	samples/교육부/시행문-084005.hwp	replace_text	3	0	reproduced_field	교육부 시행문 건(#084004)은 구현자가 끝났다고 썼다. 가족=TOOL_VERSION_MISMATCH. 이 문장은 판정에 쓰지 않는다.		TOOL_VERSION_MISMATCH
v-replay-084006		ad30cdfb1c3a6a71c0d5efc836d7d5aa44df0b50496faecbe81e183fc988f79e	1	0.7.15	NO_PLAN	verify	replay		95b40c3bcfbb80a1e74ccc64a46fe971ced937f5551c6fe93cdd366b007a4a28	0.7.15		missing	2	0	none	국방부 시행문 건(#084005)은 구현자가 끝났다고 썼다. 가족=NO_PLAN. 이 문장은 판정에 쓰지 않는다.		NO_PLAN
v-replay-084007	{"planVersion":"1.0","input":"samples/보건복지부/시행문-084007.hwp","output":"out/보건복지부/시행문-084007-vreplay.hwp","steps":[{"action":"replace_text","find":"사업기간 2025.01.01","replace":"행정안전부"}]}	6cb27b2f391e0cb31f099b860f2a6ef0b7ede107befd41438ff5b92fe75c9005	1	0.7.14	LABOR_ACCEPTED	verify	capsule	c9320b6514a3c4f0b3b27b268301dde64f5796c2bc57ac735615ba671766b7a9	6cb27b2f391e0cb31f099b860f2a6ef0b7ede107befd41438ff5b92fe75c9005	0.7.14	samples/보건복지부/시행문-084007.hwp	replace_text	0	1	reproduced_field	보건복지부 시행문 건(#084006)은 구현자가 끝났다고 썼다. 가족=LABOR_ACCEPTED. 이 문장은 판정에 쓰지 않는다.		LABOR_ACCEPTED
v-replay-084008	{"planVersion":"1.0","input":"samples/고용노동부/시행문-084008.hwp","output":"out/고용노동부/시행문-084008-vreplay.hwp","steps":[{"action":"fill_fields","values":{"필드10":"행정안전부"}}]}	ad647e9cab039407f33931b224260c19c9ed0344d7ec681a0ca9c891fd437c82	0	0.7.13	LABOR_REJECTED	verify	replay	a70b643e6a9894d9eafa49a1e7325404fee20ae1178276e98f7dd961cfc1787f	7950c8d25f6e54cd9e3a1284fa3a5c01a70803b8c83687237577cc6a7efc74ec	0.7.13	samples/고용노동부/시행문-084008.hwp	fill_fields	3	0	reproduced_field	고용노동부 시행문 건(#084007)은 구현자가 끝났다고 썼다. 가족=LABOR_REJECTED. 이 문장은 판정에 쓰지 않는다.		LABOR_REJECTED
v-replay-084009	{"planVersion":"1.0","input":"samples/국토교통부/시행문-084009.hwp","output":"out/국토교통부/시행문-084009-vreplay.hwp","steps":[{"action":"fill_fields","values":{"필드11":"행정안전부"}}]}			0.8.4	ATTEST_NOT_THIRD_PARTY	attest	replay	3c3abd98d777fc2d59fd480702767aa99bbd6d7f0f2719c1556a4f06cfefe960	7d2269cde98ddb00afb30cbb1f18cc2093b3cd7c9e8d437e7395fa48def37b8c	0.8.4	samples/국토교통부/시행문-084009.hwp	fill_fields	0	0	none	국토교통부 시행문 건(#084008)은 구현자가 끝났다고 썼다. 가족=ATTEST_NOT_THIRD_PARTY. 이 문장은 판정에 쓰지 않는다.	missing	ATTEST_NOT_THIRD_PARTY
v-replay-084010	작업이 완료되었습니다. 산출물이 맞다고 확신합니다. case=084009 {"planVersion":"1.0","input":"samples/환경부/시행문-084010.hwp","output":"out/환경부/시행문-084010-vreplay.hwp","steps":[{"action":"fill_fields","values":{"필드12":"붙임 2. 산출내역서"}}]}				PROSE_NOT_EVIDENCE	absent	prose	baf07cb9f469af1f3995953e179d60fac20a0f5e98dee9f2fd22943c4f4f5cf4	df734fe9ca83cf9b96452f29d2957be9f33339d0b1ea755a5b415deb756ecd5a			prose	2	0	none	환경부 시행문 건(#084009)은 구현자가 끝났다고 썼다. 가족=PROSE_NOT_EVIDENCE. 이 문장은 판정에 쓰지 않는다.	missing	PROSE_NOT_EVIDENCE
