case_id	plan	expect_sha	reproduced	tool_version	verdict	mode	source	plan_sha256	output_sha256	expected_tool_version	input_path	action	exit_class	labor_accepted	evidence_kind	implementer_claim	sha_defect	family
v-replay-042001	{"planVersion":"1.0","input":"samples/과학기술정보통신부/감사보고서-042001.hwpx","output":"out/과학기술정보통신부/감사보고서-042001-vreplay.hwpx","steps":[{"action":"replace_text","find":"2025년 1차","replace":"2026년 2차"}]}	95f2a395035f6f1c240f9dd52f11966fa73dc3763784f06e983b7ba7c3a1e421	1		TOOL_VERSION_MISSING	verify	replay	5461d5484ab6933aac69f5d290eb92a72dcef8a6751d181475af1029eb5c66a0	95f2a395035f6f1c240f9dd52f11966fa73dc3763784f06e983b7ba7c3a1e421		samples/과학기술정보통신부/감사보고서-042001.hwpx	replace_text	2	0	none	과학기술정보통신부 감사보고서 건(#042000)은 구현자가 끝났다고 썼다. 가족=TOOL_VERSION_MISSING. 이 문장은 판정에 쓰지 않는다.		TOOL_VERSION_MISSING
v-replay-042002	{"planVersion":"1.0","input":"samples/행정안전부/감사보고서-042002.hwp","output":"out/행정안전부/감사보고서-042002-vreplay.hwp","steps":[{"action":"replace_text","find":"3월 31일","replace":"2026년 2차"}]}	0642acf9bc752b7d333de49d9d30ed5c4c459806438ca155e9395ad2ae701a45	1	0.8.3	TOOL_VERSION_MISMATCH	verify	replay	84d42c86f2725e5990e488939b2b876dee6c371b2353251cf2d49c8d5debfc5a	0642acf9bc752b7d333de49d9d30ed5c4c459806438ca155e9395ad2ae701a45	0.8.0	samples/행정안전부/감사보고서-042002.hwp	replace_text	3	0	reproduced_field	행정안전부 감사보고서 건(#042001)은 구현자가 끝났다고 썼다. 가족=TOOL_VERSION_MISMATCH. 이 문장은 판정에 쓰지 않는다.		TOOL_VERSION_MISMATCH
v-replay-042003		eaf9ca54803370c82e46127df76f40eab6f7ccb94b3b640afdf58b6537977c77	1	0.8.2	NO_PLAN	verify	replay		3b9373dcfa78827a191c822552bf9a8edfaa2ea1901cab0cf2382b088db7f33b	0.8.2		missing	2	0	none	기획재정부 감사보고서 건(#042002)은 구현자가 끝났다고 썼다. 가족=NO_PLAN. 이 문장은 판정에 쓰지 않는다.		NO_PLAN
v-replay-042004	{"planVersion":"1.0","input":"samples/법무부/감사보고서-042004.hwp","output":"out/법무부/감사보고서-042004-vreplay.hwp","steps":[{"action":"replace_text","find":"붙임 1. 과업지시서","replace":"4월 15일"}]}	927e28cc2c6cf1bb32135c2808fa85d27080ca70d506f585c6dab62cd463ae20	1	0.8.1	LABOR_ACCEPTED	verify	replay	c0695c5c514b1f1c92e2a05c733c7ee33c24c297559ea1b53afc0e53452def7b	927e28cc2c6cf1bb32135c2808fa85d27080ca70d506f585c6dab62cd463ae20	0.8.1	samples/법무부/감사보고서-042004.hwp	replace_text	0	1	reproduced_field	법무부 감사보고서 건(#042003)은 구현자가 끝났다고 썼다. 가족=LABOR_ACCEPTED. 이 문장은 판정에 쓰지 않는다.		LABOR_ACCEPTED
v-replay-042005	{"planVersion":"1.0","input":"samples/교육부/감사보고서-042005.hwp","output":"out/교육부/감사보고서-042005-vreplay.hwp","steps":[{"action":"replace_text","find":"수신자 내부결재","replace":"4월 15일"}]}	d7a0aaf4046f22680aa21b817dce07709732158517e24c61223aedcf935939a6	0	0.8.0	LABOR_REJECTED	verify	replay	08f3d1eb214842f2896962c49c23a8ace1880877f560940d9329179fbf7a8c65	954fe57712cad3d4dd867078f59e290fee458b1c111cb4ea45186b90316d4cca	0.8.0	samples/교육부/감사보고서-042005.hwp	replace_text	3	0	reproduced_field	교육부 감사보고서 건(#042004)은 구현자가 끝났다고 썼다. 가족=LABOR_REJECTED. 이 문장은 판정에 쓰지 않는다.		LABOR_REJECTED
v-replay-042006	{"planVersion":"1.0","input":"samples/국방부/감사보고서-042006.hwpx","output":"out/국방부/감사보고서-042006-vreplay.hwpx","steps":[{"action":"replace_text","find":"금일천만원정","replace":"4월 15일"}]}			0.7.15	ATTEST_NOT_THIRD_PARTY	attest	capsule	f59af04eb4c08f515262fe257bb9655a21eb8cff55f20fd36a352315bc17c8fe	0fef211b17e87a6795dc8ff87b75f51302abd19d793e38dd97f3e430ba4eb503	0.7.15	samples/국방부/감사보고서-042006.hwpx	replace_text	0	0	none	국방부 감사보고서 건(#042005)은 구현자가 끝났다고 썼다. 가족=ATTEST_NOT_THIRD_PARTY. 이 문장은 판정에 쓰지 않는다.	missing	ATTEST_NOT_THIRD_PARTY
v-replay-042007	구현자 산문만으로 재현율을 100% 로 적겠습니다. case=042006 {"planVersion":"1.0","input":"samples/보건복지부/감사보고서-042007.hwp","output":"out/보건복지부/감사보고서-042007-vreplay.hwp","steps":[{"action":"replace_text","find":"사업기간 2025.01.01","replace":"행정안전부"}]}				PROSE_NOT_EVIDENCE	absent	prose	33e8aa6b4176746a8632a2d732b8a4079006361f55bd01341c8301f7bec6e0c9	d77e84394c302dab979fae04028fec3020dbcc3add80f1df63c279173458e20e			prose	2	0	none	보건복지부 감사보고서 건(#042006)은 구현자가 끝났다고 썼다. 가족=PROSE_NOT_EVIDENCE. 이 문장은 판정에 쓰지 않는다.	missing	PROSE_NOT_EVIDENCE
v-replay-042008	{"planVersion":"1.0","input":"samples/고용노동부/감사보고서-042008.hwp","output":"out/고용노동부/감사보고서-042008-vreplay.hwp","steps":[{"action":"fill_fields","values":{"필드0":"행정안전부"}}]}			0.7.13	NO_EXPECT_SHA	verify	replay	576ef3943acbdddd41cfe8e05c80d063a1ac08397b473d842fa399e6eafd6ec7	a4ee785f10a4e556565cdbf47a86c39fe518f08e8d1d75277f500dadc5367a3f	0.7.13	samples/고용노동부/감사보고서-042008.hwp	fill_fields	2	0	none	고용노동부 감사보고서 건(#042007)은 구현자가 끝났다고 썼다. 가족=NO_EXPECT_SHA. 이 문장은 판정에 쓰지 않는다.	missing	NO_EXPECT_SHA
v-replay-042009	{"planVersion":"1.0","input":"samples/국토교통부/감사보고서-042009.hwp","output":"out/국토교통부/감사보고서-042009-vreplay.hwp","steps":[{"action":"fill_fields","values":{"필드1":"행정안전부"}}]}	zzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzz:042008	0	0.8.4	INVALID_EXPECT_SHA	verify	replay	2a38d9f5c70e4fda0a30c54febcae7b3701b31d8986e3b46bc1f0bd7800918f6	27bde512a2cc2ac1418cc9a8ca3663dea65989a6fde65e880dda1ae0b8c3f5ec	0.8.4	samples/국토교통부/감사보고서-042009.hwp	fill_fields	2	0	none	국토교통부 감사보고서 건(#042008)은 구현자가 끝났다고 썼다. 가족=INVALID_EXPECT_SHA. 이 문장은 판정에 쓰지 않는다.	length	INVALID_EXPECT_SHA
v-replay-042010	{"planVersion":"1.0","input":"samples/환경부/감사보고서-042010.hwp","output":"out/환경부/감사보고서-042010-vreplay.hwp","steps":[{"action":"fill_fields","values":{"필드2":"붙임 2. 산출내역서"}}]}	8328f3c05ca61ba4091fc9db401b0899503d8c3ef9f61b2b776d70c818d83bf9	1		TOOL_VERSION_MISSING	verify	replay	4fc7d7cc390f25b1ccebad5831e7e55eddc2c55167f1604a1da27ad0223c08b2	8328f3c05ca61ba4091fc9db401b0899503d8c3ef9f61b2b776d70c818d83bf9		samples/환경부/감사보고서-042010.hwp	fill_fields	2	0	none	환경부 감사보고서 건(#042009)은 구현자가 끝났다고 썼다. 가족=TOOL_VERSION_MISSING. 이 문장은 판정에 쓰지 않는다.		TOOL_VERSION_MISSING
