case_id	plan	expect_sha	reproduced	tool_version	verdict	mode	source	plan_sha256	output_sha256	expected_tool_version	input_path	action	exit_class	labor_accepted	evidence_kind	implementer_claim	sha_defect	family
v-replay-079801	{"planVersion":"1.0","input":"samples/과학기술정보통신부/판결문-079801.hwpx","output":"out/과학기술정보통신부/판결문-079801-vreplay.hwpx","steps":[{"action":"replace_text","find":"제3조 필수기능","replace":"제3조 선택기능"}]}	90abc96428398f4f0c5cf4317a80a7626bff6a95da75b0e44000db1eea76f146	1		TOOL_VERSION_MISSING	verify	replay	025a9e3aab6a8260a127a5d63945ee79b8e6a223ecd56be2771285377cb6c7fe	90abc96428398f4f0c5cf4317a80a7626bff6a95da75b0e44000db1eea76f146		samples/과학기술정보통신부/판결문-079801.hwpx	replace_text	2	0	none	과학기술정보통신부 판결문 건(#079800)은 구현자가 끝났다고 썼다. 가족=TOOL_VERSION_MISSING. 이 문장은 판정에 쓰지 않는다.		TOOL_VERSION_MISSING
v-replay-079802	{"planVersion":"1.0","input":"samples/행정안전부/판결문-079802.hwp","output":"out/행정안전부/판결문-079802-vreplay.hwp","steps":[{"action":"replace_text","find":"별표 2 제출서류","replace":"제3조 선택기능"}]}	cb90002d00dfd730454c581d839cc4d5ef2aee74762e6dc1e034d317b04730e0	1	0.8.3	TOOL_VERSION_MISMATCH	verify	replay	41b04aefef9351dbd2caac5f406a19e7bfb9068c912cb172d2413947d671a596	cb90002d00dfd730454c581d839cc4d5ef2aee74762e6dc1e034d317b04730e0	0.8.0	samples/행정안전부/판결문-079802.hwp	replace_text	3	0	reproduced_field	행정안전부 판결문 건(#079801)은 구현자가 끝났다고 썼다. 가족=TOOL_VERSION_MISMATCH. 이 문장은 판정에 쓰지 않는다.		TOOL_VERSION_MISMATCH
v-replay-079803		a76be874e092b3b2ad3805a9504c87c1ef979f2687f75c6122cc539433064538	1	0.8.2	NO_PLAN	verify	replay		9974be7cbe1273f5bc22c6e173ab509ee341f04b5f1ea136da74fcc8e9c0241f	0.8.2		missing	2	0	none	기획재정부 판결문 건(#079802)은 구현자가 끝났다고 썼다. 가족=NO_PLAN. 이 문장은 판정에 쓰지 않는다.		NO_PLAN
v-replay-079804	{"planVersion":"1.0","input":"samples/법무부/판결문-079804.hwp","output":"out/법무부/판결문-079804-vreplay.hwp","steps":[{"action":"replace_text","find":"비밀유지 의무","replace":"별표 3 검수기준"}]}	57c7ebfb4bbf50d323d65cf6cc63fe094fed5b5d9c3206cc304a0690390e14e4	1	0.8.1	LABOR_ACCEPTED	verify	replay	3a5cbfb20bbee6332a4b37c50c049bb2f06fa29ba93475e68dce599cdeac46a6	57c7ebfb4bbf50d323d65cf6cc63fe094fed5b5d9c3206cc304a0690390e14e4	0.8.1	samples/법무부/판결문-079804.hwp	replace_text	0	1	reproduced_field	법무부 판결문 건(#079803)은 구현자가 끝났다고 썼다. 가족=LABOR_ACCEPTED. 이 문장은 판정에 쓰지 않는다.		LABOR_ACCEPTED
v-replay-079805	{"planVersion":"1.0","input":"samples/교육부/판결문-079805.hwp","output":"out/교육부/판결문-079805-vreplay.hwp","steps":[{"action":"replace_text","find":"개인정보 수집·이용","replace":"별표 3 검수기준"}]}	cc0dcf6a525189abfe453c3d9e8fca67a9306be7845ed63000a05af4e26f4e38	0	0.8.0	LABOR_REJECTED	verify	replay	6d8db185a7a66332159071a6cd031886c3f3d005239b898d2e2c1f118ab68236	913bf4b284c973e00b634ebe8b06e583b6c938380fe4ff4728a270b5862ad181	0.8.0	samples/교육부/판결문-079805.hwp	replace_text	3	0	reproduced_field	교육부 판결문 건(#079804)은 구현자가 끝났다고 썼다. 가족=LABOR_REJECTED. 이 문장은 판정에 쓰지 않는다.		LABOR_REJECTED
v-replay-079806	{"planVersion":"1.0","input":"samples/국방부/판결문-079806.hwpx","output":"out/국방부/판결문-079806-vreplay.hwpx","steps":[{"action":"replace_text","find":"납기 2025-06-30","replace":"별표 3 검수기준"}]}			0.7.15	ATTEST_NOT_THIRD_PARTY	attest	capsule	107c0b425eb241188dfab8705880954ef06ec8f4be6c7c902695f5ade2eb37f4	957167860ffe31ac91ad1863e5b99489ef468568d67d8c55db6f96fa44312b2c	0.7.15	samples/국방부/판결문-079806.hwpx	replace_text	0	0	none	국방부 판결문 건(#079805)은 구현자가 끝났다고 썼다. 가족=ATTEST_NOT_THIRD_PARTY. 이 문장은 판정에 쓰지 않는다.	missing	ATTEST_NOT_THIRD_PARTY
v-replay-079807	구현자 산문만으로 재현율을 100% 로 적겠습니다. case=079806 {"planVersion":"1.0","input":"samples/보건복지부/판결문-079807.hwp","output":"out/보건복지부/판결문-079807-vreplay.hwp","steps":[{"action":"replace_text","find":"검토 의견 없음","replace":"본 계약은 2026년에"}]}				PROSE_NOT_EVIDENCE	absent	prose	5812ed509dcf69237e7c0cff5f6a9b3c72dd6e8d73527418952d55724dfa2e4e	4bd24f8a2751f3e487e66b925552c23f295ddf35b5545a5274137b2c9569cb26			prose	2	0	none	보건복지부 판결문 건(#079806)은 구현자가 끝났다고 썼다. 가족=PROSE_NOT_EVIDENCE. 이 문장은 판정에 쓰지 않는다.	missing	PROSE_NOT_EVIDENCE
v-replay-079808	{"planVersion":"1.0","input":"samples/고용노동부/판결문-079808.hwp","output":"out/고용노동부/판결문-079808-vreplay.hwp","steps":[{"action":"fill_fields","values":{"필드9":"본 계약은 2026년에"}}]}			0.7.13	NO_EXPECT_SHA	verify	replay	0dea220288a8809d1c46c2f4abcb4cc63fa872d580d4b49b4a8145a8da12aa69	5ad3ef6737ad32df6d51e78a28f6941bc2f973557472e1eaee12d9e8b5d3a9e2	0.7.13	samples/고용노동부/판결문-079808.hwp	fill_fields	2	0	none	고용노동부 판결문 건(#079807)은 구현자가 끝났다고 썼다. 가족=NO_EXPECT_SHA. 이 문장은 판정에 쓰지 않는다.	missing	NO_EXPECT_SHA
v-replay-079809	{"planVersion":"1.0","input":"samples/국토교통부/판결문-079809.hwp","output":"out/국토교통부/판결문-079809-vreplay.hwp","steps":[{"action":"fill_fields","values":{"필드10":"본 계약은 2026년에"}}]}	zzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzz:079808	0	0.8.4	INVALID_EXPECT_SHA	verify	replay	e41c1fc7fab5da623b9190d70e681c9f558d7365d0b2160a786da9c3f62a7f7b	2b3484ed64cb2d0a2615a164a656fc3b4214ec7bee8d0e08fd074417e73372a5	0.8.4	samples/국토교통부/판결문-079809.hwp	fill_fields	2	0	none	국토교통부 판결문 건(#079808)은 구현자가 끝났다고 썼다. 가족=INVALID_EXPECT_SHA. 이 문장은 판정에 쓰지 않는다.	length	INVALID_EXPECT_SHA
v-replay-079810	{"planVersion":"1.0","input":"samples/환경부/판결문-079810.hwp","output":"out/환경부/판결문-079810-vreplay.hwp","steps":[{"action":"fill_fields","values":{"필드11":"비밀유지 및 보안서약"}}]}	ab6960c21e7960ea01ff4fae1d9becd05e6f3bb02cf34bf10d76f364dcd60484	1		TOOL_VERSION_MISSING	verify	replay	ffa37e323ee3734ddaf84d14c82402fc597836c041bac207cc237ad5a8a3ff44	ab6960c21e7960ea01ff4fae1d9becd05e6f3bb02cf34bf10d76f364dcd60484		samples/환경부/판결문-079810.hwp	fill_fields	2	0	none	환경부 판결문 건(#079809)은 구현자가 끝났다고 썼다. 가족=TOOL_VERSION_MISSING. 이 문장은 판정에 쓰지 않는다.		TOOL_VERSION_MISSING
