case_id	plan	expect_sha	reproduced	tool_version	verdict	mode	source	plan_sha256	output_sha256	expected_tool_version	input_path	action	exit_class	labor_accepted	evidence_kind	implementer_claim	sha_defect	family
v-replay-100801	{"planVersion":"1.0","input":"samples/과학기술정보통신부/회의록-100801.hwpx","output":"out/과학기술정보통신부/회의록-100801-vreplay.hwpx","steps":[{"action":"replace_text","find":"2025년 1차","replace":"2026년 2차"}]}	23752d840f0c65a5f93418e31678bf4f6b5e0483df0bbcde8745f67817765cec	1	0.8.4	LABOR_ACCEPTED	verify	capsule	4a69c13cdf369f57266853db03f12b145b3cabaef5204df370c7276a67476033	23752d840f0c65a5f93418e31678bf4f6b5e0483df0bbcde8745f67817765cec	0.8.4	samples/과학기술정보통신부/회의록-100801.hwpx	replace_text	0	1	reproduced_field	과학기술정보통신부 회의록 건(#100800)은 구현자가 끝났다고 썼다. 가족=LABOR_ACCEPTED. 이 문장은 판정에 쓰지 않는다.		LABOR_ACCEPTED
v-replay-100802	{"planVersion":"1.0","input":"samples/행정안전부/회의록-100802.hwp","output":"out/행정안전부/회의록-100802-vreplay.hwp","steps":[{"action":"replace_text","find":"3월 31일","replace":"2026년 2차"}]}	1335d79f449a543c1118c228cefc42469931a809bf541ca676832ab973aea26e	0	0.8.3	LABOR_REJECTED	verify	replay	546e173cc07adfc1a79cfe2ba727e327922ca4c17d483c2fb80163d1ac320688	0c2f0a296fd8079b75913cf561d3f18c87c8928745aa84a0cea8d0b5f12aeee7	0.8.3	samples/행정안전부/회의록-100802.hwp	replace_text	3	0	reproduced_field	행정안전부 회의록 건(#100801)은 구현자가 끝났다고 썼다. 가족=LABOR_REJECTED. 이 문장은 판정에 쓰지 않는다.		LABOR_REJECTED
v-replay-100803	{"planVersion":"1.0","input":"samples/기획재정부/회의록-100803.hwp","output":"out/기획재정부/회의록-100803-vreplay.hwp","steps":[{"action":"replace_text","find":"과학기술정보통신부","replace":"2026년 2차"}]}			0.8.2	ATTEST_NOT_THIRD_PARTY	attest	replay	c3226936b049c5f8355ec94c21515e89216ba0b43cf01ac634be94af6ad23e9c	20fe5bbb143f915a3ec5347d44493113c067bfa0bd8fecb51b1dd67f5b5f96db	0.8.2	samples/기획재정부/회의록-100803.hwp	replace_text	0	0	none	기획재정부 회의록 건(#100802)은 구현자가 끝났다고 썼다. 가족=ATTEST_NOT_THIRD_PARTY. 이 문장은 판정에 쓰지 않는다.	missing	ATTEST_NOT_THIRD_PARTY
v-replay-100804	attest 영수증만 발급했지만 제3자 검증과 같다고 봅니다. case=100803 {"planVersion":"1.0","input":"samples/법무부/회의록-100804.hwp","output":"out/법무부/회의록-100804-vreplay.hwp","steps":[{"action":"replace_text","find":"붙임 1. 과업지시서","replace":"4월 15일"}]}				PROSE_NOT_EVIDENCE	absent	prose	b99204f9247928f415cecf77d39ac82a27d59a0eeed08045e7835c6ef0d7f216	5a8feef481d023f3be4225337afcf38baeeec0e48d848afebbe3a501f41446a0			prose	2	0	none	법무부 회의록 건(#100803)은 구현자가 끝났다고 썼다. 가족=PROSE_NOT_EVIDENCE. 이 문장은 판정에 쓰지 않는다.	missing	PROSE_NOT_EVIDENCE
v-replay-100805	{"planVersion":"1.0","input":"samples/교육부/회의록-100805.hwp","output":"out/교육부/회의록-100805-vreplay.hwp","steps":[{"action":"replace_text","find":"수신자 내부결재","replace":"4월 15일"}]}			0.8.0	NO_EXPECT_SHA	verify	replay	52ab8278f372c2378749d1cddd4ff07524210600213e92f350aad3ad4a99b81d	52ae4c322f1775cf7e758f2636b21fef66934f761fc66138bdd20af36752af8f	0.8.0	samples/교육부/회의록-100805.hwp	replace_text	2	0	none	교육부 회의록 건(#100804)은 구현자가 끝났다고 썼다. 가족=NO_EXPECT_SHA. 이 문장은 판정에 쓰지 않는다.	missing	NO_EXPECT_SHA
v-replay-100806	{"planVersion":"1.0","input":"samples/국방부/회의록-100806.hwpx","output":"out/국방부/회의록-100806-vreplay.hwpx","steps":[{"action":"replace_text","find":"금일천만원정","replace":"4월 15일"}]}	 aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa:100805	0	0.7.15	INVALID_EXPECT_SHA	verify	replay	2b85d19ee98ce3a257543465b7aac3a9312736d8ba1180581f79775891d7bcf1	08b7030d872c15950b497583f7c72811b6ce615b775cfb61da1d70b447c28b99	0.7.15	samples/국방부/회의록-100806.hwpx	replace_text	2	0	none	국방부 회의록 건(#100805)은 구현자가 끝났다고 썼다. 가족=INVALID_EXPECT_SHA. 이 문장은 판정에 쓰지 않는다.	whitespace	INVALID_EXPECT_SHA
v-replay-100807	{"planVersion":"1.0","input":"samples/보건복지부/회의록-100807.hwp","output":"out/보건복지부/회의록-100807-vreplay.hwp","steps":[{"action":"replace_text","find":"사업기간 2025.01.01","replace":"행정안전부"}]}	8f6f04e258394fa0921392132151e6a4f10e69000934572a261670dae8ed477d	1		TOOL_VERSION_MISSING	verify	replay	8f21d6eff404cd637e3dbaf5b2d2eeec3dcc89def152bc14a7948aad910e88f0	8f6f04e258394fa0921392132151e6a4f10e69000934572a261670dae8ed477d		samples/보건복지부/회의록-100807.hwp	replace_text	2	0	none	보건복지부 회의록 건(#100806)은 구현자가 끝났다고 썼다. 가족=TOOL_VERSION_MISSING. 이 문장은 판정에 쓰지 않는다.		TOOL_VERSION_MISSING
v-replay-100808	{"planVersion":"1.0","input":"samples/고용노동부/회의록-100808.hwp","output":"out/고용노동부/회의록-100808-vreplay.hwp","steps":[{"action":"fill_fields","values":{"필드14":"행정안전부"}}]}	4cce04d27dc835ae215208f4e34f7e731afae86e21409891e5310b0e33e9e674	1	0.7.13	TOOL_VERSION_MISMATCH	verify	replay	c8eef38abbef91703cb2e2fa2e32ced469eea553e437c8d82eacb16c98b00f4f	4cce04d27dc835ae215208f4e34f7e731afae86e21409891e5310b0e33e9e674	0.8.2	samples/고용노동부/회의록-100808.hwp	fill_fields	3	0	reproduced_field	고용노동부 회의록 건(#100807)은 구현자가 끝났다고 썼다. 가족=TOOL_VERSION_MISMATCH. 이 문장은 판정에 쓰지 않는다.		TOOL_VERSION_MISMATCH
v-replay-100809		7afd20c8ec70be2a66a6bc41bc7cb1a9238e15b964b34404774cc252c4e54d2f	1	0.8.4	NO_PLAN	verify	replay		4e3c03e839552cd3232fd4b846c94b6743b06917252445ffa08ab5958eb04cf1	0.8.4		missing	2	0	none	국토교통부 회의록 건(#100808)은 구현자가 끝났다고 썼다. 가족=NO_PLAN. 이 문장은 판정에 쓰지 않는다.		NO_PLAN
v-replay-100810	{"planVersion":"1.0","input":"samples/환경부/회의록-100810.hwp","output":"out/환경부/회의록-100810-vreplay.hwp","steps":[{"action":"fill_fields","values":{"필드16":"붙임 2. 산출내역서"}}]}	e9db5e183f44dff7731695cafd4aa451d54e27fa59bfe0b225c316e108e8eccb	1	0.8.3	LABOR_ACCEPTED	verify	replay	9cee2188dc55b148b9b2337b03ee261ec784fe1290ebcdf6aed8c0ca51c51811	e9db5e183f44dff7731695cafd4aa451d54e27fa59bfe0b225c316e108e8eccb	0.8.3	samples/환경부/회의록-100810.hwp	fill_fields	0	1	reproduced_field	환경부 회의록 건(#100809)은 구현자가 끝났다고 썼다. 가족=LABOR_ACCEPTED. 이 문장은 판정에 쓰지 않는다.		LABOR_ACCEPTED
