case_id	plan	expect_sha	reproduced	tool_version	verdict	mode	source	plan_sha256	output_sha256	expected_tool_version	input_path	action	exit_class	labor_accepted	evidence_kind	implementer_claim	sha_defect	family
v-replay-092401	{"planVersion":"1.0","input":"samples/과학기술정보통신부/보도자료-092401.hwpx","output":"out/과학기술정보통신부/보도자료-092401-vreplay.hwpx","steps":[{"action":"replace_text","find":"2025년 1차","replace":"2026년 2차"}]}	d2661709c9a2b50f2964bc50545a0c21281d8107b83289d61b25be4c8b93d7f9	1		TOOL_VERSION_MISSING	verify	replay	2aa2d2495812a9d6d92773ac518a977c4939e97be7c0ba64b875f5f165f2c90e	d2661709c9a2b50f2964bc50545a0c21281d8107b83289d61b25be4c8b93d7f9		samples/과학기술정보통신부/보도자료-092401.hwpx	replace_text	2	0	none	과학기술정보통신부 보도자료 건(#092400)은 구현자가 끝났다고 썼다. 가족=TOOL_VERSION_MISSING. 이 문장은 판정에 쓰지 않는다.		TOOL_VERSION_MISSING
v-replay-092402	{"planVersion":"1.0","input":"samples/행정안전부/보도자료-092402.hwp","output":"out/행정안전부/보도자료-092402-vreplay.hwp","steps":[{"action":"replace_text","find":"3월 31일","replace":"2026년 2차"}]}	3009ebc06cccaa7d88c453dc2b891cf27d1ea78d0f7732289d528b32a4384b54	1	0.8.3	TOOL_VERSION_MISMATCH	verify	replay	d021c66fa0d5752068d5b22d1d42283d01b2342b1e484951e712be5e3535f2a1	3009ebc06cccaa7d88c453dc2b891cf27d1ea78d0f7732289d528b32a4384b54	0.8.0	samples/행정안전부/보도자료-092402.hwp	replace_text	3	0	reproduced_field	행정안전부 보도자료 건(#092401)은 구현자가 끝났다고 썼다. 가족=TOOL_VERSION_MISMATCH. 이 문장은 판정에 쓰지 않는다.		TOOL_VERSION_MISMATCH
v-replay-092403		dc105c7768362775a59b34e210cd5ad5fdbcfc404d016de94532fd212a1e75cd	1	0.8.2	NO_PLAN	verify	replay		a4a48d8867d0f2ec10f36e87f952047d2f75a6bbbd9ac1c3eaec5996ec0bdec9	0.8.2		missing	2	0	none	기획재정부 보도자료 건(#092402)은 구현자가 끝났다고 썼다. 가족=NO_PLAN. 이 문장은 판정에 쓰지 않는다.		NO_PLAN
v-replay-092404	{"planVersion":"1.0","input":"samples/법무부/보도자료-092404.hwp","output":"out/법무부/보도자료-092404-vreplay.hwp","steps":[{"action":"replace_text","find":"붙임 1. 과업지시서","replace":"4월 15일"}]}	ea4f41b3522182d400d90834a77d4f0b7894483330df474447875dad6f79c3b3	1	0.8.1	LABOR_ACCEPTED	verify	replay	239ba4a6c8d09681e39dd085afe181d455d710cb5bb3ea77a2b9ab38572e8a37	ea4f41b3522182d400d90834a77d4f0b7894483330df474447875dad6f79c3b3	0.8.1	samples/법무부/보도자료-092404.hwp	replace_text	0	1	reproduced_field	법무부 보도자료 건(#092403)은 구현자가 끝났다고 썼다. 가족=LABOR_ACCEPTED. 이 문장은 판정에 쓰지 않는다.		LABOR_ACCEPTED
v-replay-092405	{"planVersion":"1.0","input":"samples/교육부/보도자료-092405.hwp","output":"out/교육부/보도자료-092405-vreplay.hwp","steps":[{"action":"replace_text","find":"수신자 내부결재","replace":"4월 15일"}]}	4e1f7aafe330520a846e9c81487da5e44bdf2fad3eba1fe6d3594b9b28db7c0e	0	0.8.0	LABOR_REJECTED	verify	replay	508dfcecfe1fc53c846e524215fd78746e3c17ff03a591b8a5e90733b1d6ea07	8d495262332cd1354607bbaba452d7cc5745dd377efaedad245289093f36c68b	0.8.0	samples/교육부/보도자료-092405.hwp	replace_text	3	0	reproduced_field	교육부 보도자료 건(#092404)은 구현자가 끝났다고 썼다. 가족=LABOR_REJECTED. 이 문장은 판정에 쓰지 않는다.		LABOR_REJECTED
v-replay-092406	{"planVersion":"1.0","input":"samples/국방부/보도자료-092406.hwpx","output":"out/국방부/보도자료-092406-vreplay.hwpx","steps":[{"action":"replace_text","find":"금일천만원정","replace":"4월 15일"}]}			0.7.15	ATTEST_NOT_THIRD_PARTY	attest	capsule	9e6912544079b57edcc5c301388d1dbb6087c791f606de77be2469e5730bdccf	7f1eecf274a75a87c13dbafb59113ad548d8bdef5895a85fc3aa7aeb01debec0	0.7.15	samples/국방부/보도자료-092406.hwpx	replace_text	0	0	none	국방부 보도자료 건(#092405)은 구현자가 끝났다고 썼다. 가족=ATTEST_NOT_THIRD_PARTY. 이 문장은 판정에 쓰지 않는다.	missing	ATTEST_NOT_THIRD_PARTY
v-replay-092407	구현자 산문만으로 재현율을 100% 로 적겠습니다. case=092406 {"planVersion":"1.0","input":"samples/보건복지부/보도자료-092407.hwp","output":"out/보건복지부/보도자료-092407-vreplay.hwp","steps":[{"action":"replace_text","find":"사업기간 2025.01.01","replace":"행정안전부"}]}				PROSE_NOT_EVIDENCE	absent	prose	9c7ba274065333605eada576ddb1f19013390cf9228acb976a52dc8bb6f55466	5b2f6a41ed0b753e035e2b9abcf9ad4b84dcb63427400f3b400d5686ff53f1af			prose	2	0	none	보건복지부 보도자료 건(#092406)은 구현자가 끝났다고 썼다. 가족=PROSE_NOT_EVIDENCE. 이 문장은 판정에 쓰지 않는다.	missing	PROSE_NOT_EVIDENCE
v-replay-092408	{"planVersion":"1.0","input":"samples/고용노동부/보도자료-092408.hwp","output":"out/고용노동부/보도자료-092408-vreplay.hwp","steps":[{"action":"fill_fields","values":{"필드12":"행정안전부"}}]}			0.7.13	NO_EXPECT_SHA	verify	replay	cfe6918b272f172a996f228787e6e6ed79a03e1a525e7502c2607cd3a54ed62b	37f8322690468318645a6a403d89f78a0142d32395e621a9f3aefa6119f2ed51	0.7.13	samples/고용노동부/보도자료-092408.hwp	fill_fields	2	0	none	고용노동부 보도자료 건(#092407)은 구현자가 끝났다고 썼다. 가족=NO_EXPECT_SHA. 이 문장은 판정에 쓰지 않는다.	missing	NO_EXPECT_SHA
v-replay-092409	{"planVersion":"1.0","input":"samples/국토교통부/보도자료-092409.hwp","output":"out/국토교통부/보도자료-092409-vreplay.hwp","steps":[{"action":"fill_fields","values":{"필드13":"행정안전부"}}]}	zzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzz:092408	0	0.8.4	INVALID_EXPECT_SHA	verify	replay	14658790d21e42694190c08e6449f8a5e456b689d6c51be3cfa8b98bec37b77a	1a788e8cdb8aeade781a7c4f71d2e5394fd2b5c276ce189feed12054fb110653	0.8.4	samples/국토교통부/보도자료-092409.hwp	fill_fields	2	0	none	국토교통부 보도자료 건(#092408)은 구현자가 끝났다고 썼다. 가족=INVALID_EXPECT_SHA. 이 문장은 판정에 쓰지 않는다.	length	INVALID_EXPECT_SHA
v-replay-092410	{"planVersion":"1.0","input":"samples/환경부/보도자료-092410.hwp","output":"out/환경부/보도자료-092410-vreplay.hwp","steps":[{"action":"fill_fields","values":{"필드14":"붙임 2. 산출내역서"}}]}	c24c2b552e44bb9403b680f1e7b3dd62591d9cc108eff1285b4710086fc1ba3a	1		TOOL_VERSION_MISSING	verify	replay	e5a7711995752ab1dde836b3948267eebb285a40a98038cff304a8b42d17a056	c24c2b552e44bb9403b680f1e7b3dd62591d9cc108eff1285b4710086fc1ba3a		samples/환경부/보도자료-092410.hwp	fill_fields	2	0	none	환경부 보도자료 건(#092409)은 구현자가 끝났다고 썼다. 가족=TOOL_VERSION_MISSING. 이 문장은 판정에 쓰지 않는다.		TOOL_VERSION_MISSING
