case_id	plan	expect_sha	reproduced	tool_version	verdict	mode	source	plan_sha256	output_sha256	expected_tool_version	input_path	action	exit_class	labor_accepted	evidence_kind	implementer_claim	sha_defect	family
v-replay-029401	{"planVersion":"1.0","input":"samples/과학기술정보통신부/사업계획서-029401.hwpx","output":"out/과학기술정보통신부/사업계획서-029401-vreplay.hwpx","steps":[{"action":"replace_text","find":"제3조 필수기능","replace":"제3조 선택기능"}]}	f58ed3a649ea0cc6c620ac9281f3b8585e26b5d3d42eefbc690dac486f2a5a77	1		TOOL_VERSION_MISSING	verify	replay	b8eac6e8ddf487e36bf2c9c6776c100c8e4a2551d4649facd82782c42fdf3abf	f58ed3a649ea0cc6c620ac9281f3b8585e26b5d3d42eefbc690dac486f2a5a77		samples/과학기술정보통신부/사업계획서-029401.hwpx	replace_text	2	0	none	과학기술정보통신부 사업계획서 건(#029400)은 구현자가 끝났다고 썼다. 가족=TOOL_VERSION_MISSING. 이 문장은 판정에 쓰지 않는다.		TOOL_VERSION_MISSING
v-replay-029402	{"planVersion":"1.0","input":"samples/행정안전부/사업계획서-029402.hwp","output":"out/행정안전부/사업계획서-029402-vreplay.hwp","steps":[{"action":"replace_text","find":"별표 2 제출서류","replace":"제3조 선택기능"}]}	be25f2f514946993b9ed790f5f7659dfd7f065b243544d3c0c73a72e23b9dee3	1	0.8.3	TOOL_VERSION_MISMATCH	verify	replay	0681dc23cbe708dc7b618206fb2d180b1fddcf7cd39b99923b27bfd43c560a7e	be25f2f514946993b9ed790f5f7659dfd7f065b243544d3c0c73a72e23b9dee3	0.8.0	samples/행정안전부/사업계획서-029402.hwp	replace_text	3	0	reproduced_field	행정안전부 사업계획서 건(#029401)은 구현자가 끝났다고 썼다. 가족=TOOL_VERSION_MISMATCH. 이 문장은 판정에 쓰지 않는다.		TOOL_VERSION_MISMATCH
v-replay-029403		dbcb93c170620682cac0d0466fa1001081b5de1702f16c6fbae022bf5e9fcd69	1	0.8.2	NO_PLAN	verify	replay		ca6ca4a8464feca0a4b648cd63c8b88ff2933181bbd4869f259931131eb12546	0.8.2		missing	2	0	none	기획재정부 사업계획서 건(#029402)은 구현자가 끝났다고 썼다. 가족=NO_PLAN. 이 문장은 판정에 쓰지 않는다.		NO_PLAN
v-replay-029404	{"planVersion":"1.0","input":"samples/법무부/사업계획서-029404.hwp","output":"out/법무부/사업계획서-029404-vreplay.hwp","steps":[{"action":"replace_text","find":"비밀유지 의무","replace":"별표 3 검수기준"}]}	9e9bab3aa0654f1aa8182650890c23b6de11cb1c5d98a30455dc8f08f5a64431	1	0.8.1	LABOR_ACCEPTED	verify	replay	51c13a8b05141f3cd0fb34ce4957a47d02d161c88b437784598d9a6319751371	9e9bab3aa0654f1aa8182650890c23b6de11cb1c5d98a30455dc8f08f5a64431	0.8.1	samples/법무부/사업계획서-029404.hwp	replace_text	0	1	reproduced_field	법무부 사업계획서 건(#029403)은 구현자가 끝났다고 썼다. 가족=LABOR_ACCEPTED. 이 문장은 판정에 쓰지 않는다.		LABOR_ACCEPTED
v-replay-029405	{"planVersion":"1.0","input":"samples/교육부/사업계획서-029405.hwp","output":"out/교육부/사업계획서-029405-vreplay.hwp","steps":[{"action":"replace_text","find":"개인정보 수집·이용","replace":"별표 3 검수기준"}]}	8af702281d677600db12d18a35d8da71c2b4eb2529a57f214aad3038f4669e58	0	0.8.0	LABOR_REJECTED	verify	replay	756eff1ab30ad74a7dd761e724052a5eab2ea29c4dab77720cc0d8ba0afeee4f	17ad1fdc85de55570a24add70771070407a076a35e08c4c330432eae8e8e57f4	0.8.0	samples/교육부/사업계획서-029405.hwp	replace_text	3	0	reproduced_field	교육부 사업계획서 건(#029404)은 구현자가 끝났다고 썼다. 가족=LABOR_REJECTED. 이 문장은 판정에 쓰지 않는다.		LABOR_REJECTED
v-replay-029406	{"planVersion":"1.0","input":"samples/국방부/사업계획서-029406.hwpx","output":"out/국방부/사업계획서-029406-vreplay.hwpx","steps":[{"action":"replace_text","find":"납기 2025-06-30","replace":"별표 3 검수기준"}]}			0.7.15	ATTEST_NOT_THIRD_PARTY	attest	capsule	566f112792de180523f2fcbe94713f16c61e8a2fa4070f7d7ed82fb5cb8b7861	1150cb9371b36d002180122ee9539ce420bbd24dbb3182e222bcc41811dda9be	0.7.15	samples/국방부/사업계획서-029406.hwpx	replace_text	0	0	none	국방부 사업계획서 건(#029405)은 구현자가 끝났다고 썼다. 가족=ATTEST_NOT_THIRD_PARTY. 이 문장은 판정에 쓰지 않는다.	missing	ATTEST_NOT_THIRD_PARTY
v-replay-029407	구현자 산문만으로 재현율을 100% 로 적겠습니다. case=029406 {"planVersion":"1.0","input":"samples/보건복지부/사업계획서-029407.hwp","output":"out/보건복지부/사업계획서-029407-vreplay.hwp","steps":[{"action":"replace_text","find":"검토 의견 없음","replace":"본 계약은 2026년에"}]}				PROSE_NOT_EVIDENCE	absent	prose	49a57ccd0791d8e3e3a259467f528c44fb7cc1601994251b3b443ad9275dd83e	cf8a9abaa80bff14f0516ed227b75942327d9bbbd4c70bbf6f38648e0fe3e68f			prose	2	0	none	보건복지부 사업계획서 건(#029406)은 구현자가 끝났다고 썼다. 가족=PROSE_NOT_EVIDENCE. 이 문장은 판정에 쓰지 않는다.	missing	PROSE_NOT_EVIDENCE
v-replay-029408	{"planVersion":"1.0","input":"samples/고용노동부/사업계획서-029408.hwp","output":"out/고용노동부/사업계획서-029408-vreplay.hwp","steps":[{"action":"fill_fields","values":{"필드14":"본 계약은 2026년에"}}]}			0.7.13	NO_EXPECT_SHA	verify	replay	f2dfdcf63b50393dd4e25fde13161ceebe23ea8ffb9bf07ef8be83aca16f83e7	4a6d1662da2f26f1da05cace639e105c8e8b887cb8114301eecd9ce8aaec294c	0.7.13	samples/고용노동부/사업계획서-029408.hwp	fill_fields	2	0	none	고용노동부 사업계획서 건(#029407)은 구현자가 끝났다고 썼다. 가족=NO_EXPECT_SHA. 이 문장은 판정에 쓰지 않는다.	missing	NO_EXPECT_SHA
v-replay-029409	{"planVersion":"1.0","input":"samples/국토교통부/사업계획서-029409.hwp","output":"out/국토교통부/사업계획서-029409-vreplay.hwp","steps":[{"action":"fill_fields","values":{"필드15":"본 계약은 2026년에"}}]}	zzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzz:029408	0	0.8.4	INVALID_EXPECT_SHA	verify	replay	b87dbe22de86f16b1600e89268b8250d3844c70526fe3e6baca328e5daecde12	eabb57bf06a103c3e9fc1a04e7e3e19dba66066bfab39341a80d72df537f36ba	0.8.4	samples/국토교통부/사업계획서-029409.hwp	fill_fields	2	0	none	국토교통부 사업계획서 건(#029408)은 구현자가 끝났다고 썼다. 가족=INVALID_EXPECT_SHA. 이 문장은 판정에 쓰지 않는다.	length	INVALID_EXPECT_SHA
v-replay-029410	{"planVersion":"1.0","input":"samples/환경부/사업계획서-029410.hwp","output":"out/환경부/사업계획서-029410-vreplay.hwp","steps":[{"action":"fill_fields","values":{"필드16":"비밀유지 및 보안서약"}}]}	ca930b3f6ce29d3241be513c47aae01f5daca4fb30d1c23d5c281435e51ba660	1		TOOL_VERSION_MISSING	verify	replay	62d169cbf34404ac3cda5d919d86887026e88e106ad36faa398c0fa4d86e6255	ca930b3f6ce29d3241be513c47aae01f5daca4fb30d1c23d5c281435e51ba660		samples/환경부/사업계획서-029410.hwp	fill_fields	2	0	none	환경부 사업계획서 건(#029409)은 구현자가 끝났다고 썼다. 가족=TOOL_VERSION_MISSING. 이 문장은 판정에 쓰지 않는다.		TOOL_VERSION_MISSING
