case_id	parent_out	child_in	parent_ok	lineage_ok	broken_at	verdict	source	kind	parent_state	valid	reproduced	exit_class	chain_accepted	evidence_kind	head	child_capsule	parent_capsule	depth	agency	doc_type	action	implementer_claim	family	hash_defect
v-lineage-016801	8cf7871f6ecf17d1677ef356f9adcd86f575ab86e49c7ee0682b655be3b3bd43	8cf7871f6ecf17d1677ef356f9adcd86f575ab86e49c7ee0682b655be3b3bd43	1	1		CHAIN_ACCEPTED	capsule	workCapsule	ok	1	1	0	1	lineage_hash_eq	capsules/과학기술정보통신부/규정-016801-head.capsule.json	capsules/과학기술정보통신부/규정-016801-child.capsule.json	capsules/과학기술정보통신부/규정-016801-parent.capsule.json	2	과학기술정보통신부	규정	replace_text	과학기술정보통신부 규정 사슬(#016800)은 구현자가 이어졌다고 썼다. 가족=CHAIN_ACCEPTED. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	CHAIN_ACCEPTED	
v-lineage-016802	e8da07f6c945867f5ea8b14872de3ae7cdb96b6d1f81a0a277751d7bdcf12f50	5cde8afe02df482ad6b1852ac80e51045ec29d5b17db7e52454e1fe54c1a2150	1	0	capsules/행정안전부/규정-016802-broken.capsule.json	LINEAGE_BROKEN	lineage	lineage	ok	0		3	0	lineage_hash_eq	capsules/행정안전부/규정-016802-head.capsule.json	capsules/행정안전부/규정-016802-child.capsule.json	capsules/행정안전부/규정-016802-parent.capsule.json	2	행정안전부	규정	replace_text	행정안전부 규정 사슬(#016801)은 구현자가 이어졌다고 썼다. 가족=LINEAGE_BROKEN. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	LINEAGE_BROKEN	
v-lineage-016803	83903a1323804bb6febbe14b98d2ceb8948a3c585ad05ae7055def78c6f2f28b	83903a1323804bb6febbe14b98d2ceb8948a3c585ad05ae7055def78c6f2f28b	0	1	capsules/기획재정부/규정-016803-parent.capsule.json	PARENT_TAMPERED	lineage	lineage	ok	0		3	0	none	capsules/기획재정부/규정-016803-head.capsule.json	capsules/기획재정부/규정-016803-child.capsule.json	capsules/기획재정부/규정-016803-parent.capsule.json	2	기획재정부	규정	replace_text	기획재정부 규정 사슬(#016802)은 구현자가 이어졌다고 썼다. 가족=PARENT_TAMPERED. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	PARENT_TAMPERED	
v-lineage-016804	a51b6dffa69b7858cb3792a14ce8522afa69538d106b42c7f3ffcff65007e2f3	1d8c5a9e737322c884f24fd43306c735845582ffae175c594d38b11372351a9e				ROOT_ONLY	lineage	lineage	root	1		0	0	none	capsules/법무부/규정-016804-head.capsule.json	capsules/법무부/규정-016804-child.capsule.json	capsules/법무부/규정-016804-parent.capsule.json	1	법무부	규정	replace_text	법무부 규정 사슬(#016803)은 구현자가 이어졌다고 썼다. 가족=ROOT_ONLY. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	ROOT_ONLY	
v-lineage-016805	280ac31e1eae5258e1f9d0eca70e90a3f52b7bc4dbd1ce94c58b4615af783c35	d1708ebc1672a99de9933647a8ae1de2393b244e201831fb26d4be418139b386				PROSE_NOT_EVIDENCE	prose		absent			2	0	none	capsules/교육부/규정-016805-head.capsule.json	capsules/교육부/규정-016805-child.capsule.json	capsules/교육부/규정-016805-parent.capsule.json	2	교육부	규정	replace_text	교육부 규정 사슬(#016804)은 구현자가 이어졌다고 썼다. 가족=PROSE_NOT_EVIDENCE. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	PROSE_NOT_EVIDENCE	
v-lineage-016806	041e156bd6e824896e8771039360715fcebd5eb46491c6c41dcac37c24f75a5b	377839112fa24c79bebc1327e1a64d57804a1d84fc1d3d749cd78af92421f4ca				HEAD_MISSING	io		absent			1	0	none	capsules/국방부/규정-016806-head.capsule.json	capsules/국방부/규정-016806-child.capsule.json	capsules/국방부/규정-016806-parent.capsule.json	2	국방부	규정	replace_text	국방부 규정 사슬(#016805)은 구현자가 이어졌다고 썼다. 가족=HEAD_MISSING. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	HEAD_MISSING	
v-lineage-016807	a43ac45084aa583e89e7e9c364adb3bc000f3feb1c7569c423a7e946339e3d25	5a7f3e0a9532ee47de4dddce67c83ca0a696643b4eb247e0486da735ca2974ce				USAGE	usage		absent			2	0	none	capsules/보건복지부/규정-016807-head.capsule.json	capsules/보건복지부/규정-016807-child.capsule.json	capsules/보건복지부/규정-016807-parent.capsule.json	2	보건복지부	규정	replace_text	보건복지부 규정 사슬(#016806)은 구현자가 이어졌다고 썼다. 가족=USAGE. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	USAGE	
v-lineage-016808	2d65f2725bba6e6b97b29c5e0c9cba92885807e427f472a1978e13bba764cf2a	2d65f2725bba6e6b97b29c5e0c9cba92885807e427f472a1978e13bba764cf2a	1	1	capsules/고용노동부/규정-016808-broken.capsule.json	PARENT_SHA_MISSING	lineage	lineage	sha_missing	0		3	0	none	capsules/고용노동부/규정-016808-head.capsule.json	capsules/고용노동부/규정-016808-child.capsule.json	capsules/고용노동부/규정-016808-parent.capsule.json	2	고용노동부	규정	fill_fields	고용노동부 규정 사슬(#016807)은 구현자가 이어졌다고 썼다. 가족=PARENT_SHA_MISSING. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	PARENT_SHA_MISSING	
v-lineage-016809	8eb41d12787d7dafbd272c32321e4119e68a457fddbb4d013c4f78f64245bdf9	8eb41d12787d7dafbd272c32321e4119e68a457fddbb4d013c4f78f64245bdf9	1	1	capsules/국토교통부/규정-016809-broken.capsule.json	PARENT_FIELD_MISSING	capsule	workCapsule	field_missing	0		3	0	none	capsules/국토교통부/규정-016809-head.capsule.json	capsules/국토교통부/규정-016809-child.capsule.json	capsules/국토교통부/규정-016809-parent.capsule.json	2	국토교통부	규정	fill_fields	국토교통부 규정 사슬(#016808)은 구현자가 이어졌다고 썼다. 가족=PARENT_FIELD_MISSING. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	PARENT_FIELD_MISSING	
v-lineage-016810	7fd459343bc59f587760b8fd864c3a21201f3365c676da82e0407e05d5f4cfd9	7fd459343bc59f587760b8fd864c3a21201f3365c676da82e0407e05d5f4cfd9	1	1	capsules/환경부/규정-016810-broken.capsule.json	KIND_NOT_CAPSULE	capsule	note-13	ok			3	0	none	capsules/환경부/규정-016810-head.capsule.json	capsules/환경부/규정-016810-child.capsule.json	capsules/환경부/규정-016810-parent.capsule.json	2	환경부	규정	fill_fields	환경부 규정 사슬(#016809)은 구현자가 이어졌다고 썼다. 가족=KIND_NOT_CAPSULE. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	KIND_NOT_CAPSULE	
v-lineage-016811	0xf5df4e6678414d300650639bd7b0c6f03276bf4007ad2c3598a608d65a9fa8c0	85d1d025e6c83ebb7731b43fb4649c764e4cac4011ea6528a8e1fd52d8e9fb2f	1	1		HASH_DEFECT	lineage	lineage	ok			2	0	none	capsules/산업통상자원부/규정-016811-head.capsule.json	capsules/산업통상자원부/규정-016811-child.capsule.json	capsules/산업통상자원부/규정-016811-parent.capsule.json	2	산업통상자원부	규정	fill_fields	산업통상자원부 규정 사슬(#016810)은 구현자가 이어졌다고 썼다. 가족=HASH_DEFECT. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	HASH_DEFECT	prefixed
v-lineage-016812	fb8319252c4d11e93e23ce7e5d635797438defeb97d32ecd12f5013af0e66ac6	fb8319252c4d11e93e23ce7e5d635797438defeb97d32ecd12f5013af0e66ac6	1	1	capsules/중소벤처기업부/규정-016812-broken.capsule.json	ENVELOPE_CONTRADICTS	lineage	lineage	ok	1		3	0	none	capsules/중소벤처기업부/규정-016812-head.capsule.json	capsules/중소벤처기업부/규정-016812-child.capsule.json	capsules/중소벤처기업부/규정-016812-parent.capsule.json	2	중소벤처기업부	규정	fill_fields	중소벤처기업부 규정 사슬(#016811)은 구현자가 이어졌다고 썼다. 가족=ENVELOPE_CONTRADICTS. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	ENVELOPE_CONTRADICTS	
v-lineage-016813	8850c7535aac474317626a0d31df14e3f5202785880a9f0423a4851742b24dfa	8850c7535aac474317626a0d31df14e3f5202785880a9f0423a4851742b24dfa	1	1		CHAIN_ACCEPTED	capsule	workCapsule	ok	1		0	1	lineage_hash_eq	capsules/문화체육관광부/규정-016813-head.capsule.json	capsules/문화체육관광부/규정-016813-child.capsule.json	capsules/문화체육관광부/규정-016813-parent.capsule.json	2	문화체육관광부	규정	fill_fields	문화체육관광부 규정 사슬(#016812)은 구현자가 이어졌다고 썼다. 가족=CHAIN_ACCEPTED. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	CHAIN_ACCEPTED	
v-lineage-016814	467323678a0a540567be932905abcf56ac7f5db024c17d9afc6e7d90cd3935c0	0b86494086ca0bf794f19b0f3ce763ce2a45cf43c592fa45e321dad1bc3abab4	1	0	capsules/농림축산식품부/규정-016814-broken.capsule.json	LINEAGE_BROKEN	lineage	lineage	ok	0		3	0	lineage_hash_eq	capsules/농림축산식품부/규정-016814-head.capsule.json	capsules/농림축산식품부/규정-016814-child.capsule.json	capsules/농림축산식품부/규정-016814-parent.capsule.json	2	농림축산식품부	규정	fill_fields	농림축산식품부 규정 사슬(#016813)은 구현자가 이어졌다고 썼다. 가족=LINEAGE_BROKEN. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	LINEAGE_BROKEN	
v-lineage-016815	e437a3168e8e47b754f264e06b065fdd020bf372795ace053032481e0d260655	e437a3168e8e47b754f264e06b065fdd020bf372795ace053032481e0d260655	0	1	capsules/해양수산부/규정-016815-parent.capsule.json	PARENT_TAMPERED	lineage	lineage	ok	0		3	0	none	capsules/해양수산부/규정-016815-head.capsule.json	capsules/해양수산부/규정-016815-child.capsule.json	capsules/해양수산부/규정-016815-parent.capsule.json	2	해양수산부	규정	set_cell	해양수산부 규정 사슬(#016814)은 구현자가 이어졌다고 썼다. 가족=PARENT_TAMPERED. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	PARENT_TAMPERED	
v-lineage-016816	2b2983b07f68b41c4de0318df1f00c019c2926bc095dae939ff3da4d24b8350a	1e9cd422a42403a76a9f54326da849fa6bb454ed09cdca64c5e1afc3a0343f96				ROOT_ONLY	lineage	lineage	root	1		0	0	none	capsules/여성가족부/규정-016816-head.capsule.json	capsules/여성가족부/규정-016816-child.capsule.json	capsules/여성가족부/규정-016816-parent.capsule.json	1	여성가족부	규정	set_cell	여성가족부 규정 사슬(#016815)은 구현자가 이어졌다고 썼다. 가족=ROOT_ONLY. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	ROOT_ONLY	
v-lineage-016817	d552c1fd2e73f4a590ddc1a7f99b178ef656e96206231faa025921be965655b0	50b92bd580928ac4a86358f7756acf7332b8e6df169958b402cc0e000ffd6c9a				PROSE_NOT_EVIDENCE	prose		absent			2	0	none	capsules/통일부/규정-016817-head.capsule.json	capsules/통일부/규정-016817-child.capsule.json	capsules/통일부/규정-016817-parent.capsule.json	2	통일부	규정	set_cell	통일부 규정 사슬(#016816)은 구현자가 이어졌다고 썼다. 가족=PROSE_NOT_EVIDENCE. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	PROSE_NOT_EVIDENCE	
v-lineage-016818	bbe79538529b45816518ccc49ffea97ef8425df147959dd3676d59519a1cdd4a	88015d1f873bd573a76ec7d8b3353f279726b9354e87481fb90ecc758470c2f6				HEAD_MISSING	io		absent			1	0	none	capsules/외교부/규정-016818-head.capsule.json	capsules/외교부/규정-016818-child.capsule.json	capsules/외교부/규정-016818-parent.capsule.json	2	외교부	규정	set_cell	외교부 규정 사슬(#016817)은 구현자가 이어졌다고 썼다. 가족=HEAD_MISSING. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	HEAD_MISSING	
v-lineage-016819	fcc7edef96ae5d662403f5681a6a0c2186023775825ab57b4980facf5f6ed228	91faf723fa8f34f6b53cf44611447b4ba583c0a414404d1449da1b32be98d5ac				USAGE	usage		absent			2	0	none	capsules/국가보훈부/규정-016819-head.capsule.json	capsules/국가보훈부/규정-016819-child.capsule.json	capsules/국가보훈부/규정-016819-parent.capsule.json	2	국가보훈부	규정	set_cell	국가보훈부 규정 사슬(#016818)은 구현자가 이어졌다고 썼다. 가족=USAGE. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	USAGE	
v-lineage-016820	da926434a9a5d2dc0336a471ac85ff4be83281249b92ddf052f0d4b3954eb4e0	da926434a9a5d2dc0336a471ac85ff4be83281249b92ddf052f0d4b3954eb4e0	1	1	capsules/인사혁신처/규정-016820-broken.capsule.json	PARENT_SHA_MISSING	lineage	lineage	sha_missing	0		3	0	none	capsules/인사혁신처/규정-016820-head.capsule.json	capsules/인사혁신처/규정-016820-child.capsule.json	capsules/인사혁신처/규정-016820-parent.capsule.json	2	인사혁신처	규정	set_cell	인사혁신처 규정 사슬(#016819)은 구현자가 이어졌다고 썼다. 가족=PARENT_SHA_MISSING. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	PARENT_SHA_MISSING	
