case_id	parent_out	child_in	parent_ok	lineage_ok	broken_at	verdict	source	kind	parent_state	valid	reproduced	exit_class	chain_accepted	evidence_kind	head	child_capsule	parent_capsule	depth	agency	doc_type	action	implementer_claim	family	hash_defect
v-lineage-042001	3a114330b0675cc7118e615a552ddd00e2f07fd58fff357a3065e9daf3b56d3b	3a114330b0675cc7118e615a552ddd00e2f07fd58fff357a3065e9daf3b56d3b	1	1		CHAIN_ACCEPTED	capsule	workCapsule	ok	1	1	0	1	lineage_hash_eq	capsules/과학기술정보통신부/감사보고서-042001-head.capsule.json	capsules/과학기술정보통신부/감사보고서-042001-child.capsule.json	capsules/과학기술정보통신부/감사보고서-042001-parent.capsule.json	2	과학기술정보통신부	감사보고서	replace_text	과학기술정보통신부 감사보고서 사슬(#042000)은 구현자가 이어졌다고 썼다. 가족=CHAIN_ACCEPTED. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	CHAIN_ACCEPTED	
v-lineage-042002	0e6f927ab1843c8dc42489830ea93f2ef7a1024d4e38be04d58259f94f8b60ef	5d135e1a89b82727faeef9f4c66cbb940f4d3897f934d8d65d4a68c86cfcd5e9	1	0	capsules/행정안전부/감사보고서-042002-broken.capsule.json	LINEAGE_BROKEN	lineage	lineage	ok	0		3	0	lineage_hash_eq	capsules/행정안전부/감사보고서-042002-head.capsule.json	capsules/행정안전부/감사보고서-042002-child.capsule.json	capsules/행정안전부/감사보고서-042002-parent.capsule.json	2	행정안전부	감사보고서	replace_text	행정안전부 감사보고서 사슬(#042001)은 구현자가 이어졌다고 썼다. 가족=LINEAGE_BROKEN. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	LINEAGE_BROKEN	
v-lineage-042003	25b680c3e14898cd9e3a1eabbf03d90712f987050aea6f58ae7309d03ddf2fbf	25b680c3e14898cd9e3a1eabbf03d90712f987050aea6f58ae7309d03ddf2fbf	0	1	capsules/기획재정부/감사보고서-042003-parent.capsule.json	PARENT_TAMPERED	lineage	lineage	ok	0		3	0	none	capsules/기획재정부/감사보고서-042003-head.capsule.json	capsules/기획재정부/감사보고서-042003-child.capsule.json	capsules/기획재정부/감사보고서-042003-parent.capsule.json	2	기획재정부	감사보고서	replace_text	기획재정부 감사보고서 사슬(#042002)은 구현자가 이어졌다고 썼다. 가족=PARENT_TAMPERED. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	PARENT_TAMPERED	
v-lineage-042004	c3a3f78afc3f516c4493868ad6e1036227374d0e4e0f1d1191839e16ac5b931e	64dfb10b8588f0237d69253a29b707c360d41255a922a0ecd65383d5d2ddf7c8				ROOT_ONLY	lineage	lineage	root	1		0	0	none	capsules/법무부/감사보고서-042004-head.capsule.json	capsules/법무부/감사보고서-042004-child.capsule.json	capsules/법무부/감사보고서-042004-parent.capsule.json	1	법무부	감사보고서	replace_text	법무부 감사보고서 사슬(#042003)은 구현자가 이어졌다고 썼다. 가족=ROOT_ONLY. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	ROOT_ONLY	
v-lineage-042005	1e494653c9d2aeb02650326c21ce8e99de6e4e5b29017f1ada7887fcafc7c6f5	3ce952bdf6740046ff29c86bbdeeb846ad64fb755eea7bbc2131c626263d5509				PROSE_NOT_EVIDENCE	prose		absent			2	0	none	capsules/교육부/감사보고서-042005-head.capsule.json	capsules/교육부/감사보고서-042005-child.capsule.json	capsules/교육부/감사보고서-042005-parent.capsule.json	2	교육부	감사보고서	replace_text	교육부 감사보고서 사슬(#042004)은 구현자가 이어졌다고 썼다. 가족=PROSE_NOT_EVIDENCE. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	PROSE_NOT_EVIDENCE	
v-lineage-042006	368623a8d4519b335c9f9284667a4420ebac86ded4310ffa101353fb29c2e672	bc01c3e9809224721350a03ea291d661a32653a660297fb9489e3ded0f97fd88				HEAD_MISSING	io		absent			1	0	none	capsules/국방부/감사보고서-042006-head.capsule.json	capsules/국방부/감사보고서-042006-child.capsule.json	capsules/국방부/감사보고서-042006-parent.capsule.json	2	국방부	감사보고서	replace_text	국방부 감사보고서 사슬(#042005)은 구현자가 이어졌다고 썼다. 가족=HEAD_MISSING. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	HEAD_MISSING	
v-lineage-042007	0b9d8f93dd631d95bb387a8e9d20ef9382f6fc9774296df06928173d92706b36	37110feb6a955767c2c8e0f90b09f6ac19558851e502aa2385d83995fb50e1bb				USAGE	usage		absent			2	0	none	capsules/보건복지부/감사보고서-042007-head.capsule.json	capsules/보건복지부/감사보고서-042007-child.capsule.json	capsules/보건복지부/감사보고서-042007-parent.capsule.json	2	보건복지부	감사보고서	replace_text	보건복지부 감사보고서 사슬(#042006)은 구현자가 이어졌다고 썼다. 가족=USAGE. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	USAGE	
v-lineage-042008	580ea9b572f9488fd9be23d5d62ad09db3b6b7a9d27b5941d03df7534febd052	580ea9b572f9488fd9be23d5d62ad09db3b6b7a9d27b5941d03df7534febd052	1	1	capsules/고용노동부/감사보고서-042008-broken.capsule.json	PARENT_SHA_MISSING	lineage	lineage	sha_missing	0		3	0	none	capsules/고용노동부/감사보고서-042008-head.capsule.json	capsules/고용노동부/감사보고서-042008-child.capsule.json	capsules/고용노동부/감사보고서-042008-parent.capsule.json	2	고용노동부	감사보고서	fill_fields	고용노동부 감사보고서 사슬(#042007)은 구현자가 이어졌다고 썼다. 가족=PARENT_SHA_MISSING. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	PARENT_SHA_MISSING	
v-lineage-042009	e99ced5d67c3ecc1342e72571b9d59d298c4f09371901b62eaf572f4bb80ef9d	e99ced5d67c3ecc1342e72571b9d59d298c4f09371901b62eaf572f4bb80ef9d	1	1	capsules/국토교통부/감사보고서-042009-broken.capsule.json	PARENT_FIELD_MISSING	capsule	workCapsule	field_missing	0		3	0	none	capsules/국토교통부/감사보고서-042009-head.capsule.json	capsules/국토교통부/감사보고서-042009-child.capsule.json	capsules/국토교통부/감사보고서-042009-parent.capsule.json	2	국토교통부	감사보고서	fill_fields	국토교통부 감사보고서 사슬(#042008)은 구현자가 이어졌다고 썼다. 가족=PARENT_FIELD_MISSING. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	PARENT_FIELD_MISSING	
v-lineage-042010	4d174737e7afed42dcc7de401be639a0c4579b646de4150b05a5513de690f48a	4d174737e7afed42dcc7de401be639a0c4579b646de4150b05a5513de690f48a	1	1	capsules/환경부/감사보고서-042010-broken.capsule.json	KIND_NOT_CAPSULE	capsule	note-2	ok			3	0	none	capsules/환경부/감사보고서-042010-head.capsule.json	capsules/환경부/감사보고서-042010-child.capsule.json	capsules/환경부/감사보고서-042010-parent.capsule.json	2	환경부	감사보고서	fill_fields	환경부 감사보고서 사슬(#042009)은 구현자가 이어졌다고 썼다. 가족=KIND_NOT_CAPSULE. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	KIND_NOT_CAPSULE	
