case_id	parent_out	child_in	parent_ok	lineage_ok	broken_at	verdict	source	kind	parent_state	valid	reproduced	exit_class	chain_accepted	evidence_kind	head	child_capsule	parent_capsule	depth	agency	doc_type	action	implementer_claim	family	hash_defect
v-lineage-075601	06667e6e41b0bff9192ff4d14005c30261ccdadcc522eb7eb42adf848b5ba387	06667e6e41b0bff9192ff4d14005c30261ccdadcc522eb7eb42adf848b5ba387	1	1		CHAIN_ACCEPTED	capsule	workCapsule	ok	1	1	0	1	lineage_hash_eq	capsules/과학기술정보통신부/예산요구서-075601-head.capsule.json	capsules/과학기술정보통신부/예산요구서-075601-child.capsule.json	capsules/과학기술정보통신부/예산요구서-075601-parent.capsule.json	2	과학기술정보통신부	예산요구서	replace_text	과학기술정보통신부 예산요구서 사슬(#075600)은 구현자가 이어졌다고 썼다. 가족=CHAIN_ACCEPTED. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	CHAIN_ACCEPTED	
v-lineage-075602	7e9c10b2ba55531a202edd21dcba851d7d40f66e17778569866f1cabb5f1a7b2	2992d83ca1491c2f22dd05eb042d6ac4bddd7cb82cfc1fbd02cfb4157d6324d8	1	0	capsules/행정안전부/예산요구서-075602-broken.capsule.json	LINEAGE_BROKEN	lineage	lineage	ok	0		3	0	lineage_hash_eq	capsules/행정안전부/예산요구서-075602-head.capsule.json	capsules/행정안전부/예산요구서-075602-child.capsule.json	capsules/행정안전부/예산요구서-075602-parent.capsule.json	2	행정안전부	예산요구서	replace_text	행정안전부 예산요구서 사슬(#075601)은 구현자가 이어졌다고 썼다. 가족=LINEAGE_BROKEN. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	LINEAGE_BROKEN	
v-lineage-075603	2d4a6b6b77c8cda359814262cea8f25e994d23f6efb700aaeb2ee6d99632a59a	2d4a6b6b77c8cda359814262cea8f25e994d23f6efb700aaeb2ee6d99632a59a	0	1	capsules/기획재정부/예산요구서-075603-parent.capsule.json	PARENT_TAMPERED	lineage	lineage	ok	0		3	0	none	capsules/기획재정부/예산요구서-075603-head.capsule.json	capsules/기획재정부/예산요구서-075603-child.capsule.json	capsules/기획재정부/예산요구서-075603-parent.capsule.json	2	기획재정부	예산요구서	replace_text	기획재정부 예산요구서 사슬(#075602)은 구현자가 이어졌다고 썼다. 가족=PARENT_TAMPERED. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	PARENT_TAMPERED	
v-lineage-075604	4c43b074cb5f22cbe9f52ab32baeef0489ab75e2c86b55e4a14b10ea77033a55	c76137b6c3ca40ce8e98fab1cbae733310a7e128e40776c55221a0671793127e				ROOT_ONLY	lineage	lineage	root	1		0	0	none	capsules/법무부/예산요구서-075604-head.capsule.json	capsules/법무부/예산요구서-075604-child.capsule.json	capsules/법무부/예산요구서-075604-parent.capsule.json	1	법무부	예산요구서	replace_text	법무부 예산요구서 사슬(#075603)은 구현자가 이어졌다고 썼다. 가족=ROOT_ONLY. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	ROOT_ONLY	
v-lineage-075605	ba01c5b3eeb8a63820bff772a8d634400afe504b981a63f013897f952c99d6f2	3aa2a55db490d92b1f22dfc0b967bef06504c07858755ce518c0be0fdfc60b45				PROSE_NOT_EVIDENCE	prose		absent			2	0	none	capsules/교육부/예산요구서-075605-head.capsule.json	capsules/교육부/예산요구서-075605-child.capsule.json	capsules/교육부/예산요구서-075605-parent.capsule.json	2	교육부	예산요구서	replace_text	교육부 예산요구서 사슬(#075604)은 구현자가 이어졌다고 썼다. 가족=PROSE_NOT_EVIDENCE. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	PROSE_NOT_EVIDENCE	
v-lineage-075606	d79472679db71f85aedc0c5c687e50c770dba64e65fdfee7047a086a1dcc6286	2425b24d7d6d8aff99de68d420fa1234d87daa018e905fe42948e53a8924f5eb				HEAD_MISSING	io		absent			1	0	none	capsules/국방부/예산요구서-075606-head.capsule.json	capsules/국방부/예산요구서-075606-child.capsule.json	capsules/국방부/예산요구서-075606-parent.capsule.json	2	국방부	예산요구서	replace_text	국방부 예산요구서 사슬(#075605)은 구현자가 이어졌다고 썼다. 가족=HEAD_MISSING. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	HEAD_MISSING	
v-lineage-075607	e4a2dc8fa497f4c9093dd8a7b0ed3cdbf1f868a731a9526f70fdff2438b6d64d	1b82603bffb5ba18e3941468876b79bf1bbe0c7d4d25b0c3d5e424234f194e24				USAGE	usage		absent			2	0	none	capsules/보건복지부/예산요구서-075607-head.capsule.json	capsules/보건복지부/예산요구서-075607-child.capsule.json	capsules/보건복지부/예산요구서-075607-parent.capsule.json	2	보건복지부	예산요구서	replace_text	보건복지부 예산요구서 사슬(#075606)은 구현자가 이어졌다고 썼다. 가족=USAGE. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	USAGE	
v-lineage-075608	44c123c7fb288036876178351a5b0ea3e2627d21f239d745da18530185baa325	44c123c7fb288036876178351a5b0ea3e2627d21f239d745da18530185baa325	1	1	capsules/고용노동부/예산요구서-075608-broken.capsule.json	PARENT_SHA_MISSING	lineage	lineage	sha_missing	0		3	0	none	capsules/고용노동부/예산요구서-075608-head.capsule.json	capsules/고용노동부/예산요구서-075608-child.capsule.json	capsules/고용노동부/예산요구서-075608-parent.capsule.json	2	고용노동부	예산요구서	fill_fields	고용노동부 예산요구서 사슬(#075607)은 구현자가 이어졌다고 썼다. 가족=PARENT_SHA_MISSING. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	PARENT_SHA_MISSING	
v-lineage-075609	f7b4749bd905b810fb9da0c0c1e14dec9f24fc44f82a76aaa1cf04bc9a2441e5	f7b4749bd905b810fb9da0c0c1e14dec9f24fc44f82a76aaa1cf04bc9a2441e5	1	1	capsules/국토교통부/예산요구서-075609-broken.capsule.json	PARENT_FIELD_MISSING	capsule	workCapsule	field_missing	0		3	0	none	capsules/국토교통부/예산요구서-075609-head.capsule.json	capsules/국토교통부/예산요구서-075609-child.capsule.json	capsules/국토교통부/예산요구서-075609-parent.capsule.json	2	국토교통부	예산요구서	fill_fields	국토교통부 예산요구서 사슬(#075608)은 구현자가 이어졌다고 썼다. 가족=PARENT_FIELD_MISSING. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	PARENT_FIELD_MISSING	
v-lineage-075610	f76fb805034bef9ff29bdc0cc2cfedf362a195f71e97613d5b97a14cc3a4db14	f76fb805034bef9ff29bdc0cc2cfedf362a195f71e97613d5b97a14cc3a4db14	1	1	capsules/환경부/예산요구서-075610-broken.capsule.json	KIND_NOT_CAPSULE	capsule	note-10	ok			3	0	none	capsules/환경부/예산요구서-075610-head.capsule.json	capsules/환경부/예산요구서-075610-child.capsule.json	capsules/환경부/예산요구서-075610-parent.capsule.json	2	환경부	예산요구서	fill_fields	환경부 예산요구서 사슬(#075609)은 구현자가 이어졌다고 썼다. 가족=KIND_NOT_CAPSULE. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	KIND_NOT_CAPSULE	
