case_id	parent_out	child_in	parent_ok	lineage_ok	broken_at	verdict	source	kind	parent_state	valid	reproduced	exit_class	chain_accepted	evidence_kind	head	child_capsule	parent_capsule	depth	agency	doc_type	action	implementer_claim	family	hash_defect
v-lineage-079801	cbc5fca3b8272db9f9d14f1d35ae67bed8fc50279a52b9501b8eb9a3e42b93ca	cbc5fca3b8272db9f9d14f1d35ae67bed8fc50279a52b9501b8eb9a3e42b93ca	1	1		CHAIN_ACCEPTED	capsule	workCapsule	ok	1	1	0	1	lineage_hash_eq	capsules/과학기술정보통신부/판결문-079801-head.capsule.json	capsules/과학기술정보통신부/판결문-079801-child.capsule.json	capsules/과학기술정보통신부/판결문-079801-parent.capsule.json	2	과학기술정보통신부	판결문	replace_text	과학기술정보통신부 판결문 사슬(#079800)은 구현자가 이어졌다고 썼다. 가족=CHAIN_ACCEPTED. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	CHAIN_ACCEPTED	
v-lineage-079802	15b64a66d4d75d352091156852d67bef4b66ab6de4cdac6d2de60b8d503b05d5	68cb2f48234f0bb8a869c1c0168bd4c17bce011af96452777460354146715b3d	1	0	capsules/행정안전부/판결문-079802-broken.capsule.json	LINEAGE_BROKEN	lineage	lineage	ok	0		3	0	lineage_hash_eq	capsules/행정안전부/판결문-079802-head.capsule.json	capsules/행정안전부/판결문-079802-child.capsule.json	capsules/행정안전부/판결문-079802-parent.capsule.json	2	행정안전부	판결문	replace_text	행정안전부 판결문 사슬(#079801)은 구현자가 이어졌다고 썼다. 가족=LINEAGE_BROKEN. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	LINEAGE_BROKEN	
v-lineage-079803	e25544454604b5deafcde63c7a7289cf0ac164f99de831fc20182faeb6903cc2	e25544454604b5deafcde63c7a7289cf0ac164f99de831fc20182faeb6903cc2	0	1	capsules/기획재정부/판결문-079803-parent.capsule.json	PARENT_TAMPERED	lineage	lineage	ok	0		3	0	none	capsules/기획재정부/판결문-079803-head.capsule.json	capsules/기획재정부/판결문-079803-child.capsule.json	capsules/기획재정부/판결문-079803-parent.capsule.json	2	기획재정부	판결문	replace_text	기획재정부 판결문 사슬(#079802)은 구현자가 이어졌다고 썼다. 가족=PARENT_TAMPERED. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	PARENT_TAMPERED	
v-lineage-079804	8afa84c1b31e8529f136e0c617a09b7608bf5df54bbe1c36433e9965b7bc4e5a	0616f58b459fe6c43eba6034cf847c323b2ac3cbded449ca5e29f877e84916f0				ROOT_ONLY	lineage	lineage	root	1		0	0	none	capsules/법무부/판결문-079804-head.capsule.json	capsules/법무부/판결문-079804-child.capsule.json	capsules/법무부/판결문-079804-parent.capsule.json	1	법무부	판결문	replace_text	법무부 판결문 사슬(#079803)은 구현자가 이어졌다고 썼다. 가족=ROOT_ONLY. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	ROOT_ONLY	
v-lineage-079805	670242340405219fb48c2ee9ff99193c42df9b0ab2c7dde4904fed5712d60092	cf4cad8e4de7239b1f39a787c5ced9a31a76e0fb10e9c3421525e70d29ab3132				PROSE_NOT_EVIDENCE	prose		absent			2	0	none	capsules/교육부/판결문-079805-head.capsule.json	capsules/교육부/판결문-079805-child.capsule.json	capsules/교육부/판결문-079805-parent.capsule.json	2	교육부	판결문	replace_text	교육부 판결문 사슬(#079804)은 구현자가 이어졌다고 썼다. 가족=PROSE_NOT_EVIDENCE. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	PROSE_NOT_EVIDENCE	
v-lineage-079806	74af5952730e165d371087348f14450da68e33613acbb2ad68db91c342ee6248	129c36464c2c2da2665c9b7635d76525f88ea464c0644c27b3c9382a360080de				HEAD_MISSING	io		absent			1	0	none	capsules/국방부/판결문-079806-head.capsule.json	capsules/국방부/판결문-079806-child.capsule.json	capsules/국방부/판결문-079806-parent.capsule.json	2	국방부	판결문	replace_text	국방부 판결문 사슬(#079805)은 구현자가 이어졌다고 썼다. 가족=HEAD_MISSING. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	HEAD_MISSING	
v-lineage-079807	a4a5053286ba9498c780c32b2cdb0832b04ef676e95ddeac92cd672215d0d6a9	636dc522da609fbc3380f7a678f7711edc4e16f123b60a5b11c65b8b068bee29				USAGE	usage		absent			2	0	none	capsules/보건복지부/판결문-079807-head.capsule.json	capsules/보건복지부/판결문-079807-child.capsule.json	capsules/보건복지부/판결문-079807-parent.capsule.json	2	보건복지부	판결문	replace_text	보건복지부 판결문 사슬(#079806)은 구현자가 이어졌다고 썼다. 가족=USAGE. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	USAGE	
v-lineage-079808	229b3261c53bef0c491fc3259a0200c0aeb7a371cdde70ff794e987177871f1f	229b3261c53bef0c491fc3259a0200c0aeb7a371cdde70ff794e987177871f1f	1	1	capsules/고용노동부/판결문-079808-broken.capsule.json	PARENT_SHA_MISSING	lineage	lineage	sha_missing	0		3	0	none	capsules/고용노동부/판결문-079808-head.capsule.json	capsules/고용노동부/판결문-079808-child.capsule.json	capsules/고용노동부/판결문-079808-parent.capsule.json	2	고용노동부	판결문	fill_fields	고용노동부 판결문 사슬(#079807)은 구현자가 이어졌다고 썼다. 가족=PARENT_SHA_MISSING. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	PARENT_SHA_MISSING	
v-lineage-079809	22c0bc6252309f9b223f7b90981ea960015c175bc2e2ba69abd40b86cbbc5378	22c0bc6252309f9b223f7b90981ea960015c175bc2e2ba69abd40b86cbbc5378	1	1	capsules/국토교통부/판결문-079809-broken.capsule.json	PARENT_FIELD_MISSING	capsule	workCapsule	field_missing	0		3	0	none	capsules/국토교통부/판결문-079809-head.capsule.json	capsules/국토교통부/판결문-079809-child.capsule.json	capsules/국토교통부/판결문-079809-parent.capsule.json	2	국토교통부	판결문	fill_fields	국토교통부 판결문 사슬(#079808)은 구현자가 이어졌다고 썼다. 가족=PARENT_FIELD_MISSING. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	PARENT_FIELD_MISSING	
v-lineage-079810	fa083c6c747fe8a4bc2efdcb0deafcc05d545c12e0608c87c59fd328dd0ec0fe	fa083c6c747fe8a4bc2efdcb0deafcc05d545c12e0608c87c59fd328dd0ec0fe	1	1	capsules/환경부/판결문-079810-broken.capsule.json	KIND_NOT_CAPSULE	capsule	note-11	ok			3	0	none	capsules/환경부/판결문-079810-head.capsule.json	capsules/환경부/판결문-079810-child.capsule.json	capsules/환경부/판결문-079810-parent.capsule.json	2	환경부	판결문	fill_fields	환경부 판결문 사슬(#079809)은 구현자가 이어졌다고 썼다. 가족=KIND_NOT_CAPSULE. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	KIND_NOT_CAPSULE	
