case_id	parent_out	child_in	parent_ok	lineage_ok	broken_at	verdict	source	kind	parent_state	valid	reproduced	exit_class	chain_accepted	evidence_kind	head	child_capsule	parent_capsule	depth	agency	doc_type	action	implementer_claim	family	hash_defect
v-lineage-088201	ab03e639ceab3367d1e43592c655a6db28bb3979bc12ec5513e7d6ad5d56ceaa	ab03e639ceab3367d1e43592c655a6db28bb3979bc12ec5513e7d6ad5d56ceaa	1	1		CHAIN_ACCEPTED	capsule	workCapsule	ok	1	1	0	1	lineage_hash_eq	capsules/과학기술정보통신부/결과보고서-088201-head.capsule.json	capsules/과학기술정보통신부/결과보고서-088201-child.capsule.json	capsules/과학기술정보통신부/결과보고서-088201-parent.capsule.json	2	과학기술정보통신부	결과보고서	replace_text	과학기술정보통신부 결과보고서 사슬(#088200)은 구현자가 이어졌다고 썼다. 가족=CHAIN_ACCEPTED. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	CHAIN_ACCEPTED	
v-lineage-088202	825e38d21cfd22bd59d368cb7e7fe56ac677c3c210179f200272c282da00540f	10dc75106e532b963329dab78fc9a268d3c381f1871fc0aee6dbfb197f6d6c13	1	0	capsules/행정안전부/결과보고서-088202-broken.capsule.json	LINEAGE_BROKEN	lineage	lineage	ok	0		3	0	lineage_hash_eq	capsules/행정안전부/결과보고서-088202-head.capsule.json	capsules/행정안전부/결과보고서-088202-child.capsule.json	capsules/행정안전부/결과보고서-088202-parent.capsule.json	2	행정안전부	결과보고서	replace_text	행정안전부 결과보고서 사슬(#088201)은 구현자가 이어졌다고 썼다. 가족=LINEAGE_BROKEN. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	LINEAGE_BROKEN	
v-lineage-088203	cb044bd64ceb018ee4902eb95b0c858269aff008dfe9804687c23e494b039d21	cb044bd64ceb018ee4902eb95b0c858269aff008dfe9804687c23e494b039d21	0	1	capsules/기획재정부/결과보고서-088203-parent.capsule.json	PARENT_TAMPERED	lineage	lineage	ok	0		3	0	none	capsules/기획재정부/결과보고서-088203-head.capsule.json	capsules/기획재정부/결과보고서-088203-child.capsule.json	capsules/기획재정부/결과보고서-088203-parent.capsule.json	2	기획재정부	결과보고서	replace_text	기획재정부 결과보고서 사슬(#088202)은 구현자가 이어졌다고 썼다. 가족=PARENT_TAMPERED. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	PARENT_TAMPERED	
v-lineage-088204	6ea9b166c2f9b7d652d5e90e47932f94d5a130f2161aee26ca54c2a7130abbcc	4e20d9c8e614a7af310f4eb370166a5d396f13095f715d3073457fa1fde1e45d				ROOT_ONLY	lineage	lineage	root	1		0	0	none	capsules/법무부/결과보고서-088204-head.capsule.json	capsules/법무부/결과보고서-088204-child.capsule.json	capsules/법무부/결과보고서-088204-parent.capsule.json	1	법무부	결과보고서	replace_text	법무부 결과보고서 사슬(#088203)은 구현자가 이어졌다고 썼다. 가족=ROOT_ONLY. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	ROOT_ONLY	
v-lineage-088205	eb203653f237a8666311199dc276e86df400e9e8bc115d3f010488cb0c72f608	891a5a993a0ea972d5351d7c301c941fdec2dedd28d535e547283ec0f365bd00				PROSE_NOT_EVIDENCE	prose		absent			2	0	none	capsules/교육부/결과보고서-088205-head.capsule.json	capsules/교육부/결과보고서-088205-child.capsule.json	capsules/교육부/결과보고서-088205-parent.capsule.json	2	교육부	결과보고서	replace_text	교육부 결과보고서 사슬(#088204)은 구현자가 이어졌다고 썼다. 가족=PROSE_NOT_EVIDENCE. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	PROSE_NOT_EVIDENCE	
v-lineage-088206	2f739b694e39a7bf4fe2e39501ac2b8ed379d0a01b761d33f7107d31a2c32182	1563bfccd4a45b4b61483bb159e93c24b4b184d3a751e026127f1e3bff48a413				HEAD_MISSING	io		absent			1	0	none	capsules/국방부/결과보고서-088206-head.capsule.json	capsules/국방부/결과보고서-088206-child.capsule.json	capsules/국방부/결과보고서-088206-parent.capsule.json	2	국방부	결과보고서	replace_text	국방부 결과보고서 사슬(#088205)은 구현자가 이어졌다고 썼다. 가족=HEAD_MISSING. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	HEAD_MISSING	
v-lineage-088207	e61bc1456dbb927b64cede1d50f98f1fc912fcbd4e28386f0f8dc1133fb6b9db	90ed6a6f87198d24c2967ce4bd11b6a5b88cc3ebc2170df97e1f92bf6388a9ee				USAGE	usage		absent			2	0	none	capsules/보건복지부/결과보고서-088207-head.capsule.json	capsules/보건복지부/결과보고서-088207-child.capsule.json	capsules/보건복지부/결과보고서-088207-parent.capsule.json	2	보건복지부	결과보고서	replace_text	보건복지부 결과보고서 사슬(#088206)은 구현자가 이어졌다고 썼다. 가족=USAGE. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	USAGE	
v-lineage-088208	38e54aec885ab36a41ac96b4d054a04fe4526ff367aad7d46b976a4afac5001e	38e54aec885ab36a41ac96b4d054a04fe4526ff367aad7d46b976a4afac5001e	1	1	capsules/고용노동부/결과보고서-088208-broken.capsule.json	PARENT_SHA_MISSING	lineage	lineage	sha_missing	0		3	0	none	capsules/고용노동부/결과보고서-088208-head.capsule.json	capsules/고용노동부/결과보고서-088208-child.capsule.json	capsules/고용노동부/결과보고서-088208-parent.capsule.json	2	고용노동부	결과보고서	fill_fields	고용노동부 결과보고서 사슬(#088207)은 구현자가 이어졌다고 썼다. 가족=PARENT_SHA_MISSING. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	PARENT_SHA_MISSING	
v-lineage-088209	afaee93a88b2af3837793637883b36b6e0a967d2068fdf71c5470c98bb5314b2	afaee93a88b2af3837793637883b36b6e0a967d2068fdf71c5470c98bb5314b2	1	1	capsules/국토교통부/결과보고서-088209-broken.capsule.json	PARENT_FIELD_MISSING	capsule	workCapsule	field_missing	0		3	0	none	capsules/국토교통부/결과보고서-088209-head.capsule.json	capsules/국토교통부/결과보고서-088209-child.capsule.json	capsules/국토교통부/결과보고서-088209-parent.capsule.json	2	국토교통부	결과보고서	fill_fields	국토교통부 결과보고서 사슬(#088208)은 구현자가 이어졌다고 썼다. 가족=PARENT_FIELD_MISSING. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	PARENT_FIELD_MISSING	
v-lineage-088210	f09aa246232352ca9ab2033144a5f875f5fdb98ad90a4ecc90601c73f82992e0	f09aa246232352ca9ab2033144a5f875f5fdb98ad90a4ecc90601c73f82992e0	1	1	capsules/환경부/결과보고서-088210-broken.capsule.json	KIND_NOT_CAPSULE	capsule	note-13	ok			3	0	none	capsules/환경부/결과보고서-088210-head.capsule.json	capsules/환경부/결과보고서-088210-child.capsule.json	capsules/환경부/결과보고서-088210-parent.capsule.json	2	환경부	결과보고서	fill_fields	환경부 결과보고서 사슬(#088209)은 구현자가 이어졌다고 썼다. 가족=KIND_NOT_CAPSULE. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	KIND_NOT_CAPSULE	
