case_id	parent_out	child_in	parent_ok	lineage_ok	broken_at	verdict	source	kind	parent_state	valid	reproduced	exit_class	chain_accepted	evidence_kind	head	child_capsule	parent_capsule	depth	agency	doc_type	action	implementer_claim	family	hash_defect
v-lineage-121801	63bf9727f89b507d300e5b0c4a1a3eb82b63f38305313feb1d3c4588f9bb1c15	63bf9727f89b507d300e5b0c4a1a3eb82b63f38305313feb1d3c4588f9bb1c15	1	1		CHAIN_ACCEPTED	capsule	workCapsule	ok	1	1	0	1	lineage_hash_eq	capsules/과학기술정보통신부/규정-121801-head.capsule.json	capsules/과학기술정보통신부/규정-121801-child.capsule.json	capsules/과학기술정보통신부/규정-121801-parent.capsule.json	2	과학기술정보통신부	규정	replace_text	과학기술정보통신부 규정 사슬(#121800)은 구현자가 이어졌다고 썼다. 가족=CHAIN_ACCEPTED. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	CHAIN_ACCEPTED	
v-lineage-121802	29630a3eae56f08a9bcc88c9f3376c7c5ae280da37d9320227c96239b444bad7	d8cea8dad7b098212fe5b6535a5c32369f2e03aba53cab78ae256a6981e81bf2	1	0	capsules/행정안전부/규정-121802-broken.capsule.json	LINEAGE_BROKEN	lineage	lineage	ok	0		3	0	lineage_hash_eq	capsules/행정안전부/규정-121802-head.capsule.json	capsules/행정안전부/규정-121802-child.capsule.json	capsules/행정안전부/규정-121802-parent.capsule.json	2	행정안전부	규정	replace_text	행정안전부 규정 사슬(#121801)은 구현자가 이어졌다고 썼다. 가족=LINEAGE_BROKEN. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	LINEAGE_BROKEN	
v-lineage-121803	a2e3716f5dbba33cc4c2d7eeeb462eeaf9c287878b8e141e08d97808920be75c	a2e3716f5dbba33cc4c2d7eeeb462eeaf9c287878b8e141e08d97808920be75c	0	1	capsules/기획재정부/규정-121803-parent.capsule.json	PARENT_TAMPERED	lineage	lineage	ok	0		3	0	none	capsules/기획재정부/규정-121803-head.capsule.json	capsules/기획재정부/규정-121803-child.capsule.json	capsules/기획재정부/규정-121803-parent.capsule.json	2	기획재정부	규정	replace_text	기획재정부 규정 사슬(#121802)은 구현자가 이어졌다고 썼다. 가족=PARENT_TAMPERED. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	PARENT_TAMPERED	
v-lineage-121804	32a64b687a1e7887f85c1f9ed4e4abc9d7d9ea5f6dc60208b5acbc874a81d4e3	f47af18cd055f2b1fae7557938aa1d7508d631ab1a386342c04acb10c9a64555				ROOT_ONLY	lineage	lineage	root	1		0	0	none	capsules/법무부/규정-121804-head.capsule.json	capsules/법무부/규정-121804-child.capsule.json	capsules/법무부/규정-121804-parent.capsule.json	1	법무부	규정	replace_text	법무부 규정 사슬(#121803)은 구현자가 이어졌다고 썼다. 가족=ROOT_ONLY. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	ROOT_ONLY	
v-lineage-121805	9108e5295cb2bcd9072fa05f9ec0b5f35e3b490fdc2666576ccdc1e7340f4d62	2e27ed22eb47b97e1ab44747f87cbda8bcb8930a7fad46a76b2aca8c78e90e1d				PROSE_NOT_EVIDENCE	prose		absent			2	0	none	capsules/교육부/규정-121805-head.capsule.json	capsules/교육부/규정-121805-child.capsule.json	capsules/교육부/규정-121805-parent.capsule.json	2	교육부	규정	replace_text	교육부 규정 사슬(#121804)은 구현자가 이어졌다고 썼다. 가족=PROSE_NOT_EVIDENCE. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	PROSE_NOT_EVIDENCE	
v-lineage-121806	d6fcf075c2c6c1a8f2b87dec771e02550a9ac6ff60a3c1dd630ecba06e01a76c	6365cb3593e1d4d2f551aed5d745ff6bb117b673c2f39d195443a2e975b20641				HEAD_MISSING	io		absent			1	0	none	capsules/국방부/규정-121806-head.capsule.json	capsules/국방부/규정-121806-child.capsule.json	capsules/국방부/규정-121806-parent.capsule.json	2	국방부	규정	replace_text	국방부 규정 사슬(#121805)은 구현자가 이어졌다고 썼다. 가족=HEAD_MISSING. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	HEAD_MISSING	
v-lineage-121807	0fb66118e286f4835378b13ba9abe0c77ad44dcc4be9fe2bd55dc39a056910a9	83e03775820e920609f99921092fda15bda9bca995294fe35640bb5544746161				USAGE	usage		absent			2	0	none	capsules/보건복지부/규정-121807-head.capsule.json	capsules/보건복지부/규정-121807-child.capsule.json	capsules/보건복지부/규정-121807-parent.capsule.json	2	보건복지부	규정	replace_text	보건복지부 규정 사슬(#121806)은 구현자가 이어졌다고 썼다. 가족=USAGE. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	USAGE	
v-lineage-121808	9a695e9ebff7817fb7f6a8049867d1b59c7798fab5f0f895b1d85d406ca45296	9a695e9ebff7817fb7f6a8049867d1b59c7798fab5f0f895b1d85d406ca45296	1	1	capsules/고용노동부/규정-121808-broken.capsule.json	PARENT_SHA_MISSING	lineage	lineage	sha_missing	0		3	0	none	capsules/고용노동부/규정-121808-head.capsule.json	capsules/고용노동부/규정-121808-child.capsule.json	capsules/고용노동부/규정-121808-parent.capsule.json	2	고용노동부	규정	fill_fields	고용노동부 규정 사슬(#121807)은 구현자가 이어졌다고 썼다. 가족=PARENT_SHA_MISSING. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	PARENT_SHA_MISSING	
v-lineage-121809	65880f18e2329ec0ebfc9ce549b105c1e7522333418bf9f7767f01dac695984a	65880f18e2329ec0ebfc9ce549b105c1e7522333418bf9f7767f01dac695984a	1	1	capsules/국토교통부/규정-121809-broken.capsule.json	PARENT_FIELD_MISSING	capsule	workCapsule	field_missing	0		3	0	none	capsules/국토교통부/규정-121809-head.capsule.json	capsules/국토교통부/규정-121809-child.capsule.json	capsules/국토교통부/규정-121809-parent.capsule.json	2	국토교통부	규정	fill_fields	국토교통부 규정 사슬(#121808)은 구현자가 이어졌다고 썼다. 가족=PARENT_FIELD_MISSING. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	PARENT_FIELD_MISSING	
v-lineage-121810	9782a4bf1281e43d17d0daef06b85d345361ae08bd5d878e80cd22650d90e64c	9782a4bf1281e43d17d0daef06b85d345361ae08bd5d878e80cd22650d90e64c	1	1	capsules/환경부/규정-121810-broken.capsule.json	KIND_NOT_CAPSULE	capsule	note-4	ok			3	0	none	capsules/환경부/규정-121810-head.capsule.json	capsules/환경부/규정-121810-child.capsule.json	capsules/환경부/규정-121810-parent.capsule.json	2	환경부	규정	fill_fields	환경부 규정 사슬(#121809)은 구현자가 이어졌다고 썼다. 가족=KIND_NOT_CAPSULE. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	KIND_NOT_CAPSULE	
