case_id	parent_out	child_in	parent_ok	lineage_ok	broken_at	verdict	source	kind	parent_state	valid	reproduced	exit_class	chain_accepted	evidence_kind	head	child_capsule	parent_capsule	depth	agency	doc_type	action	implementer_claim	family	hash_defect
v-lineage-058801	1b5424d32cec19e64ee56ab6a77e3eefeded073fe1e3227a28f079d9070715b8	1b5424d32cec19e64ee56ab6a77e3eefeded073fe1e3227a28f079d9070715b8	1	1		CHAIN_ACCEPTED	capsule	workCapsule	ok	1	1	0	1	lineage_hash_eq	capsules/과학기술정보통신부/제안요청서-058801-head.capsule.json	capsules/과학기술정보통신부/제안요청서-058801-child.capsule.json	capsules/과학기술정보통신부/제안요청서-058801-parent.capsule.json	2	과학기술정보통신부	제안요청서	replace_text	과학기술정보통신부 제안요청서 사슬(#058800)은 구현자가 이어졌다고 썼다. 가족=CHAIN_ACCEPTED. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	CHAIN_ACCEPTED	
v-lineage-058802	951fdd3c5d362109f481ccf23764f2b34b896f20d3d8cba1f5d612014c312524	15292edd3f85f3ab7130a2cfa4f277424a229a058f571a1d2568e58ec05ead3c	1	0	capsules/행정안전부/제안요청서-058802-broken.capsule.json	LINEAGE_BROKEN	lineage	lineage	ok	0		3	0	lineage_hash_eq	capsules/행정안전부/제안요청서-058802-head.capsule.json	capsules/행정안전부/제안요청서-058802-child.capsule.json	capsules/행정안전부/제안요청서-058802-parent.capsule.json	2	행정안전부	제안요청서	replace_text	행정안전부 제안요청서 사슬(#058801)은 구현자가 이어졌다고 썼다. 가족=LINEAGE_BROKEN. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	LINEAGE_BROKEN	
v-lineage-058803	3bdf72ca8cfc1c8f5c7a02eec9936b3dbce9341f48797126c885a4937b54160f	3bdf72ca8cfc1c8f5c7a02eec9936b3dbce9341f48797126c885a4937b54160f	0	1	capsules/기획재정부/제안요청서-058803-parent.capsule.json	PARENT_TAMPERED	lineage	lineage	ok	0		3	0	none	capsules/기획재정부/제안요청서-058803-head.capsule.json	capsules/기획재정부/제안요청서-058803-child.capsule.json	capsules/기획재정부/제안요청서-058803-parent.capsule.json	2	기획재정부	제안요청서	replace_text	기획재정부 제안요청서 사슬(#058802)은 구현자가 이어졌다고 썼다. 가족=PARENT_TAMPERED. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	PARENT_TAMPERED	
v-lineage-058804	38b398100c166a72487a864a36ec5cfedd63171879edc281c94e3da06d898b61	2809decacc4f4366d4f0d191b4067557ce443b6cd948dbc156e43e893adc28ee				ROOT_ONLY	lineage	lineage	root	1		0	0	none	capsules/법무부/제안요청서-058804-head.capsule.json	capsules/법무부/제안요청서-058804-child.capsule.json	capsules/법무부/제안요청서-058804-parent.capsule.json	1	법무부	제안요청서	replace_text	법무부 제안요청서 사슬(#058803)은 구현자가 이어졌다고 썼다. 가족=ROOT_ONLY. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	ROOT_ONLY	
v-lineage-058805	3ea7cb2ae34d862b4bcb50a8f41dd7d524496d34568760af821dc44a94053c53	50e9e001c01a62e99acb2e7ae16e9a19705b8507f7f359d17ddd721125bb18ef				PROSE_NOT_EVIDENCE	prose		absent			2	0	none	capsules/교육부/제안요청서-058805-head.capsule.json	capsules/교육부/제안요청서-058805-child.capsule.json	capsules/교육부/제안요청서-058805-parent.capsule.json	2	교육부	제안요청서	replace_text	교육부 제안요청서 사슬(#058804)은 구현자가 이어졌다고 썼다. 가족=PROSE_NOT_EVIDENCE. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	PROSE_NOT_EVIDENCE	
v-lineage-058806	451a705092185edd84b6ece7ef8dbd902bf8f3b3c86205e7fb5fafb497b23a7b	88dd2da1ea65240d47b78acb21cd114f57e0749827c9ed67126b418d5a27a7ef				HEAD_MISSING	io		absent			1	0	none	capsules/국방부/제안요청서-058806-head.capsule.json	capsules/국방부/제안요청서-058806-child.capsule.json	capsules/국방부/제안요청서-058806-parent.capsule.json	2	국방부	제안요청서	replace_text	국방부 제안요청서 사슬(#058805)은 구현자가 이어졌다고 썼다. 가족=HEAD_MISSING. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	HEAD_MISSING	
v-lineage-058807	1acd1ab5ac9eaf8c3e295b4129d7160e59b9099d43423124d8532dbf2f1bd13c	82d0e895c7a6b71b5b5309c21e6b0c556cf23a98a71947f43f194edcaaa9af9c				USAGE	usage		absent			2	0	none	capsules/보건복지부/제안요청서-058807-head.capsule.json	capsules/보건복지부/제안요청서-058807-child.capsule.json	capsules/보건복지부/제안요청서-058807-parent.capsule.json	2	보건복지부	제안요청서	replace_text	보건복지부 제안요청서 사슬(#058806)은 구현자가 이어졌다고 썼다. 가족=USAGE. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	USAGE	
v-lineage-058808	46d9cd7b9846d024bdcf172188efb3f8dd3d216b30a0771b077226e4df2c5aa3	46d9cd7b9846d024bdcf172188efb3f8dd3d216b30a0771b077226e4df2c5aa3	1	1	capsules/고용노동부/제안요청서-058808-broken.capsule.json	PARENT_SHA_MISSING	lineage	lineage	sha_missing	0		3	0	none	capsules/고용노동부/제안요청서-058808-head.capsule.json	capsules/고용노동부/제안요청서-058808-child.capsule.json	capsules/고용노동부/제안요청서-058808-parent.capsule.json	2	고용노동부	제안요청서	fill_fields	고용노동부 제안요청서 사슬(#058807)은 구현자가 이어졌다고 썼다. 가족=PARENT_SHA_MISSING. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	PARENT_SHA_MISSING	
v-lineage-058809	ec250b77b08171c33e9560cfa99db2d1689817a69fda3ad9babd330d09d19ee4	ec250b77b08171c33e9560cfa99db2d1689817a69fda3ad9babd330d09d19ee4	1	1	capsules/국토교통부/제안요청서-058809-broken.capsule.json	PARENT_FIELD_MISSING	capsule	workCapsule	field_missing	0		3	0	none	capsules/국토교통부/제안요청서-058809-head.capsule.json	capsules/국토교통부/제안요청서-058809-child.capsule.json	capsules/국토교통부/제안요청서-058809-parent.capsule.json	2	국토교통부	제안요청서	fill_fields	국토교통부 제안요청서 사슬(#058808)은 구현자가 이어졌다고 썼다. 가족=PARENT_FIELD_MISSING. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	PARENT_FIELD_MISSING	
v-lineage-058810	37232d9e27c90b9c31e3b289f97f2da86313b31a918e3831bfb5b037b4e9d01e	37232d9e27c90b9c31e3b289f97f2da86313b31a918e3831bfb5b037b4e9d01e	1	1	capsules/환경부/제안요청서-058810-broken.capsule.json	KIND_NOT_CAPSULE	capsule	note-6	ok			3	0	none	capsules/환경부/제안요청서-058810-head.capsule.json	capsules/환경부/제안요청서-058810-child.capsule.json	capsules/환경부/제안요청서-058810-parent.capsule.json	2	환경부	제안요청서	fill_fields	환경부 제안요청서 사슬(#058809)은 구현자가 이어졌다고 썼다. 가족=KIND_NOT_CAPSULE. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	KIND_NOT_CAPSULE	
