case_id	parent_out	child_in	parent_ok	lineage_ok	broken_at	verdict	source	kind	parent_state	valid	reproduced	exit_class	chain_accepted	evidence_kind	head	child_capsule	parent_capsule	depth	agency	doc_type	action	implementer_claim	family	hash_defect
v-lineage-113401	6f5050671e12ead508072c35fb24bc8e6bbcc6828ec734ff34092291e8373c18	6f5050671e12ead508072c35fb24bc8e6bbcc6828ec734ff34092291e8373c18	1	1		CHAIN_ACCEPTED	capsule	workCapsule	ok	1	1	0	1	lineage_hash_eq	capsules/과학기술정보통신부/민원회신-113401-head.capsule.json	capsules/과학기술정보통신부/민원회신-113401-child.capsule.json	capsules/과학기술정보통신부/민원회신-113401-parent.capsule.json	2	과학기술정보통신부	민원회신	replace_text	과학기술정보통신부 민원회신 사슬(#113400)은 구현자가 이어졌다고 썼다. 가족=CHAIN_ACCEPTED. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	CHAIN_ACCEPTED	
v-lineage-113402	2d8f5f70aca0396eee48b89ac34fd45a93ab103643dc96db1d992ca390ac209f	1da8101b4901322e9da0a8eb1bd7e8c05762dd944a67fa0c785d3ae5f420238a	1	0	capsules/행정안전부/민원회신-113402-broken.capsule.json	LINEAGE_BROKEN	lineage	lineage	ok	0		3	0	lineage_hash_eq	capsules/행정안전부/민원회신-113402-head.capsule.json	capsules/행정안전부/민원회신-113402-child.capsule.json	capsules/행정안전부/민원회신-113402-parent.capsule.json	2	행정안전부	민원회신	replace_text	행정안전부 민원회신 사슬(#113401)은 구현자가 이어졌다고 썼다. 가족=LINEAGE_BROKEN. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	LINEAGE_BROKEN	
v-lineage-113403	ecb6945ec12dcc2e1900c82077d3df0adcea9993393ed4b46725c6b989dbb9bf	ecb6945ec12dcc2e1900c82077d3df0adcea9993393ed4b46725c6b989dbb9bf	0	1	capsules/기획재정부/민원회신-113403-parent.capsule.json	PARENT_TAMPERED	lineage	lineage	ok	0		3	0	none	capsules/기획재정부/민원회신-113403-head.capsule.json	capsules/기획재정부/민원회신-113403-child.capsule.json	capsules/기획재정부/민원회신-113403-parent.capsule.json	2	기획재정부	민원회신	replace_text	기획재정부 민원회신 사슬(#113402)은 구현자가 이어졌다고 썼다. 가족=PARENT_TAMPERED. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	PARENT_TAMPERED	
v-lineage-113404	7c9e7a511a2e0a7f5454ba978e13082edea1f8d417670311035bf64eab9ee721	507875bc22065a46fb06d6bb083ac4156792c5c8572e966f1805839f10f29101				ROOT_ONLY	lineage	lineage	root	1		0	0	none	capsules/법무부/민원회신-113404-head.capsule.json	capsules/법무부/민원회신-113404-child.capsule.json	capsules/법무부/민원회신-113404-parent.capsule.json	1	법무부	민원회신	replace_text	법무부 민원회신 사슬(#113403)은 구현자가 이어졌다고 썼다. 가족=ROOT_ONLY. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	ROOT_ONLY	
v-lineage-113405	c25123c447829af7925b63f9dcfdfbadcb2bf5723335a1036ec6efa90d0c86be	401e2c7c38d31708399a0562e483fbe27d58a76d13000e1490d2aed134b61fda				PROSE_NOT_EVIDENCE	prose		absent			2	0	none	capsules/교육부/민원회신-113405-head.capsule.json	capsules/교육부/민원회신-113405-child.capsule.json	capsules/교육부/민원회신-113405-parent.capsule.json	2	교육부	민원회신	replace_text	교육부 민원회신 사슬(#113404)은 구현자가 이어졌다고 썼다. 가족=PROSE_NOT_EVIDENCE. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	PROSE_NOT_EVIDENCE	
v-lineage-113406	f7ad7bfe354cc3fb4c6e607af74fe27598d96550ef370ec40bc3db8badabc6cc	56460358a437061fb76ffdfbaefb154fd2b97c7152a99d9139b7f1f98686989b				HEAD_MISSING	io		absent			1	0	none	capsules/국방부/민원회신-113406-head.capsule.json	capsules/국방부/민원회신-113406-child.capsule.json	capsules/국방부/민원회신-113406-parent.capsule.json	2	국방부	민원회신	replace_text	국방부 민원회신 사슬(#113405)은 구현자가 이어졌다고 썼다. 가족=HEAD_MISSING. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	HEAD_MISSING	
v-lineage-113407	37f72a0b326c7ab47e7542910d94be3c7b8c55fc0c846644f67710f85aef371a	0b7f00c6f64b1de0760fd85fcf20742ed7627d481e3f197f7d1a8e395c73c0bb				USAGE	usage		absent			2	0	none	capsules/보건복지부/민원회신-113407-head.capsule.json	capsules/보건복지부/민원회신-113407-child.capsule.json	capsules/보건복지부/민원회신-113407-parent.capsule.json	2	보건복지부	민원회신	replace_text	보건복지부 민원회신 사슬(#113406)은 구현자가 이어졌다고 썼다. 가족=USAGE. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	USAGE	
v-lineage-113408	abad1ab7fdc25169ec399842eee0d8952f041285c4b6f94943ef1d21cb3adc00	abad1ab7fdc25169ec399842eee0d8952f041285c4b6f94943ef1d21cb3adc00	1	1	capsules/고용노동부/민원회신-113408-broken.capsule.json	PARENT_SHA_MISSING	lineage	lineage	sha_missing	0		3	0	none	capsules/고용노동부/민원회신-113408-head.capsule.json	capsules/고용노동부/민원회신-113408-child.capsule.json	capsules/고용노동부/민원회신-113408-parent.capsule.json	2	고용노동부	민원회신	fill_fields	고용노동부 민원회신 사슬(#113407)은 구현자가 이어졌다고 썼다. 가족=PARENT_SHA_MISSING. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	PARENT_SHA_MISSING	
v-lineage-113409	c58dc7589c036c78db6d26717ad8ca83b8cce33b3edb95b66425840ce686be14	c58dc7589c036c78db6d26717ad8ca83b8cce33b3edb95b66425840ce686be14	1	1	capsules/국토교통부/민원회신-113409-broken.capsule.json	PARENT_FIELD_MISSING	capsule	workCapsule	field_missing	0		3	0	none	capsules/국토교통부/민원회신-113409-head.capsule.json	capsules/국토교통부/민원회신-113409-child.capsule.json	capsules/국토교통부/민원회신-113409-parent.capsule.json	2	국토교통부	민원회신	fill_fields	국토교통부 민원회신 사슬(#113408)은 구현자가 이어졌다고 썼다. 가족=PARENT_FIELD_MISSING. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	PARENT_FIELD_MISSING	
v-lineage-113410	53f68b729951d6975c92d0c93c7269d718128c0d7f3bd37a01ceb6777ce32b89	53f68b729951d6975c92d0c93c7269d718128c0d7f3bd37a01ceb6777ce32b89	1	1	capsules/환경부/민원회신-113410-broken.capsule.json	KIND_NOT_CAPSULE	capsule	note-2	ok			3	0	none	capsules/환경부/민원회신-113410-head.capsule.json	capsules/환경부/민원회신-113410-child.capsule.json	capsules/환경부/민원회신-113410-parent.capsule.json	2	환경부	민원회신	fill_fields	환경부 민원회신 사슬(#113409)은 구현자가 이어졌다고 썼다. 가족=KIND_NOT_CAPSULE. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	KIND_NOT_CAPSULE	
