case_id	parent_out	child_in	parent_ok	lineage_ok	broken_at	verdict	source	kind	parent_state	valid	reproduced	exit_class	chain_accepted	evidence_kind	head	child_capsule	parent_capsule	depth	agency	doc_type	action	implementer_claim	family	hash_defect
v-lineage-092401	96e89da98c0a02a7d3951117430fa683c57b6907490e8d2b9bac240bde17fcd7	96e89da98c0a02a7d3951117430fa683c57b6907490e8d2b9bac240bde17fcd7	1	1		CHAIN_ACCEPTED	capsule	workCapsule	ok	1	1	0	1	lineage_hash_eq	capsules/과학기술정보통신부/보도자료-092401-head.capsule.json	capsules/과학기술정보통신부/보도자료-092401-child.capsule.json	capsules/과학기술정보통신부/보도자료-092401-parent.capsule.json	2	과학기술정보통신부	보도자료	replace_text	과학기술정보통신부 보도자료 사슬(#092400)은 구현자가 이어졌다고 썼다. 가족=CHAIN_ACCEPTED. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	CHAIN_ACCEPTED	
v-lineage-092402	e9c862d2ea513c118558f45b02c974b5dc74173371cea6cf46c311aac51617af	d7a353106f1ce96985947074a00b01ba7919b19170adda9cdb2d3afd56d946e6	1	0	capsules/행정안전부/보도자료-092402-broken.capsule.json	LINEAGE_BROKEN	lineage	lineage	ok	0		3	0	lineage_hash_eq	capsules/행정안전부/보도자료-092402-head.capsule.json	capsules/행정안전부/보도자료-092402-child.capsule.json	capsules/행정안전부/보도자료-092402-parent.capsule.json	2	행정안전부	보도자료	replace_text	행정안전부 보도자료 사슬(#092401)은 구현자가 이어졌다고 썼다. 가족=LINEAGE_BROKEN. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	LINEAGE_BROKEN	
v-lineage-092403	33bcf425a7482b6d64ffa1c9ef92f94cc2bd8df40874c2bbbbf77b04f8109dea	33bcf425a7482b6d64ffa1c9ef92f94cc2bd8df40874c2bbbbf77b04f8109dea	0	1	capsules/기획재정부/보도자료-092403-parent.capsule.json	PARENT_TAMPERED	lineage	lineage	ok	0		3	0	none	capsules/기획재정부/보도자료-092403-head.capsule.json	capsules/기획재정부/보도자료-092403-child.capsule.json	capsules/기획재정부/보도자료-092403-parent.capsule.json	2	기획재정부	보도자료	replace_text	기획재정부 보도자료 사슬(#092402)은 구현자가 이어졌다고 썼다. 가족=PARENT_TAMPERED. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	PARENT_TAMPERED	
v-lineage-092404	b1e5db3a81eaa658e1f5280f9ea701e9d85c450701a5e7d05aed049f311f9b93	a5c360eb6dd89ebf0d44f57ee8fc62f5af83239ba924136a0261a57c62d74240				ROOT_ONLY	lineage	lineage	root	1		0	0	none	capsules/법무부/보도자료-092404-head.capsule.json	capsules/법무부/보도자료-092404-child.capsule.json	capsules/법무부/보도자료-092404-parent.capsule.json	1	법무부	보도자료	replace_text	법무부 보도자료 사슬(#092403)은 구현자가 이어졌다고 썼다. 가족=ROOT_ONLY. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	ROOT_ONLY	
v-lineage-092405	49a8fe2bf5e3e874ff8ee3a3c3cfc2f8973d1e6a57bc58c6442017ade4df7b14	c7ce728ece6d783461905e6403e477ecc56d87d16be29d215b0dd5f078bc756d				PROSE_NOT_EVIDENCE	prose		absent			2	0	none	capsules/교육부/보도자료-092405-head.capsule.json	capsules/교육부/보도자료-092405-child.capsule.json	capsules/교육부/보도자료-092405-parent.capsule.json	2	교육부	보도자료	replace_text	교육부 보도자료 사슬(#092404)은 구현자가 이어졌다고 썼다. 가족=PROSE_NOT_EVIDENCE. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	PROSE_NOT_EVIDENCE	
v-lineage-092406	9172c0c56b68ed45aaf997b2ea6beb904bf7917fa2724217ab5a18e3bd777441	fe3a0ebed1413d3f26606d66e8a4ad0b0b87a66792c77119b09be6e7ced9d080				HEAD_MISSING	io		absent			1	0	none	capsules/국방부/보도자료-092406-head.capsule.json	capsules/국방부/보도자료-092406-child.capsule.json	capsules/국방부/보도자료-092406-parent.capsule.json	2	국방부	보도자료	replace_text	국방부 보도자료 사슬(#092405)은 구현자가 이어졌다고 썼다. 가족=HEAD_MISSING. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	HEAD_MISSING	
v-lineage-092407	00ecc5f0131305756da26878a60d69dc1bc717fcb19b8c65e7f618380a421ec9	3297c2bff44c569dc4d6695b20427094ae813eed01486522a7791608fc8d5e5e				USAGE	usage		absent			2	0	none	capsules/보건복지부/보도자료-092407-head.capsule.json	capsules/보건복지부/보도자료-092407-child.capsule.json	capsules/보건복지부/보도자료-092407-parent.capsule.json	2	보건복지부	보도자료	replace_text	보건복지부 보도자료 사슬(#092406)은 구현자가 이어졌다고 썼다. 가족=USAGE. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	USAGE	
v-lineage-092408	ec4d20f2f6f3dfa38e197c5c3ee59de9d7be1625c0dd5194259400363228d0c1	ec4d20f2f6f3dfa38e197c5c3ee59de9d7be1625c0dd5194259400363228d0c1	1	1	capsules/고용노동부/보도자료-092408-broken.capsule.json	PARENT_SHA_MISSING	lineage	lineage	sha_missing	0		3	0	none	capsules/고용노동부/보도자료-092408-head.capsule.json	capsules/고용노동부/보도자료-092408-child.capsule.json	capsules/고용노동부/보도자료-092408-parent.capsule.json	2	고용노동부	보도자료	fill_fields	고용노동부 보도자료 사슬(#092407)은 구현자가 이어졌다고 썼다. 가족=PARENT_SHA_MISSING. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	PARENT_SHA_MISSING	
v-lineage-092409	b7b57510658333c46faf6fc21ca99f00d9d83306ce4e5b6bfbf2147d0843c675	b7b57510658333c46faf6fc21ca99f00d9d83306ce4e5b6bfbf2147d0843c675	1	1	capsules/국토교통부/보도자료-092409-broken.capsule.json	PARENT_FIELD_MISSING	capsule	workCapsule	field_missing	0		3	0	none	capsules/국토교통부/보도자료-092409-head.capsule.json	capsules/국토교통부/보도자료-092409-child.capsule.json	capsules/국토교통부/보도자료-092409-parent.capsule.json	2	국토교통부	보도자료	fill_fields	국토교통부 보도자료 사슬(#092408)은 구현자가 이어졌다고 썼다. 가족=PARENT_FIELD_MISSING. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	PARENT_FIELD_MISSING	
v-lineage-092410	0bf19d4b61cd2cc6a9dc3ad55fb1a297e5c91ab5a472830476cba26138908c7d	0bf19d4b61cd2cc6a9dc3ad55fb1a297e5c91ab5a472830476cba26138908c7d	1	1	capsules/환경부/보도자료-092410-broken.capsule.json	KIND_NOT_CAPSULE	capsule	note-14	ok			3	0	none	capsules/환경부/보도자료-092410-head.capsule.json	capsules/환경부/보도자료-092410-child.capsule.json	capsules/환경부/보도자료-092410-parent.capsule.json	2	환경부	보도자료	fill_fields	환경부 보도자료 사슬(#092409)은 구현자가 이어졌다고 썼다. 가족=KIND_NOT_CAPSULE. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	KIND_NOT_CAPSULE	
v-lineage-092411	0x0a0a776dceb2ea5f69984b0c77ff965944eadf6305355d17f963e79c5355f6fb	bcfc622ec0e21dc990f37ab2ee25a14f78dc4e2d8f01a92063141db0125518ef	1	1		HASH_DEFECT	lineage	lineage	ok			2	0	none	capsules/산업통상자원부/보도자료-092411-head.capsule.json	capsules/산업통상자원부/보도자료-092411-child.capsule.json	capsules/산업통상자원부/보도자료-092411-parent.capsule.json	2	산업통상자원부	보도자료	fill_fields	산업통상자원부 보도자료 사슬(#092410)은 구현자가 이어졌다고 썼다. 가족=HASH_DEFECT. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	HASH_DEFECT	prefixed
v-lineage-092412	192e5b326cb02f9f7f44b871618a83e9140e08bb8b65173bf06afb2c37d3fc37	192e5b326cb02f9f7f44b871618a83e9140e08bb8b65173bf06afb2c37d3fc37	1	1	capsules/중소벤처기업부/보도자료-092412-broken.capsule.json	ENVELOPE_CONTRADICTS	lineage	lineage	ok	1		3	0	none	capsules/중소벤처기업부/보도자료-092412-head.capsule.json	capsules/중소벤처기업부/보도자료-092412-child.capsule.json	capsules/중소벤처기업부/보도자료-092412-parent.capsule.json	2	중소벤처기업부	보도자료	fill_fields	중소벤처기업부 보도자료 사슬(#092411)은 구현자가 이어졌다고 썼다. 가족=ENVELOPE_CONTRADICTS. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	ENVELOPE_CONTRADICTS	
v-lineage-092413	54e856905e5a473abee6409c88b958bdc5bad03a0fba2ec5dfdc9c192beab963	54e856905e5a473abee6409c88b958bdc5bad03a0fba2ec5dfdc9c192beab963	1	1		CHAIN_ACCEPTED	capsule	workCapsule	ok	1		0	1	lineage_hash_eq	capsules/문화체육관광부/보도자료-092413-head.capsule.json	capsules/문화체육관광부/보도자료-092413-child.capsule.json	capsules/문화체육관광부/보도자료-092413-parent.capsule.json	2	문화체육관광부	보도자료	fill_fields	문화체육관광부 보도자료 사슬(#092412)은 구현자가 이어졌다고 썼다. 가족=CHAIN_ACCEPTED. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	CHAIN_ACCEPTED	
v-lineage-092414	fa3608a4d5107114845161822f200a7027bb989fe5a3331dae3aa59aa54f981a	b646dabc901e1b15692cd31f386d13933d2308506db0893afc97a494fb3461f1	1	0	capsules/농림축산식품부/보도자료-092414-broken.capsule.json	LINEAGE_BROKEN	lineage	lineage	ok	0		3	0	lineage_hash_eq	capsules/농림축산식품부/보도자료-092414-head.capsule.json	capsules/농림축산식품부/보도자료-092414-child.capsule.json	capsules/농림축산식품부/보도자료-092414-parent.capsule.json	2	농림축산식품부	보도자료	fill_fields	농림축산식품부 보도자료 사슬(#092413)은 구현자가 이어졌다고 썼다. 가족=LINEAGE_BROKEN. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	LINEAGE_BROKEN	
v-lineage-092415	765faab8668f671b9b72d5452895a9909ef4ce917fb57bd02e9b420d767e130d	765faab8668f671b9b72d5452895a9909ef4ce917fb57bd02e9b420d767e130d	0	1	capsules/해양수산부/보도자료-092415-parent.capsule.json	PARENT_TAMPERED	lineage	lineage	ok	0		3	0	none	capsules/해양수산부/보도자료-092415-head.capsule.json	capsules/해양수산부/보도자료-092415-child.capsule.json	capsules/해양수산부/보도자료-092415-parent.capsule.json	2	해양수산부	보도자료	set_cell	해양수산부 보도자료 사슬(#092414)은 구현자가 이어졌다고 썼다. 가족=PARENT_TAMPERED. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	PARENT_TAMPERED	
v-lineage-092416	d66c59d5cffdc1a44509bf898ace53971c252c0ebf0bba99526e6c490e7251a9	d166d95eca397fcf00bb9ac820e8d01fbc75cb40b6167cebc1b9bf5158ff9eef				ROOT_ONLY	lineage	lineage	root	1		0	0	none	capsules/여성가족부/보도자료-092416-head.capsule.json	capsules/여성가족부/보도자료-092416-child.capsule.json	capsules/여성가족부/보도자료-092416-parent.capsule.json	1	여성가족부	보도자료	set_cell	여성가족부 보도자료 사슬(#092415)은 구현자가 이어졌다고 썼다. 가족=ROOT_ONLY. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	ROOT_ONLY	
v-lineage-092417	5ce3691c46bf28c4bbc3e6a09feed7dcd97b9517e085b3ec901cf663f8945e75	9bc9bd8dd62cb77a726ca999e918e46312d751fa38c58dea9ea4c220941c28f9				PROSE_NOT_EVIDENCE	prose		absent			2	0	none	capsules/통일부/보도자료-092417-head.capsule.json	capsules/통일부/보도자료-092417-child.capsule.json	capsules/통일부/보도자료-092417-parent.capsule.json	2	통일부	보도자료	set_cell	통일부 보도자료 사슬(#092416)은 구현자가 이어졌다고 썼다. 가족=PROSE_NOT_EVIDENCE. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	PROSE_NOT_EVIDENCE	
v-lineage-092418	acfdbaf8997dd89d705f66e11fb192440830f7099ef1bc9b84de0a67867dc2c3	ebe0b0149cbcbb64f9149771a57674543c4aa41a9d4b223a564995a3802291bf				HEAD_MISSING	io		absent			1	0	none	capsules/외교부/보도자료-092418-head.capsule.json	capsules/외교부/보도자료-092418-child.capsule.json	capsules/외교부/보도자료-092418-parent.capsule.json	2	외교부	보도자료	set_cell	외교부 보도자료 사슬(#092417)은 구현자가 이어졌다고 썼다. 가족=HEAD_MISSING. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	HEAD_MISSING	
v-lineage-092419	8c03e47520d546de27511fb0f7ab9c1df02091718903e4b451a5024d3724cbdd	aa170a1a0635b406339d160eb99c44671296f129d98b680fa17b3b104d940bbb				USAGE	usage		absent			2	0	none	capsules/국가보훈부/보도자료-092419-head.capsule.json	capsules/국가보훈부/보도자료-092419-child.capsule.json	capsules/국가보훈부/보도자료-092419-parent.capsule.json	2	국가보훈부	보도자료	set_cell	국가보훈부 보도자료 사슬(#092418)은 구현자가 이어졌다고 썼다. 가족=USAGE. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	USAGE	
