case_id	parent_out	child_in	parent_ok	lineage_ok	broken_at	verdict	source	kind	parent_state	valid	reproduced	exit_class	chain_accepted	evidence_kind	head	child_capsule	parent_capsule	depth	agency	doc_type	action	implementer_claim	family	hash_defect
v-lineage-084001	2ffa5d17ca44866af5111dd3a8e0817499664237cf372c05255dac1ca161dffc	2ffa5d17ca44866af5111dd3a8e0817499664237cf372c05255dac1ca161dffc	1	1		CHAIN_ACCEPTED	capsule	workCapsule	ok	1	1	0	1	lineage_hash_eq	capsules/과학기술정보통신부/시행문-084001-head.capsule.json	capsules/과학기술정보통신부/시행문-084001-child.capsule.json	capsules/과학기술정보통신부/시행문-084001-parent.capsule.json	2	과학기술정보통신부	시행문	replace_text	과학기술정보통신부 시행문 사슬(#084000)은 구현자가 이어졌다고 썼다. 가족=CHAIN_ACCEPTED. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	CHAIN_ACCEPTED	
v-lineage-084002	6f8a1461b029c4c3dc0cf50ab93c0d2c9b5249f6cdaa80b87e7df047f20875a2	13804e3910b25b46665d6abe9c67f02a0734a0d017be454f7b00ea45b2d9e860	1	0	capsules/행정안전부/시행문-084002-broken.capsule.json	LINEAGE_BROKEN	lineage	lineage	ok	0		3	0	lineage_hash_eq	capsules/행정안전부/시행문-084002-head.capsule.json	capsules/행정안전부/시행문-084002-child.capsule.json	capsules/행정안전부/시행문-084002-parent.capsule.json	2	행정안전부	시행문	replace_text	행정안전부 시행문 사슬(#084001)은 구현자가 이어졌다고 썼다. 가족=LINEAGE_BROKEN. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	LINEAGE_BROKEN	
v-lineage-084003	9a6fbb0c48885425cd29c91d0acbac11db5da01625d06bbe08c715f4f9c4b6be	9a6fbb0c48885425cd29c91d0acbac11db5da01625d06bbe08c715f4f9c4b6be	0	1	capsules/기획재정부/시행문-084003-parent.capsule.json	PARENT_TAMPERED	lineage	lineage	ok	0		3	0	none	capsules/기획재정부/시행문-084003-head.capsule.json	capsules/기획재정부/시행문-084003-child.capsule.json	capsules/기획재정부/시행문-084003-parent.capsule.json	2	기획재정부	시행문	replace_text	기획재정부 시행문 사슬(#084002)은 구현자가 이어졌다고 썼다. 가족=PARENT_TAMPERED. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	PARENT_TAMPERED	
v-lineage-084004	db26b5ba71dbbf5617d4d7b43a349df8d866be029a65f58c7df9b09da1c70501	47b577af0d7d0f4bf541ad682042f590d05da8826c9aea03b62707d1c7689652				ROOT_ONLY	lineage	lineage	root	1		0	0	none	capsules/법무부/시행문-084004-head.capsule.json	capsules/법무부/시행문-084004-child.capsule.json	capsules/법무부/시행문-084004-parent.capsule.json	1	법무부	시행문	replace_text	법무부 시행문 사슬(#084003)은 구현자가 이어졌다고 썼다. 가족=ROOT_ONLY. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	ROOT_ONLY	
v-lineage-084005	1821bbc3ac5ab79ef850be4eddade9e6ec18f5062d3f3235673e86fa0e8d6fe4	de12146bda5aff3dfea1629dc13e3fe481fc108e6f0e5842787476a483663d13				PROSE_NOT_EVIDENCE	prose		absent			2	0	none	capsules/교육부/시행문-084005-head.capsule.json	capsules/교육부/시행문-084005-child.capsule.json	capsules/교육부/시행문-084005-parent.capsule.json	2	교육부	시행문	replace_text	교육부 시행문 사슬(#084004)은 구현자가 이어졌다고 썼다. 가족=PROSE_NOT_EVIDENCE. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	PROSE_NOT_EVIDENCE	
v-lineage-084006	ce92ef83b52508211e60d85516c067f870070fd186d8bf858f4a14ba18d50572	1331276921e14b9bbb07ed8aea04489aae5f6234e0c87d2c9e65f6f4c560054e				HEAD_MISSING	io		absent			1	0	none	capsules/국방부/시행문-084006-head.capsule.json	capsules/국방부/시행문-084006-child.capsule.json	capsules/국방부/시행문-084006-parent.capsule.json	2	국방부	시행문	replace_text	국방부 시행문 사슬(#084005)은 구현자가 이어졌다고 썼다. 가족=HEAD_MISSING. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	HEAD_MISSING	
v-lineage-084007	0af6cf86f599061f671f1856c85f325e973a7c5ab5a8cc709433398a51bcc879	7651c1a1af78bac5755441d487197d3d73c1f0a305f26ded829a387557103d99				USAGE	usage		absent			2	0	none	capsules/보건복지부/시행문-084007-head.capsule.json	capsules/보건복지부/시행문-084007-child.capsule.json	capsules/보건복지부/시행문-084007-parent.capsule.json	2	보건복지부	시행문	replace_text	보건복지부 시행문 사슬(#084006)은 구현자가 이어졌다고 썼다. 가족=USAGE. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	USAGE	
v-lineage-084008	b1fecc53e382c424233b8af74a75c972afc82add2f64e3ca26d9e6a5e9bad06c	b1fecc53e382c424233b8af74a75c972afc82add2f64e3ca26d9e6a5e9bad06c	1	1	capsules/고용노동부/시행문-084008-broken.capsule.json	PARENT_SHA_MISSING	lineage	lineage	sha_missing	0		3	0	none	capsules/고용노동부/시행문-084008-head.capsule.json	capsules/고용노동부/시행문-084008-child.capsule.json	capsules/고용노동부/시행문-084008-parent.capsule.json	2	고용노동부	시행문	fill_fields	고용노동부 시행문 사슬(#084007)은 구현자가 이어졌다고 썼다. 가족=PARENT_SHA_MISSING. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	PARENT_SHA_MISSING	
v-lineage-084009	f355f016c575876f10c83d511f3d038ff550bdf2fe64c792e34fcd3517a8d63e	f355f016c575876f10c83d511f3d038ff550bdf2fe64c792e34fcd3517a8d63e	1	1	capsules/국토교통부/시행문-084009-broken.capsule.json	PARENT_FIELD_MISSING	capsule	workCapsule	field_missing	0		3	0	none	capsules/국토교통부/시행문-084009-head.capsule.json	capsules/국토교통부/시행문-084009-child.capsule.json	capsules/국토교통부/시행문-084009-parent.capsule.json	2	국토교통부	시행문	fill_fields	국토교통부 시행문 사슬(#084008)은 구현자가 이어졌다고 썼다. 가족=PARENT_FIELD_MISSING. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	PARENT_FIELD_MISSING	
v-lineage-084010	1395986a59f8113cc0d6dc580228f6be09ad9ad357e3612a119bb0f85cdbd0ff	1395986a59f8113cc0d6dc580228f6be09ad9ad357e3612a119bb0f85cdbd0ff	1	1	capsules/환경부/시행문-084010-broken.capsule.json	KIND_NOT_CAPSULE	capsule	note-12	ok			3	0	none	capsules/환경부/시행문-084010-head.capsule.json	capsules/환경부/시행문-084010-child.capsule.json	capsules/환경부/시행문-084010-parent.capsule.json	2	환경부	시행문	fill_fields	환경부 시행문 사슬(#084009)은 구현자가 이어졌다고 썼다. 가족=KIND_NOT_CAPSULE. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	KIND_NOT_CAPSULE	
v-lineage-084011	0xc2ba352530fd24a5f9441da7be987fcb72c152870ff0e76985d61c6658c6244d	c9e8851dc83969025f1da589e827ba2651c401fd57fdeaa948a4e0a17bc623a5	1	1		HASH_DEFECT	lineage	lineage	ok			2	0	none	capsules/산업통상자원부/시행문-084011-head.capsule.json	capsules/산업통상자원부/시행문-084011-child.capsule.json	capsules/산업통상자원부/시행문-084011-parent.capsule.json	2	산업통상자원부	시행문	fill_fields	산업통상자원부 시행문 사슬(#084010)은 구현자가 이어졌다고 썼다. 가족=HASH_DEFECT. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	HASH_DEFECT	prefixed
v-lineage-084012	7a790bcc45cb68f214d8346e71687d23dde30891c380464afbb034995abce39b	7a790bcc45cb68f214d8346e71687d23dde30891c380464afbb034995abce39b	1	1	capsules/중소벤처기업부/시행문-084012-broken.capsule.json	ENVELOPE_CONTRADICTS	lineage	lineage	ok	1		3	0	none	capsules/중소벤처기업부/시행문-084012-head.capsule.json	capsules/중소벤처기업부/시행문-084012-child.capsule.json	capsules/중소벤처기업부/시행문-084012-parent.capsule.json	2	중소벤처기업부	시행문	fill_fields	중소벤처기업부 시행문 사슬(#084011)은 구현자가 이어졌다고 썼다. 가족=ENVELOPE_CONTRADICTS. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	ENVELOPE_CONTRADICTS	
v-lineage-084013	50e971422cc362bebebaa352e8a2a0ba69bc7e8bf0b1d4dddc2da888094a4a73	50e971422cc362bebebaa352e8a2a0ba69bc7e8bf0b1d4dddc2da888094a4a73	1	1		CHAIN_ACCEPTED	capsule	workCapsule	ok	1		0	1	lineage_hash_eq	capsules/문화체육관광부/시행문-084013-head.capsule.json	capsules/문화체육관광부/시행문-084013-child.capsule.json	capsules/문화체육관광부/시행문-084013-parent.capsule.json	2	문화체육관광부	시행문	fill_fields	문화체육관광부 시행문 사슬(#084012)은 구현자가 이어졌다고 썼다. 가족=CHAIN_ACCEPTED. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	CHAIN_ACCEPTED	
v-lineage-084014	d504ef031f753f8dbba0891d053a700885dc10f778fa16e09ac5864e4d4c3932	7ed56652568167e720c9fdc16c8f4de04938cb2ba21ff77f302e03eb56deb28a	1	0	capsules/농림축산식품부/시행문-084014-broken.capsule.json	LINEAGE_BROKEN	lineage	lineage	ok	0		3	0	lineage_hash_eq	capsules/농림축산식품부/시행문-084014-head.capsule.json	capsules/농림축산식품부/시행문-084014-child.capsule.json	capsules/농림축산식품부/시행문-084014-parent.capsule.json	2	농림축산식품부	시행문	fill_fields	농림축산식품부 시행문 사슬(#084013)은 구현자가 이어졌다고 썼다. 가족=LINEAGE_BROKEN. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	LINEAGE_BROKEN	
v-lineage-084015	5fe91cc5b7ea5a08d04a1110b6f1a72847df40abc343ac66542b6174a6da04ac	5fe91cc5b7ea5a08d04a1110b6f1a72847df40abc343ac66542b6174a6da04ac	0	1	capsules/해양수산부/시행문-084015-parent.capsule.json	PARENT_TAMPERED	lineage	lineage	ok	0		3	0	none	capsules/해양수산부/시행문-084015-head.capsule.json	capsules/해양수산부/시행문-084015-child.capsule.json	capsules/해양수산부/시행문-084015-parent.capsule.json	2	해양수산부	시행문	set_cell	해양수산부 시행문 사슬(#084014)은 구현자가 이어졌다고 썼다. 가족=PARENT_TAMPERED. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	PARENT_TAMPERED	
v-lineage-084016	a115cd7cdcd06a1a0f8c45433492241f5a140b6487dac7edda49134bb8d277e2	c4b20115082982e8f24980608c7d4f665d013d5a85c1b9e7d7aeaf876005fda0				ROOT_ONLY	lineage	lineage	root	1		0	0	none	capsules/여성가족부/시행문-084016-head.capsule.json	capsules/여성가족부/시행문-084016-child.capsule.json	capsules/여성가족부/시행문-084016-parent.capsule.json	1	여성가족부	시행문	set_cell	여성가족부 시행문 사슬(#084015)은 구현자가 이어졌다고 썼다. 가족=ROOT_ONLY. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	ROOT_ONLY	
v-lineage-084017	654bd997b4a09a17b5c14e34a9ca1bb3cb0c8697203c362f506bc1a73e6ad19c	587992eba22c5e73236f70dfa9e36809259960392212bf7abe45adcb45a8a7d2				PROSE_NOT_EVIDENCE	prose		absent			2	0	none	capsules/통일부/시행문-084017-head.capsule.json	capsules/통일부/시행문-084017-child.capsule.json	capsules/통일부/시행문-084017-parent.capsule.json	2	통일부	시행문	set_cell	통일부 시행문 사슬(#084016)은 구현자가 이어졌다고 썼다. 가족=PROSE_NOT_EVIDENCE. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	PROSE_NOT_EVIDENCE	
v-lineage-084018	b0cf94a57b8104106c09197322efbb83e80cf09c23ab2f15377e3399d8aba629	983b24455a0f6776bbfcba5f0ba7eb795cfe1749b18e6a920b80d8b336d5f4e0				HEAD_MISSING	io		absent			1	0	none	capsules/외교부/시행문-084018-head.capsule.json	capsules/외교부/시행문-084018-child.capsule.json	capsules/외교부/시행문-084018-parent.capsule.json	2	외교부	시행문	set_cell	외교부 시행문 사슬(#084017)은 구현자가 이어졌다고 썼다. 가족=HEAD_MISSING. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	HEAD_MISSING	
v-lineage-084019	255e5b210824f9338ad0694894cb3405cc4ff2f0315d93b463eb7daedf5a0102	cb50172c5633427b42cfffb55e6dcd932fe0bb4da764f7ae4d73a5ca62da38f5				USAGE	usage		absent			2	0	none	capsules/국가보훈부/시행문-084019-head.capsule.json	capsules/국가보훈부/시행문-084019-child.capsule.json	capsules/국가보훈부/시행문-084019-parent.capsule.json	2	국가보훈부	시행문	set_cell	국가보훈부 시행문 사슬(#084018)은 구현자가 이어졌다고 썼다. 가족=USAGE. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	USAGE	
v-lineage-084020	60e3899de718bf1ed8123b0b675563b40f102318d130bc1439202d38182f901e	60e3899de718bf1ed8123b0b675563b40f102318d130bc1439202d38182f901e	1	1	capsules/인사혁신처/시행문-084020-broken.capsule.json	PARENT_SHA_MISSING	lineage	lineage	sha_missing	0		3	0	none	capsules/인사혁신처/시행문-084020-head.capsule.json	capsules/인사혁신처/시행문-084020-child.capsule.json	capsules/인사혁신처/시행문-084020-parent.capsule.json	2	인사혁신처	시행문	set_cell	인사혁신처 시행문 사슬(#084019)은 구현자가 이어졌다고 썼다. 가족=PARENT_SHA_MISSING. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	PARENT_SHA_MISSING	
v-lineage-084021	035291ff5a63b7d46cc644923327040e42d387e82793d747e37b6cd5a08c2fc0	035291ff5a63b7d46cc644923327040e42d387e82793d747e37b6cd5a08c2fc0	1	1	capsules/국무조정실/시행문-084021-broken.capsule.json	PARENT_FIELD_MISSING	capsule	workCapsule	field_missing	0		3	0	none	capsules/국무조정실/시행문-084021-head.capsule.json	capsules/국무조정실/시행문-084021-child.capsule.json	capsules/국무조정실/시행문-084021-parent.capsule.json	2	국무조정실	시행문	set_cell	국무조정실 시행문 사슬(#084020)은 구현자가 이어졌다고 썼다. 가족=PARENT_FIELD_MISSING. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	PARENT_FIELD_MISSING	
v-lineage-084022	363a3676bb925f20a4681044075301930e661a39547fdc62026a527a21d976df	363a3676bb925f20a4681044075301930e661a39547fdc62026a527a21d976df	1	1	capsules/감사원/시행문-084022-broken.capsule.json	KIND_NOT_CAPSULE	capsule	note-7	ok			3	0	none	capsules/감사원/시행문-084022-head.capsule.json	capsules/감사원/시행문-084022-child.capsule.json	capsules/감사원/시행문-084022-parent.capsule.json	2	감사원	시행문	set_checkbox	감사원 시행문 사슬(#084021)은 구현자가 이어졌다고 썼다. 가족=KIND_NOT_CAPSULE. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	KIND_NOT_CAPSULE	
v-lineage-084023	d15db0a2e36cdc173a86ee0f1651e0bbe6d8a0e8fc3f81d8a9d453ef14cb950b6	1cb9b8805e9a3ea85845b3789464f86c6d265cd744c28f3630324490b4544b42	1	1		HASH_DEFECT	lineage	lineage	ok			2	0	none	capsules/공정거래위원회/시행문-084023-head.capsule.json	capsules/공정거래위원회/시행문-084023-child.capsule.json	capsules/공정거래위원회/시행문-084023-parent.capsule.json	2	공정거래위원회	시행문	set_checkbox	공정거래위원회 시행문 사슬(#084022)은 구현자가 이어졌다고 썼다. 가족=HASH_DEFECT. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	HASH_DEFECT	length
