case_id	parent_out	child_in	parent_ok	lineage_ok	broken_at	verdict	source	kind	parent_state	valid	reproduced	exit_class	chain_accepted	evidence_kind	head	child_capsule	parent_capsule	depth	agency	doc_type	action	implementer_claim	family	hash_defect
v-lineage-029401	64231308acac4156bda84884d84f49f20357773d43a62b14d351f9c02a12b38f	64231308acac4156bda84884d84f49f20357773d43a62b14d351f9c02a12b38f	1	1		CHAIN_ACCEPTED	capsule	workCapsule	ok	1	1	0	1	lineage_hash_eq	capsules/과학기술정보통신부/사업계획서-029401-head.capsule.json	capsules/과학기술정보통신부/사업계획서-029401-child.capsule.json	capsules/과학기술정보통신부/사업계획서-029401-parent.capsule.json	2	과학기술정보통신부	사업계획서	replace_text	과학기술정보통신부 사업계획서 사슬(#029400)은 구현자가 이어졌다고 썼다. 가족=CHAIN_ACCEPTED. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	CHAIN_ACCEPTED	
v-lineage-029402	3a6292008e9b7202dc60b276a73d59b382c1c5b0434fb8d9b573f129363e4a87	792e5c79fb4c4220715eb53b40c262ce2c011cf08183f48311f4d39ca1f65cbc	1	0	capsules/행정안전부/사업계획서-029402-broken.capsule.json	LINEAGE_BROKEN	lineage	lineage	ok	0		3	0	lineage_hash_eq	capsules/행정안전부/사업계획서-029402-head.capsule.json	capsules/행정안전부/사업계획서-029402-child.capsule.json	capsules/행정안전부/사업계획서-029402-parent.capsule.json	2	행정안전부	사업계획서	replace_text	행정안전부 사업계획서 사슬(#029401)은 구현자가 이어졌다고 썼다. 가족=LINEAGE_BROKEN. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	LINEAGE_BROKEN	
v-lineage-029403	0273e56372317571e8b538ae4bfd8ddbe9ff9c0af331cf1c962dad49c9445a59	0273e56372317571e8b538ae4bfd8ddbe9ff9c0af331cf1c962dad49c9445a59	0	1	capsules/기획재정부/사업계획서-029403-parent.capsule.json	PARENT_TAMPERED	lineage	lineage	ok	0		3	0	none	capsules/기획재정부/사업계획서-029403-head.capsule.json	capsules/기획재정부/사업계획서-029403-child.capsule.json	capsules/기획재정부/사업계획서-029403-parent.capsule.json	2	기획재정부	사업계획서	replace_text	기획재정부 사업계획서 사슬(#029402)은 구현자가 이어졌다고 썼다. 가족=PARENT_TAMPERED. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	PARENT_TAMPERED	
v-lineage-029404	95430150002ef72ac72c46013dd0b590e6a56566b79080d6ec56eee071fc9de9	8c04642233116b4daf27f6bde75ee64d668abd00ce78eaff9b2368baaa0e3a3c				ROOT_ONLY	lineage	lineage	root	1		0	0	none	capsules/법무부/사업계획서-029404-head.capsule.json	capsules/법무부/사업계획서-029404-child.capsule.json	capsules/법무부/사업계획서-029404-parent.capsule.json	1	법무부	사업계획서	replace_text	법무부 사업계획서 사슬(#029403)은 구현자가 이어졌다고 썼다. 가족=ROOT_ONLY. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	ROOT_ONLY	
v-lineage-029405	7d9249577695ef9221e20bda96fa378614055cf2ddd420b7de10b020ea3bceb8	78c92aae047d940e786ceffd5081d08a0ecb1f4cbd19aff4e0928d6c60ea1138				PROSE_NOT_EVIDENCE	prose		absent			2	0	none	capsules/교육부/사업계획서-029405-head.capsule.json	capsules/교육부/사업계획서-029405-child.capsule.json	capsules/교육부/사업계획서-029405-parent.capsule.json	2	교육부	사업계획서	replace_text	교육부 사업계획서 사슬(#029404)은 구현자가 이어졌다고 썼다. 가족=PROSE_NOT_EVIDENCE. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	PROSE_NOT_EVIDENCE	
v-lineage-029406	ad78b40b2b199a7af742816129ddf3212dfdb8ab85a20f44f0cd7d37b2e659dd	127fe0e1f3d2935ca0491d7ea20e4879fcc7b0a3af9bacb03bf7375fc05c2ad0				HEAD_MISSING	io		absent			1	0	none	capsules/국방부/사업계획서-029406-head.capsule.json	capsules/국방부/사업계획서-029406-child.capsule.json	capsules/국방부/사업계획서-029406-parent.capsule.json	2	국방부	사업계획서	replace_text	국방부 사업계획서 사슬(#029405)은 구현자가 이어졌다고 썼다. 가족=HEAD_MISSING. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	HEAD_MISSING	
v-lineage-029407	2da2f3605643bf071565785c8d0f2c5b6b000b827afb1df0999bbcc024e53f3e	85ed1927fa16dd8c677a7d0e2beea10146172776ac72f62f373bec313e927c58				USAGE	usage		absent			2	0	none	capsules/보건복지부/사업계획서-029407-head.capsule.json	capsules/보건복지부/사업계획서-029407-child.capsule.json	capsules/보건복지부/사업계획서-029407-parent.capsule.json	2	보건복지부	사업계획서	replace_text	보건복지부 사업계획서 사슬(#029406)은 구현자가 이어졌다고 썼다. 가족=USAGE. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	USAGE	
v-lineage-029408	0114f0f61cb15850e02a383a56be9190665dc8eb6312e758e2dae1b645339a73	0114f0f61cb15850e02a383a56be9190665dc8eb6312e758e2dae1b645339a73	1	1	capsules/고용노동부/사업계획서-029408-broken.capsule.json	PARENT_SHA_MISSING	lineage	lineage	sha_missing	0		3	0	none	capsules/고용노동부/사업계획서-029408-head.capsule.json	capsules/고용노동부/사업계획서-029408-child.capsule.json	capsules/고용노동부/사업계획서-029408-parent.capsule.json	2	고용노동부	사업계획서	fill_fields	고용노동부 사업계획서 사슬(#029407)은 구현자가 이어졌다고 썼다. 가족=PARENT_SHA_MISSING. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	PARENT_SHA_MISSING	
v-lineage-029409	65939c9ed852e569bd4fd3e9b1bba59dbb70bb7d12b44057202ab0923faa44c7	65939c9ed852e569bd4fd3e9b1bba59dbb70bb7d12b44057202ab0923faa44c7	1	1	capsules/국토교통부/사업계획서-029409-broken.capsule.json	PARENT_FIELD_MISSING	capsule	workCapsule	field_missing	0		3	0	none	capsules/국토교통부/사업계획서-029409-head.capsule.json	capsules/국토교통부/사업계획서-029409-child.capsule.json	capsules/국토교통부/사업계획서-029409-parent.capsule.json	2	국토교통부	사업계획서	fill_fields	국토교통부 사업계획서 사슬(#029408)은 구현자가 이어졌다고 썼다. 가족=PARENT_FIELD_MISSING. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	PARENT_FIELD_MISSING	
v-lineage-029410	cfed19ec8b0d15011921efcdb42a02041fbc2813c2794c869e35f0b4c3f75cf5	cfed19ec8b0d15011921efcdb42a02041fbc2813c2794c869e35f0b4c3f75cf5	1	1	capsules/환경부/사업계획서-029410-broken.capsule.json	KIND_NOT_CAPSULE	capsule	note-16	ok			3	0	none	capsules/환경부/사업계획서-029410-head.capsule.json	capsules/환경부/사업계획서-029410-child.capsule.json	capsules/환경부/사업계획서-029410-parent.capsule.json	2	환경부	사업계획서	fill_fields	환경부 사업계획서 사슬(#029409)은 구현자가 이어졌다고 썼다. 가족=KIND_NOT_CAPSULE. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	KIND_NOT_CAPSULE	
