case_id	parent_out	child_in	parent_ok	lineage_ok	broken_at	verdict	source	kind	parent_state	valid	reproduced	exit_class	chain_accepted	evidence_kind	head	child_capsule	parent_capsule	depth	agency	doc_type	action	implementer_claim	family	hash_defect
v-lineage-050401	325fccab2b00a7fcd8339d399e44d95b6fbac7d96528a1529f5704ade40888fa	325fccab2b00a7fcd8339d399e44d95b6fbac7d96528a1529f5704ade40888fa	1	1		CHAIN_ACCEPTED	capsule	workCapsule	ok	1	1	0	1	lineage_hash_eq	capsules/과학기술정보통신부/고시-050401-head.capsule.json	capsules/과학기술정보통신부/고시-050401-child.capsule.json	capsules/과학기술정보통신부/고시-050401-parent.capsule.json	2	과학기술정보통신부	고시	replace_text	과학기술정보통신부 고시 사슬(#050400)은 구현자가 이어졌다고 썼다. 가족=CHAIN_ACCEPTED. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	CHAIN_ACCEPTED	
v-lineage-050402	e5a052f9d3443718fae88a8a65869641dbfd7700b2e3fd78df2f659f21e36f64	46f015586ecfd20c9e77bec8e467d8125011990d989f63c84d6becaedd0b1c19	1	0	capsules/행정안전부/고시-050402-broken.capsule.json	LINEAGE_BROKEN	lineage	lineage	ok	0		3	0	lineage_hash_eq	capsules/행정안전부/고시-050402-head.capsule.json	capsules/행정안전부/고시-050402-child.capsule.json	capsules/행정안전부/고시-050402-parent.capsule.json	2	행정안전부	고시	replace_text	행정안전부 고시 사슬(#050401)은 구현자가 이어졌다고 썼다. 가족=LINEAGE_BROKEN. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	LINEAGE_BROKEN	
v-lineage-050403	103e7ee54cda974ba4c53f32cc0d1c706907a7a3ff650f667559335ca0881cd9	103e7ee54cda974ba4c53f32cc0d1c706907a7a3ff650f667559335ca0881cd9	0	1	capsules/기획재정부/고시-050403-parent.capsule.json	PARENT_TAMPERED	lineage	lineage	ok	0		3	0	none	capsules/기획재정부/고시-050403-head.capsule.json	capsules/기획재정부/고시-050403-child.capsule.json	capsules/기획재정부/고시-050403-parent.capsule.json	2	기획재정부	고시	replace_text	기획재정부 고시 사슬(#050402)은 구현자가 이어졌다고 썼다. 가족=PARENT_TAMPERED. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	PARENT_TAMPERED	
v-lineage-050404	04dad40f90101205acab985f235a7af531692232901c0025df2e2de9fe6d145f	b10ed1e2e47625c7130b1da1bb2b16a14133bc2a4ced78579e444326c8dd173b				ROOT_ONLY	lineage	lineage	root	1		0	0	none	capsules/법무부/고시-050404-head.capsule.json	capsules/법무부/고시-050404-child.capsule.json	capsules/법무부/고시-050404-parent.capsule.json	1	법무부	고시	replace_text	법무부 고시 사슬(#050403)은 구현자가 이어졌다고 썼다. 가족=ROOT_ONLY. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	ROOT_ONLY	
v-lineage-050405	7a06926b2c21365429de1322dae87638ca5cc20acc6bbc95646395a6dd56a7d1	4e87667e22454b0c1907804c77159edb451103991657a7f8d1c5017f79e2d602				PROSE_NOT_EVIDENCE	prose		absent			2	0	none	capsules/교육부/고시-050405-head.capsule.json	capsules/교육부/고시-050405-child.capsule.json	capsules/교육부/고시-050405-parent.capsule.json	2	교육부	고시	replace_text	교육부 고시 사슬(#050404)은 구현자가 이어졌다고 썼다. 가족=PROSE_NOT_EVIDENCE. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	PROSE_NOT_EVIDENCE	
v-lineage-050406	b235a90808799a10177f55fb503213abcd47c74e9773d4385de7871932a40285	165e9732ab877a5d70e135cfc9c98fd851681f3f8e52abdf7fe4647de1ea706a				HEAD_MISSING	io		absent			1	0	none	capsules/국방부/고시-050406-head.capsule.json	capsules/국방부/고시-050406-child.capsule.json	capsules/국방부/고시-050406-parent.capsule.json	2	국방부	고시	replace_text	국방부 고시 사슬(#050405)은 구현자가 이어졌다고 썼다. 가족=HEAD_MISSING. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	HEAD_MISSING	
v-lineage-050407	c6dd91e57e5fb8a7fb650ec22dcc19c7570c93269890872482b490854e77a8d7	2098beddbf9d69664452c945f8549acb301af7e97a086423487b6b72f6fe00b5				USAGE	usage		absent			2	0	none	capsules/보건복지부/고시-050407-head.capsule.json	capsules/보건복지부/고시-050407-child.capsule.json	capsules/보건복지부/고시-050407-parent.capsule.json	2	보건복지부	고시	replace_text	보건복지부 고시 사슬(#050406)은 구현자가 이어졌다고 썼다. 가족=USAGE. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	USAGE	
v-lineage-050408	82da09aa5d6c9b20ee398e87ecafd33b141cfc47bf74eeae289fc748a76534d1	82da09aa5d6c9b20ee398e87ecafd33b141cfc47bf74eeae289fc748a76534d1	1	1	capsules/고용노동부/고시-050408-broken.capsule.json	PARENT_SHA_MISSING	lineage	lineage	sha_missing	0		3	0	none	capsules/고용노동부/고시-050408-head.capsule.json	capsules/고용노동부/고시-050408-child.capsule.json	capsules/고용노동부/고시-050408-parent.capsule.json	2	고용노동부	고시	fill_fields	고용노동부 고시 사슬(#050407)은 구현자가 이어졌다고 썼다. 가족=PARENT_SHA_MISSING. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	PARENT_SHA_MISSING	
v-lineage-050409	9ba0ad04faaf0bfa6681d4668149050b6df1dbf84c95e254d546957f6afd8712	9ba0ad04faaf0bfa6681d4668149050b6df1dbf84c95e254d546957f6afd8712	1	1	capsules/국토교통부/고시-050409-broken.capsule.json	PARENT_FIELD_MISSING	capsule	workCapsule	field_missing	0		3	0	none	capsules/국토교통부/고시-050409-head.capsule.json	capsules/국토교통부/고시-050409-child.capsule.json	capsules/국토교통부/고시-050409-parent.capsule.json	2	국토교통부	고시	fill_fields	국토교통부 고시 사슬(#050408)은 구현자가 이어졌다고 썼다. 가족=PARENT_FIELD_MISSING. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	PARENT_FIELD_MISSING	
v-lineage-050410	5e26aa791d4c2bad516649d33d795609a94d259bb23cb62e0f078df5a67d74ff	5e26aa791d4c2bad516649d33d795609a94d259bb23cb62e0f078df5a67d74ff	1	1	capsules/환경부/고시-050410-broken.capsule.json	KIND_NOT_CAPSULE	capsule	note-4	ok			3	0	none	capsules/환경부/고시-050410-head.capsule.json	capsules/환경부/고시-050410-child.capsule.json	capsules/환경부/고시-050410-parent.capsule.json	2	환경부	고시	fill_fields	환경부 고시 사슬(#050409)은 구현자가 이어졌다고 썼다. 가족=KIND_NOT_CAPSULE. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	KIND_NOT_CAPSULE	
