case_id	parent_out	child_in	parent_ok	lineage_ok	broken_at	verdict	source	kind	parent_state	valid	reproduced	exit_class	chain_accepted	evidence_kind	head	child_capsule	parent_capsule	depth	agency	doc_type	action	implementer_claim	family	hash_defect
v-lineage-033601	dae250a2d8909ca9977b3bd1096c06b4bef240ad3cc69fbe649277d8982291bc	dae250a2d8909ca9977b3bd1096c06b4bef240ad3cc69fbe649277d8982291bc	1	1		CHAIN_ACCEPTED	capsule	workCapsule	ok	1	1	0	1	lineage_hash_eq	capsules/과학기술정보통신부/결정문-033601-head.capsule.json	capsules/과학기술정보통신부/결정문-033601-child.capsule.json	capsules/과학기술정보통신부/결정문-033601-parent.capsule.json	2	과학기술정보통신부	결정문	replace_text	과학기술정보통신부 결정문 사슬(#033600)은 구현자가 이어졌다고 썼다. 가족=CHAIN_ACCEPTED. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	CHAIN_ACCEPTED	
v-lineage-033602	3bb7d0e5d40bb50e4daa4b74248322fb1ca2649dd766825c08f221997f8d4690	0c7be80ae0aed79268887c224db006da76be7dac37586ef13a776f9b8b3829d4	1	0	capsules/행정안전부/결정문-033602-broken.capsule.json	LINEAGE_BROKEN	lineage	lineage	ok	0		3	0	lineage_hash_eq	capsules/행정안전부/결정문-033602-head.capsule.json	capsules/행정안전부/결정문-033602-child.capsule.json	capsules/행정안전부/결정문-033602-parent.capsule.json	2	행정안전부	결정문	replace_text	행정안전부 결정문 사슬(#033601)은 구현자가 이어졌다고 썼다. 가족=LINEAGE_BROKEN. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	LINEAGE_BROKEN	
v-lineage-033603	5a4307d1d9916add5c8737bdf3a84a52145e70ec02cc7f89923b3ebbafc470c7	5a4307d1d9916add5c8737bdf3a84a52145e70ec02cc7f89923b3ebbafc470c7	0	1	capsules/기획재정부/결정문-033603-parent.capsule.json	PARENT_TAMPERED	lineage	lineage	ok	0		3	0	none	capsules/기획재정부/결정문-033603-head.capsule.json	capsules/기획재정부/결정문-033603-child.capsule.json	capsules/기획재정부/결정문-033603-parent.capsule.json	2	기획재정부	결정문	replace_text	기획재정부 결정문 사슬(#033602)은 구현자가 이어졌다고 썼다. 가족=PARENT_TAMPERED. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	PARENT_TAMPERED	
v-lineage-033604	2cc57e66e6e6588ea2f97d9c3b18379e06e0fede661499a6321aebee0fb29904	74fe02b1384d3e26e0ce18857742ef0b40af7c246dfb5d57962cd6a521a17917				ROOT_ONLY	lineage	lineage	root	1		0	0	none	capsules/법무부/결정문-033604-head.capsule.json	capsules/법무부/결정문-033604-child.capsule.json	capsules/법무부/결정문-033604-parent.capsule.json	1	법무부	결정문	replace_text	법무부 결정문 사슬(#033603)은 구현자가 이어졌다고 썼다. 가족=ROOT_ONLY. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	ROOT_ONLY	
v-lineage-033605	d63ae4bbbcba7de77acf60a8c7e4da3fbeef105ffce6a4fb1c027b732137d9b5	c2fc97e63236ce1e26ae2bdefa2044fbbcf4a1cf740f8fc26d3f3c6c786b45d5				PROSE_NOT_EVIDENCE	prose		absent			2	0	none	capsules/교육부/결정문-033605-head.capsule.json	capsules/교육부/결정문-033605-child.capsule.json	capsules/교육부/결정문-033605-parent.capsule.json	2	교육부	결정문	replace_text	교육부 결정문 사슬(#033604)은 구현자가 이어졌다고 썼다. 가족=PROSE_NOT_EVIDENCE. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	PROSE_NOT_EVIDENCE	
v-lineage-033606	f9e8a188452cc89c9669baf926e49b61043a731cedeb346051f9f7d08359d0de	67fc24cee1ac7c37ad8508c55208fef0c82b3585bd5e729b8f604632c057dcbc				HEAD_MISSING	io		absent			1	0	none	capsules/국방부/결정문-033606-head.capsule.json	capsules/국방부/결정문-033606-child.capsule.json	capsules/국방부/결정문-033606-parent.capsule.json	2	국방부	결정문	replace_text	국방부 결정문 사슬(#033605)은 구현자가 이어졌다고 썼다. 가족=HEAD_MISSING. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	HEAD_MISSING	
v-lineage-033607	5581e40a663be847f2b904625f1112ba00089c0deaca4883238ac076b95c7b94	09618cccb1a138515612f94d2329cc4a69512899001717c9fc1cf5260cc08b24				USAGE	usage		absent			2	0	none	capsules/보건복지부/결정문-033607-head.capsule.json	capsules/보건복지부/결정문-033607-child.capsule.json	capsules/보건복지부/결정문-033607-parent.capsule.json	2	보건복지부	결정문	replace_text	보건복지부 결정문 사슬(#033606)은 구현자가 이어졌다고 썼다. 가족=USAGE. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	USAGE	
v-lineage-033608	afa228432363b9907adce5c63c0edd825fc36acbf7239bbcf1a85d518458f742	afa228432363b9907adce5c63c0edd825fc36acbf7239bbcf1a85d518458f742	1	1	capsules/고용노동부/결정문-033608-broken.capsule.json	PARENT_SHA_MISSING	lineage	lineage	sha_missing	0		3	0	none	capsules/고용노동부/결정문-033608-head.capsule.json	capsules/고용노동부/결정문-033608-child.capsule.json	capsules/고용노동부/결정문-033608-parent.capsule.json	2	고용노동부	결정문	fill_fields	고용노동부 결정문 사슬(#033607)은 구현자가 이어졌다고 썼다. 가족=PARENT_SHA_MISSING. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	PARENT_SHA_MISSING	
v-lineage-033609	b69bb02b437899dbc204dd4aad1a20265a86cf9aadbd586ff251ff0b3a4135b5	b69bb02b437899dbc204dd4aad1a20265a86cf9aadbd586ff251ff0b3a4135b5	1	1	capsules/국토교통부/결정문-033609-broken.capsule.json	PARENT_FIELD_MISSING	capsule	workCapsule	field_missing	0		3	0	none	capsules/국토교통부/결정문-033609-head.capsule.json	capsules/국토교통부/결정문-033609-child.capsule.json	capsules/국토교통부/결정문-033609-parent.capsule.json	2	국토교통부	결정문	fill_fields	국토교통부 결정문 사슬(#033608)은 구현자가 이어졌다고 썼다. 가족=PARENT_FIELD_MISSING. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	PARENT_FIELD_MISSING	
v-lineage-033610	ff278b9ecc44e87dd1950755d77e7551a6447bb37824dc03c7186f5e15fe7d8b	ff278b9ecc44e87dd1950755d77e7551a6447bb37824dc03c7186f5e15fe7d8b	1	1	capsules/환경부/결정문-033610-broken.capsule.json	KIND_NOT_CAPSULE	capsule	note-0	ok			3	0	none	capsules/환경부/결정문-033610-head.capsule.json	capsules/환경부/결정문-033610-child.capsule.json	capsules/환경부/결정문-033610-parent.capsule.json	2	환경부	결정문	fill_fields	환경부 결정문 사슬(#033609)은 구현자가 이어졌다고 썼다. 가족=KIND_NOT_CAPSULE. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	KIND_NOT_CAPSULE	
