case_id	parent_out	child_in	parent_ok	lineage_ok	broken_at	verdict	source	kind	parent_state	valid	reproduced	exit_class	chain_accepted	evidence_kind	head	child_capsule	parent_capsule	depth	agency	doc_type	action	implementer_claim	family	hash_defect
v-lineage-063001	a69d51ea2344657c18c349f5f2dca8f9a7008c54463ccf67a7cddd3f17ee848a	a69d51ea2344657c18c349f5f2dca8f9a7008c54463ccf67a7cddd3f17ee848a	1	1		CHAIN_ACCEPTED	capsule	workCapsule	ok	1	1	0	1	lineage_hash_eq	capsules/과학기술정보통신부/지침-063001-head.capsule.json	capsules/과학기술정보통신부/지침-063001-child.capsule.json	capsules/과학기술정보통신부/지침-063001-parent.capsule.json	2	과학기술정보통신부	지침	replace_text	과학기술정보통신부 지침 사슬(#063000)은 구현자가 이어졌다고 썼다. 가족=CHAIN_ACCEPTED. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	CHAIN_ACCEPTED	
v-lineage-063002	9f57f6d785485896ff233233d7fcedfb13d2bbc40cf31f3b9832d5fbdfe21b4d	08afc345db3d429f37c76602a8ab962fe8cd5790d7ed2fad53531b81a173fc77	1	0	capsules/행정안전부/지침-063002-broken.capsule.json	LINEAGE_BROKEN	lineage	lineage	ok	0		3	0	lineage_hash_eq	capsules/행정안전부/지침-063002-head.capsule.json	capsules/행정안전부/지침-063002-child.capsule.json	capsules/행정안전부/지침-063002-parent.capsule.json	2	행정안전부	지침	replace_text	행정안전부 지침 사슬(#063001)은 구현자가 이어졌다고 썼다. 가족=LINEAGE_BROKEN. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	LINEAGE_BROKEN	
v-lineage-063003	f44b51c7f0c72bf37e491caeac8419b46220ff27a725c981b7666d5ef83d3d0c	f44b51c7f0c72bf37e491caeac8419b46220ff27a725c981b7666d5ef83d3d0c	0	1	capsules/기획재정부/지침-063003-parent.capsule.json	PARENT_TAMPERED	lineage	lineage	ok	0		3	0	none	capsules/기획재정부/지침-063003-head.capsule.json	capsules/기획재정부/지침-063003-child.capsule.json	capsules/기획재정부/지침-063003-parent.capsule.json	2	기획재정부	지침	replace_text	기획재정부 지침 사슬(#063002)은 구현자가 이어졌다고 썼다. 가족=PARENT_TAMPERED. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	PARENT_TAMPERED	
v-lineage-063004	314e3fbbaaf0d1c5c3736c19473dbeda5e84a55cbcc4b0b72b220af1b81b9a5e	dadd278f56ce13742fcfb5d73a66384339c0e808cdae2c88c40ae93a0e9d20cc				ROOT_ONLY	lineage	lineage	root	1		0	0	none	capsules/법무부/지침-063004-head.capsule.json	capsules/법무부/지침-063004-child.capsule.json	capsules/법무부/지침-063004-parent.capsule.json	1	법무부	지침	replace_text	법무부 지침 사슬(#063003)은 구현자가 이어졌다고 썼다. 가족=ROOT_ONLY. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	ROOT_ONLY	
v-lineage-063005	337ad8141b24e08710e08517aa7629a6a3a7fe6ce26a56eef082e57a863406ed	f735c9befa8529c44ba979c03c38cbfd8b0872ce975761c3c768edb05ffaaee7				PROSE_NOT_EVIDENCE	prose		absent			2	0	none	capsules/교육부/지침-063005-head.capsule.json	capsules/교육부/지침-063005-child.capsule.json	capsules/교육부/지침-063005-parent.capsule.json	2	교육부	지침	replace_text	교육부 지침 사슬(#063004)은 구현자가 이어졌다고 썼다. 가족=PROSE_NOT_EVIDENCE. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	PROSE_NOT_EVIDENCE	
v-lineage-063006	79ed30ce79382d15b1483bdfb580357ea5337ff4662e436f46db9fabecb982a9	a50b11b1c96502f54f7d6827e90623c8d7dddea0c5f45faf5396b0844e805c05				HEAD_MISSING	io		absent			1	0	none	capsules/국방부/지침-063006-head.capsule.json	capsules/국방부/지침-063006-child.capsule.json	capsules/국방부/지침-063006-parent.capsule.json	2	국방부	지침	replace_text	국방부 지침 사슬(#063005)은 구현자가 이어졌다고 썼다. 가족=HEAD_MISSING. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	HEAD_MISSING	
v-lineage-063007	7ce68fb321c3196a1d9bd88745f3ed17c622d052492da00f1d490da81e03e1a1	f6ca0d33f78a56d30fdd6d0a6fc984ad0dc9b4041a3dc503ddf6116ca2cbfd5b				USAGE	usage		absent			2	0	none	capsules/보건복지부/지침-063007-head.capsule.json	capsules/보건복지부/지침-063007-child.capsule.json	capsules/보건복지부/지침-063007-parent.capsule.json	2	보건복지부	지침	replace_text	보건복지부 지침 사슬(#063006)은 구현자가 이어졌다고 썼다. 가족=USAGE. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	USAGE	
v-lineage-063008	45ce31a23b087394cbffb3c6ce7bf80d779ae735e34a2553c4c73ecb7e145d34	45ce31a23b087394cbffb3c6ce7bf80d779ae735e34a2553c4c73ecb7e145d34	1	1	capsules/고용노동부/지침-063008-broken.capsule.json	PARENT_SHA_MISSING	lineage	lineage	sha_missing	0		3	0	none	capsules/고용노동부/지침-063008-head.capsule.json	capsules/고용노동부/지침-063008-child.capsule.json	capsules/고용노동부/지침-063008-parent.capsule.json	2	고용노동부	지침	fill_fields	고용노동부 지침 사슬(#063007)은 구현자가 이어졌다고 썼다. 가족=PARENT_SHA_MISSING. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	PARENT_SHA_MISSING	
v-lineage-063009	e580e9188bce9477ba436a88f6e4457bfa3fb86c2ea875533e3ab974456bff1e	e580e9188bce9477ba436a88f6e4457bfa3fb86c2ea875533e3ab974456bff1e	1	1	capsules/국토교통부/지침-063009-broken.capsule.json	PARENT_FIELD_MISSING	capsule	workCapsule	field_missing	0		3	0	none	capsules/국토교통부/지침-063009-head.capsule.json	capsules/국토교통부/지침-063009-child.capsule.json	capsules/국토교통부/지침-063009-parent.capsule.json	2	국토교통부	지침	fill_fields	국토교통부 지침 사슬(#063008)은 구현자가 이어졌다고 썼다. 가족=PARENT_FIELD_MISSING. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	PARENT_FIELD_MISSING	
v-lineage-063010	8ca46adf2f39e1244f6845d2300056a29324b57d40e16593819ca715b8cea48c	8ca46adf2f39e1244f6845d2300056a29324b57d40e16593819ca715b8cea48c	1	1	capsules/환경부/지침-063010-broken.capsule.json	KIND_NOT_CAPSULE	capsule	note-7	ok			3	0	none	capsules/환경부/지침-063010-head.capsule.json	capsules/환경부/지침-063010-child.capsule.json	capsules/환경부/지침-063010-parent.capsule.json	2	환경부	지침	fill_fields	환경부 지침 사슬(#063009)은 구현자가 이어졌다고 썼다. 가족=KIND_NOT_CAPSULE. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	KIND_NOT_CAPSULE	
