case_id	parent_out	child_in	parent_ok	lineage_ok	broken_at	verdict	source	kind	parent_state	valid	reproduced	exit_class	chain_accepted	evidence_kind	head	child_capsule	parent_capsule	depth	agency	doc_type	action	implementer_claim	family	hash_defect
v-lineage-004201	f992433aafbf23d8df5d86c4e0a6aefba2daf3e0ee2d79b6f90014e685c28082	f992433aafbf23d8df5d86c4e0a6aefba2daf3e0ee2d79b6f90014e685c28082	1	1		CHAIN_ACCEPTED	capsule	workCapsule	ok	1	1	0	1	lineage_hash_eq	capsules/과학기술정보통신부/공고-004201-head.capsule.json	capsules/과학기술정보통신부/공고-004201-child.capsule.json	capsules/과학기술정보통신부/공고-004201-parent.capsule.json	2	과학기술정보통신부	공고	replace_text	과학기술정보통신부 공고 사슬(#004200)은 구현자가 이어졌다고 썼다. 가족=CHAIN_ACCEPTED. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	CHAIN_ACCEPTED	
v-lineage-004202	2c68b0173b3e9904b3a593def4c038a0535a7f39b7c8c16f651df78967621164	d1a69c4d4f645dd531011651387f51d012c6320b39da79a5c2e727870d36f7af	1	0	capsules/행정안전부/공고-004202-broken.capsule.json	LINEAGE_BROKEN	lineage	lineage	ok	0		3	0	lineage_hash_eq	capsules/행정안전부/공고-004202-head.capsule.json	capsules/행정안전부/공고-004202-child.capsule.json	capsules/행정안전부/공고-004202-parent.capsule.json	2	행정안전부	공고	replace_text	행정안전부 공고 사슬(#004201)은 구현자가 이어졌다고 썼다. 가족=LINEAGE_BROKEN. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	LINEAGE_BROKEN	
v-lineage-004203	3d375f5df239e391f5078beb0ee38f8de18c6280428a34f87e07fc3b18746e77	3d375f5df239e391f5078beb0ee38f8de18c6280428a34f87e07fc3b18746e77	0	1	capsules/기획재정부/공고-004203-parent.capsule.json	PARENT_TAMPERED	lineage	lineage	ok	0		3	0	none	capsules/기획재정부/공고-004203-head.capsule.json	capsules/기획재정부/공고-004203-child.capsule.json	capsules/기획재정부/공고-004203-parent.capsule.json	2	기획재정부	공고	replace_text	기획재정부 공고 사슬(#004202)은 구현자가 이어졌다고 썼다. 가족=PARENT_TAMPERED. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	PARENT_TAMPERED	
v-lineage-004204	c649f4dc0539854cee52c6c23c598b56b7305ae44efacbe8e7e09c4ab3d42ca2	9d5f4759a37d350e180dcf3cb787afb2cf110793e53a6d08938350b76ae42f59				ROOT_ONLY	lineage	lineage	root	1		0	0	none	capsules/법무부/공고-004204-head.capsule.json	capsules/법무부/공고-004204-child.capsule.json	capsules/법무부/공고-004204-parent.capsule.json	1	법무부	공고	replace_text	법무부 공고 사슬(#004203)은 구현자가 이어졌다고 썼다. 가족=ROOT_ONLY. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	ROOT_ONLY	
v-lineage-004205	1a761a0c1f1338b406c1ef1d4e15731d6d991aac5d18f9ccdf5cc1018bc9a5c8	06daffb4139421d6f36b304538de22395643685bb57361d439eb8cbce10f969e				PROSE_NOT_EVIDENCE	prose		absent			2	0	none	capsules/교육부/공고-004205-head.capsule.json	capsules/교육부/공고-004205-child.capsule.json	capsules/교육부/공고-004205-parent.capsule.json	2	교육부	공고	replace_text	교육부 공고 사슬(#004204)은 구현자가 이어졌다고 썼다. 가족=PROSE_NOT_EVIDENCE. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	PROSE_NOT_EVIDENCE	
v-lineage-004206	913fb5e7becab1b4d87928fd844385d64300f78dbd5b9d010ed261a55efdeed0	3d7aed272d957e10af37f6c2c29d942567d70d4e9385d19eb873abae7f715215				HEAD_MISSING	io		absent			1	0	none	capsules/국방부/공고-004206-head.capsule.json	capsules/국방부/공고-004206-child.capsule.json	capsules/국방부/공고-004206-parent.capsule.json	2	국방부	공고	replace_text	국방부 공고 사슬(#004205)은 구현자가 이어졌다고 썼다. 가족=HEAD_MISSING. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	HEAD_MISSING	
v-lineage-004207	997b23e3133382231befeb3dcf3f9ae6faae39556cfb34abe88c6c0e36f40bd1	bd0e06f22b31296bbdec28fc029603414675ef7c468952bbb3ccc7f2305549e1				USAGE	usage		absent			2	0	none	capsules/보건복지부/공고-004207-head.capsule.json	capsules/보건복지부/공고-004207-child.capsule.json	capsules/보건복지부/공고-004207-parent.capsule.json	2	보건복지부	공고	replace_text	보건복지부 공고 사슬(#004206)은 구현자가 이어졌다고 썼다. 가족=USAGE. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	USAGE	
v-lineage-004208	c5dddb12654f48a6e5b8657b1748284aa1fe7714ae21c8f35b650b2947789d54	c5dddb12654f48a6e5b8657b1748284aa1fe7714ae21c8f35b650b2947789d54	1	1	capsules/고용노동부/공고-004208-broken.capsule.json	PARENT_SHA_MISSING	lineage	lineage	sha_missing	0		3	0	none	capsules/고용노동부/공고-004208-head.capsule.json	capsules/고용노동부/공고-004208-child.capsule.json	capsules/고용노동부/공고-004208-parent.capsule.json	2	고용노동부	공고	fill_fields	고용노동부 공고 사슬(#004207)은 구현자가 이어졌다고 썼다. 가족=PARENT_SHA_MISSING. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	PARENT_SHA_MISSING	
v-lineage-004209	aee78e1578523ec2a9167d9b12c102374760b89ecaf13578f71794f35de13c3d	aee78e1578523ec2a9167d9b12c102374760b89ecaf13578f71794f35de13c3d	1	1	capsules/국토교통부/공고-004209-broken.capsule.json	PARENT_FIELD_MISSING	capsule	workCapsule	field_missing	0		3	0	none	capsules/국토교통부/공고-004209-head.capsule.json	capsules/국토교통부/공고-004209-child.capsule.json	capsules/국토교통부/공고-004209-parent.capsule.json	2	국토교통부	공고	fill_fields	국토교통부 공고 사슬(#004208)은 구현자가 이어졌다고 썼다. 가족=PARENT_FIELD_MISSING. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	PARENT_FIELD_MISSING	
v-lineage-004210	a7afb9f3525cc9da86af9f7aa79fb846ddc357d4273e5a5dedc43c704f8bf88f	a7afb9f3525cc9da86af9f7aa79fb846ddc357d4273e5a5dedc43c704f8bf88f	1	1	capsules/환경부/공고-004210-broken.capsule.json	KIND_NOT_CAPSULE	capsule	note-10	ok			3	0	none	capsules/환경부/공고-004210-head.capsule.json	capsules/환경부/공고-004210-child.capsule.json	capsules/환경부/공고-004210-parent.capsule.json	2	환경부	공고	fill_fields	환경부 공고 사슬(#004209)은 구현자가 이어졌다고 썼다. 가족=KIND_NOT_CAPSULE. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	KIND_NOT_CAPSULE	
