case_id	parent_out	child_in	parent_ok	lineage_ok	broken_at	verdict	source	kind	parent_state	valid	reproduced	exit_class	chain_accepted	evidence_kind	head	child_capsule	parent_capsule	depth	agency	doc_type	action	implementer_claim	family	hash_defect
v-lineage-100801	ac9b96241b89674784c6b512bae8c5201e412e53e281ffdf308c37188ce55f09	ac9b96241b89674784c6b512bae8c5201e412e53e281ffdf308c37188ce55f09	1	1		CHAIN_ACCEPTED	capsule	workCapsule	ok	1	1	0	1	lineage_hash_eq	capsules/과학기술정보통신부/회의록-100801-head.capsule.json	capsules/과학기술정보통신부/회의록-100801-child.capsule.json	capsules/과학기술정보통신부/회의록-100801-parent.capsule.json	2	과학기술정보통신부	회의록	replace_text	과학기술정보통신부 회의록 사슬(#100800)은 구현자가 이어졌다고 썼다. 가족=CHAIN_ACCEPTED. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	CHAIN_ACCEPTED	
v-lineage-100802	b756b961f6563782b8196e4c48fce77ea8059a36b734084abf109d013ab0f7cc	37fa3e777205ff479a7e622169a7e91577d28f9a95f2c2cff9fbe5fc72b01635	1	0	capsules/행정안전부/회의록-100802-broken.capsule.json	LINEAGE_BROKEN	lineage	lineage	ok	0		3	0	lineage_hash_eq	capsules/행정안전부/회의록-100802-head.capsule.json	capsules/행정안전부/회의록-100802-child.capsule.json	capsules/행정안전부/회의록-100802-parent.capsule.json	2	행정안전부	회의록	replace_text	행정안전부 회의록 사슬(#100801)은 구현자가 이어졌다고 썼다. 가족=LINEAGE_BROKEN. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	LINEAGE_BROKEN	
v-lineage-100803	7112e8a23a8965a785f8d8025209f92c00b3cfb1045b03bffb09989720bd4363	7112e8a23a8965a785f8d8025209f92c00b3cfb1045b03bffb09989720bd4363	0	1	capsules/기획재정부/회의록-100803-parent.capsule.json	PARENT_TAMPERED	lineage	lineage	ok	0		3	0	none	capsules/기획재정부/회의록-100803-head.capsule.json	capsules/기획재정부/회의록-100803-child.capsule.json	capsules/기획재정부/회의록-100803-parent.capsule.json	2	기획재정부	회의록	replace_text	기획재정부 회의록 사슬(#100802)은 구현자가 이어졌다고 썼다. 가족=PARENT_TAMPERED. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	PARENT_TAMPERED	
v-lineage-100804	ca7a53f0c4ded1bca5c8d89fc5acc4fc2451bcb8509ef6f1afbc9a45ea6e0ac0	c7d913eb8e94cfe9455fab8010002fa8e702c3eaa463bf99429ae38f6ef71d32				ROOT_ONLY	lineage	lineage	root	1		0	0	none	capsules/법무부/회의록-100804-head.capsule.json	capsules/법무부/회의록-100804-child.capsule.json	capsules/법무부/회의록-100804-parent.capsule.json	1	법무부	회의록	replace_text	법무부 회의록 사슬(#100803)은 구현자가 이어졌다고 썼다. 가족=ROOT_ONLY. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	ROOT_ONLY	
v-lineage-100805	f03909027583893472922c124bb56bbcad354b3dee64afa6935ad53fec4a2cbd	2e1eed85b39ab9d064a4d72c395b3d864976c97aeff53515d9d40e3aa029c9cb				PROSE_NOT_EVIDENCE	prose		absent			2	0	none	capsules/교육부/회의록-100805-head.capsule.json	capsules/교육부/회의록-100805-child.capsule.json	capsules/교육부/회의록-100805-parent.capsule.json	2	교육부	회의록	replace_text	교육부 회의록 사슬(#100804)은 구현자가 이어졌다고 썼다. 가족=PROSE_NOT_EVIDENCE. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	PROSE_NOT_EVIDENCE	
v-lineage-100806	8d86667cdf960d618ececec9c116d991e7b3ccf8df3d353e3caa22dd00e027ad	5bc8b9c28d7b9bdaad041f5cdbcd141901b3e93424e6904429e369cba0c489e7				HEAD_MISSING	io		absent			1	0	none	capsules/국방부/회의록-100806-head.capsule.json	capsules/국방부/회의록-100806-child.capsule.json	capsules/국방부/회의록-100806-parent.capsule.json	2	국방부	회의록	replace_text	국방부 회의록 사슬(#100805)은 구현자가 이어졌다고 썼다. 가족=HEAD_MISSING. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	HEAD_MISSING	
v-lineage-100807	94ac8d042b2a781bf34884f3ab065286b0991762bd6786c2332ddd0bf32ad17a	b28034f2fc025437be788fcd032b697792991e103bfdc6bebfdb4450f77e33b9				USAGE	usage		absent			2	0	none	capsules/보건복지부/회의록-100807-head.capsule.json	capsules/보건복지부/회의록-100807-child.capsule.json	capsules/보건복지부/회의록-100807-parent.capsule.json	2	보건복지부	회의록	replace_text	보건복지부 회의록 사슬(#100806)은 구현자가 이어졌다고 썼다. 가족=USAGE. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	USAGE	
v-lineage-100808	528914259571d781e606f0005f7a567ccc58680c548d58216d003b70b635f5e1	528914259571d781e606f0005f7a567ccc58680c548d58216d003b70b635f5e1	1	1	capsules/고용노동부/회의록-100808-broken.capsule.json	PARENT_SHA_MISSING	lineage	lineage	sha_missing	0		3	0	none	capsules/고용노동부/회의록-100808-head.capsule.json	capsules/고용노동부/회의록-100808-child.capsule.json	capsules/고용노동부/회의록-100808-parent.capsule.json	2	고용노동부	회의록	fill_fields	고용노동부 회의록 사슬(#100807)은 구현자가 이어졌다고 썼다. 가족=PARENT_SHA_MISSING. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	PARENT_SHA_MISSING	
v-lineage-100809	044b2a0aac425faaa539b8ac2e07ffdecd0fab5ae42c75feb6f8d084df7b1482	044b2a0aac425faaa539b8ac2e07ffdecd0fab5ae42c75feb6f8d084df7b1482	1	1	capsules/국토교통부/회의록-100809-broken.capsule.json	PARENT_FIELD_MISSING	capsule	workCapsule	field_missing	0		3	0	none	capsules/국토교통부/회의록-100809-head.capsule.json	capsules/국토교통부/회의록-100809-child.capsule.json	capsules/국토교통부/회의록-100809-parent.capsule.json	2	국토교통부	회의록	fill_fields	국토교통부 회의록 사슬(#100808)은 구현자가 이어졌다고 썼다. 가족=PARENT_FIELD_MISSING. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	PARENT_FIELD_MISSING	
v-lineage-100810	493f43353693828ccab801acd18394c73b04ed30c9d1ed90964c49120400038f	493f43353693828ccab801acd18394c73b04ed30c9d1ed90964c49120400038f	1	1	capsules/환경부/회의록-100810-broken.capsule.json	KIND_NOT_CAPSULE	capsule	note-16	ok			3	0	none	capsules/환경부/회의록-100810-head.capsule.json	capsules/환경부/회의록-100810-child.capsule.json	capsules/환경부/회의록-100810-parent.capsule.json	2	환경부	회의록	fill_fields	환경부 회의록 사슬(#100809)은 구현자가 이어졌다고 썼다. 가족=KIND_NOT_CAPSULE. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	KIND_NOT_CAPSULE	
v-lineage-100811	0x92d589b0fdf867658cd7102a900cc10a7c3c504677c5defcd04bc3dd263b12dc	911322fa1ec2f9c97aa7bfdd3198460032b0988f1f6bfb177589a0ff551185e8	1	1		HASH_DEFECT	lineage	lineage	ok			2	0	none	capsules/산업통상자원부/회의록-100811-head.capsule.json	capsules/산업통상자원부/회의록-100811-child.capsule.json	capsules/산업통상자원부/회의록-100811-parent.capsule.json	2	산업통상자원부	회의록	fill_fields	산업통상자원부 회의록 사슬(#100810)은 구현자가 이어졌다고 썼다. 가족=HASH_DEFECT. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	HASH_DEFECT	prefixed
v-lineage-100812	674783e8f3b3b9f4f952a727a3f2aa8fb2883c182091601e4f6d07973e006cde	674783e8f3b3b9f4f952a727a3f2aa8fb2883c182091601e4f6d07973e006cde	1	1	capsules/중소벤처기업부/회의록-100812-broken.capsule.json	ENVELOPE_CONTRADICTS	lineage	lineage	ok	1		3	0	none	capsules/중소벤처기업부/회의록-100812-head.capsule.json	capsules/중소벤처기업부/회의록-100812-child.capsule.json	capsules/중소벤처기업부/회의록-100812-parent.capsule.json	2	중소벤처기업부	회의록	fill_fields	중소벤처기업부 회의록 사슬(#100811)은 구현자가 이어졌다고 썼다. 가족=ENVELOPE_CONTRADICTS. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	ENVELOPE_CONTRADICTS	
v-lineage-100813	45be538e866146dd595a792dd97c582921e87050ae6c3206600559a76e6158ae	45be538e866146dd595a792dd97c582921e87050ae6c3206600559a76e6158ae	1	1		CHAIN_ACCEPTED	capsule	workCapsule	ok	1		0	1	lineage_hash_eq	capsules/문화체육관광부/회의록-100813-head.capsule.json	capsules/문화체육관광부/회의록-100813-child.capsule.json	capsules/문화체육관광부/회의록-100813-parent.capsule.json	2	문화체육관광부	회의록	fill_fields	문화체육관광부 회의록 사슬(#100812)은 구현자가 이어졌다고 썼다. 가족=CHAIN_ACCEPTED. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	CHAIN_ACCEPTED	
v-lineage-100814	a788ce3370e8faa6fee3e2246dcb7df3dc44918659e9c7baf2816ea97a23c99d	d9fc8d3f9c3851f96ceb35e2e441e3666bebdfd31ca75f7f65775d46111a40f7	1	0	capsules/농림축산식품부/회의록-100814-broken.capsule.json	LINEAGE_BROKEN	lineage	lineage	ok	0		3	0	lineage_hash_eq	capsules/농림축산식품부/회의록-100814-head.capsule.json	capsules/농림축산식품부/회의록-100814-child.capsule.json	capsules/농림축산식품부/회의록-100814-parent.capsule.json	2	농림축산식품부	회의록	fill_fields	농림축산식품부 회의록 사슬(#100813)은 구현자가 이어졌다고 썼다. 가족=LINEAGE_BROKEN. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	LINEAGE_BROKEN	
