case_id	parent_out	child_in	parent_ok	lineage_ok	broken_at	verdict	source	kind	parent_state	valid	reproduced	exit_class	chain_accepted	evidence_kind	head	child_capsule	parent_capsule	depth	agency	doc_type	action	implementer_claim	family	hash_defect
v-lineage-008401	3a4a1c4cd2ba3023539d2aab9c6902ffd6b34df00344b7293c02405a1ad7335b	3a4a1c4cd2ba3023539d2aab9c6902ffd6b34df00344b7293c02405a1ad7335b	1	1		CHAIN_ACCEPTED	capsule	workCapsule	ok	1	1	0	1	lineage_hash_eq	capsules/과학기술정보통신부/민원회신-008401-head.capsule.json	capsules/과학기술정보통신부/민원회신-008401-child.capsule.json	capsules/과학기술정보통신부/민원회신-008401-parent.capsule.json	2	과학기술정보통신부	민원회신	replace_text	과학기술정보통신부 민원회신 사슬(#008400)은 구현자가 이어졌다고 썼다. 가족=CHAIN_ACCEPTED. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	CHAIN_ACCEPTED	
v-lineage-008402	415703753c7b14b01aaec9ea7fece72d128b019e1e624866fd6a982d83c8234e	ff7762e169b6463ca1bbfdc403d5f9a30d162594929cde887a49c29f7282d656	1	0	capsules/행정안전부/민원회신-008402-broken.capsule.json	LINEAGE_BROKEN	lineage	lineage	ok	0		3	0	lineage_hash_eq	capsules/행정안전부/민원회신-008402-head.capsule.json	capsules/행정안전부/민원회신-008402-child.capsule.json	capsules/행정안전부/민원회신-008402-parent.capsule.json	2	행정안전부	민원회신	replace_text	행정안전부 민원회신 사슬(#008401)은 구현자가 이어졌다고 썼다. 가족=LINEAGE_BROKEN. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	LINEAGE_BROKEN	
v-lineage-008403	21bcba66f60a3a4f9fcd0328e5d2784ac784afcb9285df082c3270402942bb57	21bcba66f60a3a4f9fcd0328e5d2784ac784afcb9285df082c3270402942bb57	0	1	capsules/기획재정부/민원회신-008403-parent.capsule.json	PARENT_TAMPERED	lineage	lineage	ok	0		3	0	none	capsules/기획재정부/민원회신-008403-head.capsule.json	capsules/기획재정부/민원회신-008403-child.capsule.json	capsules/기획재정부/민원회신-008403-parent.capsule.json	2	기획재정부	민원회신	replace_text	기획재정부 민원회신 사슬(#008402)은 구현자가 이어졌다고 썼다. 가족=PARENT_TAMPERED. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	PARENT_TAMPERED	
v-lineage-008404	0582df42d58d4af3c8684e054506923a12ec9733cb4bbc31043dff59d4c780b3	92f9e7f7f3d20d68ff4ab67b664738212641adccf23738f9d8ffc707217cc2f7				ROOT_ONLY	lineage	lineage	root	1		0	0	none	capsules/법무부/민원회신-008404-head.capsule.json	capsules/법무부/민원회신-008404-child.capsule.json	capsules/법무부/민원회신-008404-parent.capsule.json	1	법무부	민원회신	replace_text	법무부 민원회신 사슬(#008403)은 구현자가 이어졌다고 썼다. 가족=ROOT_ONLY. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	ROOT_ONLY	
v-lineage-008405	760b65452396dacdd133761d9b94178f5f7756d53ed6cdb0e50c08a6cc4243e5	2ede7986ffcf955c3230ba46d83589ded8dd9f7ce7653dcf62e921e40ae1ab58				PROSE_NOT_EVIDENCE	prose		absent			2	0	none	capsules/교육부/민원회신-008405-head.capsule.json	capsules/교육부/민원회신-008405-child.capsule.json	capsules/교육부/민원회신-008405-parent.capsule.json	2	교육부	민원회신	replace_text	교육부 민원회신 사슬(#008404)은 구현자가 이어졌다고 썼다. 가족=PROSE_NOT_EVIDENCE. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	PROSE_NOT_EVIDENCE	
v-lineage-008406	a99a6c5bb41e3b96d40eb2de4b8cfb05b73586e8995dab06ec4df3dbbb9e112a	55d57050aed9887ff27626a03ea3cedc6eede6f450358ad9c73e8fa9c6aa3009				HEAD_MISSING	io		absent			1	0	none	capsules/국방부/민원회신-008406-head.capsule.json	capsules/국방부/민원회신-008406-child.capsule.json	capsules/국방부/민원회신-008406-parent.capsule.json	2	국방부	민원회신	replace_text	국방부 민원회신 사슬(#008405)은 구현자가 이어졌다고 썼다. 가족=HEAD_MISSING. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	HEAD_MISSING	
v-lineage-008407	ecf7d80487ddcf5bbfe5caf5746e2145acc41b745a4ebe2fbca47ae025a83350	b32d604267d368c8abed26140f6cc52e9ccf7e7962e806fe96fa2bcab2998e1a				USAGE	usage		absent			2	0	none	capsules/보건복지부/민원회신-008407-head.capsule.json	capsules/보건복지부/민원회신-008407-child.capsule.json	capsules/보건복지부/민원회신-008407-parent.capsule.json	2	보건복지부	민원회신	replace_text	보건복지부 민원회신 사슬(#008406)은 구현자가 이어졌다고 썼다. 가족=USAGE. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	USAGE	
v-lineage-008408	d01d258c45a2530e1964400fc2a6479cc9bd3b730d3db5cf7a69a4ecce80e15f	d01d258c45a2530e1964400fc2a6479cc9bd3b730d3db5cf7a69a4ecce80e15f	1	1	capsules/고용노동부/민원회신-008408-broken.capsule.json	PARENT_SHA_MISSING	lineage	lineage	sha_missing	0		3	0	none	capsules/고용노동부/민원회신-008408-head.capsule.json	capsules/고용노동부/민원회신-008408-child.capsule.json	capsules/고용노동부/민원회신-008408-parent.capsule.json	2	고용노동부	민원회신	fill_fields	고용노동부 민원회신 사슬(#008407)은 구현자가 이어졌다고 썼다. 가족=PARENT_SHA_MISSING. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	PARENT_SHA_MISSING	
v-lineage-008409	98f668f35a647dc00a77efbe654ebd3cb17f4faf4b02a4110f45ecf832df4b09	98f668f35a647dc00a77efbe654ebd3cb17f4faf4b02a4110f45ecf832df4b09	1	1	capsules/국토교통부/민원회신-008409-broken.capsule.json	PARENT_FIELD_MISSING	capsule	workCapsule	field_missing	0		3	0	none	capsules/국토교통부/민원회신-008409-head.capsule.json	capsules/국토교통부/민원회신-008409-child.capsule.json	capsules/국토교통부/민원회신-008409-parent.capsule.json	2	국토교통부	민원회신	fill_fields	국토교통부 민원회신 사슬(#008408)은 구현자가 이어졌다고 썼다. 가족=PARENT_FIELD_MISSING. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	PARENT_FIELD_MISSING	
v-lineage-008410	be7b47a67b0802f09d500d9a126a1b915f1cb41f4747e68f2c691df406d5da95	be7b47a67b0802f09d500d9a126a1b915f1cb41f4747e68f2c691df406d5da95	1	1	capsules/환경부/민원회신-008410-broken.capsule.json	KIND_NOT_CAPSULE	capsule	note-11	ok			3	0	none	capsules/환경부/민원회신-008410-head.capsule.json	capsules/환경부/민원회신-008410-child.capsule.json	capsules/환경부/민원회신-008410-parent.capsule.json	2	환경부	민원회신	fill_fields	환경부 민원회신 사슬(#008409)은 구현자가 이어졌다고 썼다. 가족=KIND_NOT_CAPSULE. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	KIND_NOT_CAPSULE	
