case_id	parent_out	child_in	parent_ok	lineage_ok	broken_at	verdict	source	kind	parent_state	valid	reproduced	exit_class	chain_accepted	evidence_kind	head	child_capsule	parent_capsule	depth	agency	doc_type	action	implementer_claim	family	hash_defect
v-lineage-046201	32af39f94d1cc842b91b03ff050ed31444c11f5db1eb30854e7ec9253895ec8a	32af39f94d1cc842b91b03ff050ed31444c11f5db1eb30854e7ec9253895ec8a	1	1		CHAIN_ACCEPTED	capsule	workCapsule	ok	1	1	0	1	lineage_hash_eq	capsules/과학기술정보통신부/입법예고-046201-head.capsule.json	capsules/과학기술정보통신부/입법예고-046201-child.capsule.json	capsules/과학기술정보통신부/입법예고-046201-parent.capsule.json	2	과학기술정보통신부	입법예고	replace_text	과학기술정보통신부 입법예고 사슬(#046200)은 구현자가 이어졌다고 썼다. 가족=CHAIN_ACCEPTED. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	CHAIN_ACCEPTED	
v-lineage-046202	fe6bf9d08a7fb2a71c260510d4f7a8c63d90f4d3727136d9db3ab0dda41c797f	efd8e4eeb6b7caa251855b3da7153082e6df470a7113c3695395faf70b33260f	1	0	capsules/행정안전부/입법예고-046202-broken.capsule.json	LINEAGE_BROKEN	lineage	lineage	ok	0		3	0	lineage_hash_eq	capsules/행정안전부/입법예고-046202-head.capsule.json	capsules/행정안전부/입법예고-046202-child.capsule.json	capsules/행정안전부/입법예고-046202-parent.capsule.json	2	행정안전부	입법예고	replace_text	행정안전부 입법예고 사슬(#046201)은 구현자가 이어졌다고 썼다. 가족=LINEAGE_BROKEN. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	LINEAGE_BROKEN	
v-lineage-046203	57ae463f13066f53ad7bf1394996f03878b608ec85a216dc61fd77bbccf44aca	57ae463f13066f53ad7bf1394996f03878b608ec85a216dc61fd77bbccf44aca	0	1	capsules/기획재정부/입법예고-046203-parent.capsule.json	PARENT_TAMPERED	lineage	lineage	ok	0		3	0	none	capsules/기획재정부/입법예고-046203-head.capsule.json	capsules/기획재정부/입법예고-046203-child.capsule.json	capsules/기획재정부/입법예고-046203-parent.capsule.json	2	기획재정부	입법예고	replace_text	기획재정부 입법예고 사슬(#046202)은 구현자가 이어졌다고 썼다. 가족=PARENT_TAMPERED. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	PARENT_TAMPERED	
v-lineage-046204	f233cdf1a91b3a41dd23dd4b12bb33130126105c417ec9a76f11dc8a2b51edca	d3ee97373ee2b4b643e54d8f88ceab21b926212bf4b39161d9fa8310793bb927				ROOT_ONLY	lineage	lineage	root	1		0	0	none	capsules/법무부/입법예고-046204-head.capsule.json	capsules/법무부/입법예고-046204-child.capsule.json	capsules/법무부/입법예고-046204-parent.capsule.json	1	법무부	입법예고	replace_text	법무부 입법예고 사슬(#046203)은 구현자가 이어졌다고 썼다. 가족=ROOT_ONLY. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	ROOT_ONLY	
v-lineage-046205	cad24c32476def3a62e39916bb5916c456f194f3ad30b7b766d22be3ca6937be	7199d00149cd4f1a302ba81e598dde1c10cbedfafa10d8dcff930c1305e79971				PROSE_NOT_EVIDENCE	prose		absent			2	0	none	capsules/교육부/입법예고-046205-head.capsule.json	capsules/교육부/입법예고-046205-child.capsule.json	capsules/교육부/입법예고-046205-parent.capsule.json	2	교육부	입법예고	replace_text	교육부 입법예고 사슬(#046204)은 구현자가 이어졌다고 썼다. 가족=PROSE_NOT_EVIDENCE. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	PROSE_NOT_EVIDENCE	
v-lineage-046206	a6c4c34f14c238af02de7869d0ba5b3ef64fd2e005d25c8659cca587672f7f5e	1378735eaf97a386c566cd97c7b6b2cafbdb301e3cb75163a71e0f3c588aa2be				HEAD_MISSING	io		absent			1	0	none	capsules/국방부/입법예고-046206-head.capsule.json	capsules/국방부/입법예고-046206-child.capsule.json	capsules/국방부/입법예고-046206-parent.capsule.json	2	국방부	입법예고	replace_text	국방부 입법예고 사슬(#046205)은 구현자가 이어졌다고 썼다. 가족=HEAD_MISSING. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	HEAD_MISSING	
v-lineage-046207	ba27f9824f3aa436dbbee2337ee52107695b7bcc87753a54c2f11f73347a9eb7	1e20707a022b1153ea9a3f5cf37e216882ddecd218a5559e088edfaa0d9f9dd1				USAGE	usage		absent			2	0	none	capsules/보건복지부/입법예고-046207-head.capsule.json	capsules/보건복지부/입법예고-046207-child.capsule.json	capsules/보건복지부/입법예고-046207-parent.capsule.json	2	보건복지부	입법예고	replace_text	보건복지부 입법예고 사슬(#046206)은 구현자가 이어졌다고 썼다. 가족=USAGE. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	USAGE	
v-lineage-046208	6953457b82e5a50b54801a15baeee152491da0cda629d64cc77cf0b3474c752a	6953457b82e5a50b54801a15baeee152491da0cda629d64cc77cf0b3474c752a	1	1	capsules/고용노동부/입법예고-046208-broken.capsule.json	PARENT_SHA_MISSING	lineage	lineage	sha_missing	0		3	0	none	capsules/고용노동부/입법예고-046208-head.capsule.json	capsules/고용노동부/입법예고-046208-child.capsule.json	capsules/고용노동부/입법예고-046208-parent.capsule.json	2	고용노동부	입법예고	fill_fields	고용노동부 입법예고 사슬(#046207)은 구현자가 이어졌다고 썼다. 가족=PARENT_SHA_MISSING. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	PARENT_SHA_MISSING	
v-lineage-046209	793b6d43cfc25ccbe14588b14f62cdd5e4d194dd7ab48dc2d1ae79b2167bb8f8	793b6d43cfc25ccbe14588b14f62cdd5e4d194dd7ab48dc2d1ae79b2167bb8f8	1	1	capsules/국토교통부/입법예고-046209-broken.capsule.json	PARENT_FIELD_MISSING	capsule	workCapsule	field_missing	0		3	0	none	capsules/국토교통부/입법예고-046209-head.capsule.json	capsules/국토교통부/입법예고-046209-child.capsule.json	capsules/국토교통부/입법예고-046209-parent.capsule.json	2	국토교통부	입법예고	fill_fields	국토교통부 입법예고 사슬(#046208)은 구현자가 이어졌다고 썼다. 가족=PARENT_FIELD_MISSING. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	PARENT_FIELD_MISSING	
v-lineage-046210	e0a5b56dbb301fd6415fc028a63c466f014815ccccb6354cbaba639fc10b0ddb	e0a5b56dbb301fd6415fc028a63c466f014815ccccb6354cbaba639fc10b0ddb	1	1	capsules/환경부/입법예고-046210-broken.capsule.json	KIND_NOT_CAPSULE	capsule	note-3	ok			3	0	none	capsules/환경부/입법예고-046210-head.capsule.json	capsules/환경부/입법예고-046210-child.capsule.json	capsules/환경부/입법예고-046210-parent.capsule.json	2	환경부	입법예고	fill_fields	환경부 입법예고 사슬(#046209)은 구현자가 이어졌다고 썼다. 가족=KIND_NOT_CAPSULE. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	KIND_NOT_CAPSULE	
