case_id	parent_out	child_in	parent_ok	lineage_ok	broken_at	verdict	source	kind	parent_state	valid	reproduced	exit_class	chain_accepted	evidence_kind	head	child_capsule	parent_capsule	depth	agency	doc_type	action	implementer_claim	family	hash_defect
v-lineage-037801	599e9b909dd5b340eff3adbddfebc1add31e26925f9d7c76da4d6bcb58444fc9	599e9b909dd5b340eff3adbddfebc1add31e26925f9d7c76da4d6bcb58444fc9	1	1		CHAIN_ACCEPTED	capsule	workCapsule	ok	1	1	0	1	lineage_hash_eq	capsules/과학기술정보통신부/훈령-037801-head.capsule.json	capsules/과학기술정보통신부/훈령-037801-child.capsule.json	capsules/과학기술정보통신부/훈령-037801-parent.capsule.json	2	과학기술정보통신부	훈령	replace_text	과학기술정보통신부 훈령 사슬(#037800)은 구현자가 이어졌다고 썼다. 가족=CHAIN_ACCEPTED. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	CHAIN_ACCEPTED	
v-lineage-037802	dbf194a9b6b4bc86768324e48f34d9ccb0afc7fbd3021d8409fff8a1f5945ef5	9eac22da8d37aeefea03def3a20416d08e786195773e1f16c54958ceff1008c3	1	0	capsules/행정안전부/훈령-037802-broken.capsule.json	LINEAGE_BROKEN	lineage	lineage	ok	0		3	0	lineage_hash_eq	capsules/행정안전부/훈령-037802-head.capsule.json	capsules/행정안전부/훈령-037802-child.capsule.json	capsules/행정안전부/훈령-037802-parent.capsule.json	2	행정안전부	훈령	replace_text	행정안전부 훈령 사슬(#037801)은 구현자가 이어졌다고 썼다. 가족=LINEAGE_BROKEN. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	LINEAGE_BROKEN	
v-lineage-037803	ddece0eba4625159ac0492738ee0b7076751d1ddc19d65b762f62a3458702781	ddece0eba4625159ac0492738ee0b7076751d1ddc19d65b762f62a3458702781	0	1	capsules/기획재정부/훈령-037803-parent.capsule.json	PARENT_TAMPERED	lineage	lineage	ok	0		3	0	none	capsules/기획재정부/훈령-037803-head.capsule.json	capsules/기획재정부/훈령-037803-child.capsule.json	capsules/기획재정부/훈령-037803-parent.capsule.json	2	기획재정부	훈령	replace_text	기획재정부 훈령 사슬(#037802)은 구현자가 이어졌다고 썼다. 가족=PARENT_TAMPERED. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	PARENT_TAMPERED	
v-lineage-037804	d8cda7d93cb83ffb861b4b452b821a2c367fd838500df7e7069e86bc1b6df875	545f3bdee251454aa24eda0dcaa4039d832497003fe6281544a1700c5d2c4eae				ROOT_ONLY	lineage	lineage	root	1		0	0	none	capsules/법무부/훈령-037804-head.capsule.json	capsules/법무부/훈령-037804-child.capsule.json	capsules/법무부/훈령-037804-parent.capsule.json	1	법무부	훈령	replace_text	법무부 훈령 사슬(#037803)은 구현자가 이어졌다고 썼다. 가족=ROOT_ONLY. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	ROOT_ONLY	
v-lineage-037805	409ee69ae26736e814248b43d7e6c261daaa8938b11a4e45c6a66abd3a876f49	e291934824a1264e1aca31f220410c5704fefd44a2f806961c7f763af5d0cd7b				PROSE_NOT_EVIDENCE	prose		absent			2	0	none	capsules/교육부/훈령-037805-head.capsule.json	capsules/교육부/훈령-037805-child.capsule.json	capsules/교육부/훈령-037805-parent.capsule.json	2	교육부	훈령	replace_text	교육부 훈령 사슬(#037804)은 구현자가 이어졌다고 썼다. 가족=PROSE_NOT_EVIDENCE. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	PROSE_NOT_EVIDENCE	
v-lineage-037806	351cfd5426cacb749f3813cb078cf6d98a2288d4da06598d3b6282a7d2e93d71	d4c7840d118d6601102d0fc2c01db49050773eda2f26c55a0943510e970b9f11				HEAD_MISSING	io		absent			1	0	none	capsules/국방부/훈령-037806-head.capsule.json	capsules/국방부/훈령-037806-child.capsule.json	capsules/국방부/훈령-037806-parent.capsule.json	2	국방부	훈령	replace_text	국방부 훈령 사슬(#037805)은 구현자가 이어졌다고 썼다. 가족=HEAD_MISSING. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	HEAD_MISSING	
v-lineage-037807	d50fc363be0c30bd714cf157f0afb5651f8a412dfd96f30b5d1829eb34943a1d	2f10c0c195c17a5b4b2f3c611bfa634cb5e11965d15eac2f5467e8177ad20bf8				USAGE	usage		absent			2	0	none	capsules/보건복지부/훈령-037807-head.capsule.json	capsules/보건복지부/훈령-037807-child.capsule.json	capsules/보건복지부/훈령-037807-parent.capsule.json	2	보건복지부	훈령	replace_text	보건복지부 훈령 사슬(#037806)은 구현자가 이어졌다고 썼다. 가족=USAGE. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	USAGE	
v-lineage-037808	2b26028dd697bf33eaeb931b4836d27bf12a1b4286f27d6de8cefed19bdb1f78	2b26028dd697bf33eaeb931b4836d27bf12a1b4286f27d6de8cefed19bdb1f78	1	1	capsules/고용노동부/훈령-037808-broken.capsule.json	PARENT_SHA_MISSING	lineage	lineage	sha_missing	0		3	0	none	capsules/고용노동부/훈령-037808-head.capsule.json	capsules/고용노동부/훈령-037808-child.capsule.json	capsules/고용노동부/훈령-037808-parent.capsule.json	2	고용노동부	훈령	fill_fields	고용노동부 훈령 사슬(#037807)은 구현자가 이어졌다고 썼다. 가족=PARENT_SHA_MISSING. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	PARENT_SHA_MISSING	
v-lineage-037809	a9960f810c398ca9ca340a7972584ead2a9bcccbc0ba303c693d2e4ffa4383db	a9960f810c398ca9ca340a7972584ead2a9bcccbc0ba303c693d2e4ffa4383db	1	1	capsules/국토교통부/훈령-037809-broken.capsule.json	PARENT_FIELD_MISSING	capsule	workCapsule	field_missing	0		3	0	none	capsules/국토교통부/훈령-037809-head.capsule.json	capsules/국토교통부/훈령-037809-child.capsule.json	capsules/국토교통부/훈령-037809-parent.capsule.json	2	국토교통부	훈령	fill_fields	국토교통부 훈령 사슬(#037808)은 구현자가 이어졌다고 썼다. 가족=PARENT_FIELD_MISSING. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	PARENT_FIELD_MISSING	
v-lineage-037810	6ea765f2256949c000218c6ea5bc7008717f83dceef0e477a05f51bfb1700e4c	6ea765f2256949c000218c6ea5bc7008717f83dceef0e477a05f51bfb1700e4c	1	1	capsules/환경부/훈령-037810-broken.capsule.json	KIND_NOT_CAPSULE	capsule	note-1	ok			3	0	none	capsules/환경부/훈령-037810-head.capsule.json	capsules/환경부/훈령-037810-child.capsule.json	capsules/환경부/훈령-037810-parent.capsule.json	2	환경부	훈령	fill_fields	환경부 훈령 사슬(#037809)은 구현자가 이어졌다고 썼다. 가족=KIND_NOT_CAPSULE. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	KIND_NOT_CAPSULE	
