id	attest_version	verify_version	reproduced	accepted	reason	family
tvg-068000	0.8.15	0.6.13	true	false	STALE_TOOL	minor_drift
tvg-068001	0.8.15	0.6.13	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-068002	0.8.15	0.6.14	true	false	STALE_TOOL	minor_drift
tvg-068003	0.8.15	0.6.14	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-068004	0.8.15	0.6.15	true	false	STALE_TOOL	minor_drift
tvg-068005	0.8.15	0.6.15	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-068006	0.8.15	0.7.0	true	false	STALE_TOOL	minor_drift
tvg-068007	0.8.15	0.7.0	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-068008	0.8.15	0.7.1	true	false	STALE_TOOL	minor_drift
tvg-068009	0.8.15	0.7.1	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-068010	0.8.15	0.7.2	true	false	STALE_TOOL	minor_drift
tvg-068011	0.8.15	0.7.2	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-068012	0.8.15	0.7.3	true	false	STALE_TOOL	minor_drift
tvg-068013	0.8.15	0.7.3	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-068014	0.8.15	0.7.4	true	false	STALE_TOOL	minor_drift
tvg-068015	0.8.15	0.7.4	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-068016	0.8.15	0.7.5	true	false	STALE_TOOL	minor_drift
tvg-068017	0.8.15	0.7.5	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-068018	0.8.15	0.7.6	true	false	STALE_TOOL	minor_drift
tvg-068019	0.8.15	0.7.6	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-068020	0.8.15	0.7.7	true	false	STALE_TOOL	minor_drift
tvg-068021	0.8.15	0.7.7	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-068022	0.8.15	0.7.8	true	false	STALE_TOOL	minor_drift
tvg-068023	0.8.15	0.7.8	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-068024	0.8.15	0.7.9	true	false	STALE_TOOL	minor_drift
tvg-068025	0.8.15	0.7.9	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-068026	0.8.15	0.7.10	true	false	STALE_TOOL	minor_drift
tvg-068027	0.8.15	0.7.10	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-068028	0.8.15	0.7.11	true	false	STALE_TOOL	minor_drift
tvg-068029	0.8.15	0.7.11	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-068030	0.8.15	0.7.12	true	false	STALE_TOOL	minor_drift
tvg-068031	0.8.15	0.7.12	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-068032	0.8.15	0.7.13	true	false	STALE_TOOL	minor_drift
tvg-068033	0.8.15	0.7.13	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-068034	0.8.15	0.7.14	true	false	STALE_TOOL	minor_drift
tvg-068035	0.8.15	0.7.14	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-068036	0.8.15	0.7.15	true	false	STALE_TOOL	minor_drift
tvg-068037	0.8.15	0.7.15	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-068038	0.8.15	0.8.0	true	false	STALE_TOOL	patch_drift
tvg-068039	0.8.15	0.8.0	false	false	STALE_AND_NOT_REPRODUCED	patch_drift
tvg-068040	0.8.15	0.8.1	true	false	STALE_TOOL	patch_drift
tvg-068041	0.8.15	0.8.1	false	false	STALE_AND_NOT_REPRODUCED	patch_drift
tvg-068042	0.8.15	0.8.2	true	false	STALE_TOOL	patch_drift
tvg-068043	0.8.15	0.8.2	false	false	STALE_AND_NOT_REPRODUCED	patch_drift
tvg-068044	0.8.15	0.8.3	true	false	STALE_TOOL	patch_drift
tvg-068045	0.8.15	0.8.3	false	false	STALE_AND_NOT_REPRODUCED	patch_drift
tvg-068046	0.8.15	0.8.4	true	false	STALE_TOOL	patch_drift
tvg-068047	0.8.15	0.8.4	false	false	STALE_AND_NOT_REPRODUCED	patch_drift
tvg-068048	0.8.15	0.8.5	true	false	STALE_TOOL	patch_drift
tvg-068049	0.8.15	0.8.5	false	false	STALE_AND_NOT_REPRODUCED	patch_drift
tvg-068050	0.8.15	0.8.6	true	false	STALE_TOOL	patch_drift
