id	attest_version	verify_version	reproduced	accepted	reason	family
tvg-008000	0.1.0	0.8.4-2-gcf0fa6d	true	false	STALE_TOOL	git_describe
tvg-008001	0.1.0	0.8.4-2-gcf0fa6d	false	false	STALE_AND_NOT_REPRODUCED	git_describe
tvg-008002	0.1.0	0.8.4-3-gf762047	true	false	STALE_TOOL	git_describe
tvg-008003	0.1.0	0.8.4-3-gf762047	false	false	STALE_AND_NOT_REPRODUCED	git_describe
tvg-008004	0.1.0	0.8.4-4-gc2b78a4	true	false	STALE_TOOL	git_describe
tvg-008005	0.1.0	0.8.4-4-gc2b78a4	false	false	STALE_AND_NOT_REPRODUCED	git_describe
tvg-008006	0.1.0	0.8.4-5-gb7f6d60	true	false	STALE_TOOL	git_describe
tvg-008007	0.1.0	0.8.4-5-gb7f6d60	false	false	STALE_AND_NOT_REPRODUCED	git_describe
tvg-008008	0.1.0	0.8.4-6-g3a761c9	true	false	STALE_TOOL	git_describe
tvg-008009	0.1.0	0.8.4-6-g3a761c9	false	false	STALE_AND_NOT_REPRODUCED	git_describe
tvg-008010	0.1.0	0.8.4-7-g3ca7e98	true	false	STALE_TOOL	git_describe
tvg-008011	0.1.0	0.8.4-7-g3ca7e98	false	false	STALE_AND_NOT_REPRODUCED	git_describe
tvg-008012	0.1.0	0.8.4-8-g28f0ed3	true	false	STALE_TOOL	git_describe
tvg-008013	0.1.0	0.8.4-8-g28f0ed3	false	false	STALE_AND_NOT_REPRODUCED	git_describe
tvg-008014	0.1.0	03017b3fb9db9c57a56bcf2edc5c909d61f73195	true	false	STALE_TOOL	git_sha
tvg-008015	0.1.0	03017b3fb9db9c57a56bcf2edc5c909d61f73195	false	false	STALE_AND_NOT_REPRODUCED	git_sha
tvg-008016	0.1.0	475d4dc8a9c273ce9fe826c8d1fd1d5b9d785c56	true	false	STALE_TOOL	git_sha
tvg-008017	0.1.0	475d4dc8a9c273ce9fe826c8d1fd1d5b9d785c56	false	false	STALE_AND_NOT_REPRODUCED	git_sha
tvg-008018	0.1.0	9d23dc97ddf66fbacf82516e13a439ac86f865ee	true	false	STALE_TOOL	git_sha
tvg-008019	0.1.0	9d23dc97ddf66fbacf82516e13a439ac86f865ee	false	false	STALE_AND_NOT_REPRODUCED	git_sha
tvg-008020	0.1.0	78b556ee7a20483fde3711d48c8d342761ce1894	true	false	STALE_TOOL	git_sha
tvg-008021	0.1.0	78b556ee7a20483fde3711d48c8d342761ce1894	false	false	STALE_AND_NOT_REPRODUCED	git_sha
tvg-008022	0.1.0	89d0127bfae4ce1abd0c0e3cf3ddc8556ffcf245	true	false	STALE_TOOL	git_sha
tvg-008023	0.1.0	89d0127bfae4ce1abd0c0e3cf3ddc8556ffcf245	false	false	STALE_AND_NOT_REPRODUCED	git_sha
tvg-008024	0.1.0	d4558538952b4113ccd22dbd4753f7cafbb995b2	true	false	STALE_TOOL	git_sha
tvg-008025	0.1.0	d4558538952b4113ccd22dbd4753f7cafbb995b2	false	false	STALE_AND_NOT_REPRODUCED	git_sha
tvg-008026	0.1.0	7e31c7105cd7b578f39a8c39ad53064f26303c76	true	false	STALE_TOOL	git_sha
tvg-008027	0.1.0	7e31c7105cd7b578f39a8c39ad53064f26303c76	false	false	STALE_AND_NOT_REPRODUCED	git_sha
tvg-008028	0.1.0	891f8bfcc01a1d84cd2f9ec2f66f7fd6c1787469	true	false	STALE_TOOL	git_sha
tvg-008029	0.1.0	891f8bfcc01a1d84cd2f9ec2f66f7fd6c1787469	false	false	STALE_AND_NOT_REPRODUCED	git_sha
tvg-008030	0.1.0	devel-20260801.1	true	false	STALE_TOOL	channel
tvg-008031	0.1.0	devel-20260801.1	false	false	STALE_AND_NOT_REPRODUCED	channel
tvg-008032	0.1.0	devel-20260808.2	true	false	STALE_TOOL	channel
tvg-008033	0.1.0	devel-20260808.2	false	false	STALE_AND_NOT_REPRODUCED	channel
tvg-008034	0.1.0	devel-20260815.3	true	false	STALE_TOOL	channel
tvg-008035	0.1.0	devel-20260815.3	false	false	STALE_AND_NOT_REPRODUCED	channel
tvg-008036	0.1.0	devel-20260818.1	true	false	STALE_TOOL	channel
tvg-008037	0.1.0	devel-20260818.1	false	false	STALE_AND_NOT_REPRODUCED	channel
tvg-008038	0.1.0	devel-20260818.2	true	false	STALE_TOOL	channel
tvg-008039	0.1.0	devel-20260818.2	false	false	STALE_AND_NOT_REPRODUCED	channel
tvg-008040	0.1.0	devel-20260901.1	true	false	STALE_TOOL	channel
tvg-008041	0.1.0	devel-20260901.1	false	false	STALE_AND_NOT_REPRODUCED	channel
tvg-008042	0.1.0	rhwp 0.8.4 (55697e7 2026-07-01)	true	false	STALE_TOOL	crate_prefix
tvg-008043	0.1.0	rhwp 0.8.4 (55697e7 2026-07-01)	false	false	STALE_AND_NOT_REPRODUCED	crate_prefix
tvg-008044	0.1.0	rhwp 0.8.4 (d7bd024 2026-07-15)	true	false	STALE_TOOL	crate_prefix
tvg-008045	0.1.0	rhwp 0.8.4 (d7bd024 2026-07-15)	false	false	STALE_AND_NOT_REPRODUCED	crate_prefix
tvg-008046	0.1.0	rhwp 0.8.4 (4b592ca 2026-08-01)	true	false	STALE_TOOL	crate_prefix
tvg-008047	0.1.0	rhwp 0.8.4 (4b592ca 2026-08-01)	false	false	STALE_AND_NOT_REPRODUCED	crate_prefix
tvg-008048	0.1.0	rhwp 0.8.4 (78c1300 2026-08-18)	true	false	STALE_TOOL	crate_prefix
tvg-008049	0.1.0	rhwp 0.8.4 (78c1300 2026-08-18)	false	false	STALE_AND_NOT_REPRODUCED	crate_prefix
tvg-008050	0.1.0	llm-verifier 0.1.0	true	false	STALE_TOOL	verifier_crate
tvg-008051	0.1.0	llm-verifier 0.1.0	false	false	STALE_AND_NOT_REPRODUCED	verifier_crate
tvg-008052	0.1.0	llm-verifier 0.1.1	true	false	STALE_TOOL	verifier_crate
tvg-008053	0.1.0	llm-verifier 0.1.1	false	false	STALE_AND_NOT_REPRODUCED	verifier_crate
tvg-008054	0.1.0	llm-verifier 0.2.0	true	false	STALE_TOOL	verifier_crate
tvg-008055	0.1.0	llm-verifier 0.2.0	false	false	STALE_AND_NOT_REPRODUCED	verifier_crate
tvg-008056	0.1.0	rhwp-cli/0.8.4	true	false	STALE_TOOL	prerelease
tvg-008057	0.1.0	rhwp-cli/0.8.4	false	false	STALE_AND_NOT_REPRODUCED	prerelease
tvg-008058	0.1.1	0.0.0	true	false	STALE_TOOL	minor_drift
tvg-008059	0.1.1	0.0.0	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-008060	0.1.1	0.0.1	true	false	STALE_TOOL	minor_drift
tvg-008061	0.1.1	0.0.1	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-008062	0.1.1	0.0.2	true	false	STALE_TOOL	minor_drift
tvg-008063	0.1.1	0.0.2	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-008064	0.1.1	0.0.3	true	false	STALE_TOOL	minor_drift
tvg-008065	0.1.1	0.0.3	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-008066	0.1.1	0.0.4	true	false	STALE_TOOL	minor_drift
tvg-008067	0.1.1	0.0.4	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-008068	0.1.1	0.0.5	true	false	STALE_TOOL	minor_drift
tvg-008069	0.1.1	0.0.5	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-008070	0.1.1	0.0.6	true	false	STALE_TOOL	minor_drift
tvg-008071	0.1.1	0.0.6	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-008072	0.1.1	0.0.7	true	false	STALE_TOOL	minor_drift
tvg-008073	0.1.1	0.0.7	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-008074	0.1.1	0.0.8	true	false	STALE_TOOL	minor_drift
tvg-008075	0.1.1	0.0.8	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-008076	0.1.1	0.0.9	true	false	STALE_TOOL	minor_drift
tvg-008077	0.1.1	0.0.9	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-008078	0.1.1	0.0.10	true	false	STALE_TOOL	minor_drift
tvg-008079	0.1.1	0.0.10	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-008080	0.1.1	0.0.11	true	false	STALE_TOOL	minor_drift
tvg-008081	0.1.1	0.0.11	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-008082	0.1.1	0.0.12	true	false	STALE_TOOL	minor_drift
tvg-008083	0.1.1	0.0.12	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-008084	0.1.1	0.0.13	true	false	STALE_TOOL	minor_drift
tvg-008085	0.1.1	0.0.13	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-008086	0.1.1	0.0.14	true	false	STALE_TOOL	minor_drift
tvg-008087	0.1.1	0.0.14	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-008088	0.1.1	0.0.15	true	false	STALE_TOOL	minor_drift
tvg-008089	0.1.1	0.0.15	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-008090	0.1.1	0.1.0	true	false	STALE_TOOL	patch_drift
tvg-008091	0.1.1	0.1.0	false	false	STALE_AND_NOT_REPRODUCED	patch_drift
tvg-008092	0.1.1	0.1.1	true	true	FRESH_REPRODUCED	exact_match
tvg-008093	0.1.1	0.1.1	false	false	FRESH_NOT_REPRODUCED	exact_match
