id	attest_version	verify_version	reproduced	accepted	reason	family
tvg-024000	0.3.2	0.9.6	true	false	STALE_TOOL	minor_drift
tvg-024001	0.3.2	0.9.6	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-024002	0.3.2	0.9.7	true	false	STALE_TOOL	minor_drift
tvg-024003	0.3.2	0.9.7	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-024004	0.3.2	0.9.8	true	false	STALE_TOOL	minor_drift
tvg-024005	0.3.2	0.9.8	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-024006	0.3.2	0.9.9	true	false	STALE_TOOL	minor_drift
tvg-024007	0.3.2	0.9.9	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-024008	0.3.2	0.9.10	true	false	STALE_TOOL	minor_drift
tvg-024009	0.3.2	0.9.10	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-024010	0.3.2	0.9.11	true	false	STALE_TOOL	minor_drift
tvg-024011	0.3.2	0.9.11	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-024012	0.3.2	0.9.12	true	false	STALE_TOOL	minor_drift
tvg-024013	0.3.2	0.9.12	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-024014	0.3.2	0.9.13	true	false	STALE_TOOL	minor_drift
tvg-024015	0.3.2	0.9.13	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-024016	0.3.2	0.9.14	true	false	STALE_TOOL	minor_drift
tvg-024017	0.3.2	0.9.14	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-024018	0.3.2	0.9.15	true	false	STALE_TOOL	minor_drift
tvg-024019	0.3.2	0.9.15	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-024020	0.3.2	1.0.0	true	false	STALE_TOOL	major_drift
tvg-024021	0.3.2	1.0.0	false	false	STALE_AND_NOT_REPRODUCED	major_drift
tvg-024022	0.3.2	1.0.1	true	false	STALE_TOOL	major_drift
tvg-024023	0.3.2	1.0.1	false	false	STALE_AND_NOT_REPRODUCED	major_drift
tvg-024024	0.3.2	1.0.2	true	false	STALE_TOOL	major_drift
tvg-024025	0.3.2	1.0.2	false	false	STALE_AND_NOT_REPRODUCED	major_drift
tvg-024026	0.3.2	1.0.3	true	false	STALE_TOOL	major_drift
tvg-024027	0.3.2	1.0.3	false	false	STALE_AND_NOT_REPRODUCED	major_drift
tvg-024028	0.3.2	1.0.4	true	false	STALE_TOOL	major_drift
tvg-024029	0.3.2	1.0.4	false	false	STALE_AND_NOT_REPRODUCED	major_drift
tvg-024030	0.3.2	1.0.5	true	false	STALE_TOOL	major_drift
tvg-024031	0.3.2	1.0.5	false	false	STALE_AND_NOT_REPRODUCED	major_drift
tvg-024032	0.3.2	1.0.6	true	false	STALE_TOOL	major_drift
tvg-024033	0.3.2	1.0.6	false	false	STALE_AND_NOT_REPRODUCED	major_drift
tvg-024034	0.3.2	1.0.7	true	false	STALE_TOOL	major_drift
tvg-024035	0.3.2	1.0.7	false	false	STALE_AND_NOT_REPRODUCED	major_drift
tvg-024036	0.3.2	1.0.0-alpha.1	true	false	STALE_TOOL	prerelease
tvg-024037	0.3.2	1.0.0-alpha.1	false	false	STALE_AND_NOT_REPRODUCED	prerelease
tvg-024038	0.3.2	1.0.0-alpha.2	true	false	STALE_TOOL	prerelease
tvg-024039	0.3.2	1.0.0-alpha.2	false	false	STALE_AND_NOT_REPRODUCED	prerelease
tvg-024040	0.3.2	1.0.0-alpha.3	true	false	STALE_TOOL	prerelease
tvg-024041	0.3.2	1.0.0-alpha.3	false	false	STALE_AND_NOT_REPRODUCED	prerelease
tvg-024042	0.3.2	1.0.0-alpha.4	true	false	STALE_TOOL	prerelease
tvg-024043	0.3.2	1.0.0-alpha.4	false	false	STALE_AND_NOT_REPRODUCED	prerelease
tvg-024044	0.3.2	1.0.0-beta.1	true	false	STALE_TOOL	prerelease
tvg-024045	0.3.2	1.0.0-beta.1	false	false	STALE_AND_NOT_REPRODUCED	prerelease
tvg-024046	0.3.2	1.0.0-beta.2	true	false	STALE_TOOL	prerelease
tvg-024047	0.3.2	1.0.0-beta.2	false	false	STALE_AND_NOT_REPRODUCED	prerelease
tvg-024048	0.3.2	1.0.0-beta.3	true	false	STALE_TOOL	prerelease
tvg-024049	0.3.2	1.0.0-beta.3	false	false	STALE_AND_NOT_REPRODUCED	prerelease
tvg-024050	0.3.2	1.0.0-beta.4	true	false	STALE_TOOL	prerelease
tvg-024051	0.3.2	1.0.0-beta.4	false	false	STALE_AND_NOT_REPRODUCED	prerelease
tvg-024052	0.3.2	1.0.0-rc.1	true	false	STALE_TOOL	prerelease
tvg-024053	0.3.2	1.0.0-rc.1	false	false	STALE_AND_NOT_REPRODUCED	prerelease
tvg-024054	0.3.2	1.0.0-rc.2	true	false	STALE_TOOL	prerelease
tvg-024055	0.3.2	1.0.0-rc.2	false	false	STALE_AND_NOT_REPRODUCED	prerelease
tvg-024056	0.3.2	1.0.0-rc.3	true	false	STALE_TOOL	prerelease
tvg-024057	0.3.2	1.0.0-rc.3	false	false	STALE_AND_NOT_REPRODUCED	prerelease
tvg-024058	0.3.2	1.0.0-rc.4	true	false	STALE_TOOL	prerelease
tvg-024059	0.3.2	1.0.0-rc.4	false	false	STALE_AND_NOT_REPRODUCED	prerelease
tvg-024060	0.3.2	rhwp 0.7.15	true	false	STALE_TOOL	crate_prefix
tvg-024061	0.3.2	rhwp 0.7.15	false	false	STALE_AND_NOT_REPRODUCED	crate_prefix
tvg-024062	0.3.2	rhwp 0.8.0	true	false	STALE_TOOL	crate_prefix
tvg-024063	0.3.2	rhwp 0.8.0	false	false	STALE_AND_NOT_REPRODUCED	crate_prefix
tvg-024064	0.3.2	rhwp 0.8.1	true	false	STALE_TOOL	crate_prefix
tvg-024065	0.3.2	rhwp 0.8.1	false	false	STALE_AND_NOT_REPRODUCED	crate_prefix
tvg-024066	0.3.2	rhwp 0.8.2	true	false	STALE_TOOL	crate_prefix
tvg-024067	0.3.2	rhwp 0.8.2	false	false	STALE_AND_NOT_REPRODUCED	crate_prefix
tvg-024068	0.3.2	rhwp 0.8.3	true	false	STALE_TOOL	crate_prefix
tvg-024069	0.3.2	rhwp 0.8.3	false	false	STALE_AND_NOT_REPRODUCED	crate_prefix
tvg-024070	0.3.2	rhwp 0.8.4	true	false	STALE_TOOL	crate_prefix
tvg-024071	0.3.2	rhwp 0.8.4	false	false	STALE_AND_NOT_REPRODUCED	crate_prefix
tvg-024072	0.3.2	rhwp 0.9.0	true	false	STALE_TOOL	crate_prefix
tvg-024073	0.3.2	rhwp 0.9.0	false	false	STALE_AND_NOT_REPRODUCED	crate_prefix
tvg-024074	0.3.2	v0.8.0	true	false	STALE_TOOL	major_drift
tvg-024075	0.3.2	v0.8.0	false	false	STALE_AND_NOT_REPRODUCED	major_drift
tvg-024076	0.3.2	v0.8.1	true	false	STALE_TOOL	major_drift
tvg-024077	0.3.2	v0.8.1	false	false	STALE_AND_NOT_REPRODUCED	major_drift
tvg-024078	0.3.2	v0.8.2	true	false	STALE_TOOL	major_drift
tvg-024079	0.3.2	v0.8.2	false	false	STALE_AND_NOT_REPRODUCED	major_drift
tvg-024080	0.3.2	v0.8.3	true	false	STALE_TOOL	major_drift
tvg-024081	0.3.2	v0.8.3	false	false	STALE_AND_NOT_REPRODUCED	major_drift
tvg-024082	0.3.2	v0.8.4	true	false	STALE_TOOL	major_drift
tvg-024083	0.3.2	v0.8.4	false	false	STALE_AND_NOT_REPRODUCED	major_drift
tvg-024084	0.3.2	v1.0.0	true	false	STALE_TOOL	major_drift
tvg-024085	0.3.2	v1.0.0	false	false	STALE_AND_NOT_REPRODUCED	major_drift
tvg-024086	0.3.2	0.8.4+git.b27e625f	true	false	STALE_TOOL	build_meta
tvg-024087	0.3.2	0.8.4+git.b27e625f	false	false	STALE_AND_NOT_REPRODUCED	build_meta
tvg-024088	0.3.2	0.8.4+git.87b4d4d3	true	false	STALE_TOOL	build_meta
