id	attest_version	verify_version	reproduced	accepted	reason	family
tvg-044000	0.5.12	0.8.4+git.34af5888	true	false	STALE_TOOL	build_meta
tvg-044001	0.5.12	0.8.4+git.34af5888	false	false	STALE_AND_NOT_REPRODUCED	build_meta
tvg-044002	0.5.12	0.8.4+git.5a91f162	true	false	STALE_TOOL	build_meta
tvg-044003	0.5.12	0.8.4+git.5a91f162	false	false	STALE_AND_NOT_REPRODUCED	build_meta
tvg-044004	0.5.12	0.8.4+git.69dd679e	true	false	STALE_TOOL	build_meta
tvg-044005	0.5.12	0.8.4+git.69dd679e	false	false	STALE_AND_NOT_REPRODUCED	build_meta
tvg-044006	0.5.12	0.8.4+git.7e4ce7f2	true	false	STALE_TOOL	build_meta
tvg-044007	0.5.12	0.8.4+git.7e4ce7f2	false	false	STALE_AND_NOT_REPRODUCED	build_meta
tvg-044008	0.5.12	0.8.4+git.df0830c2	true	false	STALE_TOOL	build_meta
tvg-044009	0.5.12	0.8.4+git.df0830c2	false	false	STALE_AND_NOT_REPRODUCED	build_meta
tvg-044010	0.5.12	0.8.4+build.1	true	false	STALE_TOOL	build_meta
tvg-044011	0.5.12	0.8.4+build.1	false	false	STALE_AND_NOT_REPRODUCED	build_meta
tvg-044012	0.5.12	0.8.4+build.2	true	false	STALE_TOOL	build_meta
tvg-044013	0.5.12	0.8.4+build.2	false	false	STALE_AND_NOT_REPRODUCED	build_meta
tvg-044014	0.5.12	0.8.4+build.3	true	false	STALE_TOOL	build_meta
tvg-044015	0.5.12	0.8.4+build.3	false	false	STALE_AND_NOT_REPRODUCED	build_meta
tvg-044016	0.5.12	0.8.4+build.4	true	false	STALE_TOOL	build_meta
tvg-044017	0.5.12	0.8.4+build.4	false	false	STALE_AND_NOT_REPRODUCED	build_meta
tvg-044018	0.5.12	0.8.4+build.5	true	false	STALE_TOOL	build_meta
tvg-044019	0.5.12	0.8.4+build.5	false	false	STALE_AND_NOT_REPRODUCED	build_meta
tvg-044020	0.5.12	0.8.4+build.6	true	false	STALE_TOOL	build_meta
tvg-044021	0.5.12	0.8.4+build.6	false	false	STALE_AND_NOT_REPRODUCED	build_meta
tvg-044022	0.5.12	0.8.4-1-g07674ad	true	false	STALE_TOOL	git_describe
tvg-044023	0.5.12	0.8.4-1-g07674ad	false	false	STALE_AND_NOT_REPRODUCED	git_describe
tvg-044024	0.5.12	0.8.4-2-gcf0fa6d	true	false	STALE_TOOL	git_describe
tvg-044025	0.5.12	0.8.4-2-gcf0fa6d	false	false	STALE_AND_NOT_REPRODUCED	git_describe
tvg-044026	0.5.12	0.8.4-3-gf762047	true	false	STALE_TOOL	git_describe
tvg-044027	0.5.12	0.8.4-3-gf762047	false	false	STALE_AND_NOT_REPRODUCED	git_describe
tvg-044028	0.5.12	0.8.4-4-gc2b78a4	true	false	STALE_TOOL	git_describe
tvg-044029	0.5.12	0.8.4-4-gc2b78a4	false	false	STALE_AND_NOT_REPRODUCED	git_describe
tvg-044030	0.5.12	0.8.4-5-gb7f6d60	true	false	STALE_TOOL	git_describe
tvg-044031	0.5.12	0.8.4-5-gb7f6d60	false	false	STALE_AND_NOT_REPRODUCED	git_describe
tvg-044032	0.5.12	0.8.4-6-g3a761c9	true	false	STALE_TOOL	git_describe
tvg-044033	0.5.12	0.8.4-6-g3a761c9	false	false	STALE_AND_NOT_REPRODUCED	git_describe
tvg-044034	0.5.12	0.8.4-7-g3ca7e98	true	false	STALE_TOOL	git_describe
tvg-044035	0.5.12	0.8.4-7-g3ca7e98	false	false	STALE_AND_NOT_REPRODUCED	git_describe
tvg-044036	0.5.12	0.8.4-8-g28f0ed3	true	false	STALE_TOOL	git_describe
tvg-044037	0.5.12	0.8.4-8-g28f0ed3	false	false	STALE_AND_NOT_REPRODUCED	git_describe
tvg-044038	0.5.12	03017b3fb9db9c57a56bcf2edc5c909d61f73195	true	false	STALE_TOOL	git_sha
tvg-044039	0.5.12	03017b3fb9db9c57a56bcf2edc5c909d61f73195	false	false	STALE_AND_NOT_REPRODUCED	git_sha
tvg-044040	0.5.12	475d4dc8a9c273ce9fe826c8d1fd1d5b9d785c56	true	false	STALE_TOOL	git_sha
tvg-044041	0.5.12	475d4dc8a9c273ce9fe826c8d1fd1d5b9d785c56	false	false	STALE_AND_NOT_REPRODUCED	git_sha
tvg-044042	0.5.12	9d23dc97ddf66fbacf82516e13a439ac86f865ee	true	false	STALE_TOOL	git_sha
tvg-044043	0.5.12	9d23dc97ddf66fbacf82516e13a439ac86f865ee	false	false	STALE_AND_NOT_REPRODUCED	git_sha
tvg-044044	0.5.12	78b556ee7a20483fde3711d48c8d342761ce1894	true	false	STALE_TOOL	git_sha
tvg-044045	0.5.12	78b556ee7a20483fde3711d48c8d342761ce1894	false	false	STALE_AND_NOT_REPRODUCED	git_sha
tvg-044046	0.5.12	89d0127bfae4ce1abd0c0e3cf3ddc8556ffcf245	true	false	STALE_TOOL	git_sha
tvg-044047	0.5.12	89d0127bfae4ce1abd0c0e3cf3ddc8556ffcf245	false	false	STALE_AND_NOT_REPRODUCED	git_sha
tvg-044048	0.5.12	d4558538952b4113ccd22dbd4753f7cafbb995b2	true	false	STALE_TOOL	git_sha
tvg-044049	0.5.12	d4558538952b4113ccd22dbd4753f7cafbb995b2	false	false	STALE_AND_NOT_REPRODUCED	git_sha
tvg-044050	0.5.12	7e31c7105cd7b578f39a8c39ad53064f26303c76	true	false	STALE_TOOL	git_sha
tvg-044051	0.5.12	7e31c7105cd7b578f39a8c39ad53064f26303c76	false	false	STALE_AND_NOT_REPRODUCED	git_sha
tvg-044052	0.5.12	891f8bfcc01a1d84cd2f9ec2f66f7fd6c1787469	true	false	STALE_TOOL	git_sha
tvg-044053	0.5.12	891f8bfcc01a1d84cd2f9ec2f66f7fd6c1787469	false	false	STALE_AND_NOT_REPRODUCED	git_sha
tvg-044054	0.5.12	devel-20260801.1	true	false	STALE_TOOL	channel
tvg-044055	0.5.12	devel-20260801.1	false	false	STALE_AND_NOT_REPRODUCED	channel
tvg-044056	0.5.12	devel-20260808.2	true	false	STALE_TOOL	channel
tvg-044057	0.5.12	devel-20260808.2	false	false	STALE_AND_NOT_REPRODUCED	channel
tvg-044058	0.5.12	devel-20260815.3	true	false	STALE_TOOL	channel
tvg-044059	0.5.12	devel-20260815.3	false	false	STALE_AND_NOT_REPRODUCED	channel
tvg-044060	0.5.12	devel-20260818.1	true	false	STALE_TOOL	channel
tvg-044061	0.5.12	devel-20260818.1	false	false	STALE_AND_NOT_REPRODUCED	channel
tvg-044062	0.5.12	devel-20260818.2	true	false	STALE_TOOL	channel
tvg-044063	0.5.12	devel-20260818.2	false	false	STALE_AND_NOT_REPRODUCED	channel
tvg-044064	0.5.12	devel-20260901.1	true	false	STALE_TOOL	channel
tvg-044065	0.5.12	devel-20260901.1	false	false	STALE_AND_NOT_REPRODUCED	channel
tvg-044066	0.5.12	rhwp 0.8.4 (55697e7 2026-07-01)	true	false	STALE_TOOL	crate_prefix
tvg-044067	0.5.12	rhwp 0.8.4 (55697e7 2026-07-01)	false	false	STALE_AND_NOT_REPRODUCED	crate_prefix
tvg-044068	0.5.12	rhwp 0.8.4 (d7bd024 2026-07-15)	true	false	STALE_TOOL	crate_prefix
tvg-044069	0.5.12	rhwp 0.8.4 (d7bd024 2026-07-15)	false	false	STALE_AND_NOT_REPRODUCED	crate_prefix
tvg-044070	0.5.12	rhwp 0.8.4 (4b592ca 2026-08-01)	true	false	STALE_TOOL	crate_prefix
tvg-044071	0.5.12	rhwp 0.8.4 (4b592ca 2026-08-01)	false	false	STALE_AND_NOT_REPRODUCED	crate_prefix
tvg-044072	0.5.12	rhwp 0.8.4 (78c1300 2026-08-18)	true	false	STALE_TOOL	crate_prefix
tvg-044073	0.5.12	rhwp 0.8.4 (78c1300 2026-08-18)	false	false	STALE_AND_NOT_REPRODUCED	crate_prefix
tvg-044074	0.5.12	llm-verifier 0.1.0	true	false	STALE_TOOL	verifier_crate
tvg-044075	0.5.12	llm-verifier 0.1.0	false	false	STALE_AND_NOT_REPRODUCED	verifier_crate
tvg-044076	0.5.12	llm-verifier 0.1.1	true	false	STALE_TOOL	verifier_crate
tvg-044077	0.5.12	llm-verifier 0.1.1	false	false	STALE_AND_NOT_REPRODUCED	verifier_crate
tvg-044078	0.5.12	llm-verifier 0.2.0	true	false	STALE_TOOL	verifier_crate
tvg-044079	0.5.12	llm-verifier 0.2.0	false	false	STALE_AND_NOT_REPRODUCED	verifier_crate
tvg-044080	0.5.12	rhwp-cli/0.8.4	true	false	STALE_TOOL	prerelease
tvg-044081	0.5.12	rhwp-cli/0.8.4	false	false	STALE_AND_NOT_REPRODUCED	prerelease
tvg-044082	0.5.13	0.0.0	true	false	STALE_TOOL	minor_drift
tvg-044083	0.5.13	0.0.0	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-044084	0.5.13	0.0.1	true	false	STALE_TOOL	minor_drift
tvg-044085	0.5.13	0.0.1	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-044086	0.5.13	0.0.2	true	false	STALE_TOOL	minor_drift
tvg-044087	0.5.13	0.0.2	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-044088	0.5.13	0.0.3	true	false	STALE_TOOL	minor_drift
tvg-044089	0.5.13	0.0.3	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-044090	0.5.13	0.0.4	true	false	STALE_TOOL	minor_drift
tvg-044091	0.5.13	0.0.4	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-044092	0.5.13	0.0.5	true	false	STALE_TOOL	minor_drift
tvg-044093	0.5.13	0.0.5	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-044094	0.5.13	0.0.6	true	false	STALE_TOOL	minor_drift
tvg-044095	0.5.13	0.0.6	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-044096	0.5.13	0.0.7	true	false	STALE_TOOL	minor_drift
tvg-044097	0.5.13	0.0.7	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-044098	0.5.13	0.0.8	true	false	STALE_TOOL	minor_drift
tvg-044099	0.5.13	0.0.8	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-044100	0.5.13	0.0.9	true	false	STALE_TOOL	minor_drift
tvg-044101	0.5.13	0.0.9	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-044102	0.5.13	0.0.10	true	false	STALE_TOOL	minor_drift
tvg-044103	0.5.13	0.0.10	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-044104	0.5.13	0.0.11	true	false	STALE_TOOL	minor_drift
tvg-044105	0.5.13	0.0.11	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-044106	0.5.13	0.0.12	true	false	STALE_TOOL	minor_drift
tvg-044107	0.5.13	0.0.12	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-044108	0.5.13	0.0.13	true	false	STALE_TOOL	minor_drift
tvg-044109	0.5.13	0.0.13	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-044110	0.5.13	0.0.14	true	false	STALE_TOOL	minor_drift
tvg-044111	0.5.13	0.0.14	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-044112	0.5.13	0.0.15	true	false	STALE_TOOL	minor_drift
tvg-044113	0.5.13	0.0.15	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-044114	0.5.13	0.1.0	true	false	STALE_TOOL	minor_drift
tvg-044115	0.5.13	0.1.0	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-044116	0.5.13	0.1.1	true	false	STALE_TOOL	minor_drift
tvg-044117	0.5.13	0.1.1	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-044118	0.5.13	0.1.2	true	false	STALE_TOOL	minor_drift
tvg-044119	0.5.13	0.1.2	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-044120	0.5.13	0.1.3	true	false	STALE_TOOL	minor_drift
tvg-044121	0.5.13	0.1.3	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-044122	0.5.13	0.1.4	true	false	STALE_TOOL	minor_drift
tvg-044123	0.5.13	0.1.4	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-044124	0.5.13	0.1.5	true	false	STALE_TOOL	minor_drift
tvg-044125	0.5.13	0.1.5	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-044126	0.5.13	0.1.6	true	false	STALE_TOOL	minor_drift
tvg-044127	0.5.13	0.1.6	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-044128	0.5.13	0.1.7	true	false	STALE_TOOL	minor_drift
tvg-044129	0.5.13	0.1.7	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-044130	0.5.13	0.1.8	true	false	STALE_TOOL	minor_drift
tvg-044131	0.5.13	0.1.8	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-044132	0.5.13	0.1.9	true	false	STALE_TOOL	minor_drift
tvg-044133	0.5.13	0.1.9	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-044134	0.5.13	0.1.10	true	false	STALE_TOOL	minor_drift
tvg-044135	0.5.13	0.1.10	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-044136	0.5.13	0.1.11	true	false	STALE_TOOL	minor_drift
tvg-044137	0.5.13	0.1.11	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-044138	0.5.13	0.1.12	true	false	STALE_TOOL	minor_drift
tvg-044139	0.5.13	0.1.12	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-044140	0.5.13	0.1.13	true	false	STALE_TOOL	minor_drift
tvg-044141	0.5.13	0.1.13	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-044142	0.5.13	0.1.14	true	false	STALE_TOOL	minor_drift
tvg-044143	0.5.13	0.1.14	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-044144	0.5.13	0.1.15	true	false	STALE_TOOL	minor_drift
tvg-044145	0.5.13	0.1.15	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-044146	0.5.13	0.2.0	true	false	STALE_TOOL	minor_drift
tvg-044147	0.5.13	0.2.0	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-044148	0.5.13	0.2.1	true	false	STALE_TOOL	minor_drift
tvg-044149	0.5.13	0.2.1	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-044150	0.5.13	0.2.2	true	false	STALE_TOOL	minor_drift
tvg-044151	0.5.13	0.2.2	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-044152	0.5.13	0.2.3	true	false	STALE_TOOL	minor_drift
tvg-044153	0.5.13	0.2.3	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-044154	0.5.13	0.2.4	true	false	STALE_TOOL	minor_drift
tvg-044155	0.5.13	0.2.4	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-044156	0.5.13	0.2.5	true	false	STALE_TOOL	minor_drift
tvg-044157	0.5.13	0.2.5	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-044158	0.5.13	0.2.6	true	false	STALE_TOOL	minor_drift
tvg-044159	0.5.13	0.2.6	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-044160	0.5.13	0.2.7	true	false	STALE_TOOL	minor_drift
tvg-044161	0.5.13	0.2.7	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-044162	0.5.13	0.2.8	true	false	STALE_TOOL	minor_drift
tvg-044163	0.5.13	0.2.8	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-044164	0.5.13	0.2.9	true	false	STALE_TOOL	minor_drift
tvg-044165	0.5.13	0.2.9	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-044166	0.5.13	0.2.10	true	false	STALE_TOOL	minor_drift
tvg-044167	0.5.13	0.2.10	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-044168	0.5.13	0.2.11	true	false	STALE_TOOL	minor_drift
tvg-044169	0.5.13	0.2.11	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-044170	0.5.13	0.2.12	true	false	STALE_TOOL	minor_drift
tvg-044171	0.5.13	0.2.12	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-044172	0.5.13	0.2.13	true	false	STALE_TOOL	minor_drift
tvg-044173	0.5.13	0.2.13	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-044174	0.5.13	0.2.14	true	false	STALE_TOOL	minor_drift
tvg-044175	0.5.13	0.2.14	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-044176	0.5.13	0.2.15	true	false	STALE_TOOL	minor_drift
tvg-044177	0.5.13	0.2.15	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-044178	0.5.13	0.3.0	true	false	STALE_TOOL	minor_drift
tvg-044179	0.5.13	0.3.0	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-044180	0.5.13	0.3.1	true	false	STALE_TOOL	minor_drift
tvg-044181	0.5.13	0.3.1	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-044182	0.5.13	0.3.2	true	false	STALE_TOOL	minor_drift
