id	attest_version	verify_version	reproduced	accepted	reason	family
tvg-104000	89d0127bfae4ce1abd0c0e3cf3ddc8556ffcf245	0.6.1	true	false	STALE_TOOL	git_sha
tvg-104001	89d0127bfae4ce1abd0c0e3cf3ddc8556ffcf245	0.6.1	false	false	STALE_AND_NOT_REPRODUCED	git_sha
tvg-104002	89d0127bfae4ce1abd0c0e3cf3ddc8556ffcf245	0.6.2	true	false	STALE_TOOL	git_sha
tvg-104003	89d0127bfae4ce1abd0c0e3cf3ddc8556ffcf245	0.6.2	false	false	STALE_AND_NOT_REPRODUCED	git_sha
tvg-104004	89d0127bfae4ce1abd0c0e3cf3ddc8556ffcf245	0.6.3	true	false	STALE_TOOL	git_sha
tvg-104005	89d0127bfae4ce1abd0c0e3cf3ddc8556ffcf245	0.6.3	false	false	STALE_AND_NOT_REPRODUCED	git_sha
tvg-104006	89d0127bfae4ce1abd0c0e3cf3ddc8556ffcf245	0.6.4	true	false	STALE_TOOL	git_sha
tvg-104007	89d0127bfae4ce1abd0c0e3cf3ddc8556ffcf245	0.6.4	false	false	STALE_AND_NOT_REPRODUCED	git_sha
tvg-104008	89d0127bfae4ce1abd0c0e3cf3ddc8556ffcf245	0.6.5	true	false	STALE_TOOL	git_sha
tvg-104009	89d0127bfae4ce1abd0c0e3cf3ddc8556ffcf245	0.6.5	false	false	STALE_AND_NOT_REPRODUCED	git_sha
tvg-104010	89d0127bfae4ce1abd0c0e3cf3ddc8556ffcf245	0.6.6	true	false	STALE_TOOL	git_sha
tvg-104011	89d0127bfae4ce1abd0c0e3cf3ddc8556ffcf245	0.6.6	false	false	STALE_AND_NOT_REPRODUCED	git_sha
tvg-104012	89d0127bfae4ce1abd0c0e3cf3ddc8556ffcf245	0.6.7	true	false	STALE_TOOL	git_sha
tvg-104013	89d0127bfae4ce1abd0c0e3cf3ddc8556ffcf245	0.6.7	false	false	STALE_AND_NOT_REPRODUCED	git_sha
tvg-104014	89d0127bfae4ce1abd0c0e3cf3ddc8556ffcf245	0.6.8	true	false	STALE_TOOL	git_sha
tvg-104015	89d0127bfae4ce1abd0c0e3cf3ddc8556ffcf245	0.6.8	false	false	STALE_AND_NOT_REPRODUCED	git_sha
tvg-104016	89d0127bfae4ce1abd0c0e3cf3ddc8556ffcf245	0.6.9	true	false	STALE_TOOL	git_sha
tvg-104017	89d0127bfae4ce1abd0c0e3cf3ddc8556ffcf245	0.6.9	false	false	STALE_AND_NOT_REPRODUCED	git_sha
tvg-104018	89d0127bfae4ce1abd0c0e3cf3ddc8556ffcf245	0.6.10	true	false	STALE_TOOL	git_sha
tvg-104019	89d0127bfae4ce1abd0c0e3cf3ddc8556ffcf245	0.6.10	false	false	STALE_AND_NOT_REPRODUCED	git_sha
tvg-104020	89d0127bfae4ce1abd0c0e3cf3ddc8556ffcf245	0.6.11	true	false	STALE_TOOL	git_sha
tvg-104021	89d0127bfae4ce1abd0c0e3cf3ddc8556ffcf245	0.6.11	false	false	STALE_AND_NOT_REPRODUCED	git_sha
tvg-104022	89d0127bfae4ce1abd0c0e3cf3ddc8556ffcf245	0.6.12	true	false	STALE_TOOL	git_sha
tvg-104023	89d0127bfae4ce1abd0c0e3cf3ddc8556ffcf245	0.6.12	false	false	STALE_AND_NOT_REPRODUCED	git_sha
tvg-104024	89d0127bfae4ce1abd0c0e3cf3ddc8556ffcf245	0.6.13	true	false	STALE_TOOL	git_sha
tvg-104025	89d0127bfae4ce1abd0c0e3cf3ddc8556ffcf245	0.6.13	false	false	STALE_AND_NOT_REPRODUCED	git_sha
tvg-104026	89d0127bfae4ce1abd0c0e3cf3ddc8556ffcf245	0.6.14	true	false	STALE_TOOL	git_sha
tvg-104027	89d0127bfae4ce1abd0c0e3cf3ddc8556ffcf245	0.6.14	false	false	STALE_AND_NOT_REPRODUCED	git_sha
tvg-104028	89d0127bfae4ce1abd0c0e3cf3ddc8556ffcf245	0.6.15	true	false	STALE_TOOL	git_sha
tvg-104029	89d0127bfae4ce1abd0c0e3cf3ddc8556ffcf245	0.6.15	false	false	STALE_AND_NOT_REPRODUCED	git_sha
tvg-104030	89d0127bfae4ce1abd0c0e3cf3ddc8556ffcf245	0.7.0	true	false	STALE_TOOL	git_sha
tvg-104031	89d0127bfae4ce1abd0c0e3cf3ddc8556ffcf245	0.7.0	false	false	STALE_AND_NOT_REPRODUCED	git_sha
tvg-104032	89d0127bfae4ce1abd0c0e3cf3ddc8556ffcf245	0.7.1	true	false	STALE_TOOL	git_sha
tvg-104033	89d0127bfae4ce1abd0c0e3cf3ddc8556ffcf245	0.7.1	false	false	STALE_AND_NOT_REPRODUCED	git_sha
tvg-104034	89d0127bfae4ce1abd0c0e3cf3ddc8556ffcf245	0.7.2	true	false	STALE_TOOL	git_sha
tvg-104035	89d0127bfae4ce1abd0c0e3cf3ddc8556ffcf245	0.7.2	false	false	STALE_AND_NOT_REPRODUCED	git_sha
tvg-104036	89d0127bfae4ce1abd0c0e3cf3ddc8556ffcf245	0.7.3	true	false	STALE_TOOL	git_sha
tvg-104037	89d0127bfae4ce1abd0c0e3cf3ddc8556ffcf245	0.7.3	false	false	STALE_AND_NOT_REPRODUCED	git_sha
tvg-104038	89d0127bfae4ce1abd0c0e3cf3ddc8556ffcf245	0.7.4	true	false	STALE_TOOL	git_sha
tvg-104039	89d0127bfae4ce1abd0c0e3cf3ddc8556ffcf245	0.7.4	false	false	STALE_AND_NOT_REPRODUCED	git_sha
tvg-104040	89d0127bfae4ce1abd0c0e3cf3ddc8556ffcf245	0.7.5	true	false	STALE_TOOL	git_sha
tvg-104041	89d0127bfae4ce1abd0c0e3cf3ddc8556ffcf245	0.7.5	false	false	STALE_AND_NOT_REPRODUCED	git_sha
tvg-104042	89d0127bfae4ce1abd0c0e3cf3ddc8556ffcf245	0.7.6	true	false	STALE_TOOL	git_sha
tvg-104043	89d0127bfae4ce1abd0c0e3cf3ddc8556ffcf245	0.7.6	false	false	STALE_AND_NOT_REPRODUCED	git_sha
tvg-104044	89d0127bfae4ce1abd0c0e3cf3ddc8556ffcf245	0.7.7	true	false	STALE_TOOL	git_sha
tvg-104045	89d0127bfae4ce1abd0c0e3cf3ddc8556ffcf245	0.7.7	false	false	STALE_AND_NOT_REPRODUCED	git_sha
tvg-104046	89d0127bfae4ce1abd0c0e3cf3ddc8556ffcf245	0.7.8	true	false	STALE_TOOL	git_sha
tvg-104047	89d0127bfae4ce1abd0c0e3cf3ddc8556ffcf245	0.7.8	false	false	STALE_AND_NOT_REPRODUCED	git_sha
tvg-104048	89d0127bfae4ce1abd0c0e3cf3ddc8556ffcf245	0.7.9	true	false	STALE_TOOL	git_sha
tvg-104049	89d0127bfae4ce1abd0c0e3cf3ddc8556ffcf245	0.7.9	false	false	STALE_AND_NOT_REPRODUCED	git_sha
tvg-104050	89d0127bfae4ce1abd0c0e3cf3ddc8556ffcf245	0.7.10	true	false	STALE_TOOL	git_sha
tvg-104051	89d0127bfae4ce1abd0c0e3cf3ddc8556ffcf245	0.7.10	false	false	STALE_AND_NOT_REPRODUCED	git_sha
tvg-104052	89d0127bfae4ce1abd0c0e3cf3ddc8556ffcf245	0.7.11	true	false	STALE_TOOL	git_sha
tvg-104053	89d0127bfae4ce1abd0c0e3cf3ddc8556ffcf245	0.7.11	false	false	STALE_AND_NOT_REPRODUCED	git_sha
tvg-104054	89d0127bfae4ce1abd0c0e3cf3ddc8556ffcf245	0.7.12	true	false	STALE_TOOL	git_sha
tvg-104055	89d0127bfae4ce1abd0c0e3cf3ddc8556ffcf245	0.7.12	false	false	STALE_AND_NOT_REPRODUCED	git_sha
