id	attest_version	verify_version	reproduced	accepted	reason	family
tvg-092000	0.8.4+git.87b4d4d3	0.1.6	true	false	STALE_TOOL	build_meta
tvg-092001	0.8.4+git.87b4d4d3	0.1.6	false	false	STALE_AND_NOT_REPRODUCED	build_meta
tvg-092002	0.8.4+git.87b4d4d3	0.1.7	true	false	STALE_TOOL	build_meta
tvg-092003	0.8.4+git.87b4d4d3	0.1.7	false	false	STALE_AND_NOT_REPRODUCED	build_meta
tvg-092004	0.8.4+git.87b4d4d3	0.1.8	true	false	STALE_TOOL	build_meta
tvg-092005	0.8.4+git.87b4d4d3	0.1.8	false	false	STALE_AND_NOT_REPRODUCED	build_meta
tvg-092006	0.8.4+git.87b4d4d3	0.1.9	true	false	STALE_TOOL	build_meta
tvg-092007	0.8.4+git.87b4d4d3	0.1.9	false	false	STALE_AND_NOT_REPRODUCED	build_meta
tvg-092008	0.8.4+git.87b4d4d3	0.1.10	true	false	STALE_TOOL	build_meta
tvg-092009	0.8.4+git.87b4d4d3	0.1.10	false	false	STALE_AND_NOT_REPRODUCED	build_meta
tvg-092010	0.8.4+git.87b4d4d3	0.1.11	true	false	STALE_TOOL	build_meta
tvg-092011	0.8.4+git.87b4d4d3	0.1.11	false	false	STALE_AND_NOT_REPRODUCED	build_meta
tvg-092012	0.8.4+git.87b4d4d3	0.1.12	true	false	STALE_TOOL	build_meta
tvg-092013	0.8.4+git.87b4d4d3	0.1.12	false	false	STALE_AND_NOT_REPRODUCED	build_meta
tvg-092014	0.8.4+git.87b4d4d3	0.1.13	true	false	STALE_TOOL	build_meta
tvg-092015	0.8.4+git.87b4d4d3	0.1.13	false	false	STALE_AND_NOT_REPRODUCED	build_meta
tvg-092016	0.8.4+git.87b4d4d3	0.1.14	true	false	STALE_TOOL	build_meta
tvg-092017	0.8.4+git.87b4d4d3	0.1.14	false	false	STALE_AND_NOT_REPRODUCED	build_meta
tvg-092018	0.8.4+git.87b4d4d3	0.1.15	true	false	STALE_TOOL	build_meta
tvg-092019	0.8.4+git.87b4d4d3	0.1.15	false	false	STALE_AND_NOT_REPRODUCED	build_meta
tvg-092020	0.8.4+git.87b4d4d3	0.2.0	true	false	STALE_TOOL	build_meta
tvg-092021	0.8.4+git.87b4d4d3	0.2.0	false	false	STALE_AND_NOT_REPRODUCED	build_meta
tvg-092022	0.8.4+git.87b4d4d3	0.2.1	true	false	STALE_TOOL	build_meta
tvg-092023	0.8.4+git.87b4d4d3	0.2.1	false	false	STALE_AND_NOT_REPRODUCED	build_meta
tvg-092024	0.8.4+git.87b4d4d3	0.2.2	true	false	STALE_TOOL	build_meta
tvg-092025	0.8.4+git.87b4d4d3	0.2.2	false	false	STALE_AND_NOT_REPRODUCED	build_meta
tvg-092026	0.8.4+git.87b4d4d3	0.2.3	true	false	STALE_TOOL	build_meta
tvg-092027	0.8.4+git.87b4d4d3	0.2.3	false	false	STALE_AND_NOT_REPRODUCED	build_meta
tvg-092028	0.8.4+git.87b4d4d3	0.2.4	true	false	STALE_TOOL	build_meta
tvg-092029	0.8.4+git.87b4d4d3	0.2.4	false	false	STALE_AND_NOT_REPRODUCED	build_meta
tvg-092030	0.8.4+git.87b4d4d3	0.2.5	true	false	STALE_TOOL	build_meta
tvg-092031	0.8.4+git.87b4d4d3	0.2.5	false	false	STALE_AND_NOT_REPRODUCED	build_meta
tvg-092032	0.8.4+git.87b4d4d3	0.2.6	true	false	STALE_TOOL	build_meta
tvg-092033	0.8.4+git.87b4d4d3	0.2.6	false	false	STALE_AND_NOT_REPRODUCED	build_meta
tvg-092034	0.8.4+git.87b4d4d3	0.2.7	true	false	STALE_TOOL	build_meta
tvg-092035	0.8.4+git.87b4d4d3	0.2.7	false	false	STALE_AND_NOT_REPRODUCED	build_meta
tvg-092036	0.8.4+git.87b4d4d3	0.2.8	true	false	STALE_TOOL	build_meta
tvg-092037	0.8.4+git.87b4d4d3	0.2.8	false	false	STALE_AND_NOT_REPRODUCED	build_meta
tvg-092038	0.8.4+git.87b4d4d3	0.2.9	true	false	STALE_TOOL	build_meta
tvg-092039	0.8.4+git.87b4d4d3	0.2.9	false	false	STALE_AND_NOT_REPRODUCED	build_meta
tvg-092040	0.8.4+git.87b4d4d3	0.2.10	true	false	STALE_TOOL	build_meta
tvg-092041	0.8.4+git.87b4d4d3	0.2.10	false	false	STALE_AND_NOT_REPRODUCED	build_meta
tvg-092042	0.8.4+git.87b4d4d3	0.2.11	true	false	STALE_TOOL	build_meta
tvg-092043	0.8.4+git.87b4d4d3	0.2.11	false	false	STALE_AND_NOT_REPRODUCED	build_meta
tvg-092044	0.8.4+git.87b4d4d3	0.2.12	true	false	STALE_TOOL	build_meta
tvg-092045	0.8.4+git.87b4d4d3	0.2.12	false	false	STALE_AND_NOT_REPRODUCED	build_meta
tvg-092046	0.8.4+git.87b4d4d3	0.2.13	true	false	STALE_TOOL	build_meta
tvg-092047	0.8.4+git.87b4d4d3	0.2.13	false	false	STALE_AND_NOT_REPRODUCED	build_meta
tvg-092048	0.8.4+git.87b4d4d3	0.2.14	true	false	STALE_TOOL	build_meta
tvg-092049	0.8.4+git.87b4d4d3	0.2.14	false	false	STALE_AND_NOT_REPRODUCED	build_meta
