id	attest_version	verify_version	reproduced	accepted	reason	family
tvg-048000	0.6.5	0.3.15	true	false	STALE_TOOL	minor_drift
tvg-048001	0.6.5	0.3.15	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-048002	0.6.5	0.4.0	true	false	STALE_TOOL	minor_drift
tvg-048003	0.6.5	0.4.0	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-048004	0.6.5	0.4.1	true	false	STALE_TOOL	minor_drift
tvg-048005	0.6.5	0.4.1	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-048006	0.6.5	0.4.2	true	false	STALE_TOOL	minor_drift
tvg-048007	0.6.5	0.4.2	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-048008	0.6.5	0.4.3	true	false	STALE_TOOL	minor_drift
tvg-048009	0.6.5	0.4.3	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-048010	0.6.5	0.4.4	true	false	STALE_TOOL	minor_drift
tvg-048011	0.6.5	0.4.4	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-048012	0.6.5	0.4.5	true	false	STALE_TOOL	minor_drift
tvg-048013	0.6.5	0.4.5	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-048014	0.6.5	0.4.6	true	false	STALE_TOOL	minor_drift
tvg-048015	0.6.5	0.4.6	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-048016	0.6.5	0.4.7	true	false	STALE_TOOL	minor_drift
tvg-048017	0.6.5	0.4.7	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-048018	0.6.5	0.4.8	true	false	STALE_TOOL	minor_drift
tvg-048019	0.6.5	0.4.8	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-048020	0.6.5	0.4.9	true	false	STALE_TOOL	minor_drift
tvg-048021	0.6.5	0.4.9	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-048022	0.6.5	0.4.10	true	false	STALE_TOOL	minor_drift
tvg-048023	0.6.5	0.4.10	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-048024	0.6.5	0.4.11	true	false	STALE_TOOL	minor_drift
tvg-048025	0.6.5	0.4.11	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-048026	0.6.5	0.4.12	true	false	STALE_TOOL	minor_drift
tvg-048027	0.6.5	0.4.12	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-048028	0.6.5	0.4.13	true	false	STALE_TOOL	minor_drift
tvg-048029	0.6.5	0.4.13	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-048030	0.6.5	0.4.14	true	false	STALE_TOOL	minor_drift
tvg-048031	0.6.5	0.4.14	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-048032	0.6.5	0.4.15	true	false	STALE_TOOL	minor_drift
tvg-048033	0.6.5	0.4.15	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-048034	0.6.5	0.5.0	true	false	STALE_TOOL	minor_drift
tvg-048035	0.6.5	0.5.0	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-048036	0.6.5	0.5.1	true	false	STALE_TOOL	minor_drift
tvg-048037	0.6.5	0.5.1	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-048038	0.6.5	0.5.2	true	false	STALE_TOOL	minor_drift
tvg-048039	0.6.5	0.5.2	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-048040	0.6.5	0.5.3	true	false	STALE_TOOL	minor_drift
tvg-048041	0.6.5	0.5.3	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-048042	0.6.5	0.5.4	true	false	STALE_TOOL	minor_drift
tvg-048043	0.6.5	0.5.4	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-048044	0.6.5	0.5.5	true	false	STALE_TOOL	minor_drift
tvg-048045	0.6.5	0.5.5	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-048046	0.6.5	0.5.6	true	false	STALE_TOOL	minor_drift
