id	attest_version	verify_version	reproduced	accepted	reason	family
tvg-108000	devel-20260818.2	0.8.4+build.1	true	false	STALE_TOOL	build_meta
tvg-108001	devel-20260818.2	0.8.4+build.1	false	false	STALE_AND_NOT_REPRODUCED	build_meta
tvg-108002	devel-20260818.2	0.8.4+build.2	true	false	STALE_TOOL	build_meta
tvg-108003	devel-20260818.2	0.8.4+build.2	false	false	STALE_AND_NOT_REPRODUCED	build_meta
tvg-108004	devel-20260818.2	0.8.4+build.3	true	false	STALE_TOOL	build_meta
tvg-108005	devel-20260818.2	0.8.4+build.3	false	false	STALE_AND_NOT_REPRODUCED	build_meta
tvg-108006	devel-20260818.2	0.8.4+build.4	true	false	STALE_TOOL	build_meta
tvg-108007	devel-20260818.2	0.8.4+build.4	false	false	STALE_AND_NOT_REPRODUCED	build_meta
tvg-108008	devel-20260818.2	0.8.4+build.5	true	false	STALE_TOOL	build_meta
tvg-108009	devel-20260818.2	0.8.4+build.5	false	false	STALE_AND_NOT_REPRODUCED	build_meta
tvg-108010	devel-20260818.2	0.8.4+build.6	true	false	STALE_TOOL	build_meta
tvg-108011	devel-20260818.2	0.8.4+build.6	false	false	STALE_AND_NOT_REPRODUCED	build_meta
tvg-108012	devel-20260818.2	0.8.4-1-g07674ad	true	false	STALE_TOOL	channel
tvg-108013	devel-20260818.2	0.8.4-1-g07674ad	false	false	STALE_AND_NOT_REPRODUCED	channel
tvg-108014	devel-20260818.2	0.8.4-2-gcf0fa6d	true	false	STALE_TOOL	channel
tvg-108015	devel-20260818.2	0.8.4-2-gcf0fa6d	false	false	STALE_AND_NOT_REPRODUCED	channel
tvg-108016	devel-20260818.2	0.8.4-3-gf762047	true	false	STALE_TOOL	channel
tvg-108017	devel-20260818.2	0.8.4-3-gf762047	false	false	STALE_AND_NOT_REPRODUCED	channel
tvg-108018	devel-20260818.2	0.8.4-4-gc2b78a4	true	false	STALE_TOOL	channel
tvg-108019	devel-20260818.2	0.8.4-4-gc2b78a4	false	false	STALE_AND_NOT_REPRODUCED	channel
tvg-108020	devel-20260818.2	0.8.4-5-gb7f6d60	true	false	STALE_TOOL	channel
tvg-108021	devel-20260818.2	0.8.4-5-gb7f6d60	false	false	STALE_AND_NOT_REPRODUCED	channel
tvg-108022	devel-20260818.2	0.8.4-6-g3a761c9	true	false	STALE_TOOL	channel
tvg-108023	devel-20260818.2	0.8.4-6-g3a761c9	false	false	STALE_AND_NOT_REPRODUCED	channel
tvg-108024	devel-20260818.2	0.8.4-7-g3ca7e98	true	false	STALE_TOOL	channel
tvg-108025	devel-20260818.2	0.8.4-7-g3ca7e98	false	false	STALE_AND_NOT_REPRODUCED	channel
tvg-108026	devel-20260818.2	0.8.4-8-g28f0ed3	true	false	STALE_TOOL	channel
tvg-108027	devel-20260818.2	0.8.4-8-g28f0ed3	false	false	STALE_AND_NOT_REPRODUCED	channel
tvg-108028	devel-20260818.2	03017b3fb9db9c57a56bcf2edc5c909d61f73195	true	false	STALE_TOOL	git_sha
tvg-108029	devel-20260818.2	03017b3fb9db9c57a56bcf2edc5c909d61f73195	false	false	STALE_AND_NOT_REPRODUCED	git_sha
tvg-108030	devel-20260818.2	475d4dc8a9c273ce9fe826c8d1fd1d5b9d785c56	true	false	STALE_TOOL	git_sha
tvg-108031	devel-20260818.2	475d4dc8a9c273ce9fe826c8d1fd1d5b9d785c56	false	false	STALE_AND_NOT_REPRODUCED	git_sha
tvg-108032	devel-20260818.2	9d23dc97ddf66fbacf82516e13a439ac86f865ee	true	false	STALE_TOOL	git_sha
tvg-108033	devel-20260818.2	9d23dc97ddf66fbacf82516e13a439ac86f865ee	false	false	STALE_AND_NOT_REPRODUCED	git_sha
tvg-108034	devel-20260818.2	78b556ee7a20483fde3711d48c8d342761ce1894	true	false	STALE_TOOL	git_sha
tvg-108035	devel-20260818.2	78b556ee7a20483fde3711d48c8d342761ce1894	false	false	STALE_AND_NOT_REPRODUCED	git_sha
tvg-108036	devel-20260818.2	89d0127bfae4ce1abd0c0e3cf3ddc8556ffcf245	true	false	STALE_TOOL	git_sha
tvg-108037	devel-20260818.2	89d0127bfae4ce1abd0c0e3cf3ddc8556ffcf245	false	false	STALE_AND_NOT_REPRODUCED	git_sha
tvg-108038	devel-20260818.2	d4558538952b4113ccd22dbd4753f7cafbb995b2	true	false	STALE_TOOL	git_sha
tvg-108039	devel-20260818.2	d4558538952b4113ccd22dbd4753f7cafbb995b2	false	false	STALE_AND_NOT_REPRODUCED	git_sha
tvg-108040	devel-20260818.2	7e31c7105cd7b578f39a8c39ad53064f26303c76	true	false	STALE_TOOL	git_sha
tvg-108041	devel-20260818.2	7e31c7105cd7b578f39a8c39ad53064f26303c76	false	false	STALE_AND_NOT_REPRODUCED	git_sha
tvg-108042	devel-20260818.2	891f8bfcc01a1d84cd2f9ec2f66f7fd6c1787469	true	false	STALE_TOOL	git_sha
tvg-108043	devel-20260818.2	891f8bfcc01a1d84cd2f9ec2f66f7fd6c1787469	false	false	STALE_AND_NOT_REPRODUCED	git_sha
tvg-108044	devel-20260818.2	devel-20260801.1	true	false	STALE_TOOL	channel
tvg-108045	devel-20260818.2	devel-20260801.1	false	false	STALE_AND_NOT_REPRODUCED	channel
tvg-108046	devel-20260818.2	devel-20260808.2	true	false	STALE_TOOL	channel
tvg-108047	devel-20260818.2	devel-20260808.2	false	false	STALE_AND_NOT_REPRODUCED	channel
tvg-108048	devel-20260818.2	devel-20260815.3	true	false	STALE_TOOL	channel
tvg-108049	devel-20260818.2	devel-20260815.3	false	false	STALE_AND_NOT_REPRODUCED	channel
tvg-108050	devel-20260818.2	devel-20260818.1	true	false	STALE_TOOL	channel
tvg-108051	devel-20260818.2	devel-20260818.1	false	false	STALE_AND_NOT_REPRODUCED	channel
tvg-108052	devel-20260818.2	devel-20260818.2	true	true	FRESH_REPRODUCED	exact_match
tvg-108053	devel-20260818.2	devel-20260818.2	false	false	FRESH_NOT_REPRODUCED	exact_match
tvg-108054	devel-20260818.2	devel-20260901.1	true	false	STALE_TOOL	channel
tvg-108055	devel-20260818.2	devel-20260901.1	false	false	STALE_AND_NOT_REPRODUCED	channel
tvg-108056	devel-20260818.2	rhwp 0.8.4 (55697e7 2026-07-01)	true	false	STALE_TOOL	crate_prefix
tvg-108057	devel-20260818.2	rhwp 0.8.4 (55697e7 2026-07-01)	false	false	STALE_AND_NOT_REPRODUCED	crate_prefix
tvg-108058	devel-20260818.2	rhwp 0.8.4 (d7bd024 2026-07-15)	true	false	STALE_TOOL	crate_prefix
tvg-108059	devel-20260818.2	rhwp 0.8.4 (d7bd024 2026-07-15)	false	false	STALE_AND_NOT_REPRODUCED	crate_prefix
tvg-108060	devel-20260818.2	rhwp 0.8.4 (4b592ca 2026-08-01)	true	false	STALE_TOOL	crate_prefix
tvg-108061	devel-20260818.2	rhwp 0.8.4 (4b592ca 2026-08-01)	false	false	STALE_AND_NOT_REPRODUCED	crate_prefix
tvg-108062	devel-20260818.2	rhwp 0.8.4 (78c1300 2026-08-18)	true	false	STALE_TOOL	crate_prefix
tvg-108063	devel-20260818.2	rhwp 0.8.4 (78c1300 2026-08-18)	false	false	STALE_AND_NOT_REPRODUCED	crate_prefix
tvg-108064	devel-20260818.2	llm-verifier 0.1.0	true	false	STALE_TOOL	verifier_crate
tvg-108065	devel-20260818.2	llm-verifier 0.1.0	false	false	STALE_AND_NOT_REPRODUCED	verifier_crate
tvg-108066	devel-20260818.2	llm-verifier 0.1.1	true	false	STALE_TOOL	verifier_crate
tvg-108067	devel-20260818.2	llm-verifier 0.1.1	false	false	STALE_AND_NOT_REPRODUCED	verifier_crate
tvg-108068	devel-20260818.2	llm-verifier 0.2.0	true	false	STALE_TOOL	verifier_crate
tvg-108069	devel-20260818.2	llm-verifier 0.2.0	false	false	STALE_AND_NOT_REPRODUCED	verifier_crate
tvg-108070	devel-20260818.2	rhwp-cli/0.8.4	true	false	STALE_TOOL	channel
tvg-108071	devel-20260818.2	rhwp-cli/0.8.4	false	false	STALE_AND_NOT_REPRODUCED	channel
tvg-108072	devel-20260901.1	0.0.0	true	false	STALE_TOOL	channel
tvg-108073	devel-20260901.1	0.0.0	false	false	STALE_AND_NOT_REPRODUCED	channel
tvg-108074	devel-20260901.1	0.0.1	true	false	STALE_TOOL	channel
tvg-108075	devel-20260901.1	0.0.1	false	false	STALE_AND_NOT_REPRODUCED	channel
tvg-108076	devel-20260901.1	0.0.2	true	false	STALE_TOOL	channel
tvg-108077	devel-20260901.1	0.0.2	false	false	STALE_AND_NOT_REPRODUCED	channel
tvg-108078	devel-20260901.1	0.0.3	true	false	STALE_TOOL	channel
tvg-108079	devel-20260901.1	0.0.3	false	false	STALE_AND_NOT_REPRODUCED	channel
