id	attest_version	verify_version	reproduced	accepted	reason	family
tvg-032000	0.4.3	0.7.9	true	false	STALE_TOOL	minor_drift
tvg-032001	0.4.3	0.7.9	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-032002	0.4.3	0.7.10	true	false	STALE_TOOL	minor_drift
tvg-032003	0.4.3	0.7.10	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-032004	0.4.3	0.7.11	true	false	STALE_TOOL	minor_drift
tvg-032005	0.4.3	0.7.11	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-032006	0.4.3	0.7.12	true	false	STALE_TOOL	minor_drift
tvg-032007	0.4.3	0.7.12	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-032008	0.4.3	0.7.13	true	false	STALE_TOOL	minor_drift
tvg-032009	0.4.3	0.7.13	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-032010	0.4.3	0.7.14	true	false	STALE_TOOL	minor_drift
tvg-032011	0.4.3	0.7.14	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-032012	0.4.3	0.7.15	true	false	STALE_TOOL	minor_drift
tvg-032013	0.4.3	0.7.15	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-032014	0.4.3	0.8.0	true	false	STALE_TOOL	minor_drift
tvg-032015	0.4.3	0.8.0	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-032016	0.4.3	0.8.1	true	false	STALE_TOOL	minor_drift
tvg-032017	0.4.3	0.8.1	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-032018	0.4.3	0.8.2	true	false	STALE_TOOL	minor_drift
tvg-032019	0.4.3	0.8.2	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-032020	0.4.3	0.8.3	true	false	STALE_TOOL	minor_drift
tvg-032021	0.4.3	0.8.3	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-032022	0.4.3	0.8.4	true	false	STALE_TOOL	minor_drift
tvg-032023	0.4.3	0.8.4	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-032024	0.4.3	0.8.5	true	false	STALE_TOOL	minor_drift
tvg-032025	0.4.3	0.8.5	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-032026	0.4.3	0.8.6	true	false	STALE_TOOL	minor_drift
tvg-032027	0.4.3	0.8.6	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-032028	0.4.3	0.8.7	true	false	STALE_TOOL	minor_drift
tvg-032029	0.4.3	0.8.7	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-032030	0.4.3	0.8.8	true	false	STALE_TOOL	minor_drift
tvg-032031	0.4.3	0.8.8	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-032032	0.4.3	0.8.9	true	false	STALE_TOOL	minor_drift
tvg-032033	0.4.3	0.8.9	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-032034	0.4.3	0.8.10	true	false	STALE_TOOL	minor_drift
tvg-032035	0.4.3	0.8.10	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-032036	0.4.3	0.8.11	true	false	STALE_TOOL	minor_drift
tvg-032037	0.4.3	0.8.11	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-032038	0.4.3	0.8.12	true	false	STALE_TOOL	minor_drift
tvg-032039	0.4.3	0.8.12	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-032040	0.4.3	0.8.13	true	false	STALE_TOOL	minor_drift
tvg-032041	0.4.3	0.8.13	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-032042	0.4.3	0.8.14	true	false	STALE_TOOL	minor_drift
tvg-032043	0.4.3	0.8.14	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-032044	0.4.3	0.8.15	true	false	STALE_TOOL	minor_drift
tvg-032045	0.4.3	0.8.15	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-032046	0.4.3	0.9.0	true	false	STALE_TOOL	minor_drift
tvg-032047	0.4.3	0.9.0	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-032048	0.4.3	0.9.1	true	false	STALE_TOOL	minor_drift
tvg-032049	0.4.3	0.9.1	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-032050	0.4.3	0.9.2	true	false	STALE_TOOL	minor_drift
tvg-032051	0.4.3	0.9.2	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-032052	0.4.3	0.9.3	true	false	STALE_TOOL	minor_drift
tvg-032053	0.4.3	0.9.3	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-032054	0.4.3	0.9.4	true	false	STALE_TOOL	minor_drift
tvg-032055	0.4.3	0.9.4	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-032056	0.4.3	0.9.5	true	false	STALE_TOOL	minor_drift
tvg-032057	0.4.3	0.9.5	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-032058	0.4.3	0.9.6	true	false	STALE_TOOL	minor_drift
tvg-032059	0.4.3	0.9.6	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-032060	0.4.3	0.9.7	true	false	STALE_TOOL	minor_drift
tvg-032061	0.4.3	0.9.7	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-032062	0.4.3	0.9.8	true	false	STALE_TOOL	minor_drift
tvg-032063	0.4.3	0.9.8	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-032064	0.4.3	0.9.9	true	false	STALE_TOOL	minor_drift
tvg-032065	0.4.3	0.9.9	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-032066	0.4.3	0.9.10	true	false	STALE_TOOL	minor_drift
tvg-032067	0.4.3	0.9.10	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-032068	0.4.3	0.9.11	true	false	STALE_TOOL	minor_drift
tvg-032069	0.4.3	0.9.11	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-032070	0.4.3	0.9.12	true	false	STALE_TOOL	minor_drift
tvg-032071	0.4.3	0.9.12	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-032072	0.4.3	0.9.13	true	false	STALE_TOOL	minor_drift
tvg-032073	0.4.3	0.9.13	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-032074	0.4.3	0.9.14	true	false	STALE_TOOL	minor_drift
tvg-032075	0.4.3	0.9.14	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-032076	0.4.3	0.9.15	true	false	STALE_TOOL	minor_drift
tvg-032077	0.4.3	0.9.15	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-032078	0.4.3	1.0.0	true	false	STALE_TOOL	major_drift
tvg-032079	0.4.3	1.0.0	false	false	STALE_AND_NOT_REPRODUCED	major_drift
tvg-032080	0.4.3	1.0.1	true	false	STALE_TOOL	major_drift
tvg-032081	0.4.3	1.0.1	false	false	STALE_AND_NOT_REPRODUCED	major_drift
tvg-032082	0.4.3	1.0.2	true	false	STALE_TOOL	major_drift
tvg-032083	0.4.3	1.0.2	false	false	STALE_AND_NOT_REPRODUCED	major_drift
tvg-032084	0.4.3	1.0.3	true	false	STALE_TOOL	major_drift
tvg-032085	0.4.3	1.0.3	false	false	STALE_AND_NOT_REPRODUCED	major_drift
tvg-032086	0.4.3	1.0.4	true	false	STALE_TOOL	major_drift
tvg-032087	0.4.3	1.0.4	false	false	STALE_AND_NOT_REPRODUCED	major_drift
tvg-032088	0.4.3	1.0.5	true	false	STALE_TOOL	major_drift
tvg-032089	0.4.3	1.0.5	false	false	STALE_AND_NOT_REPRODUCED	major_drift
tvg-032090	0.4.3	1.0.6	true	false	STALE_TOOL	major_drift
tvg-032091	0.4.3	1.0.6	false	false	STALE_AND_NOT_REPRODUCED	major_drift
tvg-032092	0.4.3	1.0.7	true	false	STALE_TOOL	major_drift
tvg-032093	0.4.3	1.0.7	false	false	STALE_AND_NOT_REPRODUCED	major_drift
tvg-032094	0.4.3	1.0.0-alpha.1	true	false	STALE_TOOL	prerelease
tvg-032095	0.4.3	1.0.0-alpha.1	false	false	STALE_AND_NOT_REPRODUCED	prerelease
tvg-032096	0.4.3	1.0.0-alpha.2	true	false	STALE_TOOL	prerelease
tvg-032097	0.4.3	1.0.0-alpha.2	false	false	STALE_AND_NOT_REPRODUCED	prerelease
tvg-032098	0.4.3	1.0.0-alpha.3	true	false	STALE_TOOL	prerelease
tvg-032099	0.4.3	1.0.0-alpha.3	false	false	STALE_AND_NOT_REPRODUCED	prerelease
tvg-032100	0.4.3	1.0.0-alpha.4	true	false	STALE_TOOL	prerelease
tvg-032101	0.4.3	1.0.0-alpha.4	false	false	STALE_AND_NOT_REPRODUCED	prerelease
tvg-032102	0.4.3	1.0.0-beta.1	true	false	STALE_TOOL	prerelease
tvg-032103	0.4.3	1.0.0-beta.1	false	false	STALE_AND_NOT_REPRODUCED	prerelease
tvg-032104	0.4.3	1.0.0-beta.2	true	false	STALE_TOOL	prerelease
tvg-032105	0.4.3	1.0.0-beta.2	false	false	STALE_AND_NOT_REPRODUCED	prerelease
tvg-032106	0.4.3	1.0.0-beta.3	true	false	STALE_TOOL	prerelease
tvg-032107	0.4.3	1.0.0-beta.3	false	false	STALE_AND_NOT_REPRODUCED	prerelease
tvg-032108	0.4.3	1.0.0-beta.4	true	false	STALE_TOOL	prerelease
tvg-032109	0.4.3	1.0.0-beta.4	false	false	STALE_AND_NOT_REPRODUCED	prerelease
tvg-032110	0.4.3	1.0.0-rc.1	true	false	STALE_TOOL	prerelease
tvg-032111	0.4.3	1.0.0-rc.1	false	false	STALE_AND_NOT_REPRODUCED	prerelease
tvg-032112	0.4.3	1.0.0-rc.2	true	false	STALE_TOOL	prerelease
tvg-032113	0.4.3	1.0.0-rc.2	false	false	STALE_AND_NOT_REPRODUCED	prerelease
tvg-032114	0.4.3	1.0.0-rc.3	true	false	STALE_TOOL	prerelease
tvg-032115	0.4.3	1.0.0-rc.3	false	false	STALE_AND_NOT_REPRODUCED	prerelease
tvg-032116	0.4.3	1.0.0-rc.4	true	false	STALE_TOOL	prerelease
tvg-032117	0.4.3	1.0.0-rc.4	false	false	STALE_AND_NOT_REPRODUCED	prerelease
tvg-032118	0.4.3	rhwp 0.7.15	true	false	STALE_TOOL	crate_prefix
tvg-032119	0.4.3	rhwp 0.7.15	false	false	STALE_AND_NOT_REPRODUCED	crate_prefix
tvg-032120	0.4.3	rhwp 0.8.0	true	false	STALE_TOOL	crate_prefix
tvg-032121	0.4.3	rhwp 0.8.0	false	false	STALE_AND_NOT_REPRODUCED	crate_prefix
tvg-032122	0.4.3	rhwp 0.8.1	true	false	STALE_TOOL	crate_prefix
tvg-032123	0.4.3	rhwp 0.8.1	false	false	STALE_AND_NOT_REPRODUCED	crate_prefix
tvg-032124	0.4.3	rhwp 0.8.2	true	false	STALE_TOOL	crate_prefix
tvg-032125	0.4.3	rhwp 0.8.2	false	false	STALE_AND_NOT_REPRODUCED	crate_prefix
tvg-032126	0.4.3	rhwp 0.8.3	true	false	STALE_TOOL	crate_prefix
tvg-032127	0.4.3	rhwp 0.8.3	false	false	STALE_AND_NOT_REPRODUCED	crate_prefix
tvg-032128	0.4.3	rhwp 0.8.4	true	false	STALE_TOOL	crate_prefix
tvg-032129	0.4.3	rhwp 0.8.4	false	false	STALE_AND_NOT_REPRODUCED	crate_prefix
tvg-032130	0.4.3	rhwp 0.9.0	true	false	STALE_TOOL	crate_prefix
tvg-032131	0.4.3	rhwp 0.9.0	false	false	STALE_AND_NOT_REPRODUCED	crate_prefix
tvg-032132	0.4.3	v0.8.0	true	false	STALE_TOOL	major_drift
tvg-032133	0.4.3	v0.8.0	false	false	STALE_AND_NOT_REPRODUCED	major_drift
tvg-032134	0.4.3	v0.8.1	true	false	STALE_TOOL	major_drift
tvg-032135	0.4.3	v0.8.1	false	false	STALE_AND_NOT_REPRODUCED	major_drift
tvg-032136	0.4.3	v0.8.2	true	false	STALE_TOOL	major_drift
tvg-032137	0.4.3	v0.8.2	false	false	STALE_AND_NOT_REPRODUCED	major_drift
tvg-032138	0.4.3	v0.8.3	true	false	STALE_TOOL	major_drift
tvg-032139	0.4.3	v0.8.3	false	false	STALE_AND_NOT_REPRODUCED	major_drift
tvg-032140	0.4.3	v0.8.4	true	false	STALE_TOOL	major_drift
tvg-032141	0.4.3	v0.8.4	false	false	STALE_AND_NOT_REPRODUCED	major_drift
tvg-032142	0.4.3	v1.0.0	true	false	STALE_TOOL	major_drift
tvg-032143	0.4.3	v1.0.0	false	false	STALE_AND_NOT_REPRODUCED	major_drift
tvg-032144	0.4.3	0.8.4+git.b27e625f	true	false	STALE_TOOL	build_meta
