id	attest_version	verify_version	reproduced	accepted	reason	family
tvg-100000	0.8.4-4-gc2b78a4	rhwp 0.8.4 (d7bd024 2026-07-15)	true	false	STALE_TOOL	crate_prefix
tvg-100001	0.8.4-4-gc2b78a4	rhwp 0.8.4 (d7bd024 2026-07-15)	false	false	STALE_AND_NOT_REPRODUCED	crate_prefix
tvg-100002	0.8.4-4-gc2b78a4	rhwp 0.8.4 (4b592ca 2026-08-01)	true	false	STALE_TOOL	crate_prefix
tvg-100003	0.8.4-4-gc2b78a4	rhwp 0.8.4 (4b592ca 2026-08-01)	false	false	STALE_AND_NOT_REPRODUCED	crate_prefix
tvg-100004	0.8.4-4-gc2b78a4	rhwp 0.8.4 (78c1300 2026-08-18)	true	false	STALE_TOOL	crate_prefix
tvg-100005	0.8.4-4-gc2b78a4	rhwp 0.8.4 (78c1300 2026-08-18)	false	false	STALE_AND_NOT_REPRODUCED	crate_prefix
tvg-100006	0.8.4-4-gc2b78a4	llm-verifier 0.1.0	true	false	STALE_TOOL	verifier_crate
tvg-100007	0.8.4-4-gc2b78a4	llm-verifier 0.1.0	false	false	STALE_AND_NOT_REPRODUCED	verifier_crate
tvg-100008	0.8.4-4-gc2b78a4	llm-verifier 0.1.1	true	false	STALE_TOOL	verifier_crate
tvg-100009	0.8.4-4-gc2b78a4	llm-verifier 0.1.1	false	false	STALE_AND_NOT_REPRODUCED	verifier_crate
tvg-100010	0.8.4-4-gc2b78a4	llm-verifier 0.2.0	true	false	STALE_TOOL	verifier_crate
tvg-100011	0.8.4-4-gc2b78a4	llm-verifier 0.2.0	false	false	STALE_AND_NOT_REPRODUCED	verifier_crate
tvg-100012	0.8.4-4-gc2b78a4	rhwp-cli/0.8.4	true	false	STALE_TOOL	git_describe
tvg-100013	0.8.4-4-gc2b78a4	rhwp-cli/0.8.4	false	false	STALE_AND_NOT_REPRODUCED	git_describe
tvg-100014	0.8.4-5-gb7f6d60	0.0.0	true	false	STALE_TOOL	git_describe
tvg-100015	0.8.4-5-gb7f6d60	0.0.0	false	false	STALE_AND_NOT_REPRODUCED	git_describe
tvg-100016	0.8.4-5-gb7f6d60	0.0.1	true	false	STALE_TOOL	git_describe
tvg-100017	0.8.4-5-gb7f6d60	0.0.1	false	false	STALE_AND_NOT_REPRODUCED	git_describe
tvg-100018	0.8.4-5-gb7f6d60	0.0.2	true	false	STALE_TOOL	git_describe
tvg-100019	0.8.4-5-gb7f6d60	0.0.2	false	false	STALE_AND_NOT_REPRODUCED	git_describe
tvg-100020	0.8.4-5-gb7f6d60	0.0.3	true	false	STALE_TOOL	git_describe
tvg-100021	0.8.4-5-gb7f6d60	0.0.3	false	false	STALE_AND_NOT_REPRODUCED	git_describe
tvg-100022	0.8.4-5-gb7f6d60	0.0.4	true	false	STALE_TOOL	git_describe
tvg-100023	0.8.4-5-gb7f6d60	0.0.4	false	false	STALE_AND_NOT_REPRODUCED	git_describe
tvg-100024	0.8.4-5-gb7f6d60	0.0.5	true	false	STALE_TOOL	git_describe
tvg-100025	0.8.4-5-gb7f6d60	0.0.5	false	false	STALE_AND_NOT_REPRODUCED	git_describe
tvg-100026	0.8.4-5-gb7f6d60	0.0.6	true	false	STALE_TOOL	git_describe
tvg-100027	0.8.4-5-gb7f6d60	0.0.6	false	false	STALE_AND_NOT_REPRODUCED	git_describe
tvg-100028	0.8.4-5-gb7f6d60	0.0.7	true	false	STALE_TOOL	git_describe
tvg-100029	0.8.4-5-gb7f6d60	0.0.7	false	false	STALE_AND_NOT_REPRODUCED	git_describe
tvg-100030	0.8.4-5-gb7f6d60	0.0.8	true	false	STALE_TOOL	git_describe
tvg-100031	0.8.4-5-gb7f6d60	0.0.8	false	false	STALE_AND_NOT_REPRODUCED	git_describe
tvg-100032	0.8.4-5-gb7f6d60	0.0.9	true	false	STALE_TOOL	git_describe
tvg-100033	0.8.4-5-gb7f6d60	0.0.9	false	false	STALE_AND_NOT_REPRODUCED	git_describe
tvg-100034	0.8.4-5-gb7f6d60	0.0.10	true	false	STALE_TOOL	git_describe
tvg-100035	0.8.4-5-gb7f6d60	0.0.10	false	false	STALE_AND_NOT_REPRODUCED	git_describe
tvg-100036	0.8.4-5-gb7f6d60	0.0.11	true	false	STALE_TOOL	git_describe
tvg-100037	0.8.4-5-gb7f6d60	0.0.11	false	false	STALE_AND_NOT_REPRODUCED	git_describe
tvg-100038	0.8.4-5-gb7f6d60	0.0.12	true	false	STALE_TOOL	git_describe
tvg-100039	0.8.4-5-gb7f6d60	0.0.12	false	false	STALE_AND_NOT_REPRODUCED	git_describe
tvg-100040	0.8.4-5-gb7f6d60	0.0.13	true	false	STALE_TOOL	git_describe
tvg-100041	0.8.4-5-gb7f6d60	0.0.13	false	false	STALE_AND_NOT_REPRODUCED	git_describe
tvg-100042	0.8.4-5-gb7f6d60	0.0.14	true	false	STALE_TOOL	git_describe
tvg-100043	0.8.4-5-gb7f6d60	0.0.14	false	false	STALE_AND_NOT_REPRODUCED	git_describe
tvg-100044	0.8.4-5-gb7f6d60	0.0.15	true	false	STALE_TOOL	git_describe
tvg-100045	0.8.4-5-gb7f6d60	0.0.15	false	false	STALE_AND_NOT_REPRODUCED	git_describe
tvg-100046	0.8.4-5-gb7f6d60	0.1.0	true	false	STALE_TOOL	git_describe
tvg-100047	0.8.4-5-gb7f6d60	0.1.0	false	false	STALE_AND_NOT_REPRODUCED	git_describe
tvg-100048	0.8.4-5-gb7f6d60	0.1.1	true	false	STALE_TOOL	git_describe
tvg-100049	0.8.4-5-gb7f6d60	0.1.1	false	false	STALE_AND_NOT_REPRODUCED	git_describe
tvg-100050	0.8.4-5-gb7f6d60	0.1.2	true	false	STALE_TOOL	git_describe
tvg-100051	0.8.4-5-gb7f6d60	0.1.2	false	false	STALE_AND_NOT_REPRODUCED	git_describe
tvg-100052	0.8.4-5-gb7f6d60	0.1.3	true	false	STALE_TOOL	git_describe
tvg-100053	0.8.4-5-gb7f6d60	0.1.3	false	false	STALE_AND_NOT_REPRODUCED	git_describe
tvg-100054	0.8.4-5-gb7f6d60	0.1.4	true	false	STALE_TOOL	git_describe
