id	attest_version	verify_version	reproduced	accepted	reason	family
tvg-036000	0.4.11	devel-20260815.3	true	false	STALE_TOOL	channel
tvg-036001	0.4.11	devel-20260815.3	false	false	STALE_AND_NOT_REPRODUCED	channel
tvg-036002	0.4.11	devel-20260818.1	true	false	STALE_TOOL	channel
tvg-036003	0.4.11	devel-20260818.1	false	false	STALE_AND_NOT_REPRODUCED	channel
tvg-036004	0.4.11	devel-20260818.2	true	false	STALE_TOOL	channel
tvg-036005	0.4.11	devel-20260818.2	false	false	STALE_AND_NOT_REPRODUCED	channel
tvg-036006	0.4.11	devel-20260901.1	true	false	STALE_TOOL	channel
tvg-036007	0.4.11	devel-20260901.1	false	false	STALE_AND_NOT_REPRODUCED	channel
tvg-036008	0.4.11	rhwp 0.8.4 (55697e7 2026-07-01)	true	false	STALE_TOOL	crate_prefix
tvg-036009	0.4.11	rhwp 0.8.4 (55697e7 2026-07-01)	false	false	STALE_AND_NOT_REPRODUCED	crate_prefix
tvg-036010	0.4.11	rhwp 0.8.4 (d7bd024 2026-07-15)	true	false	STALE_TOOL	crate_prefix
tvg-036011	0.4.11	rhwp 0.8.4 (d7bd024 2026-07-15)	false	false	STALE_AND_NOT_REPRODUCED	crate_prefix
tvg-036012	0.4.11	rhwp 0.8.4 (4b592ca 2026-08-01)	true	false	STALE_TOOL	crate_prefix
tvg-036013	0.4.11	rhwp 0.8.4 (4b592ca 2026-08-01)	false	false	STALE_AND_NOT_REPRODUCED	crate_prefix
tvg-036014	0.4.11	rhwp 0.8.4 (78c1300 2026-08-18)	true	false	STALE_TOOL	crate_prefix
tvg-036015	0.4.11	rhwp 0.8.4 (78c1300 2026-08-18)	false	false	STALE_AND_NOT_REPRODUCED	crate_prefix
tvg-036016	0.4.11	llm-verifier 0.1.0	true	false	STALE_TOOL	verifier_crate
tvg-036017	0.4.11	llm-verifier 0.1.0	false	false	STALE_AND_NOT_REPRODUCED	verifier_crate
tvg-036018	0.4.11	llm-verifier 0.1.1	true	false	STALE_TOOL	verifier_crate
tvg-036019	0.4.11	llm-verifier 0.1.1	false	false	STALE_AND_NOT_REPRODUCED	verifier_crate
tvg-036020	0.4.11	llm-verifier 0.2.0	true	false	STALE_TOOL	verifier_crate
tvg-036021	0.4.11	llm-verifier 0.2.0	false	false	STALE_AND_NOT_REPRODUCED	verifier_crate
tvg-036022	0.4.11	rhwp-cli/0.8.4	true	false	STALE_TOOL	prerelease
tvg-036023	0.4.11	rhwp-cli/0.8.4	false	false	STALE_AND_NOT_REPRODUCED	prerelease
tvg-036024	0.4.12	0.0.0	true	false	STALE_TOOL	minor_drift
tvg-036025	0.4.12	0.0.0	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-036026	0.4.12	0.0.1	true	false	STALE_TOOL	minor_drift
