id	attest_version	verify_version	reproduced	accepted	reason	family
tvg-028000	0.3.11	0.1.1	true	false	STALE_TOOL	minor_drift
tvg-028001	0.3.11	0.1.1	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-028002	0.3.11	0.1.2	true	false	STALE_TOOL	minor_drift
tvg-028003	0.3.11	0.1.2	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-028004	0.3.11	0.1.3	true	false	STALE_TOOL	minor_drift
tvg-028005	0.3.11	0.1.3	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-028006	0.3.11	0.1.4	true	false	STALE_TOOL	minor_drift
tvg-028007	0.3.11	0.1.4	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-028008	0.3.11	0.1.5	true	false	STALE_TOOL	minor_drift
tvg-028009	0.3.11	0.1.5	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-028010	0.3.11	0.1.6	true	false	STALE_TOOL	minor_drift
tvg-028011	0.3.11	0.1.6	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-028012	0.3.11	0.1.7	true	false	STALE_TOOL	minor_drift
tvg-028013	0.3.11	0.1.7	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-028014	0.3.11	0.1.8	true	false	STALE_TOOL	minor_drift
tvg-028015	0.3.11	0.1.8	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-028016	0.3.11	0.1.9	true	false	STALE_TOOL	minor_drift
tvg-028017	0.3.11	0.1.9	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-028018	0.3.11	0.1.10	true	false	STALE_TOOL	minor_drift
tvg-028019	0.3.11	0.1.10	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-028020	0.3.11	0.1.11	true	false	STALE_TOOL	minor_drift
tvg-028021	0.3.11	0.1.11	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-028022	0.3.11	0.1.12	true	false	STALE_TOOL	minor_drift
tvg-028023	0.3.11	0.1.12	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-028024	0.3.11	0.1.13	true	false	STALE_TOOL	minor_drift
tvg-028025	0.3.11	0.1.13	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-028026	0.3.11	0.1.14	true	false	STALE_TOOL	minor_drift
tvg-028027	0.3.11	0.1.14	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-028028	0.3.11	0.1.15	true	false	STALE_TOOL	minor_drift
tvg-028029	0.3.11	0.1.15	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-028030	0.3.11	0.2.0	true	false	STALE_TOOL	minor_drift
tvg-028031	0.3.11	0.2.0	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-028032	0.3.11	0.2.1	true	false	STALE_TOOL	minor_drift
tvg-028033	0.3.11	0.2.1	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-028034	0.3.11	0.2.2	true	false	STALE_TOOL	minor_drift
tvg-028035	0.3.11	0.2.2	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
tvg-028036	0.3.11	0.2.3	true	false	STALE_TOOL	minor_drift
tvg-028037	0.3.11	0.2.3	false	false	STALE_AND_NOT_REPRODUCED	minor_drift
