id	attest_version	verify_version	reproduced	accepted	reason	family
tvg-084000	1.0.0-rc.2	0.3.3	true	false	STALE_TOOL	prerelease
tvg-084001	1.0.0-rc.2	0.3.3	false	false	STALE_AND_NOT_REPRODUCED	prerelease
tvg-084002	1.0.0-rc.2	0.3.4	true	false	STALE_TOOL	prerelease
tvg-084003	1.0.0-rc.2	0.3.4	false	false	STALE_AND_NOT_REPRODUCED	prerelease
tvg-084004	1.0.0-rc.2	0.3.5	true	false	STALE_TOOL	prerelease
tvg-084005	1.0.0-rc.2	0.3.5	false	false	STALE_AND_NOT_REPRODUCED	prerelease
tvg-084006	1.0.0-rc.2	0.3.6	true	false	STALE_TOOL	prerelease
tvg-084007	1.0.0-rc.2	0.3.6	false	false	STALE_AND_NOT_REPRODUCED	prerelease
tvg-084008	1.0.0-rc.2	0.3.7	true	false	STALE_TOOL	prerelease
tvg-084009	1.0.0-rc.2	0.3.7	false	false	STALE_AND_NOT_REPRODUCED	prerelease
tvg-084010	1.0.0-rc.2	0.3.8	true	false	STALE_TOOL	prerelease
tvg-084011	1.0.0-rc.2	0.3.8	false	false	STALE_AND_NOT_REPRODUCED	prerelease
tvg-084012	1.0.0-rc.2	0.3.9	true	false	STALE_TOOL	prerelease
tvg-084013	1.0.0-rc.2	0.3.9	false	false	STALE_AND_NOT_REPRODUCED	prerelease
tvg-084014	1.0.0-rc.2	0.3.10	true	false	STALE_TOOL	prerelease
tvg-084015	1.0.0-rc.2	0.3.10	false	false	STALE_AND_NOT_REPRODUCED	prerelease
tvg-084016	1.0.0-rc.2	0.3.11	true	false	STALE_TOOL	prerelease
tvg-084017	1.0.0-rc.2	0.3.11	false	false	STALE_AND_NOT_REPRODUCED	prerelease
tvg-084018	1.0.0-rc.2	0.3.12	true	false	STALE_TOOL	prerelease
tvg-084019	1.0.0-rc.2	0.3.12	false	false	STALE_AND_NOT_REPRODUCED	prerelease
tvg-084020	1.0.0-rc.2	0.3.13	true	false	STALE_TOOL	prerelease
tvg-084021	1.0.0-rc.2	0.3.13	false	false	STALE_AND_NOT_REPRODUCED	prerelease
tvg-084022	1.0.0-rc.2	0.3.14	true	false	STALE_TOOL	prerelease
tvg-084023	1.0.0-rc.2	0.3.14	false	false	STALE_AND_NOT_REPRODUCED	prerelease
tvg-084024	1.0.0-rc.2	0.3.15	true	false	STALE_TOOL	prerelease
tvg-084025	1.0.0-rc.2	0.3.15	false	false	STALE_AND_NOT_REPRODUCED	prerelease
tvg-084026	1.0.0-rc.2	0.4.0	true	false	STALE_TOOL	prerelease
tvg-084027	1.0.0-rc.2	0.4.0	false	false	STALE_AND_NOT_REPRODUCED	prerelease
tvg-084028	1.0.0-rc.2	0.4.1	true	false	STALE_TOOL	prerelease
tvg-084029	1.0.0-rc.2	0.4.1	false	false	STALE_AND_NOT_REPRODUCED	prerelease
tvg-084030	1.0.0-rc.2	0.4.2	true	false	STALE_TOOL	prerelease
tvg-084031	1.0.0-rc.2	0.4.2	false	false	STALE_AND_NOT_REPRODUCED	prerelease
tvg-084032	1.0.0-rc.2	0.4.3	true	false	STALE_TOOL	prerelease
tvg-084033	1.0.0-rc.2	0.4.3	false	false	STALE_AND_NOT_REPRODUCED	prerelease
tvg-084034	1.0.0-rc.2	0.4.4	true	false	STALE_TOOL	prerelease
tvg-084035	1.0.0-rc.2	0.4.4	false	false	STALE_AND_NOT_REPRODUCED	prerelease
tvg-084036	1.0.0-rc.2	0.4.5	true	false	STALE_TOOL	prerelease
tvg-084037	1.0.0-rc.2	0.4.5	false	false	STALE_AND_NOT_REPRODUCED	prerelease
tvg-084038	1.0.0-rc.2	0.4.6	true	false	STALE_TOOL	prerelease
tvg-084039	1.0.0-rc.2	0.4.6	false	false	STALE_AND_NOT_REPRODUCED	prerelease
tvg-084040	1.0.0-rc.2	0.4.7	true	false	STALE_TOOL	prerelease
tvg-084041	1.0.0-rc.2	0.4.7	false	false	STALE_AND_NOT_REPRODUCED	prerelease
tvg-084042	1.0.0-rc.2	0.4.8	true	false	STALE_TOOL	prerelease
tvg-084043	1.0.0-rc.2	0.4.8	false	false	STALE_AND_NOT_REPRODUCED	prerelease
tvg-084044	1.0.0-rc.2	0.4.9	true	false	STALE_TOOL	prerelease
tvg-084045	1.0.0-rc.2	0.4.9	false	false	STALE_AND_NOT_REPRODUCED	prerelease
tvg-084046	1.0.0-rc.2	0.4.10	true	false	STALE_TOOL	prerelease
tvg-084047	1.0.0-rc.2	0.4.10	false	false	STALE_AND_NOT_REPRODUCED	prerelease
tvg-084048	1.0.0-rc.2	0.4.11	true	false	STALE_TOOL	prerelease
tvg-084049	1.0.0-rc.2	0.4.11	false	false	STALE_AND_NOT_REPRODUCED	prerelease
tvg-084050	1.0.0-rc.2	0.4.12	true	false	STALE_TOOL	prerelease
tvg-084051	1.0.0-rc.2	0.4.12	false	false	STALE_AND_NOT_REPRODUCED	prerelease
tvg-084052	1.0.0-rc.2	0.4.13	true	false	STALE_TOOL	prerelease
tvg-084053	1.0.0-rc.2	0.4.13	false	false	STALE_AND_NOT_REPRODUCED	prerelease
tvg-084054	1.0.0-rc.2	0.4.14	true	false	STALE_TOOL	prerelease
tvg-084055	1.0.0-rc.2	0.4.14	false	false	STALE_AND_NOT_REPRODUCED	prerelease
tvg-084056	1.0.0-rc.2	0.4.15	true	false	STALE_TOOL	prerelease
tvg-084057	1.0.0-rc.2	0.4.15	false	false	STALE_AND_NOT_REPRODUCED	prerelease
tvg-084058	1.0.0-rc.2	0.5.0	true	false	STALE_TOOL	prerelease
tvg-084059	1.0.0-rc.2	0.5.0	false	false	STALE_AND_NOT_REPRODUCED	prerelease
tvg-084060	1.0.0-rc.2	0.5.1	true	false	STALE_TOOL	prerelease
tvg-084061	1.0.0-rc.2	0.5.1	false	false	STALE_AND_NOT_REPRODUCED	prerelease
tvg-084062	1.0.0-rc.2	0.5.2	true	false	STALE_TOOL	prerelease
tvg-084063	1.0.0-rc.2	0.5.2	false	false	STALE_AND_NOT_REPRODUCED	prerelease
tvg-084064	1.0.0-rc.2	0.5.3	true	false	STALE_TOOL	prerelease
tvg-084065	1.0.0-rc.2	0.5.3	false	false	STALE_AND_NOT_REPRODUCED	prerelease
tvg-084066	1.0.0-rc.2	0.5.4	true	false	STALE_TOOL	prerelease
tvg-084067	1.0.0-rc.2	0.5.4	false	false	STALE_AND_NOT_REPRODUCED	prerelease
tvg-084068	1.0.0-rc.2	0.5.5	true	false	STALE_TOOL	prerelease
tvg-084069	1.0.0-rc.2	0.5.5	false	false	STALE_AND_NOT_REPRODUCED	prerelease
tvg-084070	1.0.0-rc.2	0.5.6	true	false	STALE_TOOL	prerelease
tvg-084071	1.0.0-rc.2	0.5.6	false	false	STALE_AND_NOT_REPRODUCED	prerelease
tvg-084072	1.0.0-rc.2	0.5.7	true	false	STALE_TOOL	prerelease
tvg-084073	1.0.0-rc.2	0.5.7	false	false	STALE_AND_NOT_REPRODUCED	prerelease
tvg-084074	1.0.0-rc.2	0.5.8	true	false	STALE_TOOL	prerelease
tvg-084075	1.0.0-rc.2	0.5.8	false	false	STALE_AND_NOT_REPRODUCED	prerelease
tvg-084076	1.0.0-rc.2	0.5.9	true	false	STALE_TOOL	prerelease
tvg-084077	1.0.0-rc.2	0.5.9	false	false	STALE_AND_NOT_REPRODUCED	prerelease
tvg-084078	1.0.0-rc.2	0.5.10	true	false	STALE_TOOL	prerelease
tvg-084079	1.0.0-rc.2	0.5.10	false	false	STALE_AND_NOT_REPRODUCED	prerelease
tvg-084080	1.0.0-rc.2	0.5.11	true	false	STALE_TOOL	prerelease
tvg-084081	1.0.0-rc.2	0.5.11	false	false	STALE_AND_NOT_REPRODUCED	prerelease
tvg-084082	1.0.0-rc.2	0.5.12	true	false	STALE_TOOL	prerelease
tvg-084083	1.0.0-rc.2	0.5.12	false	false	STALE_AND_NOT_REPRODUCED	prerelease
tvg-084084	1.0.0-rc.2	0.5.13	true	false	STALE_TOOL	prerelease
tvg-084085	1.0.0-rc.2	0.5.13	false	false	STALE_AND_NOT_REPRODUCED	prerelease
tvg-084086	1.0.0-rc.2	0.5.14	true	false	STALE_TOOL	prerelease
tvg-084087	1.0.0-rc.2	0.5.14	false	false	STALE_AND_NOT_REPRODUCED	prerelease
tvg-084088	1.0.0-rc.2	0.5.15	true	false	STALE_TOOL	prerelease
tvg-084089	1.0.0-rc.2	0.5.15	false	false	STALE_AND_NOT_REPRODUCED	prerelease
tvg-084090	1.0.0-rc.2	0.6.0	true	false	STALE_TOOL	prerelease
tvg-084091	1.0.0-rc.2	0.6.0	false	false	STALE_AND_NOT_REPRODUCED	prerelease
tvg-084092	1.0.0-rc.2	0.6.1	true	false	STALE_TOOL	prerelease
tvg-084093	1.0.0-rc.2	0.6.1	false	false	STALE_AND_NOT_REPRODUCED	prerelease
tvg-084094	1.0.0-rc.2	0.6.2	true	false	STALE_TOOL	prerelease
tvg-084095	1.0.0-rc.2	0.6.2	false	false	STALE_AND_NOT_REPRODUCED	prerelease
