case_id	command	exit	identical	has_signal	reproduced	page_count_a	page_count_b	page_count_mismatch	struct_status	struct_node	page_count_node	verify_identical	verify_diff_count	diff_count	fail_count	pass_count	verdict	regression	status	clean	signal_count	valid	finding_count	overflow_count	overlap_count	empty_page_count	expected	contradiction_id	success_tokens	fail_tokens	sample	source_format	agency	doc_kind	year	family
v-abstain-090301	info	3				12				endnote/0	endnote/0				2							1				0	abstain	valid_true_and_failcount	valid=true	failCount>0|exit=3	samples/문화체육관광부/2017/보도자료-훈령-090301.hwp	hwp	문화체육관광부	훈령	2017	보도자료
v-abstain-090302	info	3				12				endnote/0	endnote/0				2				OK							0	abstain	status_ok_and_failcount	status=OK	failCount>0|exit=3	samples/환경부/2017/보도자료-훈령-090302.hwpx	hwpx	환경부	훈령	2017	보도자료
v-abstain-090303	info	3				12				endnote/0	endnote/0				0	2	fail									0	abstain	passcount_and_verdict_fail	failCount=0	verdict=fail|exit=3	samples/해양수산부/2017/보도자료-훈령-090303.hwp	hwp	해양수산부	훈령	2017	보도자료
v-abstain-090304	info	1				12	14	0		endnote/0	endnote/0															1	abstain	pagecount_unequal_and_match_flag	pageCountMismatch=false	pageCountA!=pageCountB|exit=1	samples/법제처/2018/보도자료-예규-090304.hwpx	hwpx	법제처	예규	2018	보도자료
v-abstain-090305	info	3				12				endnote/0	endnote/0	1	2													1	abstain	verify_identical_and_diffcount	verify.identical=true	verify.diffCount>0|exit=3	samples/행정안전부/2018/보도자료-예규-090305.hwp	hwp	행정안전부	예규	2018	보도자료
v-abstain-090306	info	3	1			12				endnote/0	endnote/0			2												1	abstain	identical_and_diffcount	identical=true	diffCount>0|exit=3	samples/국세청/2018/보도자료-예규-090306.hwpx	hwpx	국세청	예규	2018	보도자료
v-abstain-090307	info	3	1			12				endnote/0	endnote/0				2											1	abstain	identical_and_failcount	identical=true	failCount>0|exit=3	samples/대법원/2018/보도자료-예규-090307.hwp	hwp	대법원	예규	2018	보도자료
v-abstain-090308	info	3				12				endnote/0	endnote/0				2		pass									1	abstain	verdict_pass_and_failcount	verdict=pass	failCount>0|exit=3	samples/특허청/2018/보도자료-예규-090308.hwpx	hwpx	특허청	예규	2018	보도자료
v-abstain-090309	info	0				12	14	1		endnote/0	endnote/0															1	abstain	exit0_and_pagecount_mismatch	exit=0	pageCountMismatch=true|pageCountA!=pageCountB	samples/교육부/2018/보도자료-예규-090309.hwp	hwp	교육부	예규	2018	보도자료
v-abstain-090310	info	0		0		12				endnote/0	endnote/0													2		1	abstain	has_signal_false_and_counts	hasSignal=false|exit=0	overflowCount>0	samples/보건복지부/2018/보도자료-예규-090310.hwpx	hwpx	보건복지부	예규	2018	보도자료
v-abstain-090311	info	0		0		12				endnote/0	endnote/0														2	1	abstain	has_signal_false_and_counts	hasSignal=false|exit=0	overlapCount>0	samples/국토교통부/2018/보도자료-예규-090311.hwp	hwp	국토교통부	예규	2018	보도자료
v-abstain-090312	info	0		0		12				endnote/0	endnote/0										2					1	abstain	has_signal_false_and_counts	hasSignal=false|exit=0	signalCount>0	samples/고용노동부/2018/보도자료-예규-090312.hwpx	hwpx	고용노동부	예규	2018	보도자료
v-abstain-090313	info	3				12				endnote/0	endnote/0									1			2			1	abstain	clean_true_and_findings	clean=true	findingCount>0|exit=3	samples/외교부/2018/보도자료-예규-090313.hwp	hwp	외교부	예규	2018	보도자료
v-abstain-090314	info	3				12				endnote/0	endnote/0				2							1				1	abstain	valid_true_and_failcount	valid=true	failCount>0|exit=3	samples/기획재정부/2018/보도자료-예규-090314.hwpx	hwpx	기획재정부	예규	2018	보도자료
v-abstain-090315	info	3				12				endnote/0	endnote/0				2				OK							1	abstain	status_ok_and_failcount	status=OK	failCount>0|exit=3	samples/공정거래위원회/2018/보도자료-예규-090315.hwp	hwp	공정거래위원회	예규	2018	보도자료
v-abstain-090316	info	3				12				endnote/0	endnote/0				0	2	fail									1	abstain	passcount_and_verdict_fail	failCount=0	verdict=fail|exit=3	samples/금융위원회/2018/보도자료-예규-090316.hwpx	hwpx	금융위원회	예규	2018	보도자료
v-abstain-090317	info	1				12	14	0		endnote/0	endnote/0															2	abstain	pagecount_unequal_and_match_flag	pageCountMismatch=false	pageCountA!=pageCountB|exit=1	samples/방송통신위원회/2018/보도자료-예규-090317.hwp	hwp	방송통신위원회	예규	2018	보도자료
v-abstain-090318	info	3				12				endnote/0	endnote/0	1	2													2	abstain	verify_identical_and_diffcount	verify.identical=true	verify.diffCount>0|exit=3	samples/개인정보보호위원회/2018/보도자료-예규-090318.hwpx	hwpx	개인정보보호위원회	예규	2018	보도자료
v-abstain-090319	info	3	1			12				endnote/0	endnote/0			2												2	abstain	identical_and_diffcount	identical=true	diffCount>0|exit=3	samples/국민권익위원회/2018/보도자료-예규-090319.hwp	hwp	국민권익위원회	예규	2018	보도자료
v-abstain-090320	info	3	1			12				endnote/0	endnote/0				2											2	abstain	identical_and_failcount	identical=true	failCount>0|exit=3	samples/국가인권위원회/2018/보도자료-예규-090320.hwpx	hwpx	국가인권위원회	예규	2018	보도자료
v-abstain-090321	info	3				12				endnote/0	endnote/0				2		pass									2	abstain	verdict_pass_and_failcount	verdict=pass	failCount>0|exit=3	samples/통계청/2019/보도자료-예규-090321.hwp	hwp	통계청	예규	2019	보도자료
v-abstain-090322	info	0				12	14	1		endnote/0	endnote/0															2	abstain	exit0_and_pagecount_mismatch	exit=0	pageCountMismatch=true|pageCountA!=pageCountB	samples/기상청/2019/보도자료-예규-090322.hwpx	hwpx	기상청	예규	2019	보도자료
v-abstain-090323	info	0		0		12				endnote/0	endnote/0													2		2	abstain	has_signal_false_and_counts	hasSignal=false|exit=0	overflowCount>0	samples/관세청/2019/보도자료-예규-090323.hwp	hwp	관세청	예규	2019	보도자료
v-abstain-090324	info	0		0		12				endnote/0	endnote/0														2	2	abstain	has_signal_false_and_counts	hasSignal=false|exit=0	overlapCount>0	samples/검찰청/2019/보도자료-예규-090324.hwpx	hwpx	검찰청	예규	2019	보도자료
v-abstain-090325	info	0		0		12				endnote/0	endnote/0										2					2	abstain	has_signal_false_and_counts	hasSignal=false|exit=0	signalCount>0	samples/경찰청/2019/보도자료-예규-090325.hwp	hwp	경찰청	예규	2019	보도자료
v-abstain-090326	info	3				12				endnote/0	endnote/0									1			2			2	abstain	clean_true_and_findings	clean=true	findingCount>0|exit=3	samples/소방청/2019/보도자료-예규-090326.hwpx	hwpx	소방청	예규	2019	보도자료
v-abstain-090327	info	3				12				endnote/0	endnote/0				2							1				2	abstain	valid_true_and_failcount	valid=true	failCount>0|exit=3	samples/해양경찰청/2019/보도자료-예규-090327.hwp	hwp	해양경찰청	예규	2019	보도자료
v-abstain-090328	info	3				12				endnote/0	endnote/0				2				OK							2	abstain	status_ok_and_failcount	status=OK	failCount>0|exit=3	samples/병무청/2019/보도자료-예규-090328.hwpx	hwpx	병무청	예규	2019	보도자료
v-abstain-090329	info	3				12				endnote/0	endnote/0				0	2	fail									2	abstain	passcount_and_verdict_fail	failCount=0	verdict=fail|exit=3	samples/산림청/2019/보도자료-예규-090329.hwp	hwp	산림청	예규	2019	보도자료
v-abstain-090330	info	1				12	14	0		endnote/0	endnote/0															3	abstain	pagecount_unequal_and_match_flag	pageCountMismatch=false	pageCountA!=pageCountB|exit=1	samples/농촌진흥청/2019/보도자료-예규-090330.hwpx	hwpx	농촌진흥청	예규	2019	보도자료
v-abstain-090331	info	3				12				endnote/0	endnote/0	1	2													3	abstain	verify_identical_and_diffcount	verify.identical=true	verify.diffCount>0|exit=3	samples/중소벤처기업부/2019/보도자료-예규-090331.hwp	hwp	중소벤처기업부	예규	2019	보도자료
v-abstain-090332	info	3	1			12				endnote/0	endnote/0			2												3	abstain	identical_and_diffcount	identical=true	diffCount>0|exit=3	samples/과학기술정보통신부/2019/보도자료-예규-090332.hwpx	hwpx	과학기술정보통신부	예규	2019	보도자료
v-abstain-090333	info	3	1			12				endnote/0	endnote/0				2											3	abstain	identical_and_failcount	identical=true	failCount>0|exit=3	samples/문화체육관광부/2019/보도자료-예규-090333.hwp	hwp	문화체육관광부	예규	2019	보도자료
v-abstain-090334	info	3				12				endnote/0	endnote/0				2		pass									3	abstain	verdict_pass_and_failcount	verdict=pass	failCount>0|exit=3	samples/환경부/2019/보도자료-예규-090334.hwpx	hwpx	환경부	예규	2019	보도자료
v-abstain-090335	info	0				12	14	1		endnote/0	endnote/0															3	abstain	exit0_and_pagecount_mismatch	exit=0	pageCountMismatch=true|pageCountA!=pageCountB	samples/해양수산부/2019/보도자료-예규-090335.hwp	hwp	해양수산부	예규	2019	보도자료
v-abstain-090336	info	0		0		12				endnote/0	endnote/0													2		3	abstain	has_signal_false_and_counts	hasSignal=false|exit=0	overflowCount>0	samples/법제처/2019/보도자료-공고-090336.hwpx	hwpx	법제처	공고	2019	보도자료
v-abstain-090337	info	0		0		12				endnote/0	endnote/0														2	3	abstain	has_signal_false_and_counts	hasSignal=false|exit=0	overlapCount>0	samples/행정안전부/2019/보도자료-공고-090337.hwp	hwp	행정안전부	공고	2019	보도자료
v-abstain-090338	info	0		0		12				endnote/0	endnote/0										2					3	abstain	has_signal_false_and_counts	hasSignal=false|exit=0	signalCount>0	samples/국세청/2020/보도자료-공고-090338.hwpx	hwpx	국세청	공고	2020	보도자료
v-abstain-090339	info	3				12				endnote/0	endnote/0									1			2			3	abstain	clean_true_and_findings	clean=true	findingCount>0|exit=3	samples/대법원/2020/보도자료-공고-090339.hwp	hwp	대법원	공고	2020	보도자료
v-abstain-090340	info	3				12				endnote/0	endnote/0				2							1				3	abstain	valid_true_and_failcount	valid=true	failCount>0|exit=3	samples/특허청/2020/보도자료-공고-090340.hwpx	hwpx	특허청	공고	2020	보도자료
v-abstain-090341	info	3				12				endnote/0	endnote/0				2				OK							3	abstain	status_ok_and_failcount	status=OK	failCount>0|exit=3	samples/교육부/2020/보도자료-공고-090341.hwp	hwp	교육부	공고	2020	보도자료
v-abstain-090342	info	3				12				endnote/0	endnote/0				0	2	fail									3	abstain	passcount_and_verdict_fail	failCount=0	verdict=fail|exit=3	samples/보건복지부/2020/보도자료-공고-090342.hwpx	hwpx	보건복지부	공고	2020	보도자료
v-abstain-090343	info	1				12	14	0		endnote/0	endnote/0															4	abstain	pagecount_unequal_and_match_flag	pageCountMismatch=false	pageCountA!=pageCountB|exit=1	samples/국토교통부/2020/보도자료-공고-090343.hwp	hwp	국토교통부	공고	2020	보도자료
v-abstain-090344	info	3				12				endnote/0	endnote/0	1	2													4	abstain	verify_identical_and_diffcount	verify.identical=true	verify.diffCount>0|exit=3	samples/고용노동부/2020/보도자료-공고-090344.hwpx	hwpx	고용노동부	공고	2020	보도자료
v-abstain-090345	info	3	1			12				endnote/0	endnote/0			2												4	abstain	identical_and_diffcount	identical=true	diffCount>0|exit=3	samples/외교부/2020/보도자료-공고-090345.hwp	hwp	외교부	공고	2020	보도자료
v-abstain-090346	info	3	1			12				endnote/0	endnote/0				2											4	abstain	identical_and_failcount	identical=true	failCount>0|exit=3	samples/기획재정부/2020/보도자료-공고-090346.hwpx	hwpx	기획재정부	공고	2020	보도자료
v-abstain-090347	info	3				12				endnote/0	endnote/0				2		pass									4	abstain	verdict_pass_and_failcount	verdict=pass	failCount>0|exit=3	samples/공정거래위원회/2020/보도자료-공고-090347.hwp	hwp	공정거래위원회	공고	2020	보도자료
v-abstain-090348	info	0				12	14	1		endnote/0	endnote/0															4	abstain	exit0_and_pagecount_mismatch	exit=0	pageCountMismatch=true|pageCountA!=pageCountB	samples/금융위원회/2020/보도자료-공고-090348.hwpx	hwpx	금융위원회	공고	2020	보도자료
v-abstain-090349	info	0		0		12				endnote/0	endnote/0													2		4	abstain	has_signal_false_and_counts	hasSignal=false|exit=0	overflowCount>0	samples/방송통신위원회/2020/보도자료-공고-090349.hwp	hwp	방송통신위원회	공고	2020	보도자료
