case_id	command	exit	identical	has_signal	reproduced	page_count_a	page_count_b	page_count_mismatch	struct_status	struct_node	page_count_node	verify_identical	verify_diff_count	diff_count	fail_count	pass_count	verdict	regression	status	clean	signal_count	valid	finding_count	overflow_count	overlap_count	empty_page_count	expected	contradiction_id	success_tokens	fail_tokens	sample	source_format	agency	doc_kind	year	family
v-abstain-024081	fill-fields	1				5				page/0/body	doc/5															1	fail			exit=1	samples/통계청/2022/계약서-예규-024081.hwp	hwp	통계청	예규	2022	계약서
v-abstain-024082	fill-fields	1				5				page/0/para/0	doc/5															1	fail			exit=1	samples/기상청/2022/계약서-예규-024082.hwpx	hwpx	기상청	예규	2022	계약서
v-abstain-024083	fill-fields	1				5				page/0/table/0	doc/5															1	fail			exit=1	samples/관세청/2022/계약서-예규-024083.hwp	hwp	관세청	예규	2022	계약서
v-abstain-024084	fill-fields	1				5				page/0/table/0/cell/0/0	doc/5															1	fail			exit=1	samples/검찰청/2022/계약서-예규-024084.hwpx	hwpx	검찰청	예규	2022	계약서
v-abstain-024085	fill-fields	1				5				page/1/header	doc/5															1	fail			exit=1	samples/경찰청/2022/계약서-예규-024085.hwp	hwp	경찰청	예규	2022	계약서
v-abstain-024086	fill-fields	1				5				page/1/footer	doc/5															1	fail			exit=1	samples/소방청/2022/계약서-예규-024086.hwpx	hwpx	소방청	예규	2022	계약서
v-abstain-024087	fill-fields	1				5				page/2/shape/0	doc/5															1	fail			exit=1	samples/해양경찰청/2022/계약서-예규-024087.hwp	hwp	해양경찰청	예규	2022	계약서
v-abstain-024088	fill-fields	1				5				page/2/para/3/run/1	doc/5															1	fail			exit=1	samples/병무청/2022/계약서-예규-024088.hwpx	hwpx	병무청	예규	2022	계약서
v-abstain-024089	fill-fields	1				5				page/0/body	doc/5															2	fail			exit=1	samples/산림청/2023/계약서-예규-024089.hwp	hwp	산림청	예규	2023	계약서
v-abstain-024090	fill-fields	1				5				page/0/para/0	doc/5															2	fail			exit=1	samples/농촌진흥청/2023/계약서-예규-024090.hwpx	hwpx	농촌진흥청	예규	2023	계약서
v-abstain-024091	fill-fields	1				5				page/0/table/0	doc/5															2	fail			exit=1	samples/중소벤처기업부/2023/계약서-예규-024091.hwp	hwp	중소벤처기업부	예규	2023	계약서
