case_id	command	exit	identical	has_signal	reproduced	page_count_a	page_count_b	page_count_mismatch	struct_status	struct_node	page_count_node	verify_identical	verify_diff_count	diff_count	fail_count	pass_count	verdict	regression	status	clean	signal_count	valid	finding_count	overflow_count	overlap_count	empty_page_count	expected	contradiction_id	success_tokens	fail_tokens	sample	source_format	agency	doc_kind	year	family
v-abstain-048161	info	3				4				page/0/body	page/0/body				4		pass									4	abstain	verdict_pass_and_failcount	verdict=pass	failCount>0|exit=3	samples/행정안전부/2019/보도자료-서식-048161.hwp	hwp	행정안전부	서식	2019	보도자료
v-abstain-048162	info	0				4	8	1		page/0/body	page/0/body															4	abstain	exit0_and_pagecount_mismatch	exit=0	pageCountMismatch=true|pageCountA!=pageCountB	samples/국세청/2019/보도자료-서식-048162.hwpx	hwpx	국세청	서식	2019	보도자료
v-abstain-048163	info	0		0		4				page/0/body	page/0/body													4		4	abstain	has_signal_false_and_counts	hasSignal=false|exit=0	overflowCount>0	samples/대법원/2019/보도자료-서식-048163.hwp	hwp	대법원	서식	2019	보도자료
v-abstain-048164	info	0		0		4				page/0/body	page/0/body														4	4	abstain	has_signal_false_and_counts	hasSignal=false|exit=0	overlapCount>0	samples/특허청/2019/보도자료-서식-048164.hwpx	hwpx	특허청	서식	2019	보도자료
v-abstain-048165	info	0		0		4				page/0/body	page/0/body										4					4	abstain	has_signal_false_and_counts	hasSignal=false|exit=0	signalCount>0	samples/교육부/2019/보도자료-서식-048165.hwp	hwp	교육부	서식	2019	보도자료
v-abstain-048166	info	3				4				page/0/body	page/0/body									1			4			4	abstain	clean_true_and_findings	clean=true	findingCount>0|exit=3	samples/보건복지부/2019/보도자료-서식-048166.hwpx	hwpx	보건복지부	서식	2019	보도자료
v-abstain-048167	info	3				4				page/0/body	page/0/body				4							1				4	abstain	valid_true_and_failcount	valid=true	failCount>0|exit=3	samples/국토교통부/2019/보도자료-서식-048167.hwp	hwp	국토교통부	서식	2019	보도자료
v-abstain-048168	info	3				4				page/0/body	page/0/body				4				OK							4	abstain	status_ok_and_failcount	status=OK	failCount>0|exit=3	samples/고용노동부/2019/보도자료-서식-048168.hwpx	hwpx	고용노동부	서식	2019	보도자료
v-abstain-048169	info	3				4				page/0/body	page/0/body				0	4	fail									4	abstain	passcount_and_verdict_fail	failCount=0	verdict=fail|exit=3	samples/외교부/2019/보도자료-서식-048169.hwp	hwp	외교부	서식	2019	보도자료
v-abstain-048170	info	1				4	8	0		page/0/body	page/0/body															5	abstain	pagecount_unequal_and_match_flag	pageCountMismatch=false	pageCountA!=pageCountB|exit=1	samples/기획재정부/2019/보도자료-서식-048170.hwpx	hwpx	기획재정부	서식	2019	보도자료
