case_id	command	exit	identical	has_signal	reproduced	page_count_a	page_count_b	page_count_mismatch	struct_status	struct_node	page_count_node	verify_identical	verify_diff_count	diff_count	fail_count	pass_count	verdict	regression	status	clean	signal_count	valid	finding_count	overflow_count	overlap_count	empty_page_count	expected	contradiction_id	success_tokens	fail_tokens	sample	source_format	agency	doc_kind	year	family
v-abstain-030101	info	3	1			1				page/0/body	page/0/body				2											5	abstain	identical_and_failcount	identical=true	failCount>0|exit=3	samples/경찰청/2016/안전관리-고시-030101.hwp	hwp	경찰청	고시	2016	안전관리
v-abstain-030102	info	3				1				page/0/body	page/0/body				2		pass									5	abstain	verdict_pass_and_failcount	verdict=pass	failCount>0|exit=3	samples/소방청/2016/안전관리-고시-030102.hwpx	hwpx	소방청	고시	2016	안전관리
v-abstain-030103	info	0				1	3	1		page/0/body	page/0/body															5	abstain	exit0_and_pagecount_mismatch	exit=0	pageCountMismatch=true|pageCountA!=pageCountB	samples/해양경찰청/2016/안전관리-고시-030103.hwp	hwp	해양경찰청	고시	2016	안전관리
v-abstain-030104	info	0		0		1				page/0/body	page/0/body													2		5	abstain	has_signal_false_and_counts	hasSignal=false|exit=0	overflowCount>0	samples/병무청/2016/안전관리-고시-030104.hwpx	hwpx	병무청	고시	2016	안전관리
v-abstain-030105	info	0		0		1				page/0/body	page/0/body														2	5	abstain	has_signal_false_and_counts	hasSignal=false|exit=0	overlapCount>0	samples/산림청/2016/안전관리-고시-030105.hwp	hwp	산림청	고시	2016	안전관리
v-abstain-030106	info	0		0		1				page/0/body	page/0/body										2					5	abstain	has_signal_false_and_counts	hasSignal=false|exit=0	signalCount>0	samples/농촌진흥청/2016/안전관리-고시-030106.hwpx	hwpx	농촌진흥청	고시	2016	안전관리
v-abstain-030107	info	3				1				page/0/body	page/0/body									1			2			5	abstain	clean_true_and_findings	clean=true	findingCount>0|exit=3	samples/중소벤처기업부/2017/안전관리-고시-030107.hwp	hwp	중소벤처기업부	고시	2017	안전관리
v-abstain-030108	info	3				1				page/0/body	page/0/body				2							1				5	abstain	valid_true_and_failcount	valid=true	failCount>0|exit=3	samples/과학기술정보통신부/2017/안전관리-고시-030108.hwpx	hwpx	과학기술정보통신부	고시	2017	안전관리
v-abstain-030109	info	3				1				page/0/body	page/0/body				2				OK							5	abstain	status_ok_and_failcount	status=OK	failCount>0|exit=3	samples/문화체육관광부/2017/안전관리-고시-030109.hwp	hwp	문화체육관광부	고시	2017	안전관리
v-abstain-030110	info	3				1				page/0/body	page/0/body				0	2	fail									5	abstain	passcount_and_verdict_fail	failCount=0	verdict=fail|exit=3	samples/환경부/2017/안전관리-고시-030110.hwpx	hwpx	환경부	고시	2017	안전관리
v-abstain-030111	info	1				1	3	0		page/0/para/0	page/0/para/0															0	abstain	pagecount_unequal_and_match_flag	pageCountMismatch=false	pageCountA!=pageCountB|exit=1	samples/해양수산부/2017/안전관리-고시-030111.hwp	hwp	해양수산부	고시	2017	안전관리
v-abstain-030112	info	3				1				page/0/para/0	page/0/para/0	1	2													0	abstain	verify_identical_and_diffcount	verify.identical=true	verify.diffCount>0|exit=3	samples/법제처/2017/안전관리-훈령-030112.hwpx	hwpx	법제처	훈령	2017	안전관리
v-abstain-030113	info	3	1			1				page/0/para/0	page/0/para/0			2												0	abstain	identical_and_diffcount	identical=true	diffCount>0|exit=3	samples/행정안전부/2017/안전관리-훈령-030113.hwp	hwp	행정안전부	훈령	2017	안전관리
v-abstain-030114	info	3	1			1				page/0/para/0	page/0/para/0				2											0	abstain	identical_and_failcount	identical=true	failCount>0|exit=3	samples/국세청/2017/안전관리-훈령-030114.hwpx	hwpx	국세청	훈령	2017	안전관리
v-abstain-030115	info	3				1				page/0/para/0	page/0/para/0				2		pass									0	abstain	verdict_pass_and_failcount	verdict=pass	failCount>0|exit=3	samples/대법원/2017/안전관리-훈령-030115.hwp	hwp	대법원	훈령	2017	안전관리
v-abstain-030116	info	0				1	3	1		page/0/para/0	page/0/para/0															0	abstain	exit0_and_pagecount_mismatch	exit=0	pageCountMismatch=true|pageCountA!=pageCountB	samples/특허청/2017/안전관리-훈령-030116.hwpx	hwpx	특허청	훈령	2017	안전관리
v-abstain-030117	info	0		0		1				page/0/para/0	page/0/para/0													2		0	abstain	has_signal_false_and_counts	hasSignal=false|exit=0	overflowCount>0	samples/교육부/2017/안전관리-훈령-030117.hwp	hwp	교육부	훈령	2017	안전관리
v-abstain-030118	info	0		0		1				page/0/para/0	page/0/para/0														2	0	abstain	has_signal_false_and_counts	hasSignal=false|exit=0	overlapCount>0	samples/보건복지부/2017/안전관리-훈령-030118.hwpx	hwpx	보건복지부	훈령	2017	안전관리
v-abstain-030119	info	0		0		1				page/0/para/0	page/0/para/0										2					0	abstain	has_signal_false_and_counts	hasSignal=false|exit=0	signalCount>0	samples/국토교통부/2017/안전관리-훈령-030119.hwp	hwp	국토교통부	훈령	2017	안전관리
v-abstain-030120	info	3				1				page/0/para/0	page/0/para/0									1			2			0	abstain	clean_true_and_findings	clean=true	findingCount>0|exit=3	samples/고용노동부/2017/안전관리-훈령-030120.hwpx	hwpx	고용노동부	훈령	2017	안전관리
v-abstain-030121	info	3				1				page/0/para/0	page/0/para/0				2							1				0	abstain	valid_true_and_failcount	valid=true	failCount>0|exit=3	samples/외교부/2017/안전관리-훈령-030121.hwp	hwp	외교부	훈령	2017	안전관리
v-abstain-030122	info	3				1				page/0/para/0	page/0/para/0				2				OK							0	abstain	status_ok_and_failcount	status=OK	failCount>0|exit=3	samples/기획재정부/2017/안전관리-훈령-030122.hwpx	hwpx	기획재정부	훈령	2017	안전관리
v-abstain-030123	info	3				1				page/0/para/0	page/0/para/0				0	2	fail									0	abstain	passcount_and_verdict_fail	failCount=0	verdict=fail|exit=3	samples/공정거래위원회/2017/안전관리-훈령-030123.hwp	hwp	공정거래위원회	훈령	2017	안전관리
v-abstain-030124	info	1				1	3	0		page/0/para/0	page/0/para/0															1	abstain	pagecount_unequal_and_match_flag	pageCountMismatch=false	pageCountA!=pageCountB|exit=1	samples/금융위원회/2018/안전관리-훈령-030124.hwpx	hwpx	금융위원회	훈령	2018	안전관리
v-abstain-030125	info	3				1				page/0/para/0	page/0/para/0	1	2													1	abstain	verify_identical_and_diffcount	verify.identical=true	verify.diffCount>0|exit=3	samples/방송통신위원회/2018/안전관리-훈령-030125.hwp	hwp	방송통신위원회	훈령	2018	안전관리
v-abstain-030126	info	3	1			1				page/0/para/0	page/0/para/0			2												1	abstain	identical_and_diffcount	identical=true	diffCount>0|exit=3	samples/개인정보보호위원회/2018/안전관리-훈령-030126.hwpx	hwpx	개인정보보호위원회	훈령	2018	안전관리
v-abstain-030127	info	3	1			1				page/0/para/0	page/0/para/0				2											1	abstain	identical_and_failcount	identical=true	failCount>0|exit=3	samples/국민권익위원회/2018/안전관리-훈령-030127.hwp	hwp	국민권익위원회	훈령	2018	안전관리
v-abstain-030128	info	3				1				page/0/para/0	page/0/para/0				2		pass									1	abstain	verdict_pass_and_failcount	verdict=pass	failCount>0|exit=3	samples/국가인권위원회/2018/안전관리-훈령-030128.hwpx	hwpx	국가인권위원회	훈령	2018	안전관리
v-abstain-030129	info	0				1	3	1		page/0/para/0	page/0/para/0															1	abstain	exit0_and_pagecount_mismatch	exit=0	pageCountMismatch=true|pageCountA!=pageCountB	samples/통계청/2018/안전관리-훈령-030129.hwp	hwp	통계청	훈령	2018	안전관리
v-abstain-030130	info	0		0		1				page/0/para/0	page/0/para/0													2		1	abstain	has_signal_false_and_counts	hasSignal=false|exit=0	overflowCount>0	samples/기상청/2018/안전관리-훈령-030130.hwpx	hwpx	기상청	훈령	2018	안전관리
v-abstain-030131	info	0		0		1				page/0/para/0	page/0/para/0														2	1	abstain	has_signal_false_and_counts	hasSignal=false|exit=0	overlapCount>0	samples/관세청/2018/안전관리-훈령-030131.hwp	hwp	관세청	훈령	2018	안전관리
v-abstain-030132	info	0		0		1				page/0/para/0	page/0/para/0										2					1	abstain	has_signal_false_and_counts	hasSignal=false|exit=0	signalCount>0	samples/검찰청/2018/안전관리-훈령-030132.hwpx	hwpx	검찰청	훈령	2018	안전관리
v-abstain-030133	info	3				1				page/0/para/0	page/0/para/0									1			2			1	abstain	clean_true_and_findings	clean=true	findingCount>0|exit=3	samples/경찰청/2018/안전관리-훈령-030133.hwp	hwp	경찰청	훈령	2018	안전관리
v-abstain-030134	info	3				1				page/0/para/0	page/0/para/0				2							1				1	abstain	valid_true_and_failcount	valid=true	failCount>0|exit=3	samples/소방청/2018/안전관리-훈령-030134.hwpx	hwpx	소방청	훈령	2018	안전관리
v-abstain-030135	info	3				1				page/0/para/0	page/0/para/0				2				OK							1	abstain	status_ok_and_failcount	status=OK	failCount>0|exit=3	samples/해양경찰청/2018/안전관리-훈령-030135.hwp	hwp	해양경찰청	훈령	2018	안전관리
v-abstain-030136	info	3				1				page/0/para/0	page/0/para/0				0	2	fail									1	abstain	passcount_and_verdict_fail	failCount=0	verdict=fail|exit=3	samples/병무청/2018/안전관리-훈령-030136.hwpx	hwpx	병무청	훈령	2018	안전관리
v-abstain-030137	info	1				1	3	0		page/0/para/0	page/0/para/0															2	abstain	pagecount_unequal_and_match_flag	pageCountMismatch=false	pageCountA!=pageCountB|exit=1	samples/산림청/2018/안전관리-훈령-030137.hwp	hwp	산림청	훈령	2018	안전관리
v-abstain-030138	info	3				1				page/0/para/0	page/0/para/0	1	2													2	abstain	verify_identical_and_diffcount	verify.identical=true	verify.diffCount>0|exit=3	samples/농촌진흥청/2018/안전관리-훈령-030138.hwpx	hwpx	농촌진흥청	훈령	2018	안전관리
v-abstain-030139	info	3	1			1				page/0/para/0	page/0/para/0			2												2	abstain	identical_and_diffcount	identical=true	diffCount>0|exit=3	samples/중소벤처기업부/2018/안전관리-훈령-030139.hwp	hwp	중소벤처기업부	훈령	2018	안전관리
v-abstain-030140	info	3	1			1				page/0/para/0	page/0/para/0				2											2	abstain	identical_and_failcount	identical=true	failCount>0|exit=3	samples/과학기술정보통신부/2018/안전관리-훈령-030140.hwpx	hwpx	과학기술정보통신부	훈령	2018	안전관리
v-abstain-030141	info	3				1				page/0/para/0	page/0/para/0				2		pass									2	abstain	verdict_pass_and_failcount	verdict=pass	failCount>0|exit=3	samples/문화체육관광부/2019/안전관리-훈령-030141.hwp	hwp	문화체육관광부	훈령	2019	안전관리
v-abstain-030142	info	0				1	3	1		page/0/para/0	page/0/para/0															2	abstain	exit0_and_pagecount_mismatch	exit=0	pageCountMismatch=true|pageCountA!=pageCountB	samples/환경부/2019/안전관리-훈령-030142.hwpx	hwpx	환경부	훈령	2019	안전관리
v-abstain-030143	info	0		0		1				page/0/para/0	page/0/para/0													2		2	abstain	has_signal_false_and_counts	hasSignal=false|exit=0	overflowCount>0	samples/해양수산부/2019/안전관리-훈령-030143.hwp	hwp	해양수산부	훈령	2019	안전관리
v-abstain-030144	info	0		0		1				page/0/para/0	page/0/para/0														2	2	abstain	has_signal_false_and_counts	hasSignal=false|exit=0	overlapCount>0	samples/법제처/2019/안전관리-예규-030144.hwpx	hwpx	법제처	예규	2019	안전관리
v-abstain-030145	info	0		0		1				page/0/para/0	page/0/para/0										2					2	abstain	has_signal_false_and_counts	hasSignal=false|exit=0	signalCount>0	samples/행정안전부/2019/안전관리-예규-030145.hwp	hwp	행정안전부	예규	2019	안전관리
v-abstain-030146	info	3				1				page/0/para/0	page/0/para/0									1			2			2	abstain	clean_true_and_findings	clean=true	findingCount>0|exit=3	samples/국세청/2019/안전관리-예규-030146.hwpx	hwpx	국세청	예규	2019	안전관리
v-abstain-030147	info	3				1				page/0/para/0	page/0/para/0				2							1				2	abstain	valid_true_and_failcount	valid=true	failCount>0|exit=3	samples/대법원/2019/안전관리-예규-030147.hwp	hwp	대법원	예규	2019	안전관리
v-abstain-030148	info	3				1				page/0/para/0	page/0/para/0				2				OK							2	abstain	status_ok_and_failcount	status=OK	failCount>0|exit=3	samples/특허청/2019/안전관리-예규-030148.hwpx	hwpx	특허청	예규	2019	안전관리
v-abstain-030149	info	3				1				page/0/para/0	page/0/para/0				0	2	fail									2	abstain	passcount_and_verdict_fail	failCount=0	verdict=fail|exit=3	samples/교육부/2019/안전관리-예규-030149.hwp	hwp	교육부	예규	2019	안전관리
v-abstain-030150	info	1				1	3	0		page/0/para/0	page/0/para/0															3	abstain	pagecount_unequal_and_match_flag	pageCountMismatch=false	pageCountA!=pageCountB|exit=1	samples/보건복지부/2019/안전관리-예규-030150.hwpx	hwpx	보건복지부	예규	2019	안전관리
v-abstain-030151	info	3				1				page/0/para/0	page/0/para/0	1	2													3	abstain	verify_identical_and_diffcount	verify.identical=true	verify.diffCount>0|exit=3	samples/국토교통부/2019/안전관리-예규-030151.hwp	hwp	국토교통부	예규	2019	안전관리
v-abstain-030152	info	3	1			1				page/0/para/0	page/0/para/0			2												3	abstain	identical_and_diffcount	identical=true	diffCount>0|exit=3	samples/고용노동부/2019/안전관리-예규-030152.hwpx	hwpx	고용노동부	예규	2019	안전관리
v-abstain-030153	info	3	1			1				page/0/para/0	page/0/para/0				2											3	abstain	identical_and_failcount	identical=true	failCount>0|exit=3	samples/외교부/2019/안전관리-예규-030153.hwp	hwp	외교부	예규	2019	안전관리
v-abstain-030154	info	3				1				page/0/para/0	page/0/para/0				2		pass									3	abstain	verdict_pass_and_failcount	verdict=pass	failCount>0|exit=3	samples/기획재정부/2019/안전관리-예규-030154.hwpx	hwpx	기획재정부	예규	2019	안전관리
v-abstain-030155	info	0				1	3	1		page/0/para/0	page/0/para/0															3	abstain	exit0_and_pagecount_mismatch	exit=0	pageCountMismatch=true|pageCountA!=pageCountB	samples/공정거래위원회/2019/안전관리-예규-030155.hwp	hwp	공정거래위원회	예규	2019	안전관리
v-abstain-030156	info	0		0		1				page/0/para/0	page/0/para/0													2		3	abstain	has_signal_false_and_counts	hasSignal=false|exit=0	overflowCount>0	samples/금융위원회/2019/안전관리-예규-030156.hwpx	hwpx	금융위원회	예규	2019	안전관리
v-abstain-030157	info	0		0		1				page/0/para/0	page/0/para/0														2	3	abstain	has_signal_false_and_counts	hasSignal=false|exit=0	overlapCount>0	samples/방송통신위원회/2019/안전관리-예규-030157.hwp	hwp	방송통신위원회	예규	2019	안전관리
v-abstain-030158	info	0		0		1				page/0/para/0	page/0/para/0										2					3	abstain	has_signal_false_and_counts	hasSignal=false|exit=0	signalCount>0	samples/개인정보보호위원회/2020/안전관리-예규-030158.hwpx	hwpx	개인정보보호위원회	예규	2020	안전관리
v-abstain-030159	info	3				1				page/0/para/0	page/0/para/0									1			2			3	abstain	clean_true_and_findings	clean=true	findingCount>0|exit=3	samples/국민권익위원회/2020/안전관리-예규-030159.hwp	hwp	국민권익위원회	예규	2020	안전관리
v-abstain-030160	info	3				1				page/0/para/0	page/0/para/0				2							1				3	abstain	valid_true_and_failcount	valid=true	failCount>0|exit=3	samples/국가인권위원회/2020/안전관리-예규-030160.hwpx	hwpx	국가인권위원회	예규	2020	안전관리
v-abstain-030161	info	3				1				page/0/para/0	page/0/para/0				2				OK							3	abstain	status_ok_and_failcount	status=OK	failCount>0|exit=3	samples/통계청/2020/안전관리-예규-030161.hwp	hwp	통계청	예규	2020	안전관리
